需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
,,,,火力,水力,バイオマス,太陽光,,風力,,合計
,,,,,,,,"太陽光
出力制御量",,"風力
出力制御量",
,,,,,,,,,,,
2018/7/18,18:00,1265,,1239.7,0.9,3.8,15.9,0,4.7,0,1265
2018/7/18,19:00,1280.7,,1270.5,0.9,3.8,0.7,0,4.8,0,1280.7
2018/7/18,20:00,1272.3,,1263.3,0.9,3.5,0,0,4.6,0,1272.3
2018/7/18,21:00,1216.1,,1207.3,0.9,3.5,0,0,4.4,0,1216.1
2018/7/18,22:00,1138.4,,1130.4,0.9,3.5,0,0,3.6,0,1138.4
2018/7/18,23:00,1055,,1047.7,0.9,3.5,0,0,2.9,0,1055
2018/7/19,0:00,958.3,,951.1,0.9,3.5,0,0,2.8,0,958.3
2018/7/19,1:00,904.5,,896.8,0.9,3.5,0,0,3.3,0,904.5
2018/7/19,2:00,889.8,,882.7,0.9,3.5,0,0,2.7,0,889.8
2018/7/19,3:00,892.1,,885.4,0.9,3.5,0,0,2.3,0,892.1
2018/7/19,4:00,880.9,,874.1,0.9,3.5,0,0,2.4,0,880.9
2018/7/19,5:00,884.4,,876.8,0.9,3.5,0,0,3.2,0,884.4
2018/7/19,6:00,909.2,,895.4,0.9,3.5,6.1,0,3.3,0,909.2
2018/7/19,7:00,1006.9,,962.1,0.9,3.5,37.1,0,3.3,0,1006.9
2018/7/19,8:00,1165.1,,1061.8,0.9,3.8,94.7,0,3.9,0,1165.1
2018/7/19,9:00,1249.1,,1103.7,0.9,3.8,137.4,0,3.3,0,1249.1
2018/7/19,10:00,1284.3,,1111.8,0.9,3.8,163.7,0,4.1,0,1284.3
2018/7/19,11:00,1304,,1103.6,0.9,3.8,191.1,0,4.6,0,1304
2018/7/19,12:00,1296.9,,1082.5,0.9,3.8,205.2,0,4.5,0,1296.9
2018/7/19,13:00,1316.4,,1089.2,0.9,3.8,216.8,0,5.7,0,1316.4
2018/7/19,14:00,1320.4,,1103.6,0.9,3.8,206.1,0,6,0,1320.4
2018/7/19,15:00,1329.8,,1148.4,0.9,3.8,169.8,0,6.9,0,1329.8
2018/7/19,16:00,1342.2,,1202.6,0.9,3.8,128.8,0,6.1,0,1342.2
2018/7/19,17:00,1303,,1212.3,0.9,3.8,80.7,0,5.3,0,1303
2018/7/19,18:00,1266.1,,1233,0.9,3.8,23.3,0,5.1,0,1266.1
2018/7/19,19:00,1268.1,,1258.1,0.9,3.8,0.8,0,4.5,0,1268.1
2018/7/19,20:00,1260,,1251.6,0.9,3.5,0,0,4,0,1260
2018/7/19,21:00,1203.4,,1195.2,0.9,3.5,0,0,3.8,0,1203.4
2018/7/19,22:00,1132,,1124.5,0.9,3.5,0,0,3.1,0,1132
2018/7/19,23:00,1048.1,,1041.1,0.9,3.5,0,0,2.6,0,1048.1
2018/7/20,0:00,956.8,,949.5,0.9,3.5,0,0,2.9,0,956.8
2018/7/20,1:00,903.5,,895.8,0.9,3.5,0,0,3.3,0,903.5
2018/7/20,2:00,890.9,,882.9,0.9,3.5,0,0,3.6,0,890.9
2018/7/20,3:00,885.9,,877.6,0.9,3.5,0,0,3.9,0,885.9
2018/7/20,4:00,880.6,,870.9,0.9,3.5,0,0,5.3,0,880.6
2018/7/20,5:00,890.6,,880.2,0.9,3.5,0,0,6,0,890.6
2018/7/20,6:00,915.8,,896.2,0.9,3.5,7.5,0,7.7,0,915.8
2018/7/20,7:00,1037.2,,971,0.9,3.5,52.2,0,9.6,0,1037.2
2018/7/20,8:00,1182.8,,1080.8,0.9,3.8,87.3,0,10,0,1182.8
2018/7/20,9:00,1254.3,,1139,0.9,3.8,101.2,0,9.4,0,1254.3
2018/7/20,10:00,1266.2,,1105.3,0.9,3.8,147,0,9.2,0,1266.2
2018/7/20,11:00,1317.8,,1106.4,0.9,3.8,199.3,0,7.4,0,1317.8
2018/7/20,12:00,1305.8,,1104,0.9,3.8,186.4,0,10.7,0,1305.8
2018/7/20,13:00,1316.6,,1145,0.9,3.8,153.3,0,13.6,0,1316.6
2018/7/20,14:00,1310,,1184.5,0.9,3.8,105.8,0,15,0,1310
2018/7/20,15:00,1273.7,,1162,0.9,3.8,92.2,0,14.8,0,1273.7
2018/7/20,16:00,1268.4,,1198.5,0.9,3.8,49.9,0,15.3,0,1268.4
2018/7/20,17:00,1235.2,,1167.9,0.9,3.8,46.5,0,16.1,0,1235.2
2018/7/20,18:00,1216,,1183.8,0.9,3.8,11.4,0,16.1,0,1216
2018/7/20,19:00,1222.3,,1201,0.9,3.8,0.7,0,15.9,0,1222.3
2018/7/20,20:00,1205.3,,1185.3,0.9,3.5,0,0,15.6,0,1205.3
2018/7/20,21:00,1150.8,,1132.3,0.9,3.5,0,0,14.1,0,1150.8
2018/7/20,22:00,1081,,1062.3,0.9,3.5,0,0,14.3,0,1081
2018/7/20,23:00,1009.5,,990.3,0.9,3.5,0,0,14.8,0,1009.5
2018/7/21,0:00,940.6,,920.3,0.9,3.5,0,0,15.9,0,940.6
2018/7/21,1:00,887.5,,867.1,0.9,3.5,0,0,16,0,887.5
2018/7/21,2:00,879.4,,858.7,0.9,3.5,0,0,16.3,0,879.4
2018/7/21,3:00,861.7,,843,0.9,3.5,0,0,14.3,0,861.7
2018/7/21,4:00,847.6,,828.1,0.9,3.5,0,0,15.1,0,847.6
2018/7/21,5:00,833.1,,813.2,0.9,3.5,0,0,15.5,0,833.1
2018/7/21,6:00,810.3,,787.2,0.9,3.5,4.9,0,13.8,0,810.3
2018/7/21,7:00,858.1,,806.7,0.9,3.5,35.7,0,11.3,0,858.1
2018/7/21,8:00,953.5,,869.9,0.9,3.8,71.1,0,7.8,0,953.5
2018/7/21,9:00,1043.4,,951,0.9,3.8,79.3,0,8.4,0,1043.4
2018/7/21,10:00,1093.1,,971.9,0.9,3.8,104,0,12.5,0,1093.1
2018/7/21,11:00,1112.5,,968.1,0.9,3.8,124.7,0,15,0,1112.5
2018/7/21,12:00,1111,,967,0.9,3.8,123.9,0,15.4,0,1111
2018/7/21,13:00,1090.7,,980.2,0.9,3.8,90.3,0,15.5,0,1090.7
2018/7/21,14:00,1110.4,,1005.6,0.9,3.8,84.4,0,15.7,0,1110.4
2018/7/21,15:00,1092.1,,1038.7,0.9,3.8,32.9,0,15.8,0,1092.1
2018/7/21,16:00,1089,,1052.1,0.9,3.8,16.7,0,15.5,0,1089
2018/7/21,17:00,1099,,1067.4,0.9,3.8,11.6,0,15.3,0,1099
2018/7/21,18:00,1116.1,,1092.7,0.9,3.8,3.2,0,15.5,0,1116.1
2018/7/21,19:00,1148.8,,1127.8,0.9,3.8,0.7,0,15.6,0,1148.8
2018/7/21,20:00,1133.1,,1113.7,0.9,3.5,0,0,15,0,1133.1
2018/7/21,21:00,1095.8,,1076.2,0.9,3.5,0,0,15.2,0,1095.8
2018/7/21,22:00,1064.7,,1045.4,0.9,3.5,0,0,14.9,0,1064.7
2018/7/21,23:00,1026,,1006,0.9,3.5,0,0,15.6,0,1026
2018/7/22,0:00,958.9,,939.4,0.9,3.5,0,0,15.1,0,958.9
2018/7/22,1:00,907.8,,888.4,0.9,3.5,0,0,15,0,907.8
2018/7/22,2:00,902.4,,884.6,0.9,3.5,0,0,13.4,0,902.4
2018/7/22,3:00,902.2,,884.8,0.9,3.5,0,0,13,0,902.2
2018/7/22,4:00,895.5,,878.1,0.9,3.5,0,0,13,0,895.5
2018/7/22,5:00,882,,864.5,0.9,3.5,0,0,13.1,0,882
2018/7/22,6:00,860.4,,837.2,0.9,3.5,6.3,0,12.5,0,860.4
2018/7/22,7:00,922.5,,859.9,0.9,3.5,48.2,0,10,0,922.5
2018/7/22,8:00,1010.4,,898.4,0.9,3.8,98,0,9.3,0,1010.4
2018/7/22,9:00,1093.2,,951.1,0.9,3.8,127.5,0,9.9,0,1093.2
2018/7/22,10:00,1128.2,,961.8,0.9,3.8,151.9,0,9.8,0,1128.2
2018/7/22,11:00,1152.4,,968.8,0.9,3.8,169.3,0,9.6,0,1152.4
2018/7/22,12:00,1174.7,,979.9,0.9,3.8,181.9,0,8.2,0,1174.7
2018/7/22,13:00,1182.3,,998.7,0.9,3.8,171.7,0,7.2,0,1182.3
2018/7/22,14:00,1186.9,,1030.9,0.9,3.8,144.9,0,6.4,0,1186.9
2018/7/22,15:00,1179.6,,1036.8,0.9,3.8,131.3,0,6.8,0,1179.6
2018/7/22,16:00,1194.1,,1077.4,0.9,3.8,105.7,0,6.3,0,1194.1
2018/7/22,17:00,1199.5,,1123.4,0.9,3.8,66,0,5.4,0,1199.5
2018/7/22,18:00,1202.4,,1176.5,0.9,3.8,16.8,0,4.4,0,1202.4
2018/7/22,19:00,1237,,1227.2,0.9,3.8,0.7,0,4.4,0,1237
2018/7/22,20:00,1234.1,,1226.2,0.9,3.5,0,0,3.5,0,1234.1
2018/7/22,21:00,1196.2,,1188.1,0.9,3.5,0,0,3.7,0,1196.2
2018/7/22,22:00,1134.3,,1125.4,0.9,3.5,0,0,4.5,0,1134.3
2018/7/22,23:00,1052.4,,1043.7,0.9,3.5,0,0,4.3,0,1052.4
2018/7/23,0:00,976.4,,967.5,0.9,3.5,0,0,4.5,0,976.4
2018/7/23,1:00,923.8,,915.3,0.9,3.5,0,0,4.1,0,923.8
2018/7/23,2:00,915.9,,907.6,0.9,3.5,0,0,3.9,0,915.9
2018/7/23,3:00,916.6,,907.8,0.9,3.5,0,0,4.4,0,916.6
2018/7/23,4:00,918.3,,910.2,0.9,3.5,0,0,3.7,0,918.3
2018/7/23,5:00,929.2,,921.5,0.9,3.5,0,0,3.3,0,929.2
2018/7/23,6:00,939.1,,928.4,0.9,3.5,2.6,0,3.7,0,939.1
2018/7/23,7:00,1055.2,,1010,0.9,3.5,36.2,0,4.6,0,1055.2
2018/7/23,8:00,1181,,1090.4,0.9,3.8,80.5,0,5.4,0,1181
2018/7/23,9:00,1281.6,,1161.2,0.9,3.8,110.2,0,5.5,0,1281.6
2018/7/23,10:00,1284,,1165.1,0.9,3.8,109.5,0,4.7,0,1284
2018/7/23,11:00,1316.7,,1161.1,0.9,3.8,146.8,0,4.1,0,1316.7
2018/7/23,12:00,1309.7,,1132.4,0.9,3.8,168.2,0,4.4,0,1309.7
2018/7/23,13:00,1334,,1152.5,0.9,3.8,172.7,0,4.1,0,1334
2018/7/23,14:00,1345.1,,1182.2,0.9,3.8,154.3,0,3.9,0,1345.1
2018/7/23,15:00,1341.5,,1201.1,0.9,3.8,131.5,0,4.2,0,1341.5
2018/7/23,16:00,1336.9,,1227,0.9,3.8,101.1,0,4.1,0,1336.9
2018/7/23,17:00,1308.5,,1237.8,0.9,3.8,62.6,0,3.4,0,1308.5
2018/7/23,18:00,1276,,1255.2,0.9,3.8,13.7,0,2.4,0,1276
2018/7/23,19:00,1295.7,,1288.4,0.9,3.8,0.7,0,1.9,0,1295.7
2018/7/23,20:00,1282.6,,1276.5,0.9,3.5,0,0,1.7,0,1282.6
2018/7/23,21:00,1226.9,,1221.1,0.9,3.5,0,0,1.4,0,1226.9
2018/7/23,22:00,1179.4,,1173.8,0.9,3.5,0,0,1.2,0,1179.4
2018/7/23,23:00,1111.9,,1106.3,0.9,3.5,0,0,1.2,0,1111.9
2018/7/24,0:00,1022.4,,1016.8,0.9,3.5,0,0,1.2,0,1022.4
2018/7/24,1:00,964.5,,958.9,0.9,3.5,0,0,1.2,0,964.5
2018/7/24,2:00,954.5,,949.2,0.9,3.5,0,0,0.9,0,954.5
2018/7/24,3:00,944.6,,939.6,0.9,3.5,0,0,0.6,0,944.6
2018/7/24,4:00,938.3,,933.3,0.9,3.5,0,0,0.6,0,938.3
2018/7/24,5:00,931,,926.1,0.9,3.5,0,0,0.5,0,931
2018/7/24,6:00,961.5,,950.2,0.9,3.5,6.5,0,0.4,0,961.5
2018/7/24,7:00,1059.3,,1005,0.9,3.5,49.8,0,0.1,0,1059.3
2018/7/24,8:00,1211.1,,1106.2,0.9,3.8,100.1,0,0.1,0,1211.1
2018/7/24,9:00,1311.3,,1169.6,0.9,3.8,136.8,0,0.2,0,1311.3
2018/7/24,10:00,1338.4,,1155.4,0.9,3.8,178.1,0,0.2,0,1338.4
2018/7/24,11:00,1356,,1146.8,0.9,3.8,204.2,0,0.3,0,1356
2018/7/24,12:00,1354.6,,1128,0.9,3.8,221.7,0,0.2,0,1354.6
2018/7/24,13:00,1366.5,,1164,0.9,3.8,197.7,0,0.1,0,1366.5
2018/7/24,14:00,1374.8,,1194.1,0.9,3.8,175.8,0,0.2,0,1374.8
2018/7/24,15:00,1391.9,,1226.5,0.9,3.8,160.6,0,0.1,0,1391.9
2018/7/24,16:00,1380.6,,1257.6,0.9,3.8,118.3,0,0,0,1380.6
2018/7/24,17:00,1351.4,,1274.4,0.9,3.8,72.3,0,0,0,1351.4
2018/7/24,18:00,1309.6,,1287.1,0.9,3.8,17.8,0,0,0,1309.6
2018/7/24,19:00,1323,,1317.6,0.9,3.8,0.7,0,0,0,1323
2018/7/24,20:00,1310.8,,1306.4,0.9,3.5,0,0,0,0,1310.8
2018/7/24,21:00,1252.1,,1247.7,0.9,3.5,0,0,0,0,1252.1
2018/7/24,22:00,1169.8,,1165.4,0.9,3.5,0,0,0,0,1169.8
2018/7/24,23:00,1083.3,,1078.8,0.9,3.5,0,0,0.1,0,1083.3
2018/7/25,0:00,991.2,,986.8,0.9,3.5,0,0,0,0,991.2
2018/7/25,1:00,932,,927.6,0.9,3.5,0,0,0,0,932
2018/7/25,2:00,912.9,,908.5,0.9,3.5,0,0,0,0,912.9
2018/7/25,3:00,905.3,,900.9,0.9,3.5,0,0,0,0,905.3
2018/7/25,4:00,893.3,,888.9,0.9,3.5,0,0,0,0,893.3
2018/7/25,5:00,903.4,,899,0.9,3.5,0,0,0,0,903.4
2018/7/25,6:00,930.7,,919,0.9,3.5,7.3,0,0,0,930.7
2018/7/25,7:00,1052.4,,995.3,0.9,3.5,52.7,0,0,0,1052.4
2018/7/25,8:00,1207.5,,1095.6,0.9,3.8,107.2,0,0,0,1207.5
2018/7/25,9:00,1294,,1147.2,0.9,3.8,142.1,0,0,0,1294
2018/7/25,10:00,1303.4,,1144.9,0.9,3.8,153.8,0,0,0,1303.4
2018/7/25,11:00,1318.8,,1138.6,0.9,3.8,175.5,0,0,0,1318.8
2018/7/25,12:00,1301.9,,1120.3,0.9,3.8,176.9,0,0,0,1301.9
2018/7/25,13:00,1346.5,,1149.1,0.9,3.8,192.6,0,0.1,0,1346.5
2018/7/25,14:00,1370.7,,1176.2,0.9,3.8,189.8,0,0,0,1370.7
2018/7/25,15:00,1392.1,,1219.4,0.9,3.8,167.8,0,0.2,0,1392.1
2018/7/25,16:00,1379.8,,1265.5,0.9,3.8,108.9,0,0.7,0,1379.8
2018/7/25,17:00,1341.9,,1280.1,0.9,3.8,56.5,0,0.6,0,1341.9
2018/7/25,18:00,1324.2,,1300.2,0.9,3.8,18.9,0,0.4,0,1324.2
2018/7/25,19:00,1335.2,,1329.3,0.9,3.8,0.9,0,0.3,0,1335.2
2018/7/25,20:00,1323.2,,1318.6,0.9,3.5,0,0,0.2,0,1323.2
2018/7/25,21:00,1260.7,,1256.2,0.9,3.5,0,0,0.1,0,1260.7
2018/7/25,22:00,1181,,1176.3,0.9,3.5,0,0,0.3,0,1181
2018/7/25,23:00,1088.4,,1083.8,0.9,3.5,0,0,0.2,0,1088.4
2018/7/26,0:00,990.9,,986.4,0.9,3.5,0,0,0.1,0,990.9
2018/7/26,1:00,934.2,,929.7,0.9,3.5,0,0,0.1,0,934.2
2018/7/26,2:00,919.8,,915.2,0.9,3.5,0,0,0.2,0,919.8
2018/7/26,3:00,910.7,,905.9,0.9,3.5,0,0,0.4,0,910.7
2018/7/26,4:00,903.3,,898.1,0.9,3.5,0,0,0.8,0,903.3
2018/7/26,5:00,915.8,,910,0.9,3.5,0,0,1.4,0,915.8
2018/7/26,6:00,937.7,,924.6,0.9,3.5,7.1,0,1.6,0,937.7
2018/7/26,7:00,1049.6,,995,0.9,3.5,48.8,0,1.4,0,1049.6
2018/7/26,8:00,1203.3,,1100.3,0.9,3.8,97.4,0,0.9,0,1203.3
2018/7/26,9:00,1307.3,,1163.1,0.9,3.8,138.8,0,0.7,0,1307.3
2018/7/26,10:00,1356.1,,1171.4,0.9,3.8,179.5,0,0.5,0,1356.1
2018/7/26,11:00,1383.8,,1173.9,0.9,3.8,204.6,0,0.6,0,1383.8
2018/7/26,12:00,1386.3,,1167.2,0.9,3.8,214,0,0.4,0,1386.3
2018/7/26,13:00,1406.4,,1191.8,0.9,3.8,209.2,0,0.7,0,1406.4
2018/7/26,14:00,1386.9,,1217.5,0.9,3.8,164,0,0.7,0,1386.9
2018/7/26,15:00,1379.9,,1240.6,0.9,3.8,133.8,0,0.8,0,1379.9
2018/7/26,16:00,1385.6,,1270.1,0.9,3.8,110.2,0,0.6,0,1385.6
2018/7/26,17:00,1361.7,,1281.3,0.9,3.8,74.7,0,1,0,1361.7
2018/7/26,18:00,1325.6,,1302.7,0.9,3.8,17.3,0,0.9,0,1325.6
2018/7/26,19:00,1341.4,,1335,0.9,3.8,0.9,0,0.8,0,1341.4
2018/7/26,20:00,1327.7,,1322.8,0.9,3.5,0,0,0.5,0,1327.7
2018/7/26,21:00,1267.3,,1262.8,0.9,3.5,0,0,0.1,0,1267.3
2018/7/26,22:00,1183.1,,1178.6,0.9,3.5,0,0,0.1,0,1183.1
2018/7/26,23:00,1089.6,,1085.1,0.9,3.5,0,0,0.1,0,1089.6
2018/7/27,0:00,995.7,,991.2,0.9,3.5,0,0,0.1,0,995.7
2018/7/27,1:00,936.2,,931.7,0.9,3.5,0,0,0.1,0,936.2
2018/7/27,2:00,921.7,,917.1,0.9,3.5,0,0,0.2,0,921.7
2018/7/27,3:00,912.8,,908.1,0.9,3.5,0,0,0.3,0,912.8
2018/7/27,4:00,904.2,,899.4,0.9,3.5,0,0,0.4,0,904.2
2018/7/27,5:00,915.1,,910.2,0.9,3.5,0,0,0.5,0,915.1
2018/7/27,6:00,936.6,,926.1,0.9,3.5,5.5,0,0.6,0,936.6
2018/7/27,7:00,1048.7,,997.8,0.9,3.5,45.7,0,0.8,0,1048.7
2018/7/27,8:00,1199.3,,1101.7,0.9,3.8,92.2,0,0.7,0,1199.3
2018/7/27,9:00,1306.3,,1162.9,0.9,3.8,138.5,0,0.2,0,1306.3
2018/7/27,10:00,1358.6,,1178.3,0.9,3.8,175.5,0,0.1,0,1358.6
2018/7/27,11:00,1386.5,,1180.1,0.9,3.8,201.4,0,0.3,0,1386.5
2018/7/27,12:00,1379.7,,1170.9,0.9,3.8,203.9,0,0.2,0,1379.7
2018/7/27,13:00,1383.7,,1200.6,0.9,3.8,178.2,0,0.2,0,1383.7
2018/7/27,14:00,1372.3,,1196.8,0.9,3.8,170.5,0,0.3,0,1372.3
2018/7/27,15:00,1364.3,,1213.5,0.9,3.8,145.8,0,0.3,0,1364.3
2018/7/27,16:00,1350.8,,1251.7,0.9,3.8,94.2,0,0.2,0,1350.8
2018/7/27,17:00,1322.6,,1265.8,0.9,3.8,51.8,0,0.3,0,1322.6
2018/7/27,18:00,1297.8,,1276.3,0.9,3.8,16.4,0,0.4,0,1297.8
2018/7/27,19:00,1309.2,,1303.4,0.9,3.8,0.9,0,0.2,0,1309.2
2018/7/27,20:00,1290.1,,1285.6,0.9,3.5,0,0,0.1,0,1290.1
2018/7/27,21:00,1234.7,,1230.3,0.9,3.5,0,0,0,0,1234.7
2018/7/27,22:00,1161.5,,1157.1,0.9,3.5,0,0,0,0,1161.5
2018/7/27,23:00,1076,,1071.6,0.9,3.5,0,0,0,0,1076
2018/7/28,0:00,985.2,,980.8,0.9,3.5,0,0,0,0,985.2
2018/7/28,1:00,931.2,,926.7,0.9,3.5,0,0,0.1,0,931.2
2018/7/28,2:00,912.9,,908.3,0.9,3.5,0,0,0.2,0,912.9
2018/7/28,3:00,900.7,,895.9,0.9,3.5,0,0,0.4,0,900.7
2018/7/28,4:00,885.3,,880.6,0.9,3.5,0,0,0.3,0,885.3
2018/7/28,5:00,886.1,,881.2,0.9,3.5,0,0,0.5,0,886.1
2018/7/28,6:00,882.4,,871.3,0.9,3.5,4,0,2.7,0,882.4
2018/7/28,7:00,962.5,,927.8,0.9,3.5,29.4,0,0.9,0,962.5
2018/7/28,8:00,1052.6,,996.6,0.9,3.8,50.5,0,0.8,0,1052.6
2018/7/28,9:00,1117.1,,1014.4,0.9,3.8,97.5,0,0.5,0,1117.1
2018/7/28,10:00,1168.1,,1008.7,0.9,3.8,153.9,0,0.8,0,1168.1
2018/7/28,11:00,1215.8,,1001.3,0.9,3.8,208.7,0,1.1,0,1215.8
2018/7/28,12:00,1224.7,,998.1,0.9,3.8,220.5,0,1.4,0,1224.7
2018/7/28,13:00,1236,,1025.4,0.9,3.8,204.3,0,1.6,0,1236
2018/7/28,14:00,1236.3,,1034.4,0.9,3.8,195.5,0,1.7,0,1236.3
2018/7/28,15:00,1247,,1070.2,0.9,3.8,170.6,0,1.5,0,1247
2018/7/28,16:00,1257.4,,1123.6,0.9,3.8,127.4,0,1.7,0,1257.4
2018/7/28,17:00,1254.1,,1174.8,0.9,3.8,73.2,0,1.4,0,1254.1
2018/7/28,18:00,1241.5,,1216.3,0.9,3.8,19.2,0,1.3,0,1241.5
2018/7/28,19:00,1252,,1245.3,0.9,3.8,0.8,0,1.2,0,1252
2018/7/28,20:00,1241.1,,1235.7,0.9,3.5,0,0,1,0,1241.1
2018/7/28,21:00,1203.2,,1197.7,0.9,3.5,0,0,1.1,0,1203.2
2018/7/28,22:00,1170,,1164.3,0.9,3.5,0,0,1.3,0,1170
2018/7/28,23:00,1114.5,,1108.6,0.9,3.5,0,0,1.5,0,1114.5
2018/7/29,0:00,1033.8,,1027.8,0.9,3.5,0,0,1.6,0,1033.8
2018/7/29,1:00,979.4,,973,0.9,3.5,0,0,2,0,979.4
2018/7/29,2:00,957.9,,951.3,0.9,3.5,0,0,2.2,0,957.9
2018/7/29,3:00,949.7,,942.9,0.9,3.5,0,0,2.4,0,949.7
2018/7/29,4:00,935.4,,928.4,0.9,3.5,0,0,2.6,0,935.4
2018/7/29,5:00,934,,926.7,0.9,3.5,0,0,2.9,0,934
2018/7/29,6:00,913.9,,902.6,0.9,3.5,3.5,0,3.4,0,913.9
2018/7/29,7:00,959.4,,927.6,0.9,3.5,22.7,0,4.7,0,959.4
2018/7/29,8:00,1034.9,,970.7,0.9,3.8,53.4,0,6.1,0,1034.9
2018/7/29,9:00,1095.4,,989.1,0.9,3.8,95.6,0,6,0,1095.4
2018/7/29,10:00,1176.4,,1000.3,0.9,3.8,165.2,0,6.2,0,1176.4
2018/7/29,11:00,1217.6,,1019.1,0.9,3.8,187.1,0,6.7,0,1217.6
2018/7/29,12:00,1238.4,,1028,0.9,3.8,197.9,0,7.8,0,1238.4
2018/7/29,13:00,1254.3,,1052,0.9,3.8,189.9,0,7.7,0,1254.3
2018/7/29,14:00,1237.3,,1068.7,0.9,3.8,156.9,0,7,0,1237.3
2018/7/29,15:00,1248.1,,1106.8,0.9,3.8,131.7,0,4.9,0,1248.1
2018/7/29,16:00,1247,,1145.5,0.9,3.8,92.7,0,4.1,0,1247
2018/7/29,17:00,1255.9,,1190,0.9,3.8,58.5,0,2.7,0,1255.9
2018/7/29,18:00,1265.8,,1244.7,0.9,3.8,14.3,0,2.1,0,1265.8
2018/7/29,19:00,1303.4,,1296.1,0.9,3.8,0.8,0,1.8,0,1303.4
2018/7/29,20:00,1297.7,,1292.3,0.9,3.5,0,0,1,0,1297.7
2018/7/29,21:00,1259.4,,1254.2,0.9,3.5,0,0,0.8,0,1259.4
2018/7/29,22:00,1192.9,,1187.7,0.9,3.5,0,0,0.8,0,1192.9
2018/7/29,23:00,1106.9,,1102.1,0.9,3.5,0,0,0.4,0,1106.9
2018/7/30,0:00,1020.3,,1015.7,0.9,3.5,0,0,0.2,0,1020.3
2018/7/30,1:00,962.8,,958.1,0.9,3.5,0,0,0.3,0,962.8
2018/7/30,2:00,946.1,,941.2,0.9,3.5,0,0,0.5,0,946.1
2018/7/30,3:00,943.3,,938.1,0.9,3.5,0,0,0.8,0,943.3
2018/7/30,4:00,944.2,,939.1,0.9,3.5,0,0,0.7,0,944.2
2018/7/30,5:00,952.4,,946.7,0.9,3.5,0,0,1.3,0,952.4
2018/7/30,6:00,981.4,,970.3,0.9,3.5,5.2,0,1.5,0,981.4
2018/7/30,7:00,1091,,1044.5,0.9,3.5,40.6,0,1.5,0,1091
2018/7/30,8:00,1234.4,,1137.5,0.9,3.8,90.3,0,1.9,0,1234.4
2018/7/30,9:00,1323.1,,1190.6,0.9,3.8,125.9,0,1.9,0,1323.1
2018/7/30,10:00,1363.7,,1180.5,0.9,3.8,174.3,0,4.2,0,1363.7
2018/7/30,11:00,1376.2,,1171.3,0.9,3.8,195.9,0,4.3,0,1376.2
2018/7/30,12:00,1372.3,,1148.3,0.9,3.8,215.5,0,3.8,0,1372.3
2018/7/30,13:00,1391.1,,1172.9,0.9,3.8,210.7,0,2.8,0,1391.1
2018/7/30,14:00,1407.4,,1206.5,0.9,3.8,192.2,0,4,0,1407.4
2018/7/30,15:00,1410.3,,1233.9,0.9,3.8,166.1,0,5.6,0,1410.3
2018/7/30,16:00,1395.7,,1275.8,0.9,3.8,109.7,0,5.5,0,1395.7
2018/7/30,17:00,1363.1,,1298.7,0.9,3.8,56.2,0,3.5,0,1363.1
2018/7/30,18:00,1340.3,,1319.8,0.9,3.8,12.8,0,3,0,1340.3
2018/7/30,19:00,1367.1,,1359,0.9,3.8,0.8,0,2.6,0,1367.1
2018/7/30,20:00,1350.9,,1344.1,0.9,3.5,0,0,2.4,0,1350.9
2018/7/30,21:00,1295.5,,1288.4,0.9,3.5,0,0,2.7,0,1295.5
2018/7/30,22:00,1236.9,,1230.4,0.9,3.5,0,0,2.1,0,1236.9
2018/7/30,23:00,1160.1,,1153.6,0.9,3.5,0,0,2.1,0,1160.1
2018/7/31,0:00,1062.1,,1055.7,0.9,3.5,0,0,2,0,1062.1
2018/7/31,1:00,999,,992.5,0.9,3.5,0,0,2.1,0,999
2018/7/31,2:00,972,,965.4,0.9,3.5,0,0,2.2,0,972
2018/7/31,3:00,969.7,,962.9,0.9,3.5,0,0,2.4,0,969.7
2018/7/31,4:00,958.6,,951.4,0.9,3.5,0,0,2.8,0,958.6
2018/7/31,5:00,971.3,,965,0.9,3.5,0,0,1.9,0,971.3
2018/7/31,6:00,990.3,,977.3,0.9,3.5,6.8,0,1.8,0,990.3
2018/7/31,7:00,1103.9,,1051.2,0.9,3.5,45.8,0,2.5,0,1103.9
2018/7/31,8:00,1243.2,,1140.9,0.9,3.8,94.8,0,2.8,0,1243.2
2018/7/31,9:00,1333.9,,1195.2,0.9,3.8,131.4,0,2.6,0,1333.9
2018/7/31,10:00,1366.8,,1192.5,0.9,3.8,167,0,2.6,0,1366.8
2018/7/31,11:00,1396.5,,1191.7,0.9,3.8,197.3,0,2.8,0,1396.5
2018/7/31,12:00,1365.3,,1175,0.9,3.8,183.1,0,2.5,0,1365.3
2018/7/31,13:00,1370.6,,1186.3,0.9,3.8,176.6,0,3,0,1370.6
2018/7/31,14:00,1394.9,,1207.4,0.9,3.8,179.2,0,3.6,0,1394.9
2018/7/31,15:00,1389.1,,1240.7,0.9,3.8,141.1,0,2.6,0,1389.1
2018/7/31,16:00,1394.5,,1282.4,0.9,3.8,105.6,0,1.8,0,1394.5
2018/7/31,17:00,1366.7,,1306.9,0.9,3.8,53.4,0,1.7,0,1366.7
