需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
2019/4/4,10:00,802.9,,637.6,0.2,4.8,160.1,0,0.2,0,802.9
2019/4/4,11:00,816.9,,622.9,0.2,4.8,188.5,0,0.5,0,816.9
2019/4/4,12:00,795.8,,599,0.2,4.8,190.8,0,1,0,795.8
2019/4/4,13:00,828.1,,637,0.2,4.8,184.9,0,1.2,0,828.1
2019/4/4,14:00,823.3,,663.7,0.2,4.8,153.4,0,1.2,0,823.3
2019/4/4,15:00,818.2,,663.3,0.2,4.8,148.4,0,1.5,0,818.2
2019/4/4,16:00,838.8,,727.6,0.2,4.8,104.6,0,1.6,0,838.8
2019/4/4,17:00,810.7,,787.7,0.2,4.8,16.4,0,1.6,0,810.7
2019/4/4,18:00,838.7,,830.2,0.2,4.8,2.1,0,1.4,0,838.7
2019/4/4,19:00,859.9,,852.8,0.2,4.8,0,0,2.1,0,859.9
2019/4/4,20:00,832.8,,825.5,0.2,4.5,0,0,2.6,0,832.8
2019/4/4,21:00,795.8,,788.2,0.2,4.5,0,0,2.9,0,795.8
2019/4/4,22:00,738.7,,730,0.2,4.5,0,0,4,0,738.7
2019/4/4,23:00,687.5,,678.3,0.2,4.5,0,0,4.5,0,687.5
2019/4/5,0:00,637.9,,627.3,0.2,4.5,0,0,5.9,0,637.9
2019/4/5,1:00,617.2,,606.2,0.2,4.5,0,0,6.3,0,617.2
2019/4/5,2:00,636,,623.5,0.2,4.5,0,0,7.8,0,636
2019/4/5,3:00,667.7,,654.4,0.2,4.5,0,0,8.6,0,667.7
2019/4/5,4:00,669,,656.5,0.2,4.5,0,0,7.8,0,669
2019/4/5,5:00,658.2,,645.3,0.2,4.5,0,0,8.2,0,658.2
2019/4/5,6:00,676.3,,661.4,0.2,4.5,1.1,0,9.1,0,676.3
2019/4/5,7:00,739.3,,718.5,0.2,4.5,6.6,0,9.5,0,739.3
2019/4/5,8:00,805,,771.4,0.2,4.8,18.3,0,10.3,0,805
2019/4/5,9:00,856.6,,790.8,0.2,4.8,50.6,0,10.2,0,856.6
2019/4/5,10:00,892.6,,829.4,0.2,4.8,48.3,0,9.9,0,892.6
2019/4/5,11:00,883.5,,846.5,0.2,4.8,22.8,0,9.2,0,883.5
2019/4/5,12:00,861.1,,811.5,0.2,4.8,35.7,0,8.9,0,861.1
2019/4/5,13:00,881.6,,816.8,0.2,4.8,53.6,0,6.2,0,881.6
2019/4/5,14:00,883.6,,839.8,0.2,4.8,35,0,3.8,0,883.6
2019/4/5,15:00,885.4,,799,0.2,4.8,78.3,0,3.1,0,885.4
2019/4/5,16:00,859.9,,814.4,0.2,4.8,38.1,0,2.4,0,859.9
2019/4/5,17:00,843.2,,827.2,0.2,4.8,8.2,0,2.8,0,843.2
2019/4/5,18:00,866.6,,857.5,0.2,4.8,1.8,0,2.3,0,866.6
2019/4/5,19:00,874.8,,868.3,0.2,4.8,0,0,1.5,0,874.8
2019/4/5,20:00,844.2,,838.9,0.2,4.5,0,0,0.6,0,844.2
2019/4/5,21:00,800.8,,795.7,0.2,4.5,0,0,0.4,0,800.8
2019/4/5,22:00,761.5,,756.3,0.2,4.5,0,0,0.5,0,761.5
2019/4/5,23:00,734.4,,729.3,0.2,4.5,0,0,0.4,0,734.4
2019/4/6,0:00,688.8,,683.7,0.2,4.5,0,0,0.4,0,688.8
2019/4/6,1:00,659.8,,654.8,0.2,4.5,0,0,0.3,0,659.8
2019/4/6,2:00,677.9,,673.1,0.2,4.5,0,0,0.1,0,677.9
2019/4/6,3:00,703.7,,698.9,0.2,4.5,0,0,0.1,0,703.7
2019/4/6,4:00,703.9,,699,0.2,4.5,0,0,0.2,0,703.9
2019/4/6,5:00,677,,672.2,0.2,4.5,0,0,0.1,0,677
2019/4/6,6:00,662.9,,655.8,0.2,4.5,2.4,0,0,0,662.9
2019/4/6,7:00,691.9,,651.7,0.2,4.5,35.5,0,0,0,691.9
2019/4/6,8:00,761.7,,660,0.2,4.8,96.7,0,0,0,761.7
2019/4/6,9:00,817.4,,666.8,0.2,4.8,145.6,0,0,0,817.4
2019/4/6,10:00,844.5,,669,0.2,4.8,170.5,0,0,0,844.5
2019/4/6,11:00,875.5,,649.2,0.2,4.8,221.3,0,0,0,875.5
2019/4/6,12:00,868.9,,636.5,0.2,4.8,227.3,0,0.1,0,868.9
2019/4/6,13:00,871,,647.2,0.2,4.8,218.7,0,0.1,0,871
2019/4/6,14:00,863.1,,657.1,0.2,4.8,200.8,0,0.2,0,863.1
2019/4/6,15:00,867.1,,680.3,0.2,4.8,181.7,0,0.1,0,867.1
2019/4/6,16:00,867.2,,735.8,0.2,4.8,126.1,0,0.3,0,867.2
2019/4/6,17:00,851,,790.2,0.2,4.8,55.6,0,0.2,0,851
2019/4/6,18:00,861.4,,849.2,0.2,4.8,7.2,0,0,0,861.4
2019/4/6,19:00,898.9,,893.9,0.2,4.8,0,0,0,0,898.9
2019/4/6,20:00,878.7,,874,0.2,4.5,0,0,0,0,878.7
2019/4/6,21:00,834.9,,830.2,0.2,4.5,0,0,0,0,834.9
2019/4/6,22:00,789.5,,784.8,0.2,4.5,0,0,0,0,789.5
2019/4/6,23:00,739,,734.3,0.2,4.5,0,0,0,0,739
2019/4/7,0:00,689.6,,684.3,0.2,5,0,0,0.1,0,689.6
2019/4/7,1:00,659.3,,653.8,0.2,5,0,0,0.3,0,659.3
2019/4/7,2:00,677.4,,672.1,0.2,5,0,0,0.1,0,677.4
2019/4/7,3:00,697.1,,691.7,0.2,5,0,0,0.2,0,697.1
2019/4/7,4:00,701.3,,695.9,0.2,5,0,0,0.2,0,701.3
2019/4/7,5:00,668.8,,663.5,0.2,5,0,0,0.1,0,668.8
2019/4/7,6:00,642.3,,634.2,0.2,5,2.8,0,0.1,0,642.3
2019/4/7,7:00,665.2,,624.5,0.2,5,35.5,0,0,0,665.2
2019/4/7,8:00,725,,618.8,0.2,5.3,100.6,0,0.1,0,725
2019/4/7,9:00,779.6,,617.6,0.2,5.3,156.3,0,0.2,0,779.6
2019/4/7,10:00,812.8,,608.7,0.2,5.3,198.3,0,0.3,0,812.8
2019/4/7,11:00,844.7,,599.4,0.2,5.3,239.6,0,0.2,0,844.7
2019/4/7,12:00,863.7,,605.6,0.2,5.3,252,0,0.6,0,863.7
2019/4/7,13:00,840.4,,585.9,0.2,5.3,248.3,0,0.7,0,840.4
2019/4/7,14:00,844.5,,617,0.2,5.3,221.2,0,0.8,0,844.5
2019/4/7,15:00,822.8,,696.1,0.2,5.3,120.6,0,0.6,0,822.8
2019/4/7,16:00,823.8,,744.8,0.2,5.3,73,0,0.5,0,823.8
2019/4/7,17:00,846.6,,818.5,0.2,5.3,22.2,0,0.4,0,846.6
2019/4/7,18:00,891.5,,883.1,0.2,5.3,2.6,0,0.3,0,891.5
2019/4/7,19:00,931,,925.2,0.2,5.3,0,0,0.3,0,931
2019/4/7,20:00,915.3,,909.6,0.2,5,0,0,0.5,0,915.3
2019/4/7,21:00,870,,864.4,0.2,5,0,0,0.4,0,870
2019/4/7,22:00,819.2,,813.6,0.2,5,0,0,0.4,0,819.2
2019/4/7,23:00,757.4,,751.8,0.2,5,0,0,0.4,0,757.4
2019/4/8,0:00,702.1,,696.6,0.2,5,0,0,0.3,0,702.1
2019/4/8,1:00,672.3,,666.7,0.2,5,0,0,0.4,0,672.3
2019/4/8,2:00,689.8,,684.1,0.2,5,0,0,0.5,0,689.8
2019/4/8,3:00,706.9,,701.3,0.2,5,0,0,0.4,0,706.9
2019/4/8,4:00,716.8,,711.4,0.2,5,0,0,0.2,0,716.8
2019/4/8,5:00,701.3,,695.8,0.2,5,0,0,0.3,0,701.3
2019/4/8,6:00,717.4,,710.3,0.2,5,1.7,0,0.2,0,717.4
2019/4/8,7:00,768.9,,729.2,0.2,5,34.4,0,0.1,0,768.9
2019/4/8,8:00,832.4,,731.8,0.2,5.3,94.7,0,0.4,0,832.4
2019/4/8,9:00,894.6,,737.6,0.2,5.3,151.3,0,0.2,0,894.6
2019/4/8,10:00,933.3,,728.7,0.2,5.3,198.6,0,0.5,0,933.3
2019/4/8,11:00,948.9,,717.8,0.2,5.3,225.4,0,0.2,0,948.9
2019/4/8,12:00,940.9,,683.8,0.2,5.3,251.5,0,0.1,0,940.9
2019/4/8,13:00,964.9,,710.1,0.2,5.3,249.3,0,0,0,964.9
2019/4/8,14:00,972.1,,742,0.2,5.3,224.5,0,0.1,0,972.1
2019/4/8,15:00,968.1,,781.5,0.2,5.3,181.1,0,0,0,968.1
2019/4/8,16:00,960.4,,836.1,0.2,5.3,118.8,0,0,0,960.4
2019/4/8,17:00,939.9,,884.7,0.2,5.3,49.5,0,0.2,0,939.9
2019/4/8,18:00,935,,924.2,0.2,5.3,5.1,0,0.2,0,935
2019/4/8,19:00,963.9,,958.1,0.2,5.3,0,0,0.3,0,963.9
2019/4/8,20:00,927.1,,921.5,0.2,5,0,0,0.4,0,927.1
2019/4/8,21:00,876.1,,870.5,0.2,5,0,0,0.4,0,876.1
2019/4/8,22:00,825,,819.1,0.2,5,0,0,0.7,0,825
2019/4/8,23:00,785,,778.9,0.2,5,0,0,0.9,0,785
2019/4/9,0:00,717.8,,711.9,0.2,5,0,0,0.7,0,717.8
2019/4/9,1:00,686.3,,680.4,0.2,5,0,0,0.7,0,686.3
2019/4/9,2:00,695.7,,689.7,0.2,5,0,0,0.8,0,695.7
2019/4/9,3:00,722.2,,716.2,0.2,5,0,0,0.8,0,722.2
2019/4/9,4:00,725.6,,719.4,0.2,5,0,0,1,0,725.6
2019/4/9,5:00,720.2,,713.6,0.2,5,0,0,1.4,0,720.2
2019/4/9,6:00,731.1,,722.4,0.2,5,2,0,1.5,0,731.1
2019/4/9,7:00,787.2,,749,0.2,5,32.1,0,0.9,0,787.2
2019/4/9,8:00,853.8,,754.3,0.2,5.3,91.7,0,2.3,0,853.8
2019/4/9,9:00,908.4,,761.6,0.2,5.3,138.7,0,2.6,0,908.4
2019/4/9,10:00,924.5,,756,0.2,5.3,159.9,0,3.1,0,924.5
2019/4/9,11:00,941.4,,754.2,0.2,5.3,177.7,0,4,0,941.4
2019/4/9,12:00,928.4,,767.2,0.2,5.3,152.2,0,3.5,0,928.4
2019/4/9,13:00,942.2,,795.3,0.2,5.3,137.3,0,4.1,0,942.2
2019/4/9,14:00,969.9,,812,0.2,5.3,147.8,0,4.6,0,969.9
2019/4/9,15:00,961.9,,848.1,0.2,5.3,102.9,0,5.4,0,961.9
2019/4/9,16:00,951.6,,874.1,0.2,5.3,66.8,0,5.2,0,951.6
2019/4/9,17:00,934.9,,893.5,0.2,5.3,31.8,0,4.1,0,934.9
2019/4/9,18:00,942.3,,929.4,0.2,5.3,2.8,0,4.6,0,942.3
2019/4/9,19:00,955.6,,945.6,0.2,5.3,0,0,4.5,0,955.6
2019/4/9,20:00,927.5,,917.8,0.2,5,0,0,4.5,0,927.5
2019/4/9,21:00,883.2,,872.1,0.2,5,0,0,5.9,0,883.2
2019/4/9,22:00,826.1,,815,0.2,5,0,0,5.9,0,826.1
2019/4/9,23:00,765.8,,753.8,0.2,5,0,0,6.8,0,765.8
2019/4/10,0:00,708.2,,693.7,0.2,5,0,0,9.3,0,708.2
2019/4/10,1:00,674.4,,658.4,0.2,5,0,0,10.8,0,674.4
2019/4/10,2:00,686.2,,670.2,0.2,5,0,0,10.8,0,686.2
2019/4/10,3:00,708.2,,693.1,0.2,5,0,0,9.9,0,708.2
2019/4/10,4:00,716.9,,702.5,0.2,5,0,0,9.2,0,716.9
2019/4/10,5:00,714.5,,699.9,0.2,5,0,0,9.4,0,714.5
2019/4/10,6:00,737.6,,721.6,0.2,5,2,0,8.8,0,737.6
2019/4/10,7:00,804.3,,773.6,0.2,5,17.5,0,8,0,804.3
2019/4/10,8:00,888.1,,842.2,0.2,5.3,32.5,0,7.9,0,888.1
2019/4/10,9:00,976.9,,908.9,0.2,5.3,54,0,8.5,0,976.9
2019/4/10,10:00,988.5,,934.9,0.2,5.3,39.8,0,8.3,0,988.5
2019/4/10,11:00,984.3,,918.7,0.2,5.3,53.7,0,6.4,0,984.3
2019/4/10,12:00,890.5,,824.4,0.2,5.3,52.9,0,7.7,0,890.5
2019/4/10,13:00,874.9,,814.7,0.2,5.3,46.6,0,8.1,0,874.9
2019/4/10,14:00,866.7,,799.9,0.2,5.3,52.2,0,9.1,0,866.7
2019/4/10,15:00,870.9,,804.1,0.2,5.3,52.2,0,9.1,0,870.9
2019/4/10,16:00,869.9,,820,0.2,5.3,36.8,0,7.6,0,869.9
2019/4/10,17:00,856.5,,828.8,0.2,5.3,16.2,0,6,0,856.5
2019/4/10,18:00,876.4,,864.1,0.2,5.3,2,0,4.8,0,876.4
2019/4/10,19:00,883.5,,873.9,0.2,5.3,0,0,4.1,0,883.5
2019/4/10,20:00,856.2,,847.6,0.2,5,0,0,3.4,0,856.2
2019/4/10,21:00,810.3,,801.4,0.2,5,0,0,3.7,0,810.3
2019/4/10,22:00,752.3,,743.2,0.2,5,0,0,3.9,0,752.3
2019/4/10,23:00,699.1,,690.5,0.2,5,0,0,3.4,0,699.1
2019/4/11,0:00,644.5,,637.7,0.2,5,0,0,1.6,0,644.5
2019/4/11,1:00,622.4,,615.8,0.2,5,0,0,1.4,0,622.4
2019/4/11,2:00,634.3,,628.4,0.2,5,0,0,0.7,0,634.3
2019/4/11,3:00,658.7,,653,0.2,5,0,0,0.5,0,658.7
2019/4/11,4:00,666.6,,661.2,0.2,5,0,0,0.2,0,666.6
2019/4/11,5:00,664.3,,658.9,0.2,5,0,0,0.2,0,664.3
2019/4/11,6:00,682.7,,676.3,0.2,5,1.1,0,0.1,0,682.7
2019/4/11,7:00,735.3,,721.5,0.2,5,8.6,0,0,0,735.3
2019/4/11,8:00,808.4,,779.7,0.2,5.3,23.1,0,0.1,0,808.4
2019/4/11,9:00,838.5,,787.9,0.2,5.3,45.1,0,0,0,838.5
2019/4/11,10:00,861.5,,725.7,0.2,5.3,130.3,0,0,0,861.5
2019/4/11,11:00,877.7,,688.3,0.2,5.3,183.9,0,0,0,877.7
2019/4/11,12:00,845.9,,660.9,0.2,5.3,179.5,0,0,0,845.9
2019/4/11,13:00,883.2,,698.6,0.2,5.3,179.1,0,0,0,883.2
2019/4/11,14:00,876.7,,761.2,0.2,5.3,110,0,0,0,876.7
2019/4/11,15:00,870.6,,802.6,0.2,5.3,62.5,0,0,0,870.6
2019/4/11,16:00,864.5,,828.8,0.2,5.3,30.2,0,0,0,864.5
2019/4/11,17:00,861.6,,848.8,0.2,5.3,7.3,0,0,0,861.6
2019/4/11,18:00,885.2,,877.6,0.2,5.3,2,0,0.1,0,885.2
2019/4/11,19:00,890.6,,884.9,0.2,5.3,0,0,0.2,0,890.6
2019/4/11,20:00,862.2,,856.5,0.2,5,0,0,0.5,0,862.2
2019/4/11,21:00,815.6,,810.1,0.2,5,0,0,0.3,0,815.6
2019/4/11,22:00,757.3,,750.9,0.2,5,0,0,1.2,0,757.3
2019/4/11,23:00,703.9,,697.1,0.2,5,0,0,1.6,0,703.9
2019/4/12,0:00,647.2,,641.1,0.2,5,0,0,0.9,0,647.2
2019/4/12,1:00,623.3,,616.5,0.2,5,0,0,1.6,0,623.3
2019/4/12,2:00,635.9,,628.8,0.2,5,0,0,1.9,0,635.9
2019/4/12,3:00,662.8,,656.1,0.2,5,0,0,1.5,0,662.8
2019/4/12,4:00,670.1,,662.7,0.2,5,0,0,2.2,0,670.1
2019/4/12,5:00,667.4,,659.7,0.2,5,0,0,2.5,0,667.4
2019/4/12,6:00,663.5,,654.8,0.2,5,1.4,0,2.1,0,663.5
2019/4/12,7:00,710.6,,684.3,0.2,5,18.3,0,2.8,0,710.6
2019/4/12,8:00,789.1,,708.8,0.2,5.3,67.9,0,6.9,0,789.1
2019/4/12,9:00,831.3,,691.4,0.2,5.3,126,0,8.4,0,831.3
2019/4/12,10:00,847.3,,668.1,0.2,5.3,166.3,0,7.4,0,847.3
2019/4/12,11:00,858.1,,653.9,0.2,5.3,192.4,0,6.3,0,858.1
2019/4/12,12:00,836.9,,603.7,0.2,5.3,222.7,0,5,0,836.9
2019/4/12,13:00,859,,620.8,0.2,5.3,228.2,0,4.5,0,859
2019/4/12,14:00,859.9,,641.4,0.2,5.3,208.2,0,4.8,0,859.9
2019/4/12,15:00,847.5,,685.4,0.2,5.3,151.8,0,4.8,0,847.5
2019/4/12,16:00,841.3,,727.8,0.2,5.3,103.3,0,4.7,0,841.3
2019/4/12,17:00,827.3,,767.1,0.2,5.3,50.2,0,4.5,0,827.3
2019/4/12,18:00,830.9,,815.6,0.2,5.3,6,0,3.8,0,830.9
2019/4/12,19:00,853.9,,845.2,0.2,5.3,0,0,3.2,0,853.9
2019/4/12,20:00,830.3,,822.4,0.2,5,0,0,2.7,0,830.3
2019/4/12,21:00,787.1,,779.4,0.2,5,0,0,2.5,0,787.1
2019/4/12,22:00,756.1,,747.9,0.2,5,0,0,3,0,756.1
2019/4/12,23:00,714.6,,706.8,0.2,5,0,0,2.6,0,714.6
2019/4/13,0:00,665.2,,658.7,0.2,5,0,0,1.3,0,665.2
2019/4/13,1:00,640.5,,634.1,0.2,5,0,0,1.2,0,640.5
2019/4/13,2:00,657.1,,651.3,0.2,5,0,0,0.6,0,657.1
2019/4/13,3:00,686.3,,680.7,0.2,5,0,0,0.4,0,686.3
2019/4/13,4:00,690,,683,0.2,5,0,0,1.8,0,690
2019/4/13,5:00,667.2,,661.6,0.2,5,0,0,0.4,0,667.2
2019/4/13,6:00,650.9,,644.2,0.2,5,1.2,0,0.3,0,650.9
2019/4/13,7:00,679,,662.6,0.2,5,10.3,0,0.9,0,679
2019/4/13,8:00,756,,736.3,0.2,5.3,13.2,0,1,0,756
2019/4/13,9:00,810.1,,789,0.2,5.3,14.3,0,1.3,0,810.1
2019/4/13,10:00,799.7,,772.9,0.2,5.3,19.5,0,1.8,0,799.7
2019/4/13,11:00,814.1,,746.5,0.2,5.3,61.3,0,0.8,0,814.1
2019/4/13,12:00,801.3,,745.6,0.2,5.3,49.5,0,0.7,0,801.3
2019/4/13,13:00,793.2,,705.8,0.2,5.3,81,0,0.9,0,793.2
2019/4/13,14:00,812.2,,660.3,0.2,5.3,145.6,0,0.8,0,812.2
2019/4/13,15:00,826,,683.6,0.2,5.3,136,0,0.9,0,826
2019/4/13,16:00,817.9,,739.2,0.2,5.3,72.4,0,0.8,0,817.9
2019/4/13,17:00,808.5,,771.1,0.2,5.3,31.1,0,0.8,0,808.5
2019/4/13,18:00,829.7,,816.3,0.2,5.3,7,0,0.9,0,829.7
2019/4/13,19:00,864.9,,858.5,0.2,5.3,0,0,0.9,0,864.9
2019/4/13,20:00,848.4,,842.1,0.2,5,0,0,1.1,0,848.4
2019/4/13,21:00,816.5,,810.2,0.2,5,0,0,1.1,0,816.5
2019/4/13,22:00,776.1,,769.5,0.2,5,0,0,1.4,0,776.1
2019/4/13,23:00,726.4,,719.4,0.2,5,0,0,1.8,0,726.4
2019/4/14,0:00,680.1,,672.6,0.2,5,0,0,2.3,0,680.1
2019/4/14,1:00,655.3,,647.4,0.2,5,0,0,2.7,0,655.3
2019/4/14,2:00,661.4,,653.6,0.2,5,0,0,2.6,0,661.4
2019/4/14,3:00,691,,683.2,0.2,5,0,0,2.6,0,691
2019/4/14,4:00,696.5,,689.1,0.2,5,0,0,2.2,0,696.5
2019/4/14,5:00,675.5,,668.3,0.2,5,0,0,2,0,675.5
2019/4/14,6:00,644.6,,636.4,0.2,5,1.3,0,1.7,0,644.6
2019/4/14,7:00,677.3,,666.2,0.2,5,3,0,2.9,0,677.3
2019/4/14,8:00,727.7,,708.2,0.2,5.3,10.6,0,3.4,0,727.7
2019/4/14,9:00,786.9,,746.2,0.2,5.3,32.3,0,2.9,0,786.9
2019/4/14,10:00,794.3,,725.1,0.2,5.3,61.1,0,2.6,0,794.3
2019/4/14,11:00,800.4,,696.3,0.2,5.3,94.4,0,4.2,0,800.4
2019/4/14,12:00,818.9,,695.6,0.2,5.3,112.1,0,5.7,0,818.9
2019/4/14,13:00,802.1,,679.2,0.2,5.3,112.7,0,4.7,0,802.1
2019/4/14,14:00,794.3,,686.1,0.2,5.3,98.9,0,3.8,0,794.3
2019/4/14,15:00,794.2,,718,0.2,5.3,67.4,0,3.3,0,794.2
2019/4/14,16:00,816.3,,729.2,0.2,5.3,79.3,0,2.3,0,816.3
