※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2020/3/2,20:00,3542,0,3170,933,,68,0,0,112,0,0,-741
2020/3/2,21:00,3416,0,3158,776,,67,0,0,105,0,0,-690
2020/3/2,22:00,3350,0,3077,699,,67,0,0,79,0,0,-571
2020/3/2,23:00,3292,0,3040,627,,68,0,0,49,0,0,-492
2020/3/3,0:00,3231,0,3076,619,,67,0,0,32,0,0,-562
2020/3/3,1:00,3343,0,3120,684,,68,0,0,34,0,0,-563
2020/3/3,2:00,3590,0,3238,805,,67,0,0,32,0,0,-551
2020/3/3,3:00,3739,0,3292,948,,67,0,0,41,0,0,-609
2020/3/3,4:00,3751,0,3261,979,,68,0,0,57,0,0,-613
2020/3/3,5:00,3690,0,3257,910,,68,0,0,55,0,0,-599
2020/3/3,6:00,3664,0,3319,845,,68,7,0,44,0,0,-618
2020/3/3,7:00,3650,0,3287,721,,67,63,0,32,0,0,-520
2020/3/3,8:00,3922,0,3268,820,,67,187,0,17,0,0,-436
2020/3/3,9:00,4059,0,3177,651,,67,343,0,11,0,0,-190
2020/3/3,10:00,3988,0,3060,638,,67,430,0,8,0,0,-215
2020/3/3,11:00,3872,0,2740,606,,67,471,0,12,0,0,-23
2020/3/3,12:00,3641,0,2569,565,,68,529,0,16,0,-120,15
2020/3/3,13:00,3761,0,2659,571,,67,528,0,15,0,-122,43
2020/3/3,14:00,3688,0,2783,602,,67,420,0,20,0,-82,-121
2020/3/3,15:00,3634,0,2831,620,,67,319,0,19,0,0,-222
2020/3/3,16:00,3679,0,2964,695,,67,154,0,16,0,1,-219
2020/3/3,17:00,3703,0,3206,864,,67,27,0,12,0,74,-547
2020/3/3,18:00,3796,0,3362,935,,67,0,0,11,0,98,-677
2020/3/3,19:00,3706,0,3440,967,,67,0,0,12,0,98,-879
2020/3/3,20:00,3617,0,3451,827,,68,0,0,12,0,99,-840
2020/3/3,21:00,3523,0,3450,782,,67,0,0,13,0,8,-797
2020/3/3,22:00,3470,0,3352,688,,68,0,0,13,0,0,-651
2020/3/3,23:00,3460,0,3343,609,,68,0,0,14,0,0,-572
2020/3/4,0:00,3385,0,3345,687,,67,0,0,15,0,0,-728
2020/3/4,1:00,3506,0,3412,646,,68,0,0,15,0,0,-634
2020/3/4,2:00,3698,0,3471,714,,68,0,0,19,0,0,-573
2020/3/4,3:00,3823,0,3495,822,,67,0,0,25,0,0,-586
2020/3/4,4:00,3808,0,3499,779,,67,0,0,27,0,0,-564
2020/3/4,5:00,3743,0,3451,735,,68,0,0,35,0,0,-546
2020/3/4,6:00,3748,0,3450,871,,67,11,0,39,0,0,-690
2020/3/4,7:00,3684,0,3423,804,,67,102,0,34,0,0,-747
2020/3/4,8:00,3955,0,3369,858,,67,167,0,22,0,0,-527
2020/3/4,9:00,4122,0,3263,721,,68,188,0,7,0,0,-124
2020/3/4,10:00,4106,0,3283,703,,66,157,0,5,0,0,-109
2020/3/4,11:00,4104,0,3291,671,,67,130,0,10,0,0,-65
2020/3/4,12:00,3912,0,3180,545,,67,89,0,12,0,0,18
2020/3/4,13:00,4090,0,3288,691,,67,60,0,15,0,0,-31
2020/3/4,14:00,4078,0,3417,592,,67,48,0,21,0,0,-66
2020/3/4,15:00,4007,0,3446,594,,67,39,0,40,0,0,-179
2020/3/4,16:00,3981,0,3435,758,,67,24,0,44,0,2,-348
2020/3/4,17:00,3930,0,3325,1015,,67,3,0,51,0,99,-631
2020/3/4,18:00,3913,0,3395,1108,,68,0,0,60,0,50,-767
2020/3/4,19:00,3763,0,3415,1031,,67,0,0,74,0,50,-873
2020/3/4,20:00,3637,0,3383,865,,68,0,0,78,0,50,-806
2020/3/4,21:00,3543,0,3298,781,,68,0,0,61,0,2,-666
2020/3/4,22:00,3475,0,3260,698,,68,0,0,64,0,0,-615
2020/3/4,23:00,3444,0,3232,730,,67,0,0,88,0,0,-673
2020/3/5,0:00,3336,0,3212,668,,68,0,0,93,0,0,-704
2020/3/5,1:00,3456,0,3304,682,,69,0,0,84,0,0,-683
2020/3/5,2:00,3698,0,3371,734,,68,0,0,89,0,0,-563
2020/3/5,3:00,3868,0,3364,861,,69,0,0,88,0,0,-514
2020/3/5,4:00,3880,0,3419,888,,68,0,0,92,0,0,-588
2020/3/5,5:00,3821,0,3375,904,,69,0,0,99,0,0,-626
2020/3/5,6:00,3791,0,3332,898,,68,4,0,101,0,0,-612
2020/3/5,7:00,3823,0,3227,970,,67,46,0,94,0,0,-580
2020/3/5,8:00,4083,0,3273,1028,,68,163,0,110,0,0,-559
2020/3/5,9:00,4235,0,3151,742,,66,321,0,104,0,0,-150
2020/3/5,10:00,4197,0,3090,665,,67,386,0,98,0,0,-110
2020/3/5,11:00,4211,0,3103,637,,67,397,0,106,0,0,-99
2020/3/5,12:00,3968,0,2955,567,,68,399,0,116,0,0,-136
2020/3/5,13:00,4087,0,3036,602,,67,360,0,116,0,0,-94
2020/3/5,14:00,4106,0,3122,657,,67,210,0,116,0,0,-66
2020/3/5,15:00,4094,0,3211,660,,67,116,0,122,0,0,-81
2020/3/5,16:00,4130,0,3329,815,,67,46,0,122,0,0,-249
2020/3/5,17:00,4132,0,3368,1066,,68,8,0,119,0,52,-548
2020/3/5,18:00,4162,0,3400,1155,,68,0,0,114,0,97,-672
2020/3/5,19:00,4033,0,3412,1108,,68,0,0,105,0,97,-758
2020/3/5,20:00,3893,0,3435,1007,,68,0,0,97,0,5,-719
2020/3/5,21:00,3798,0,3420,920,,68,0,0,87,0,0,-696
2020/3/5,22:00,3728,0,3344,867,,68,0,0,79,0,0,-630
2020/3/5,23:00,3701,0,3438,784,,67,0,0,75,0,0,-664
2020/3/6,0:00,3633,0,3359,631,,69,0,0,70,0,0,-496
2020/3/6,1:00,3712,0,3327,684,,68,0,0,55,0,0,-422
2020/3/6,2:00,3895,0,3316,783,,69,0,0,46,0,0,-319
2020/3/6,3:00,3973,0,3316,853,,68,0,0,35,0,0,-300
2020/3/6,4:00,3946,0,3309,880,,69,0,0,36,0,0,-348
2020/3/6,5:00,3868,0,3232,868,,68,0,0,27,0,0,-328
2020/3/6,6:00,3897,0,3247,940,,69,6,0,17,0,0,-382
2020/3/6,7:00,3919,0,3297,938,,68,57,0,17,0,0,-458
2020/3/6,8:00,4139,0,3275,994,,68,171,0,13,0,0,-381
2020/3/6,9:00,4256,0,3135,656,,69,362,0,10,0,0,25
2020/3/6,10:00,4127,0,2875,542,,68,401,0,14,0,0,228
2020/3/6,11:00,4099,0,2733,538,,68,550,0,13,0,-120,318
2020/3/6,12:00,3789,0,2541,536,,69,602,0,12,0,-122,151
2020/3/6,13:00,3877,0,2776,526,,69,588,0,13,0,-122,28
2020/3/6,14:00,3822,0,2810,562,,68,514,0,10,0,-122,-19
2020/3/6,15:00,3692,0,2673,618,,69,367,0,8,0,0,-43
2020/3/6,16:00,3750,0,3017,636,,68,204,0,5,0,76,-256
2020/3/6,17:00,3775,0,3279,856,,68,42,0,4,0,98,-572
2020/3/6,18:00,3872,0,3350,898,,68,0,0,6,0,98,-548
2020/3/6,19:00,3787,0,3355,895,,70,0,0,4,0,97,-635
2020/3/6,20:00,3724,0,3414,732,,69,0,0,4,0,98,-594
2020/3/6,21:00,3631,0,3352,671,,69,0,0,3,0,98,-562
2020/3/6,22:00,3578,0,3190,586,,69,0,0,1,0,28,-296
2020/3/6,23:00,3613,0,3199,530,,68,0,0,1,0,0,-185
2020/3/7,0:00,3549,0,3156,555,,66,0,0,0,0,0,-227
2020/3/7,1:00,3622,0,3187,583,,65,0,0,1,0,0,-214
2020/3/7,2:00,3828,0,3286,672,,65,0,0,4,0,0,-200
2020/3/7,3:00,3867,0,3268,736,,65,0,0,8,0,0,-210
2020/3/7,4:00,3820,0,3193,786,,66,0,0,10,0,0,-236
2020/3/7,5:00,3667,0,3095,717,,65,0,0,11,0,0,-221
2020/3/7,6:00,3521,0,2932,783,,64,20,0,17,0,0,-295
2020/3/7,7:00,3401,0,2846,772,,64,116,0,24,0,0,-421
2020/3/7,8:00,3430,0,2864,596,,65,298,0,22,0,0,-416
2020/3/7,9:00,3364,0,2673,524,,64,506,0,40,0,0,-443
2020/3/7,10:00,3242,0,2371,529,,64,673,0,40,0,0,-434
2020/3/7,11:00,3136,0,2148,535,,64,789,0,36,0,0,-436
2020/3/7,12:00,2990,0,2130,495,,64,808,0,45,0,0,-553
2020/3/7,13:00,2918,0,2182,501,,63,739,0,38,0,0,-606
2020/3/7,14:00,2896,0,2444,502,,64,483,0,22,0,0,-618
2020/3/7,15:00,2964,0,2879,509,,63,168,0,14,0,0,-669
2020/3/7,16:00,3056,0,3072,570,,63,63,0,15,0,0,-727
2020/3/7,17:00,3175,0,3107,725,,63,18,0,22,0,0,-759
2020/3/7,18:00,3283,0,3104,846,,64,1,0,30,0,0,-762
2020/3/7,19:00,3218,0,3091,807,,63,0,0,38,0,0,-782
2020/3/7,20:00,3141,0,2964,621,,63,0,0,45,0,0,-553
2020/3/7,21:00,3053,0,2861,564,,63,0,0,46,0,0,-481
2020/3/7,22:00,2997,0,2814,524,,64,0,0,43,0,0,-448
2020/3/7,23:00,3009,0,2822,493,,64,0,0,38,0,0,-408
2020/3/8,0:00,2935,0,2866,523,,65,0,0,27,0,0,-546
2020/3/8,1:00,3049,0,2989,543,,64,0,0,22,0,0,-568
2020/3/8,2:00,3257,0,3069,698,,63,0,0,10,0,0,-584
2020/3/8,3:00,3377,0,3082,794,,65,0,0,3,0,0,-567
2020/3/8,4:00,3367,0,3083,773,,65,0,0,3,0,0,-557
2020/3/8,5:00,3170,0,3073,613,,64,0,0,6,0,0,-586
2020/3/8,6:00,2955,0,2903,536,,65,2,0,5,0,0,-555
2020/3/8,7:00,2829,0,2877,576,,64,15,0,5,0,0,-708
2020/3/8,8:00,2951,0,2852,577,,63,48,0,7,0,0,-596
2020/3/8,9:00,3020,0,2827,547,,63,148,0,8,0,0,-572
2020/3/8,10:00,2966,0,2381,540,,63,289,0,5,0,0,-312
2020/3/8,11:00,2853,0,2118,560,,64,386,0,6,0,0,-282
2020/3/8,12:00,2848,0,2117,536,,63,393,0,16,0,0,-277
2020/3/8,13:00,2728,0,1993,527,,63,424,0,19,0,0,-297
2020/3/8,14:00,2659,0,1956,532,,63,400,0,23,0,0,-315
2020/3/8,15:00,2635,0,1857,558,,63,389,0,27,0,0,-258
2020/3/8,16:00,2700,0,2133,616,,63,229,0,22,0,0,-363
2020/3/8,17:00,2900,0,2817,706,,63,43,0,23,0,0,-753
2020/3/8,18:00,3105,0,3062,887,,63,1,0,29,0,0,-936
2020/3/8,19:00,3090,0,3070,851,,64,0,0,31,0,0,-926
2020/3/8,20:00,3028,0,3068,739,,63,0,0,37,0,0,-879
2020/3/8,21:00,2902,0,3008,549,,63,0,0,25,0,0,-743
2020/3/8,22:00,2849,0,2584,579,,64,0,0,19,0,0,-398
2020/3/8,23:00,2861,0,2484,571,,64,0,0,19,0,0,-277
2020/3/9,0:00,2824,0,2496,585,,68,0,0,12,0,0,-338
2020/3/9,1:00,2965,0,2617,615,,67,0,0,11,0,1,-346
2020/3/9,2:00,3227,0,2754,687,,68,0,0,8,0,50,-340
2020/3/9,3:00,3377,0,2860,733,,69,0,0,2,0,50,-336
2020/3/9,4:00,3442,0,2964,709,,69,0,0,2,0,50,-352
2020/3/9,5:00,3403,0,2900,766,,67,0,0,0,0,0,-330
2020/3/9,6:00,3415,0,2824,873,,68,20,0,1,0,0,-370
2020/3/9,7:00,3393,0,2725,732,,67,161,0,0,0,0,-293
2020/3/9,8:00,3643,0,2712,663,,67,352,0,0,0,0,-151
2020/3/9,9:00,3764,0,2546,699,,67,525,0,0,0,0,-73
2020/3/9,10:00,3689,0,2358,583,,67,659,0,0,0,0,21
2020/3/9,11:00,3636,0,2337,544,,67,721,0,1,0,-118,84
2020/3/9,12:00,3391,0,2078,523,,67,791,0,5,0,-122,49
2020/3/9,13:00,3499,0,2131,531,,67,713,0,7,0,0,50
2020/3/9,14:00,3445,0,2208,548,,66,561,0,6,0,0,55
2020/3/9,15:00,3429,0,2401,597,,67,364,0,2,0,0,-2
2020/3/9,16:00,3465,0,2635,673,,67,182,0,1,0,1,-95
2020/3/9,17:00,3451,0,2773,840,,66,33,0,7,0,50,-319
2020/3/9,18:00,3549,0,2830,917,,67,0,0,12,0,98,-375
2020/3/9,19:00,3435,0,2831,857,,67,0,0,12,0,98,-431
2020/3/9,20:00,3342,0,2826,885,,67,0,0,17,0,23,-476
2020/3/9,21:00,3242,0,2832,804,,67,0,0,18,0,0,-480
2020/3/9,22:00,3168,0,2788,715,,68,0,0,18,0,0,-422
2020/3/9,23:00,3144,0,2746,748,,67,0,0,17,0,0,-434
2020/3/10,0:00,3052,0,2750,656,,68,0,0,27,0,0,-447
2020/3/10,1:00,3180,0,2809,674,,69,0,0,22,0,0,-394
2020/3/10,2:00,3398,0,2844,733,,67,0,0,29,0,0,-275
2020/3/10,3:00,3544,0,2837,845,,67,0,0,19,0,0,-225
2020/3/10,4:00,3578,0,2832,882,,68,0,0,21,0,0,-226
2020/3/10,5:00,3441,0,2777,839,,67,0,0,22,0,0,-264
2020/3/10,6:00,3370,0,2748,799,,67,1,0,19,0,0,-264
2020/3/10,7:00,3408,0,2777,740,,68,8,0,31,0,0,-215
2020/3/10,8:00,3784,0,2895,976,,67,19,0,36,0,26,-234
2020/3/10,9:00,3995,0,3032,986,,67,36,0,40,0,50,-216
2020/3/10,10:00,3970,0,3088,957,,67,73,0,39,0,50,-303
2020/3/10,11:00,3958,0,3096,988,,66,95,0,32,0,25,-342
2020/3/10,12:00,3707,0,2947,783,,66,100,0,26,0,0,-214
2020/3/10,13:00,3848,0,3011,842,,66,85,0,21,0,0,-177
2020/3/10,14:00,3841,0,3022,821,,66,80,0,12,0,0,-160
2020/3/10,15:00,3776,0,2857,755,,66,47,0,11,0,0,41
2020/3/10,16:00,3767,0,2995,842,,67,24,0,4,0,0,-165
2020/3/10,17:00,3703,0,2948,1108,,67,6,0,4,0,49,-479
2020/3/10,18:00,3689,0,2931,1196,,67,1,0,8,0,49,-563
2020/3/10,19:00,3544,0,2945,1117,,67,1,0,36,0,3,-623
2020/3/10,20:00,3424,0,2817,1036,,67,0,0,77,0,0,-573
2020/3/10,21:00,3280,0,2744,933,,68,0,0,94,0,0,-559
2020/3/10,22:00,3210,0,2593,967,,67,0,0,106,0,0,-522
2020/3/10,23:00,3171,0,2525,988,,67,0,0,111,0,0,-521
2020/3/11,0:00,3082,0,2429,948,,68,0,0,122,0,0,-485
2020/3/11,1:00,3183,0,2351,984,,67,0,0,125,0,0,-344
2020/3/11,2:00,3411,0,2537,1072,,68,0,0,130,0,0,-396
2020/3/11,3:00,3555,0,2667,1111,,67,0,0,115,0,0,-405
2020/3/11,4:00,3580,0,2774,1102,,67,0,0,111,0,0,-474
2020/3/11,5:00,3494,0,2828,1131,,68,0,0,102,0,0,-636
2020/3/11,6:00,3407,0,2858,1145,,67,7,0,66,0,0,-737
2020/3/11,7:00,3413,0,2899,1069,,67,63,0,41,0,0,-725
2020/3/11,8:00,3718,0,2854,1090,,67,170,0,24,0,0,-487
2020/3/11,9:00,3848,0,2413,1106,,67,361,0,34,0,0,-133
2020/3/11,10:00,3825,0,2102,1251,,67,298,0,78,0,0,29
2020/3/11,11:00,3873,0,2014,1281,,67,281,0,87,0,0,144
2020/3/11,12:00,3701,0,2063,1232,,69,159,0,101,0,0,77
2020/3/11,13:00,3892,0,2233,1391,,67,129,0,104,0,0,-31
2020/3/11,14:00,3913,0,2291,1391,,68,120,0,105,0,0,-61
2020/3/11,15:00,3854,0,2411,1275,,67,120,0,107,0,0,-126
2020/3/11,16:00,3867,0,2661,1207,,68,83,0,97,0,1,-248
2020/3/11,17:00,3803,0,2834,1366,,69,17,0,102,0,49,-633
2020/3/11,18:00,3848,0,3007,1199,,66,0,0,103,0,50,-577
2020/3/11,19:00,3737,0,3032,1164,,64,1,0,94,0,50,-667
2020/3/11,20:00,3652,0,2930,1151,,63,0,0,85,0,0,-575
2020/3/11,21:00,3510,0,2764,1040,,63,0,0,83,0,0,-441
2020/3/11,22:00,3427,0,2535,1028,,62,0,0,83,0,0,-281
2020/3/11,23:00,3433,0,2541,1044,,62,0,0,75,0,0,-289
2020/3/12,0:00,3357,0,2680,1076,,63,0,0,69,0,0,-531
2020/3/12,1:00,3454,0,2806,1164,,61,0,0,50,0,0,-628
2020/3/12,2:00,3665,0,2999,1177,,62,0,0,27,0,0,-600
2020/3/12,3:00,3801,0,3074,1268,,62,0,0,16,0,26,-644
2020/3/12,4:00,3818,0,3079,1214,,62,0,0,9,0,50,-596
2020/3/12,5:00,3760,0,3076,1195,,62,0,0,9,0,50,-632
2020/3/12,6:00,3766,0,3062,1245,,62,25,0,8,0,25,-660
2020/3/12,7:00,3683,0,3041,1165,,61,177,0,4,0,0,-765
2020/3/12,8:00,3830,0,2855,1133,,62,406,0,1,0,0,-626
2020/3/12,9:00,3909,0,2504,1167,,61,585,0,0,0,0,-407
2020/3/12,10:00,3802,0,2355,1003,,62,655,0,0,0,0,-274
2020/3/12,11:00,3766,0,2112,1118,,62,787,0,2,0,-120,-194
2020/3/12,12:00,3534,0,1879,1071,,62,830,0,7,0,-122,-194
2020/3/12,13:00,3627,0,1871,1132,,62,773,0,11,0,-122,-100
2020/3/12,14:00,3558,0,1984,1182,,62,652,0,10,0,-122,-210
2020/3/12,15:00,3496,0,2225,1256,,62,468,0,4,0,0,-520
2020/3/12,16:00,3532,0,2633,1277,,62,245,0,2,0,0,-687
2020/3/12,17:00,3550,0,2873,1354,,61,52,0,2,0,53,-845
2020/3/12,18:00,3687,0,3038,1345,,60,1,0,7,0,99,-864
2020/3/12,19:00,3624,0,3096,1286,,59,0,0,24,0,99,-939
2020/3/12,20:00,3563,0,3099,1405,,63,0,0,36,0,41,-1080
2020/3/12,21:00,3446,0,3027,1000,,62,0,0,41,0,0,-684
2020/3/12,22:00,3430,0,3043,1019,,59,0,0,45,0,0,-736
2020/3/12,23:00,3423,0,2926,964,,57,0,0,48,0,0,-572
2020/3/13,0:00,3373,0,2898,922,,60,0,0,45,0,0,-551
2020/3/13,1:00,3477,0,2915,965,,62,0,0,52,0,0,-517
2020/3/13,2:00,3707,0,3012,1073,,62,0,0,49,0,0,-488
2020/3/13,3:00,3788,0,2964,1279,,63,0,0,43,0,0,-561
2020/3/13,4:00,3794,0,2986,1244,,63,0,0,48,0,0,-548
2020/3/13,5:00,3697,0,2961,1144,,63,0,0,60,0,49,-579
2020/3/13,6:00,3677,0,3012,1277,,62,27,0,63,0,0,-763
2020/3/13,7:00,3600,0,2949,1050,,62,178,0,64,0,0,-704
2020/3/13,8:00,3742,0,2621,988,,62,313,0,56,0,0,-298
2020/3/13,9:00,3795,0,2520,1055,,63,453,0,68,0,0,-363
2020/3/13,10:00,3700,0,2177,1127,,62,589,0,86,0,-120,-220
2020/3/13,11:00,3641,0,2254,1182,,62,722,0,71,0,0,-650
2020/3/13,12:00,3418,0,2303,1184,,62,564,0,64,0,0,-758
2020/3/13,13:00,3543,0,2427,1098,,62,407,0,77,0,0,-529
2020/3/13,14:00,3542,0,2376,941,,62,343,0,74,0,0,-254
2020/3/13,15:00,3510,0,2529,985,,62,203,0,51,0,0,-320
2020/3/13,16:00,3509,0,2654,1100,,62,134,0,21,0,0,-462
2020/3/13,17:00,3473,0,2854,1189,,62,29,0,13,0,85,-758
2020/3/13,18:00,3554,0,2992,1290,,63,1,0,14,0,99,-906
2020/3/13,19:00,3445,0,2980,1190,,62,0,0,17,0,99,-904
2020/3/13,20:00,3385,0,2935,1084,,62,0,0,12,0,51,-758
2020/3/13,21:00,3269,0,2837,1053,,63,0,0,12,0,2,-698
2020/3/13,22:00,3219,0,2766,1044,,61,0,0,14,0,0,-665
2020/3/13,23:00,3188,0,2673,957,,62,0,0,8,0,0,-511
2020/3/14,0:00,3084,0,2468,827,,62,0,0,8,0,0,-280
2020/3/14,1:00,3190,0,2496,825,,62,0,0,14,0,0,-207
2020/3/14,2:00,3400,0,2623,868,,62,0,0,17,0,0,-169
2020/3/14,3:00,3528,0,2641,953,,62,0,0,16,0,0,-143
2020/3/14,4:00,3534,0,2627,1008,,62,0,0,14,0,0,-177
2020/3/14,5:00,3377,0,2516,928,,62,0,0,12,0,0,-142
2020/3/14,6:00,3180,0,2403,893,,62,6,0,15,0,0,-198
2020/3/14,7:00,3065,0,2314,850,,60,34,0,13,0,0,-206
2020/3/14,8:00,3177,0,2354,899,,62,80,0,17,0,0,-234
2020/3/14,9:00,3305,0,2253,1042,,62,124,0,17,0,0,-192
2020/3/14,10:00,3261,0,2027,1139,,66,175,0,19,0,0,-164
2020/3/14,11:00,3241,0,1979,1158,,68,195,0,13,0,0,-171
2020/3/14,12:00,3125,0,1962,966,,67,271,0,12,0,0,-153
2020/3/14,13:00,3104,0,2071,850,,68,264,0,17,0,0,-165
2020/3/14,14:00,3081,0,2023,912,,67,206,0,21,0,0,-147
2020/3/14,15:00,3074,0,2136,853,,67,164,0,15,0,0,-161
2020/3/14,16:00,3103,0,2340,1026,,67,119,0,17,0,0,-465
2020/3/14,17:00,3188,0,2490,995,,68,33,0,18,0,0,-416
2020/3/14,18:00,3335,0,2521,1169,,67,0,0,18,0,0,-440
2020/3/14,19:00,3285,0,2526,1067,,67,0,0,16,0,0,-391
2020/3/14,20:00,3176,0,2523,892,,67,0,0,14,0,0,-319
2020/3/14,21:00,3064,0,2446,828,,67,0,0,11,0,0,-288
2020/3/14,22:00,3043,0,2394,818,,68,0,0,10,0,0,-247
2020/3/14,23:00,3060,0,2414,794,,67,0,0,7,0,0,-223
2020/3/15,0:00,3018,0,2414,780,,69,0,0,4,0,0,-249
2020/3/15,1:00,3109,0,2458,845,,67,0,0,2,0,0,-262
2020/3/15,2:00,3321,0,2468,1057,,68,0,0,1,0,0,-272
2020/3/15,3:00,3421,0,2544,1090,,67,0,0,1,0,0,-281
2020/3/15,4:00,3402,0,2564,1035,,68,0,0,0,0,0,-266
2020/3/15,5:00,3233,0,2510,908,,67,0,0,0,0,0,-253
2020/3/15,6:00,3067,0,2416,810,,68,35,0,1,0,0,-262
2020/3/15,7:00,2837,0,2224,739,,67,215,0,3,0,0,-410
2020/3/15,8:00,2754,0,1854,718,,68,432,0,4,0,0,-322
2020/3/15,9:00,2753,0,1724,761,,67,629,0,9,0,0,-437
2020/3/15,10:00,2724,0,1639,710,,67,702,0,26,0,0,-419
2020/3/15,11:00,2734,0,1578,776,,68,751,0,39,0,0,-478
2020/3/15,12:00,2653,0,1527,713,,68,656,0,62,0,0,-373
2020/3/15,13:00,2695,0,1454,965,,67,366,0,94,0,0,-250
2020/3/15,14:00,2724,0,1674,793,,67,214,0,90,0,0,-113
2020/3/15,15:00,2830,0,1898,766,,68,72,0,63,0,0,-37
2020/3/15,16:00,2989,0,2326,793,,67,19,0,70,0,0,-286
2020/3/15,17:00,3223,0,2560,1049,,68,5,0,62,0,0,-520
2020/3/15,18:00,3342,0,2561,1093,,67,1,0,67,0,0,-447
2020/3/15,19:00,3292,0,2567,1064,,68,0,0,65,0,0,-472
2020/3/15,20:00,3230,0,2572,1032,,68,0,0,43,0,0,-485
2020/3/15,21:00,3088,0,2571,829,,67,0,0,40,0,0,-418
2020/3/15,22:00,3025,0,2502,741,,68,0,0,52,0,0,-339
2020/3/15,23:00,3071,0,2453,783,,68,0,0,56,0,0,-288
2020/3/16,0:00,3103,0,2453,769,,67,0,0,46,0,0,-233
2020/3/16,1:00,3222,0,2643,756,,68,0,0,44,0,0,-289
