※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2019/8/5,23:00,3486,0,2549,1005,,67,0,0,8,0,0,-143
2019/8/6,0:00,3242,0,2529,948,,67,0,0,6,0,0,-307
2019/8/6,1:00,3165,0,2440,835,,68,0,0,3,0,0,-182
2019/8/6,2:00,3163,0,2370,874,,67,0,0,3,0,0,-151
2019/8/6,3:00,3232,0,2418,900,,67,0,0,1,0,0,-154
2019/8/6,4:00,3206,0,2464,839,,68,0,0,0,0,0,-166
2019/8/6,5:00,3167,0,2462,790,,67,21,0,0,0,0,-173
2019/8/6,6:00,3319,0,2485,815,,68,124,0,2,0,0,-174
2019/8/6,7:00,3727,0,2637,905,,67,282,0,2,0,0,-165
2019/8/6,8:00,4459,0,2841,1061,,67,447,0,1,0,27,15
2019/8/6,9:00,4940,0,3016,1052,,66,588,0,1,0,0,217
2019/8/6,10:00,5077,0,3034,1075,,65,667,0,1,0,0,235
2019/8/6,11:00,5161,0,3054,1033,,66,709,0,3,0,0,296
2019/8/6,12:00,5015,0,3115,856,,67,722,0,5,0,0,249
2019/8/6,13:00,5177,0,3130,1047,,67,665,0,3,0,1,265
2019/8/6,14:00,5200,0,3082,1191,,67,544,0,4,0,50,262
2019/8/6,15:00,5132,0,3088,1370,,66,414,0,3,0,49,143
2019/8/6,16:00,5087,0,3104,1480,,67,238,0,2,0,55,142
2019/8/6,17:00,4794,0,3059,1446,,67,102,0,1,0,99,20
2019/8/6,18:00,4584,0,2928,1477,,67,22,0,3,0,99,-12
2019/8/6,19:00,4407,0,2897,1337,,68,1,0,7,0,70,28
2019/8/6,20:00,4197,0,2830,1204,,67,0,0,8,0,0,87
2019/8/6,21:00,3991,0,2784,1071,,68,0,0,13,0,0,55
2019/8/6,22:00,3738,0,2691,969,,67,0,0,15,0,0,-3
2019/8/6,23:00,3544,0,2545,886,,67,0,0,12,0,0,34
2019/8/7,0:00,3292,0,2341,929,,68,0,0,12,0,0,-57
2019/8/7,1:00,3190,0,2293,850,,67,0,0,7,0,0,-26
2019/8/7,2:00,3208,0,2257,892,,67,0,0,5,0,0,-14
2019/8/7,3:00,3291,0,2256,986,,67,0,0,2,0,0,-19
2019/8/7,4:00,3257,0,2298,982,,68,0,0,1,0,0,-93
2019/8/7,5:00,3212,0,2409,874,,67,15,0,2,0,-58,-96
2019/8/7,6:00,3340,0,2464,784,,67,98,0,2,0,-60,-14
2019/8/7,7:00,3718,0,2532,820,,67,259,0,1,0,0,40
2019/8/7,8:00,4422,0,2698,1020,,67,448,0,1,0,0,189
2019/8/7,9:00,4926,0,2899,1181,,66,592,0,1,0,0,186
2019/8/7,10:00,5043,0,2958,1136,,66,679,0,1,0,0,204
2019/8/7,11:00,5142,0,2960,1195,,66,724,0,3,0,0,194
2019/8/7,12:00,5004,0,2934,997,,67,739,0,4,0,0,263
2019/8/7,13:00,5192,0,2963,1129,,66,698,0,7,0,0,329
2019/8/7,14:00,5212,0,3051,1180,,66,569,0,5,0,2,338
2019/8/7,15:00,5166,0,3092,1178,,67,452,0,3,0,99,274
2019/8/7,16:00,5075,0,3076,1402,,68,267,0,1,0,99,163
2019/8/7,17:00,4790,0,3073,1363,,67,112,0,2,0,98,74
2019/8/7,18:00,4594,0,3075,1356,,67,26,0,4,0,99,-33
2019/8/7,19:00,4428,0,3131,1288,,67,1,0,3,0,99,-161
2019/8/7,20:00,4240,0,3034,1165,,67,0,0,2,0,88,-116
2019/8/7,21:00,4026,0,2916,1095,,67,0,0,4,0,0,-57
2019/8/7,22:00,3808,0,2713,882,,68,0,0,7,0,0,138
2019/8/7,23:00,3591,0,2545,795,,67,0,0,11,0,0,172
2019/8/8,0:00,3303,0,2514,749,,67,0,0,11,0,0,-39
2019/8/8,1:00,3222,0,2454,738,,67,0,0,7,0,0,-45
2019/8/8,2:00,3257,0,2445,803,,67,0,0,4,0,0,-61
2019/8/8,3:00,3298,0,2447,881,,68,0,0,8,0,0,-106
2019/8/8,4:00,3280,0,2438,965,,67,1,0,16,0,-118,-88
2019/8/8,5:00,3226,0,2438,812,,66,22,0,18,0,-60,-69
2019/8/8,6:00,3367,0,2446,725,,66,120,0,15,0,0,-5
2019/8/8,7:00,3768,0,2520,798,,67,235,0,15,0,0,134
2019/8/8,8:00,4460,0,2597,985,,66,431,0,16,0,0,365
2019/8/8,9:00,4941,0,2666,1102,,65,598,0,17,0,0,494
2019/8/8,10:00,5081,0,2713,1117,,65,683,0,17,0,0,485
2019/8/8,11:00,5179,0,2762,1157,,66,704,0,11,0,0,479
2019/8/8,12:00,5039,0,2714,1008,,66,738,0,10,0,0,503
2019/8/8,13:00,5202,0,2879,1064,,66,669,0,8,0,0,515
2019/8/8,14:00,5209,0,3051,1086,,65,593,0,5,0,27,382
2019/8/8,15:00,5131,0,3108,1125,,66,461,0,3,0,99,270
2019/8/8,16:00,5065,0,3133,1377,,66,266,0,3,0,98,122
2019/8/8,17:00,4816,0,3096,1396,,66,134,0,1,0,99,24
2019/8/8,18:00,4596,0,3097,1381,,67,24,0,0,0,99,-72
2019/8/8,19:00,4415,0,3067,1289,,67,1,0,1,0,98,-108
2019/8/8,20:00,4199,0,2950,1124,,66,0,0,1,0,99,-42
2019/8/8,21:00,3970,0,2849,1129,,66,0,0,0,0,8,-83
2019/8/8,22:00,3753,0,2751,1026,,66,0,0,0,0,0,-90
2019/8/8,23:00,3526,0,2699,720,,68,0,0,0,0,0,39
2019/8/9,0:00,3256,0,2547,712,,65,0,0,1,0,0,-70
2019/8/9,1:00,3157,0,2436,767,,67,0,0,2,0,0,-116
2019/8/9,2:00,3189,0,2406,809,,67,0,0,5,0,0,-97
2019/8/9,3:00,3244,0,2420,829,,66,0,0,6,0,-120,43
2019/8/9,4:00,3172,0,2368,824,,67,0,0,5,0,-62,-29
2019/8/9,5:00,3139,0,2438,715,,65,18,0,4,0,0,-100
2019/8/9,6:00,3281,0,2429,723,,66,124,0,2,0,0,-63
2019/8/9,7:00,3687,0,2381,788,,65,283,0,1,0,0,171
2019/8/9,8:00,4423,0,2539,959,,65,443,0,0,0,0,416
2019/8/9,9:00,4879,0,2654,1065,,65,578,0,1,0,0,517
2019/8/9,10:00,5006,0,2635,1156,,63,698,0,0,0,0,453
2019/8/9,11:00,5095,0,2710,1168,,65,742,0,0,0,0,409
2019/8/9,12:00,4924,0,2741,880,,65,729,0,0,0,0,509
2019/8/9,13:00,5093,0,2764,1077,,65,687,0,0,0,1,499
2019/8/9,14:00,5070,0,2820,1133,,65,559,0,0,0,74,418
2019/8/9,15:00,4974,0,2966,1206,,64,416,0,0,0,99,223
2019/8/9,16:00,4885,0,2987,1417,,65,241,0,0,0,98,76
2019/8/9,17:00,4582,0,3008,1260,,65,118,0,1,0,99,31
2019/8/9,18:00,4358,0,2970,1226,,65,27,0,0,0,99,-30
2019/8/9,19:00,4221,0,2965,1289,,66,1,0,1,0,57,-158
2019/8/9,20:00,4018,0,2889,1128,,65,0,0,1,0,0,-65
2019/8/9,21:00,3806,0,2688,1082,,65,0,0,0,0,0,-29
2019/8/9,22:00,3601,0,2590,870,,67,0,0,0,0,0,75
2019/8/9,23:00,3402,0,2485,766,,66,0,0,1,0,0,85
2019/8/10,0:00,3117,0,2399,766,,66,0,0,0,0,0,-114
2019/8/10,1:00,3002,0,2318,734,,66,0,0,0,0,0,-116
2019/8/10,2:00,3015,0,2281,717,,66,0,0,0,0,0,-49
2019/8/10,3:00,3074,0,2279,791,,66,0,0,0,0,0,-61
2019/8/10,4:00,3052,0,2258,837,,67,0,0,0,0,0,-110
2019/8/10,5:00,2939,0,2243,756,,65,18,0,0,0,0,-143
2019/8/10,6:00,2997,0,2283,627,,66,117,0,0,0,0,-97
2019/8/10,7:00,3234,0,2380,610,,65,268,0,0,0,0,-90
2019/8/10,8:00,3690,0,2490,699,,65,432,0,0,0,0,4
2019/8/10,9:00,4013,0,2609,714,,65,564,0,0,0,0,61
2019/8/10,10:00,4157,0,2587,752,,65,663,0,0,0,0,90
2019/8/10,11:00,4215,0,2563,828,,65,670,0,4,0,0,84
2019/8/10,12:00,4144,0,2531,787,,65,695,0,12,0,0,54
2019/8/10,13:00,4170,0,2528,795,,65,664,0,15,0,0,103
2019/8/10,14:00,4158,0,2466,926,,65,576,0,13,0,0,111
2019/8/10,15:00,4095,0,2467,1010,,65,433,0,10,0,0,111
2019/8/10,16:00,4053,0,2446,1144,,64,278,0,8,0,0,114
2019/8/10,17:00,3889,0,2475,1155,,66,125,0,7,0,0,62
2019/8/10,18:00,3744,0,2471,1215,,65,23,0,8,0,0,-37
2019/8/10,19:00,3665,0,2464,1112,,65,1,0,9,0,0,14
2019/8/10,20:00,3521,0,2476,1002,,66,0,0,12,0,0,-35
2019/8/10,21:00,3320,0,2466,852,,65,0,0,15,0,0,-78
2019/8/10,22:00,3150,0,2433,644,,67,0,0,14,0,0,-7
2019/8/10,23:00,2981,0,2275,638,,65,0,0,16,0,0,-13
2019/8/11,0:00,2775,0,2045,570,,67,0,0,16,0,0,77
2019/8/11,1:00,2640,0,2010,557,,66,0,0,18,0,0,-10
2019/8/11,2:00,2712,0,1862,723,,66,0,0,19,0,0,42
2019/8/11,3:00,2780,0,1879,819,,67,0,0,23,0,0,-8
2019/8/11,4:00,2754,0,2042,639,,66,0,0,24,0,0,-18
2019/8/11,5:00,2677,0,1993,603,,67,14,0,26,0,0,-26
2019/8/11,6:00,2660,0,1744,664,,66,100,0,19,0,0,68
2019/8/11,7:00,2815,0,1877,612,,66,239,0,18,0,0,4
2019/8/11,8:00,3118,0,2021,602,,65,383,0,13,0,0,33
2019/8/11,9:00,3366,0,2001,743,,65,520,0,5,0,0,32
2019/8/11,10:00,3489,0,1851,874,,66,630,0,4,0,0,65
2019/8/11,11:00,3596,0,1829,907,,65,699,0,3,0,0,93
2019/8/11,12:00,3638,0,1998,752,,64,693,0,2,0,-118,247
2019/8/11,13:00,3637,0,1844,785,,66,681,0,4,0,-2,260
2019/8/11,14:00,3631,0,1842,849,,65,575,0,4,0,0,296
2019/8/11,15:00,3574,0,2066,860,,65,394,0,4,0,0,185
2019/8/11,16:00,3576,0,2083,954,,66,268,0,4,0,0,201
2019/8/11,17:00,3566,0,2086,1069,,65,126,0,9,0,85,126
2019/8/11,18:00,3502,0,2084,1094,,65,21,0,14,0,98,126
2019/8/11,19:00,3444,0,2083,1084,,66,1,0,14,0,99,97
2019/8/11,20:00,3299,0,2091,1086,,65,0,0,16,0,1,40
2019/8/11,21:00,3132,0,2071,1014,,66,0,0,19,0,0,-39
2019/8/11,22:00,2960,0,1936,992,,65,0,0,18,0,0,-51
2019/8/11,23:00,2823,0,1804,898,,67,0,0,20,0,0,35
2019/8/12,0:00,2627,0,1815,835,,66,0,0,21,0,0,-110
2019/8/12,1:00,2541,0,1832,731,,67,0,0,17,0,0,-105
2019/8/12,2:00,2571,0,1964,626,,65,0,0,16,0,0,-101
2019/8/12,3:00,2661,0,2052,625,,67,0,0,9,0,0,-91
2019/8/12,4:00,2651,0,2058,638,,67,0,0,4,0,0,-116
2019/8/12,5:00,2598,0,2059,561,,66,17,0,2,0,0,-107
2019/8/12,6:00,2607,0,2027,531,,65,108,0,2,0,0,-125
2019/8/12,7:00,2858,0,2038,562,,65,235,0,0,0,0,-42
2019/8/12,8:00,3275,0,2088,750,,66,370,0,0,0,0,1
2019/8/12,9:00,3573,0,2122,851,,64,497,0,1,0,0,39
2019/8/12,10:00,3712,0,2149,789,,66,602,0,1,0,0,105
2019/8/12,11:00,3820,0,2141,760,,65,709,0,3,0,0,142
2019/8/12,12:00,3847,0,2135,728,,64,708,0,7,0,0,205
2019/8/12,13:00,3881,0,2086,846,,65,647,0,4,0,0,234
2019/8/12,14:00,3862,0,2092,939,,65,518,0,6,0,0,242
2019/8/12,15:00,3820,0,2111,929,,65,349,0,10,0,0,356
2019/8/12,16:00,3806,0,2156,988,,65,240,0,11,0,3,343
2019/8/12,17:00,3715,0,2137,1078,,65,122,0,11,0,99,203
2019/8/12,18:00,3660,0,2090,1181,,66,26,0,11,0,99,189
2019/8/12,19:00,3606,0,2094,1180,,65,1,0,15,0,98,155
2019/8/12,20:00,3431,0,2090,1103,,66,0,0,23,0,0,150
2019/8/12,21:00,3269,0,2088,970,,65,0,0,27,0,0,119
2019/8/12,22:00,3091,0,2079,818,,66,0,0,26,0,0,102
2019/8/12,23:00,2918,0,2075,714,,65,0,0,16,0,0,47
2019/8/13,0:00,2671,0,2071,722,,66,0,0,17,0,0,-206
2019/8/13,1:00,2573,0,2116,702,,65,0,0,18,0,0,-327
2019/8/13,2:00,2631,0,2182,699,,66,0,0,19,0,0,-335
2019/8/13,3:00,2697,0,2280,652,,66,0,0,17,0,0,-317
2019/8/13,4:00,2704,0,2405,555,,67,0,0,18,0,0,-341
2019/8/13,5:00,2646,0,2424,501,,66,15,0,20,0,0,-379
2019/8/13,6:00,2720,0,2453,508,,66,107,0,13,0,0,-426
2019/8/13,7:00,3016,0,2440,657,,66,258,0,6,0,0,-411
2019/8/13,8:00,3491,0,2555,741,,65,422,0,3,0,0,-294
2019/8/13,9:00,3827,0,2642,656,,65,572,0,4,0,0,-111
2019/8/13,10:00,3931,0,2553,711,,65,658,0,4,0,0,-59
2019/8/13,11:00,4058,0,2503,774,,65,718,0,5,0,0,-8
2019/8/13,12:00,4018,0,2456,775,,65,715,0,9,0,0,-2
2019/8/13,13:00,4065,0,2460,803,,65,650,0,12,0,0,75
2019/8/13,14:00,4074,0,2458,930,,65,568,0,16,0,0,36
2019/8/13,15:00,4035,0,2550,953,,65,428,0,16,0,1,23
2019/8/13,16:00,3986,0,2564,1062,,65,264,0,19,0,49,-37
2019/8/13,17:00,3824,0,2528,1107,,65,110,0,23,0,50,-59
2019/8/13,18:00,3690,0,2450,1218,,67,21,0,16,0,49,-130
2019/8/13,19:00,3610,0,2443,1188,,66,1,0,11,0,50,-149
2019/8/13,20:00,3431,0,2448,1044,,66,0,0,8,0,6,-142
2019/8/13,21:00,3254,0,2451,920,,65,0,0,10,0,0,-193
2019/8/13,22:00,3054,0,2425,720,,66,0,0,11,0,0,-167
2019/8/13,23:00,2889,0,2399,610,,66,0,0,9,0,0,-195
2019/8/14,0:00,2660,0,2375,621,,66,0,0,8,0,0,-410
2019/8/14,1:00,2563,0,2307,693,,67,0,0,4,0,0,-509
2019/8/14,2:00,2595,0,2284,700,,66,0,0,2,0,0,-456
2019/8/14,3:00,2639,0,2304,692,,67,0,0,3,0,0,-427
2019/8/14,4:00,2622,0,2267,724,,65,0,0,2,0,0,-436
2019/8/14,5:00,2567,0,2231,636,,66,16,0,1,0,0,-383
2019/8/14,6:00,2634,0,2292,554,,66,109,0,0,0,-118,-269
2019/8/14,7:00,2866,0,2340,531,,66,259,0,0,0,-10,-320
2019/8/14,8:00,3285,0,2358,631,,66,442,0,0,0,0,-211
2019/8/14,9:00,3570,0,2361,653,,65,555,0,0,0,0,-64
2019/8/14,10:00,3690,0,2363,733,,65,639,0,1,0,0,-110
2019/8/14,11:00,3771,0,2390,748,,64,671,0,2,0,0,-103
2019/8/14,12:00,3824,0,2443,735,,65,689,0,2,0,0,-110
2019/8/14,13:00,3852,0,2458,796,,65,565,0,3,0,0,-34
2019/8/14,14:00,3733,0,2453,804,,65,427,0,0,0,0,-16
2019/8/14,15:00,3655,0,2471,910,,64,200,0,1,0,0,10
2019/8/14,16:00,3643,0,2376,1023,,66,178,0,0,0,1,-1
2019/8/14,17:00,3638,0,2378,1092,,65,117,0,1,0,75,-90
2019/8/14,18:00,3571,0,2442,1016,,65,20,0,4,0,98,-73
2019/8/14,19:00,3517,0,2445,994,,65,1,0,8,0,76,-72
2019/8/14,20:00,3366,0,2445,881,,65,0,0,4,0,46,-76
2019/8/14,21:00,3195,0,2297,970,,65,0,0,7,0,0,-144
2019/8/14,22:00,3011,0,2067,939,,66,0,0,3,0,0,-64
2019/8/14,23:00,2845,0,2064,812,,66,0,0,3,0,0,-99
2019/8/15,0:00,2643,0,2066,615,,66,0,0,8,0,0,-111
2019/8/15,1:00,2549,0,2073,517,,67,0,0,17,0,0,-124
2019/8/15,2:00,2588,0,2071,552,,65,0,0,16,0,0,-116
2019/8/15,3:00,2650,0,2073,590,,67,0,0,16,0,0,-95
2019/8/15,4:00,2650,0,2070,609,,65,1,0,20,0,0,-114
2019/8/15,5:00,2598,0,2068,550,,65,10,0,24,0,0,-118
2019/8/15,6:00,2614,0,2069,544,,66,50,0,21,0,0,-136
2019/8/15,7:00,2803,0,2077,627,,65,132,0,22,0,0,-120
2019/8/15,8:00,3176,0,2101,741,,65,281,0,23,0,0,-36
2019/8/15,9:00,3416,0,2108,773,,65,337,0,14,0,0,120
2019/8/15,10:00,3526,0,2108,833,,64,399,0,8,0,0,115
2019/8/15,11:00,3583,0,2097,739,,65,463,0,10,0,0,209
2019/8/15,12:00,3626,0,2098,710,,65,446,0,16,0,0,291
2019/8/15,13:00,3598,0,2063,778,,65,398,0,13,0,0,282
2019/8/15,14:00,3589,0,2038,845,,64,367,0,10,0,0,266
2019/8/15,15:00,3593,0,2098,956,,65,286,0,20,0,0,170
2019/8/15,16:00,3559,0,2130,1064,,65,168,0,31,0,1,101
2019/8/15,17:00,3498,0,2147,1151,,65,51,0,22,0,50,12
2019/8/15,18:00,3477,0,2140,1091,,65,11,0,25,0,98,48
2019/8/15,19:00,3434,0,2136,1092,,65,1,0,32,0,50,57
2019/8/15,20:00,3307,0,2133,1014,,66,0,0,44,0,1,49
2019/8/15,21:00,3190,0,2091,890,,65,0,0,71,0,0,74
2019/8/15,22:00,3020,0,2069,808,,65,0,0,78,0,0,0
2019/8/15,23:00,2856,0,2072,756,,65,0,0,74,0,0,-111
2019/8/16,0:00,2637,0,2072,665,,65,0,0,60,0,0,-226
2019/8/16,1:00,2550,0,2075,629,,65,0,0,31,0,0,-250
2019/8/16,2:00,2585,0,2077,636,,65,0,0,40,0,0,-234
2019/8/16,3:00,2636,0,2076,678,,65,0,0,51,0,0,-234
2019/8/16,4:00,2609,0,2053,659,,66,1,0,63,0,0,-233
