※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2019/10/6,19:00,2625,0,1863,882,,66,1,0,31,0,0,-217
2019/10/6,20:00,2529,0,1863,828,,66,0,0,35,0,0,-263
2019/10/6,21:00,2421,0,1862,662,,66,0,0,28,0,0,-198
2019/10/6,22:00,2353,0,1859,623,,67,0,0,28,0,0,-225
2019/10/6,23:00,2282,0,1864,545,,67,0,0,33,0,0,-227
2019/10/7,0:00,2207,0,1728,488,,67,0,0,32,0,0,-109
2019/10/7,1:00,2213,0,1767,484,,67,0,0,32,0,0,-138
2019/10/7,2:00,2378,0,1798,494,,67,0,0,34,0,0,-15
2019/10/7,3:00,2577,0,1851,551,,66,0,0,30,0,0,78
2019/10/7,4:00,2657,0,1900,539,,68,0,0,28,0,0,122
2019/10/7,5:00,2607,0,1917,536,,67,1,0,27,0,0,60
2019/10/7,6:00,2554,0,1909,491,,67,38,0,23,0,0,26
2019/10/7,7:00,2656,0,1852,472,,67,160,0,13,0,0,93
2019/10/7,8:00,2948,0,1782,471,,67,344,0,10,0,0,274
2019/10/7,9:00,3196,0,1737,480,,66,486,0,11,0,0,416
2019/10/7,10:00,3306,0,1617,545,,67,581,0,4,0,0,494
2019/10/7,11:00,3433,0,1676,619,,66,541,0,1,0,0,531
2019/10/7,12:00,3216,0,1724,448,,66,486,0,0,0,0,492
2019/10/7,13:00,3394,0,2015,621,,65,307,0,0,0,0,385
2019/10/7,14:00,3461,0,2133,656,,65,185,0,0,0,0,422
2019/10/7,15:00,3432,0,2241,651,,66,113,0,0,0,0,362
2019/10/7,16:00,3450,0,2196,792,,65,34,0,0,0,0,363
2019/10/7,17:00,3403,0,2222,811,,66,2,0,2,0,0,301
2019/10/7,18:00,3334,0,2137,831,,66,1,0,10,0,0,290
2019/10/7,19:00,3165,0,2043,857,,65,1,0,25,0,0,175
2019/10/7,20:00,3057,0,2013,549,,66,0,0,28,0,0,400
2019/10/7,21:00,2967,0,1976,440,,65,0,0,30,0,0,456
2019/10/7,22:00,2851,0,1961,424,,65,0,0,27,0,0,374
2019/10/7,23:00,2776,0,2000,441,,66,0,0,16,0,0,253
2019/10/8,0:00,2639,0,1947,466,,65,0,0,11,0,0,150
2019/10/8,1:00,2649,0,1917,458,,66,0,0,13,0,0,195
2019/10/8,2:00,2792,0,1983,455,,65,0,0,17,0,0,272
2019/10/8,3:00,2958,0,2030,491,,66,0,0,25,0,0,346
2019/10/8,4:00,2966,0,2021,477,,66,1,0,44,0,0,358
2019/10/8,5:00,2872,0,1941,467,,65,1,0,52,0,0,347
2019/10/8,6:00,2814,0,1816,500,,66,4,0,59,0,0,369
2019/10/8,7:00,2949,0,1803,519,,65,12,0,89,0,0,461
2019/10/8,8:00,3308,0,2015,605,,66,21,0,66,0,0,535
2019/10/8,9:00,3571,0,2138,716,,66,40,0,74,0,0,536
2019/10/8,10:00,3597,0,2281,677,,66,47,0,68,0,0,458
2019/10/8,11:00,3619,0,2212,708,,66,64,0,64,0,0,505
2019/10/8,12:00,3351,0,2018,580,,65,88,0,58,0,0,542
2019/10/8,13:00,3538,0,2071,888,,66,79,0,58,0,0,376
2019/10/8,14:00,3555,0,2048,1007,,65,73,0,63,0,0,299
2019/10/8,15:00,3493,0,2032,1062,,66,54,0,74,0,0,205
2019/10/8,16:00,3476,0,1978,1134,,65,31,0,80,0,0,187
2019/10/8,17:00,3422,0,1920,1207,,66,4,0,74,0,0,151
2019/10/8,18:00,3340,0,1916,1171,,66,1,0,69,0,0,118
2019/10/8,19:00,3172,0,1882,869,,66,1,0,74,0,0,279
2019/10/8,20:00,3049,0,1796,762,,65,0,0,68,0,0,358
2019/10/8,21:00,2941,0,1807,702,,67,0,0,58,0,0,308
2019/10/8,22:00,2877,0,1748,723,,66,0,0,80,0,0,260
2019/10/8,23:00,2778,0,1726,718,,65,0,0,92,0,0,177
2019/10/9,0:00,2658,0,1782,717,,66,0,0,87,0,0,6
2019/10/9,1:00,2625,0,1826,702,,66,0,0,72,0,0,-41
2019/10/9,2:00,2779,0,1880,754,,66,0,0,52,0,0,27
2019/10/9,3:00,2970,0,1979,850,,66,0,0,32,0,0,44
2019/10/9,4:00,2992,0,1959,839,,66,1,0,26,0,0,101
2019/10/9,5:00,2914,0,1946,756,,66,1,0,13,0,0,132
2019/10/9,6:00,2848,0,2020,638,,65,43,0,9,0,0,73
2019/10/9,7:00,2840,0,2029,604,,66,210,0,4,0,0,-73
2019/10/9,8:00,3080,0,2048,588,,66,401,0,3,0,0,-28
2019/10/9,9:00,3272,0,2029,562,,65,557,0,3,0,0,57
2019/10/9,10:00,3302,0,1920,564,,65,652,0,4,0,0,97
2019/10/9,11:00,3331,0,1766,701,,66,687,0,4,0,0,107
2019/10/9,12:00,3123,0,1787,527,,65,678,0,8,0,0,59
2019/10/9,13:00,3323,0,1862,647,,66,606,0,9,0,0,133
2019/10/9,14:00,3364,0,1859,819,,65,486,0,7,0,0,129
2019/10/9,15:00,3336,0,1885,943,,65,307,0,5,0,0,131
2019/10/9,16:00,3358,0,1994,1017,,66,118,0,6,0,0,157
2019/10/9,17:00,3311,0,2029,1108,,66,9,0,9,0,0,91
2019/10/9,18:00,3287,0,2021,1135,,66,1,0,9,0,0,56
2019/10/9,19:00,3142,0,2025,830,,66,1,0,8,0,0,213
2019/10/9,20:00,3035,0,2025,709,,67,0,0,6,0,0,229
2019/10/9,21:00,2940,0,2024,648,,66,0,0,5,0,0,198
2019/10/9,22:00,2850,0,2004,622,,66,0,0,7,0,0,151
2019/10/9,23:00,2758,0,1957,592,,68,0,0,16,0,0,126
2019/10/10,0:00,2621,0,1871,493,,68,0,0,23,0,0,166
2019/10/10,1:00,2627,0,1909,484,,67,0,0,18,0,0,148
2019/10/10,2:00,2808,0,1968,542,,66,0,0,27,0,0,205
2019/10/10,3:00,2988,0,2000,624,,67,0,0,28,0,0,269
2019/10/10,4:00,3033,0,1986,675,,67,0,0,31,0,0,275
2019/10/10,5:00,2947,0,1981,613,,66,1,0,38,0,0,249
2019/10/10,6:00,2886,0,1905,589,,66,44,0,38,0,0,244
2019/10/10,7:00,2870,0,1855,550,,65,210,0,30,0,0,159
2019/10/10,8:00,3098,0,1870,562,,66,396,0,21,0,0,183
2019/10/10,9:00,3290,0,1798,488,,66,546,0,20,0,0,373
2019/10/10,10:00,3372,0,1931,509,,66,646,0,12,0,0,208
2019/10/10,11:00,3441,0,1927,588,,67,682,0,9,0,0,169
2019/10/10,12:00,3240,0,1912,549,,65,668,0,4,0,0,42
2019/10/10,13:00,3468,0,1929,647,,66,586,0,5,0,0,234
2019/10/10,14:00,3533,0,1962,732,,65,461,0,7,0,0,306
2019/10/10,15:00,3523,0,1975,847,,65,284,0,6,0,0,346
2019/10/10,16:00,3524,0,2049,1067,,66,103,0,8,0,0,231
2019/10/10,17:00,3450,0,2082,1047,,66,7,0,17,0,0,232
2019/10/10,18:00,3382,0,2083,1010,,66,1,0,24,0,0,198
2019/10/10,19:00,3241,0,1998,860,,65,1,0,27,0,0,290
2019/10/10,20:00,3108,0,1919,714,,67,0,0,31,0,0,377
2019/10/10,21:00,2987,0,1917,550,,65,0,0,30,0,0,424
2019/10/10,22:00,2907,0,1895,515,,66,0,0,29,0,0,401
2019/10/10,23:00,2794,0,1889,527,,65,0,0,26,0,0,286
2019/10/11,0:00,2680,0,1885,597,,67,0,0,21,0,0,111
2019/10/11,1:00,2665,0,1891,575,,65,0,0,16,0,0,118
2019/10/11,2:00,2853,0,1962,685,,66,0,0,14,0,0,125
2019/10/11,3:00,2994,0,2015,746,,65,0,0,14,0,0,154
2019/10/11,4:00,3000,0,2004,753,,66,1,0,11,0,0,165
2019/10/11,5:00,2899,0,1992,648,,66,1,0,10,0,0,182
2019/10/11,6:00,2823,0,1942,566,,65,26,0,6,0,0,219
2019/10/11,7:00,2949,0,1988,524,,65,81,0,5,0,0,286
2019/10/11,8:00,3248,0,2040,670,,66,160,0,3,0,0,309
2019/10/11,9:00,3432,0,2033,584,,65,347,0,5,0,0,398
2019/10/11,10:00,3515,0,1826,770,,66,422,0,13,0,0,418
2019/10/11,11:00,3565,0,1836,814,,65,424,0,11,0,0,416
2019/10/11,12:00,3362,0,1921,619,,66,367,0,12,0,0,377
2019/10/11,13:00,3591,0,2029,919,,65,317,0,13,0,0,249
2019/10/11,14:00,3648,0,2102,1017,,66,175,0,13,0,0,275
2019/10/11,15:00,3586,0,2269,942,,65,91,0,18,0,0,201
2019/10/11,16:00,3543,0,2223,953,,66,42,0,32,0,0,228
2019/10/11,17:00,3464,0,2194,975,,65,3,0,40,0,0,188
2019/10/11,18:00,3365,0,2165,959,,66,1,0,48,0,0,126
2019/10/11,19:00,3222,0,2142,759,,65,1,0,45,0,0,211
2019/10/11,20:00,3061,0,2114,641,,65,0,0,56,0,0,185
2019/10/11,21:00,2939,0,2041,609,,66,0,0,56,0,0,167
2019/10/11,22:00,2875,0,1962,659,,65,0,0,52,0,0,137
2019/10/11,23:00,2775,0,1920,663,,66,0,0,59,0,0,67
2019/10/12,0:00,2630,0,1890,618,,65,0,0,56,0,0,0
2019/10/12,1:00,2609,0,1825,637,,66,0,0,65,0,0,15
2019/10/12,2:00,2750,0,1866,720,,65,0,0,76,0,0,22
2019/10/12,3:00,2871,0,1823,873,,66,0,0,84,0,0,26
2019/10/12,4:00,2875,0,1703,1010,,66,1,0,88,0,0,8
2019/10/12,5:00,2718,0,1699,861,,65,1,0,92,0,0,0
2019/10/12,6:00,2584,0,1745,781,,66,1,0,89,0,0,-98
2019/10/12,7:00,2588,0,1775,725,,65,6,0,100,0,0,-82
2019/10/12,8:00,2726,0,1875,784,,66,12,0,95,0,0,-107
2019/10/12,9:00,2824,0,1925,860,,65,19,0,96,0,0,-141
2019/10/12,10:00,2843,0,1767,1024,,66,30,0,96,0,0,-140
2019/10/12,11:00,2852,0,1815,993,,65,30,0,96,0,0,-147
2019/10/12,12:00,2783,0,1825,944,,66,29,0,95,0,0,-175
2019/10/12,13:00,2756,0,1896,818,,65,25,0,93,0,0,-142
2019/10/12,14:00,2712,0,1820,874,,65,15,0,82,0,0,-145
2019/10/12,15:00,2663,0,1807,888,,65,8,0,53,0,0,-158
2019/10/12,16:00,2654,0,1758,932,,66,3,0,52,0,0,-156
2019/10/12,17:00,2690,0,1711,1025,,65,1,0,47,0,0,-158
2019/10/12,18:00,2673,0,1694,1012,,66,1,0,46,0,0,-145
2019/10/12,19:00,2578,0,1698,944,,65,1,0,50,0,0,-178
2019/10/12,20:00,2474,0,1695,858,,66,0,0,37,0,0,-182
2019/10/12,21:00,2362,0,1678,808,,65,0,0,35,0,0,-224
2019/10/12,22:00,2289,0,1593,812,,65,0,0,42,0,0,-223
2019/10/12,23:00,2236,0,1549,831,,65,0,0,41,0,0,-250
2019/10/13,0:00,2151,0,1532,913,,65,0,0,44,0,0,-403
2019/10/13,1:00,2166,0,1539,935,,65,0,0,45,0,0,-418
2019/10/13,2:00,2329,0,1618,909,,64,0,0,47,0,0,-309
2019/10/13,3:00,2501,0,1612,938,,65,0,0,44,0,0,-158
2019/10/13,4:00,2510,0,1651,902,,65,1,0,42,0,0,-151
2019/10/13,5:00,2367,0,1667,875,,66,1,0,39,0,0,-281
2019/10/13,6:00,2191,0,1663,840,,65,6,0,33,0,0,-416
2019/10/13,7:00,2186,0,1554,891,,64,38,0,28,0,0,-390
2019/10/13,8:00,2296,0,1558,869,,65,110,0,48,0,0,-355
2019/10/13,9:00,2345,0,1475,821,,68,208,0,50,0,0,-276
2019/10/13,10:00,2374,0,1390,806,,72,339,0,47,0,0,-280
2019/10/13,11:00,2382,0,1259,874,,70,401,0,43,0,0,-267
2019/10/13,12:00,2373,0,1239,918,,70,361,0,36,0,0,-251
2019/10/13,13:00,2342,0,1215,908,,70,375,0,33,0,0,-260
2019/10/13,14:00,2343,0,1262,907,,69,331,0,37,0,0,-261
2019/10/13,15:00,2350,0,1485,890,,70,201,0,29,0,0,-325
2019/10/13,16:00,2426,0,1635,900,,70,77,0,32,0,0,-288
2019/10/13,17:00,2586,0,1771,948,,71,4,0,40,0,0,-249
2019/10/13,18:00,2640,0,1770,980,,71,1,0,51,0,0,-232
2019/10/13,19:00,2554,0,1736,935,,71,1,0,47,0,0,-236
2019/10/13,20:00,2472,0,1724,956,,71,0,0,34,0,0,-313
2019/10/13,21:00,2373,0,1728,905,,71,0,0,31,0,0,-361
2019/10/13,22:00,2300,0,1560,947,,71,0,0,30,0,0,-308
2019/10/13,23:00,2282,0,1584,903,,71,0,0,32,0,0,-307
2019/10/14,0:00,2169,0,1657,799,,71,0,0,25,0,0,-383
2019/10/14,1:00,2201,0,1668,818,,72,0,0,22,0,0,-378
2019/10/14,2:00,2387,0,1766,906,,70,0,0,19,0,0,-375
2019/10/14,3:00,2567,0,1907,948,,71,0,0,18,0,0,-378
2019/10/14,4:00,2615,0,1920,972,,71,0,0,15,0,0,-363
2019/10/14,5:00,2463,0,1873,897,,70,1,0,22,0,0,-399
2019/10/14,6:00,2371,0,1856,813,,71,7,0,9,0,0,-385
2019/10/14,7:00,2403,0,1840,732,,71,53,0,14,0,0,-307
2019/10/14,8:00,2572,0,1895,759,,70,101,0,9,0,0,-262
2019/10/14,9:00,2702,0,1861,818,,70,171,0,6,0,0,-224
2019/10/14,10:00,2770,0,1979,853,,71,141,0,0,0,0,-275
2019/10/14,11:00,2810,0,1990,890,,71,121,0,0,0,0,-263
2019/10/14,12:00,2744,0,1993,808,,70,94,0,0,0,0,-220
2019/10/14,13:00,2799,0,1995,862,,70,78,0,0,0,0,-205
2019/10/14,14:00,2805,0,2007,866,,70,57,0,0,0,0,-195
2019/10/14,15:00,2795,0,2023,854,,69,35,0,0,0,0,-186
2019/10/14,16:00,2826,0,2018,886,,71,13,0,1,0,0,-163
2019/10/14,17:00,2917,0,2015,1007,,70,1,0,6,0,0,-181
2019/10/14,18:00,2912,0,2017,967,,70,1,0,7,0,0,-150
2019/10/14,19:00,2834,0,1992,969,,70,1,0,11,0,0,-209
2019/10/14,20:00,2727,0,1862,1036,,71,0,0,19,0,0,-262
2019/10/14,21:00,2647,0,1902,1021,,70,0,0,21,0,0,-367
2019/10/14,22:00,2553,0,1824,1032,,70,0,0,21,0,0,-394
2019/10/14,23:00,2501,0,1749,1048,,70,0,0,18,0,0,-384
2019/10/15,0:00,2401,0,1751,886,,71,0,0,41,0,0,-348
2019/10/15,1:00,2412,0,1770,854,,70,0,0,55,0,0,-337
2019/10/15,2:00,2608,0,1924,883,,71,0,0,50,0,0,-321
2019/10/15,3:00,2791,0,1935,1050,,71,0,0,53,0,0,-317
2019/10/15,4:00,2830,0,1931,1094,,71,1,0,44,0,0,-310
2019/10/15,5:00,2749,0,1932,1012,,71,1,0,39,0,0,-306
2019/10/15,6:00,2709,0,1875,960,,71,17,0,37,0,0,-250
2019/10/15,7:00,2791,0,1813,988,,70,78,0,35,0,0,-194
2019/10/15,8:00,3071,0,2008,883,,71,173,0,39,0,0,-104
2019/10/15,9:00,3285,0,2104,749,,71,239,0,39,0,0,83
2019/10/15,10:00,3315,0,1966,812,,71,308,0,34,0,0,125
2019/10/15,11:00,3347,0,1760,992,,71,322,0,30,0,0,173
2019/10/15,12:00,3125,0,1687,736,,72,330,0,38,0,0,262
2019/10/15,13:00,3303,0,1741,882,,70,228,0,31,0,0,350
2019/10/15,14:00,3357,0,1850,761,,71,191,0,25,0,0,459
2019/10/15,15:00,3318,0,1963,982,,70,123,0,18,0,0,162
2019/10/15,16:00,3308,0,1985,1192,,71,49,0,16,0,0,-5
2019/10/15,17:00,3321,0,2072,1229,,71,3,0,18,0,0,-72
2019/10/15,18:00,3306,0,2074,1216,,71,1,0,18,0,0,-73
2019/10/15,19:00,3154,0,2066,1024,,70,0,0,14,0,0,-20
2019/10/15,20:00,3072,0,2056,929,,71,0,0,9,0,0,7
2019/10/15,21:00,2978,0,2012,859,,71,0,0,12,0,0,24
2019/10/15,22:00,2906,0,2014,819,,70,0,0,12,0,0,-9
2019/10/15,23:00,2756,0,1966,745,,71,0,0,12,0,0,-38
2019/10/16,0:00,2642,0,1970,781,,71,0,0,11,0,0,-192
2019/10/16,1:00,2677,0,2037,730,,70,0,0,12,0,0,-172
2019/10/16,2:00,2847,0,2127,810,,71,0,0,9,0,0,-170
2019/10/16,3:00,3021,0,2178,865,,70,0,0,8,0,0,-100
2019/10/16,4:00,3050,0,2164,855,,72,0,0,10,0,0,-51
2019/10/16,5:00,2979,0,2164,891,,70,0,0,10,0,0,-157
2019/10/16,6:00,2942,0,2147,800,,71,28,0,11,0,0,-116
2019/10/16,7:00,2961,0,2209,717,,71,137,0,7,0,0,-180
2019/10/16,8:00,3149,0,2261,682,,71,272,0,4,0,0,-142
2019/10/16,9:00,3259,0,2195,653,,70,439,0,3,0,0,-100
2019/10/16,10:00,3320,0,2128,645,,70,548,0,5,0,0,-75
