※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線,
DATE,TIME,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,
2017/4/16,2:00,2926,0,1247,1662,,9,0,0,70,0,0,-63,
2017/4/16,3:00,3016,0,1307,1710,,10,0,0,71,0,0,-81,
2017/4/16,4:00,3011,0,1308,1710,,10,0,0,70,0,0,-86,
2017/4/16,5:00,2868,0,1308,1552,,9,8,0,71,0,0,-80,
2017/4/16,6:00,2596,0,1206,1399,,9,66,0,77,0,0,-161,
2017/4/16,7:00,2392,0,941,1303,,9,163,0,73,0,0,-97,
2017/4/16,8:00,2393,0,809,1330,,10,253,0,73,0,0,-81,
2017/4/16,9:00,2479,0,817,1321,,10,363,0,77,0,0,-108,
2017/4/16,10:00,2499,0,823,1297,,9,395,0,76,0,0,-102,
2017/4/16,11:00,2552,0,944,1287,,10,461,0,74,0,-120,-104,
2017/4/16,12:00,2520,0,815,1291,,9,407,0,79,0,-2,-79,
2017/4/16,13:00,2501,0,857,1288,,10,410,0,61,0,0,-124,
2017/4/16,14:00,2485,0,929,1290,,10,413,0,52,0,0,-208,
2017/4/16,15:00,2480,0,1060,1318,,9,312,0,44,0,0,-263,
2017/4/16,16:00,2514,0,1185,1343,,10,173,0,37,0,0,-234,
2017/4/16,17:00,2603,0,1229,1408,,9,57,0,30,0,0,-130,
2017/4/16,18:00,2748,0,1253,1552,,10,3,0,28,0,0,-98,
2017/4/16,19:00,2764,0,1249,1586,,10,0,0,24,0,0,-105,
2017/4/16,20:00,2677,0,1231,1517,,9,0,0,15,0,0,-95,
2017/4/16,21:00,2564,0,1135,1494,,10,0,0,14,0,0,-88,
2017/4/16,22:00,2495,0,1161,1412,,9,0,0,9,0,0,-96,
2017/4/16,23:00,2469,0,1193,1379,,10,0,0,4,0,0,-117,
2017/4/17,0:00,2456,0,1254,1351,,9,0,0,2,0,0,-160,
2017/4/17,1:00,2577,0,1266,1467,,10,0,0,4,0,0,-170,
2017/4/17,2:00,2816,0,1278,1527,,9,0,0,8,0,0,-7,
2017/4/17,3:00,2943,0,1290,1568,,10,0,0,4,0,0,72,
2017/4/17,4:00,2951,0,1289,1556,,10,0,0,4,0,0,92,
2017/4/17,5:00,2863,0,1286,1482,,9,10,0,11,0,0,66,
2017/4/17,6:00,2814,0,1292,1413,,10,53,0,24,0,0,22,
2017/4/17,7:00,2802,0,1305,1411,,9,122,0,24,0,0,-70,
2017/4/17,8:00,3071,0,1349,1541,,10,268,0,28,0,0,-125,
2017/4/17,9:00,3279,0,1435,1652,,10,337,0,27,0,0,-181,
2017/4/17,10:00,3346,0,1443,1766,,9,343,0,33,0,0,-248,
2017/4/17,11:00,3374,0,1475,1777,,10,316,0,44,0,0,-246,
2017/4/17,12:00,3179,0,1563,1542,,9,142,0,53,0,0,-130,
2017/4/17,13:00,3409,0,1723,1692,,9,63,0,48,0,0,-126,
2017/4/17,14:00,3442,0,1756,1764,,9,35,0,44,0,0,-165,
2017/4/17,15:00,3454,0,1833,1766,,9,18,0,47,0,0,-219,
2017/4/17,16:00,3485,0,1896,1762,,9,9,0,48,0,0,-239,
2017/4/17,17:00,3466,0,1899,1703,,8,3,0,62,0,0,-209,
2017/4/17,18:00,3462,0,1892,1693,,8,0,0,99,0,0,-231,
2017/4/17,19:00,3332,0,1802,1592,,7,0,0,106,0,0,-175,
2017/4/17,20:00,3233,0,1687,1478,,7,0,0,113,0,0,-53,
2017/4/17,21:00,3096,0,1485,1423,,7,0,0,109,0,0,72,
2017/4/17,22:00,3021,0,1479,1327,,7,0,0,98,0,0,111,
2017/4/17,23:00,2946,0,1533,1256,,7,0,0,94,0,0,56,
2017/4/18,0:00,2874,0,1529,1236,,7,0,0,99,0,0,4,
2017/4/18,1:00,2986,0,1545,1305,,7,0,0,99,0,0,31,
2017/4/18,2:00,3199,0,1595,1473,,6,0,0,96,0,0,29,
2017/4/18,3:00,3322,0,1763,1405,,6,0,0,113,0,0,35,
2017/4/18,4:00,3233,0,1716,1362,,6,0,0,122,0,0,26,
2017/4/18,5:00,3146,0,1679,1338,,7,4,0,122,0,0,-3,
2017/4/18,6:00,3068,0,1749,1192,,7,19,0,114,0,0,-12,
2017/4/18,7:00,3073,0,1801,1102,,6,46,0,111,0,0,7,
2017/4/18,8:00,3391,0,1904,1306,,6,80,0,103,0,0,-8,
2017/4/18,9:00,3604,0,1906,1536,,7,111,0,96,0,0,-51,
2017/4/18,10:00,3639,0,1910,1569,,6,185,0,93,0,0,-124,
2017/4/18,11:00,3599,0,1946,1454,,7,229,0,86,0,0,-123,
2017/4/18,12:00,3345,0,1942,1203,,7,200,0,83,0,0,-90,
2017/4/18,13:00,3555,0,2081,1281,,7,204,0,72,0,0,-89,
2017/4/18,14:00,3510,0,2109,1315,,7,157,0,50,0,0,-128,
2017/4/18,15:00,3452,0,2020,1341,,7,155,0,31,0,0,-102,
2017/4/18,16:00,3464,0,2031,1386,,7,153,0,25,0,0,-138,
2017/4/18,17:00,3389,0,1997,1409,,7,60,0,15,0,0,-99,
2017/4/18,18:00,3460,0,1903,1518,,7,4,0,13,0,0,15,
2017/4/18,19:00,3401,0,1708,1535,,7,0,0,18,0,0,132,
2017/4/18,20:00,3315,0,1565,1556,,7,0,0,25,0,0,162,
2017/4/18,21:00,3186,0,1569,1457,,7,0,0,32,0,0,121,
2017/4/18,22:00,3090,0,1539,1405,,6,0,0,44,0,0,95,
2017/4/18,23:00,3012,0,1480,1414,,7,0,0,62,0,0,49,
2017/4/19,0:00,2922,0,1413,1367,,7,0,0,63,0,0,72,
2017/4/19,1:00,3047,0,1427,1437,,7,0,0,81,0,0,95,
2017/4/19,2:00,3226,0,1419,1603,,6,0,0,102,0,0,95,
2017/4/19,3:00,3332,0,1427,1714,,7,0,0,93,0,0,92,
2017/4/19,4:00,3334,0,1426,1693,,7,0,0,100,0,0,107,
2017/4/19,5:00,3230,0,1428,1609,,7,5,0,96,0,0,86,
2017/4/19,6:00,3156,0,1422,1522,,7,32,0,101,0,0,72,
2017/4/19,7:00,3137,0,1427,1432,,6,87,0,102,0,0,82,
2017/4/19,8:00,3391,0,1445,1551,,7,182,0,112,0,0,95,
2017/4/19,9:00,3558,0,1452,1606,,7,256,0,117,0,0,121,
2017/4/19,10:00,3539,0,1476,1532,,7,315,0,109,0,0,100,
2017/4/19,11:00,3554,0,1528,1552,,7,302,0,106,0,0,60,
2017/4/19,12:00,3349,0,1424,1434,,7,317,0,103,0,0,64,
2017/4/19,13:00,3543,0,1483,1661,,7,200,0,107,0,0,85,
2017/4/19,14:00,3550,0,1610,1614,,7,209,0,94,0,0,16,
2017/4/19,15:00,3499,0,1662,1521,,7,139,0,73,0,0,98,
2017/4/19,16:00,3488,0,1648,1592,,7,137,0,56,0,0,48,
2017/4/19,17:00,3459,0,1662,1688,,7,44,0,54,0,0,4,
2017/4/19,18:00,3529,0,1693,1768,,7,2,0,33,0,0,26,
2017/4/19,19:00,3466,0,1647,1674,,7,0,0,17,0,0,120,
2017/4/19,20:00,3363,0,1617,1588,,7,0,0,9,0,0,142,
2017/4/19,21:00,3226,0,1570,1516,,7,0,0,4,0,0,130,
2017/4/19,22:00,3142,0,1546,1482,,6,0,0,3,0,0,105,
2017/4/19,23:00,3078,0,1434,1557,,7,0,0,4,0,0,76,
2017/4/20,0:00,2968,0,1411,1460,,7,0,0,6,0,0,84,
2017/4/20,1:00,3103,0,1433,1528,,7,0,0,4,0,0,132,
2017/4/20,2:00,3320,0,1478,1714,,6,0,0,3,0,0,118,
2017/4/20,3:00,3426,0,1541,1765,,7,0,0,2,0,0,112,
2017/4/20,4:00,3448,0,1536,1791,,7,0,0,1,0,0,114,
2017/4/20,5:00,3399,0,1492,1764,,7,11,0,1,0,0,125,
2017/4/20,6:00,3348,0,1515,1645,,7,74,0,0,0,0,106,
2017/4/20,7:00,3197,0,1434,1472,,6,178,0,0,0,0,107,
2017/4/20,8:00,3332,0,1445,1471,,7,315,0,0,0,0,95,
2017/4/20,9:00,3470,0,1430,1549,,6,400,0,0,0,0,86,
2017/4/20,10:00,3487,0,1371,1623,,7,415,0,0,0,0,71,
2017/4/20,11:00,3489,0,1360,1701,,6,457,0,0,0,0,-35,
2017/4/20,12:00,3246,0,1371,1554,,7,382,0,1,0,-58,-11,
2017/4/20,13:00,3459,0,1480,1774,,7,215,0,1,0,0,-18,
2017/4/20,14:00,3526,0,1694,1636,,7,135,0,1,0,0,53,
2017/4/20,15:00,3499,0,1743,1668,,7,57,0,6,0,0,19,
2017/4/20,16:00,3537,0,1690,1794,,7,44,0,29,0,0,-27,
2017/4/20,17:00,3469,0,1632,1753,,7,30,0,21,0,0,27,
2017/4/20,18:00,3506,0,1657,1855,,7,5,0,19,0,0,-37,
2017/4/20,19:00,3451,0,1640,1870,,7,0,0,7,0,0,-73,
2017/4/20,20:00,3352,0,1583,1695,,7,0,0,7,0,0,59,
2017/4/20,21:00,3201,0,1501,1579,,7,0,0,8,0,0,106,
2017/4/20,22:00,3120,0,1424,1589,,6,0,0,9,0,0,92,
2017/4/20,23:00,3043,0,1401,1543,,7,0,0,8,0,0,85,
2017/4/21,0:00,2960,0,1376,1474,,6,0,0,6,0,0,97,
2017/4/21,1:00,3052,0,1384,1558,,7,0,0,14,0,0,90,
2017/4/21,2:00,3276,0,1429,1732,,6,0,0,10,0,0,99,
2017/4/21,3:00,3384,0,1485,1799,,6,0,0,6,0,0,88,
2017/4/21,4:00,3395,0,1497,1808,,7,0,0,3,0,0,80,
2017/4/21,5:00,3283,0,1478,1715,,7,4,0,1,0,0,78,
2017/4/21,6:00,3197,0,1427,1659,,7,33,0,0,0,0,72,
2017/4/21,7:00,3164,0,1455,1537,,6,88,0,2,0,0,76,
2017/4/21,8:00,3359,0,1597,1598,,7,179,0,2,0,0,-24,
2017/4/21,9:00,3523,0,1676,1686,,7,262,0,4,0,0,-111,
2017/4/21,10:00,3503,0,1710,1689,,6,308,0,6,0,0,-217,
2017/4/21,11:00,3494,0,1596,1730,,6,360,0,13,0,0,-213,
2017/4/21,12:00,3229,0,1402,1439,,7,414,0,15,0,0,-48,
2017/4/21,13:00,3393,0,1454,1742,,7,366,0,28,0,0,-203,
2017/4/21,14:00,3408,0,1502,1800,,7,304,0,34,0,0,-238,
2017/4/21,15:00,3335,0,1717,1655,,7,195,0,20,0,0,-258,
2017/4/21,16:00,3360,0,1735,1787,,7,115,0,7,0,0,-291,
2017/4/21,17:00,3312,0,1728,1681,,7,45,0,1,0,0,-149,
2017/4/21,18:00,3380,0,1740,1836,,7,4,0,1,0,0,-207,
2017/4/21,19:00,3337,0,1688,1772,,7,0,0,2,0,0,-132,
2017/4/21,20:00,3223,0,1578,1583,,7,0,0,3,0,0,53,
2017/4/21,21:00,3125,0,1552,1489,,7,0,0,9,0,0,68,
2017/4/21,22:00,3036,0,1480,1482,,6,0,0,14,0,0,54,
2017/4/21,23:00,2965,0,1420,1448,,7,0,0,12,0,0,79,
2017/4/22,0:00,2864,0,1346,1467,,7,0,0,11,0,0,34,
2017/4/22,1:00,2973,0,1326,1573,,7,0,0,8,0,0,59,
2017/4/22,2:00,3162,0,1323,1767,,6,0,0,8,0,0,58,
2017/4/22,3:00,3268,0,1323,1935,,7,0,0,8,0,0,-5,
2017/4/22,4:00,3271,0,1349,1828,,7,0,0,16,0,0,71,
2017/4/22,5:00,3123,0,1342,1693,,7,4,0,21,0,0,56,
2017/4/22,6:00,2963,0,1352,1601,,6,26,0,19,0,0,-42,
2017/4/22,7:00,2915,0,1326,1452,,6,100,0,21,0,0,9,
2017/4/22,8:00,3013,0,1362,1477,,7,180,0,16,0,0,-27,
2017/4/22,9:00,3134,0,1365,1499,,7,302,0,12,0,0,-51,
2017/4/22,10:00,3089,0,1334,1466,,7,322,0,10,0,0,-49,
2017/4/22,11:00,3028,0,1302,1391,,6,401,0,11,0,0,-83,
2017/4/22,12:00,2945,0,1235,1323,,6,463,0,12,0,0,-95,
2017/4/22,13:00,2968,0,1268,1317,,7,460,0,14,0,-28,-69,
2017/4/22,14:00,2906,0,1289,1351,,7,399,0,14,0,-91,-63,
2017/4/22,15:00,2887,0,1263,1343,,7,323,0,15,0,0,-65,
2017/4/22,16:00,2895,0,1283,1432,,7,188,0,20,0,0,-34,
2017/4/22,17:00,2930,0,1295,1584,,6,75,0,18,0,0,-48,
2017/4/22,18:00,2961,0,1223,1752,,7,6,0,18,0,0,-45,
2017/4/22,19:00,3079,0,1294,1788,,7,0,0,17,0,0,-26,
2017/4/22,20:00,2974,0,1296,1725,,7,0,0,14,0,0,-67,
2017/4/22,21:00,2852,0,1297,1577,,7,0,0,8,0,0,-36,
2017/4/22,22:00,2785,0,1286,1492,,6,0,0,7,0,0,-7,
2017/4/22,23:00,2728,0,1284,1442,,7,0,0,5,0,0,-10,
2017/4/23,0:00,2662,0,1247,1471,,7,0,0,5,0,0,-67,
2017/4/23,1:00,2780,0,1250,1568,,7,0,0,5,0,0,-50,
2017/4/23,2:00,2978,0,1243,1735,,6,0,0,5,0,0,-12,
2017/4/23,3:00,3104,0,1243,1885,,7,0,0,5,0,0,-35,
2017/4/23,4:00,3087,0,1248,1886,,7,0,0,6,0,0,-59,
2017/4/23,5:00,2953,0,1244,1818,,7,13,0,5,0,0,-133,
2017/4/23,6:00,2727,0,1231,1526,,7,89,0,3,0,0,-130,
2017/4/23,7:00,2522,0,1068,1358,,6,207,0,4,0,0,-121,
2017/4/23,8:00,2487,0,816,1396,,7,338,0,5,0,0,-75,
2017/4/23,9:00,2550,0,905,1257,,7,446,0,8,0,0,-72,
2017/4/23,10:00,2583,0,867,1239,,7,535,0,13,0,0,-77,
2017/4/23,11:00,2598,0,812,1251,,7,590,0,17,0,0,-79,
2017/4/23,12:00,2592,0,825,1251,,6,586,0,22,0,-20,-77,
2017/4/23,13:00,2538,0,930,1237,,7,544,0,21,0,-121,-80,
2017/4/23,14:00,2495,0,973,1245,,7,453,0,16,0,-120,-77,
2017/4/23,15:00,2476,0,1086,1233,,7,336,0,13,0,-119,-80,
2017/4/23,16:00,2544,0,1128,1317,,7,202,0,10,0,-16,-104,
2017/4/23,17:00,2669,0,1229,1467,,7,76,0,9,0,0,-119,
2017/4/23,18:00,2849,0,1243,1654,,7,6,0,8,0,0,-68,
2017/4/23,19:00,2946,0,1241,1740,,7,0,0,12,0,0,-54,
2017/4/23,20:00,2905,0,1244,1685,,7,0,0,16,0,0,-47,
2017/4/23,21:00,2814,0,1247,1576,,7,0,0,21,0,0,-36,
2017/4/23,22:00,2713,0,1242,1463,,6,0,0,23,0,0,-21,
2017/4/23,23:00,2663,0,1245,1401,,7,0,0,27,0,0,-16,
2017/4/24,0:00,2604,0,1277,1355,,7,0,0,38,0,0,-73,
2017/4/24,1:00,2738,0,1319,1415,,7,0,0,47,0,0,-49,
2017/4/24,2:00,2971,0,1357,1634,,6,0,0,37,0,0,-64,
2017/4/24,3:00,3100,0,1390,1577,,7,0,0,39,0,0,87,
2017/4/24,4:00,3166,0,1465,1603,,7,0,0,34,0,0,58,
2017/4/24,5:00,3123,0,1547,1448,,7,14,0,28,0,0,80,
2017/4/24,6:00,3079,0,1555,1326,,7,93,0,14,0,0,84,
2017/4/24,7:00,3002,0,1494,1212,,6,208,0,3,0,0,78,
2017/4/24,8:00,3214,0,1399,1407,,7,351,0,6,0,0,44,
2017/4/24,9:00,3402,0,1357,1631,,7,468,0,9,0,0,-69,
2017/4/24,10:00,3442,0,1347,1457,,6,549,0,15,0,0,68,
2017/4/24,11:00,3457,0,1344,1430,,7,582,0,16,0,0,79,
2017/4/24,12:00,3232,0,1354,1370,,6,575,0,21,0,-58,-36,
2017/4/24,13:00,3399,0,1392,1397,,6,537,0,18,0,0,49,
2017/4/24,14:00,3390,0,1398,1489,,7,449,0,15,0,0,33,
2017/4/24,15:00,3341,0,1517,1421,,7,332,0,10,0,0,54,
2017/4/24,16:00,3360,0,1572,1548,,7,192,0,9,0,0,32,
2017/4/24,17:00,3318,0,1617,1640,,6,66,0,6,0,0,-17,
2017/4/24,18:00,3367,0,1634,1849,,7,5,0,6,0,0,-134,
2017/4/24,19:00,3328,0,1545,1770,,7,0,0,13,0,0,-7,
2017/4/24,20:00,3217,0,1457,1611,,7,0,0,33,0,0,110,
2017/4/24,21:00,3093,0,1442,1510,,7,0,0,49,0,0,85,
2017/4/24,22:00,3008,0,1408,1446,,6,0,0,47,0,0,100,
2017/4/24,23:00,2938,0,1424,1374,,7,0,0,38,0,0,95,
2017/4/25,0:00,2846,0,1489,1220,,7,0,0,28,0,0,103,
2017/4/25,1:00,2963,0,1513,1300,,7,0,0,32,0,0,111,
2017/4/25,2:00,3176,0,1534,1484,,6,0,0,43,0,0,109,
2017/4/25,3:00,3281,0,1560,1572,,7,0,0,47,0,0,96,
2017/4/25,4:00,3272,0,1515,1602,,7,0,0,49,0,0,98,
2017/4/25,5:00,3183,0,1475,1552,,7,13,0,43,0,0,93,
2017/4/25,6:00,3108,0,1468,1429,,7,57,0,39,0,0,108,
2017/4/25,7:00,3043,0,1446,1334,,6,168,0,36,0,0,52,
2017/4/25,8:00,3189,0,1450,1498,,7,311,0,26,0,0,-103,
2017/4/25,9:00,3390,0,1458,1712,,7,370,0,31,0,0,-188,
2017/4/25,10:00,3432,0,1480,1698,,7,359,0,25,0,0,-137,
2017/4/25,11:00,3467,0,1425,1637,,7,435,0,29,0,0,-65,
2017/4/25,12:00,3234,0,1380,1428,,7,459,0,39,0,0,-77,
2017/4/25,13:00,3432,0,1432,1559,,7,418,0,42,0,0,-26,
2017/4/25,14:00,3457,0,1468,1553,,7,378,0,45,0,0,6,
2017/4/25,15:00,3409,0,1450,1590,,7,282,0,57,0,0,23,
2017/4/25,16:00,3381,0,1502,1804,,7,116,0,65,0,0,-113,
2017/4/25,17:00,3313,0,1536,1839,,7,43,0,62,0,0,-173,
2017/4/25,18:00,3361,0,1582,1895,,7,4,0,60,0,0,-187,
2017/4/25,19:00,3275,0,1571,1782,,7,0,0,58,0,0,-143,
2017/4/25,20:00,3159,0,1480,1681,,7,0,0,64,0,0,-72,
2017/4/25,21:00,3037,0,1434,1491,,7,0,0,64,0,0,42,
2017/4/25,22:00,2976,0,1356,1455,,6,0,0,67,0,0,92,
2017/4/25,23:00,2885,0,1339,1409,,7,0,0,55,0,0,75,
2017/4/26,0:00,2812,0,1334,1467,,7,0,0,46,0,-117,75,
2017/4/26,1:00,2921,0,1338,1433,,7,0,0,51,0,-2,95,
2017/4/26,2:00,3148,0,1396,1641,,6,0,0,57,0,0,47,
2017/4/26,3:00,3232,0,1425,1685,,7,0,0,39,0,0,77,
2017/4/26,4:00,3194,0,1467,1621,,7,0,0,45,0,0,54,
2017/4/26,5:00,3110,0,1474,1540,,7,2,0,33,0,0,54,
2017/4/26,6:00,3057,0,1504,1492,,7,10,0,33,0,0,13,
2017/4/26,7:00,3090,0,1550,1489,,6,22,0,42,0,0,-20,
2017/4/26,8:00,3332,0,1715,1549,,7,57,0,44,0,0,-38,
2017/4/26,9:00,3540,0,1807,1668,,7,62,0,32,0,0,-36,
2017/4/26,10:00,3587,0,1869,1635,,7,77,0,18,0,0,-18,
2017/4/26,11:00,3580,0,1868,1682,,6,79,0,15,0,0,-70,
2017/4/26,12:00,3347,0,1795,1530,,7,70,0,12,0,0,-67,
2017/4/26,13:00,3557,0,1868,1705,,7,59,0,4,0,0,-86,
2017/4/26,14:00,3574,0,1875,1712,,7,51,0,7,0,0,-78,
2017/4/26,15:00,3538,0,1832,1736,,7,41,0,7,0,0,-85,
2017/4/26,16:00,3566,0,1803,1797,,7,24,0,3,0,0,-67,
2017/4/26,17:00,3507,0,1803,1729,,7,8,0,5,0,0,-45,
2017/4/26,18:00,3514,0,1777,1771,,7,1,0,7,0,0,-48,
2017/4/26,19:00,3404,0,1738,1671,,7,0,0,11,0,0,-23,
2017/4/26,20:00,3291,0,1732,1436,,7,0,0,10,0,0,107,
2017/4/26,21:00,3152,0,1722,1383,,7,0,0,8,0,0,33,
2017/4/26,22:00,3050,0,1587,1411,,6,0,0,6,0,0,40,
2017/4/26,23:00,2944,0,1548,1346,,7,0,0,5,0,0,38,
2017/4/27,0:00,2890,0,1515,1328,,7,0,0,3,0,0,38,
2017/4/27,1:00,2989,0,1475,1397,,7,0,0,3,0,0,108,
2017/4/27,2:00,3231,0,1576,1544,,6,0,0,2,0,0,102,
2017/4/27,3:00,3336,0,1586,1659,,7,0,0,1,0,0,84,
2017/4/27,4:00,3317,0,1591,1636,,7,0,0,0,0,0,83,
2017/4/27,5:00,3213,0,1558,1557,,7,12,0,0,0,0,80,
2017/4/27,6:00,3131,0,1526,1469,,7,79,0,0,0,0,50,
2017/4/27,7:00,3057,0,1443,1385,,6,171,0,1,0,0,51,
2017/4/27,8:00,3248,0,1455,1464,,7,264,0,2,0,0,57,
2017/4/27,9:00,3427,0,1459,1530,,7,373,0,1,0,0,57,
2017/4/27,10:00,3457,0,1420,1502,,7,498,0,2,0,0,28,
2017/4/27,11:00,3424,0,1363,1533,,7,521,0,3,0,0,-3,
2017/4/27,12:00,3186,0,1364,1518,,7,493,0,2,0,-108,-89,
2017/4/27,13:00,3379,0,1366,1579,,7,449,0,3,0,-10,-16,
2017/4/27,14:00,3373,0,1359,1581,,7,381,0,7,0,0,37,
2017/4/27,15:00,3345,0,1369,1664,,7,307,0,9,0,0,-11,
2017/4/27,16:00,3342,0,1404,1774,,7,198,0,13,0,0,-54,
2017/4/27,17:00,3273,0,1428,1777,,7,80,0,16,0,0,-34,
2017/4/27,18:00,3315,0,1521,1818,,7,8,0,19,0,0,-57,
2017/4/27,19:00,3299,0,1517,1814,,7,0,0,21,0,0,-61,
2017/4/27,20:00,3226,0,1438,1713,,7,0,0,23,0,0,46,
2017/4/27,21:00,3102,0,1432,1536,,7,0,0,32,0,0,96,
2017/4/27,22:00,3021,0,1377,1529,,6,0,0,28,0,0,81,
2017/4/27,23:00,2954,0,1373,1488,,7,0,0,32,0,0,55,
2017/4/28,0:00,2881,0,1340,1436,,7,0,0,30,0,0,69,
2017/4/28,1:00,2974,0,1334,1531,,7,0,0,28,0,0,75,
2017/4/28,2:00,3181,0,1341,1720,,6,0,0,21,0,0,93,
2017/4/28,3:00,3274,0,1343,1831,,7,0,0,15,0,0,78,
2017/4/28,4:00,3285,0,1367,1827,,7,0,0,11,0,0,73,
2017/4/28,5:00,3213,0,1393,1713,,7,16,0,8,0,0,76,
2017/4/28,6:00,3134,0,1376,1584,,7,93,0,6,0,0,69,
2017/4/28,7:00,2994,0,1346,1394,,6,207,0,6,0,0,34,
2017/4/28,8:00,3138,0,1355,1383,,7,345,0,12,0,0,37,
2017/4/28,9:00,3297,0,1343,1437,,7,450,0,10,0,0,50,
2017/4/28,10:00,3358,0,1354,1415,,7,543,0,14,0,0,25,
2017/4/28,11:00,3368,0,1354,1404,,7,575,0,21,0,0,7,
2017/4/28,12:00,3124,0,1356,1355,,7,559,0,24,0,-120,-57,
2017/4/28,13:00,3293,0,1304,1467,,6,526,0,28,0,-60,22,
2017/4/28,14:00,3321,0,1300,1523,,7,442,0,24,0,0,26,
2017/4/28,15:00,3244,0,1360,1552,,7,328,0,24,0,0,-27,
2017/4/28,16:00,3213,0,1410,1586,,7,203,0,18,0,0,-10,
2017/4/28,17:00,3143,0,1487,1657,,7,75,0,19,0,0,-101,
2017/4/28,18:00,3162,0,1543,1710,,7,5,0,25,0,0,-127,
2017/4/28,19:00,3141,0,1460,1769,,7,0,0,33,0,0,-128,
2017/4/28,20:00,3054,0,1378,1600,,7,0,0,32,0,0,38,
2017/4/28,21:00,2934,0,1281,1531,,7,0,0,44,0,0,72,
2017/4/28,22:00,2879,0,1265,1573,,6,0,0,42,0,0,-7,
2017/4/28,23:00,2806,0,1270,1479,,7,0,0,36,0,0,15,
2017/4/29,0:00,2738,0,1263,1419,,7,0,0,43,0,0,7,
2017/4/29,1:00,2829,0,1237,1502,,7,0,0,52,0,0,32,
2017/4/29,2:00,3033,0,1240,1746,,6,0,0,48,0,0,-7,
2017/4/29,3:00,3129,0,1238,1839,,7,0,0,52,0,0,-7,
2017/4/29,4:00,3106,0,1246,1800,,7,0,0,49,0,0,4,
2017/4/29,5:00,2934,0,1248,1647,,7,14,0,47,0,0,-29,
2017/4/29,6:00,2715,0,1246,1518,,7,62,0,54,0,0,-173,
2017/4/29,7:00,2600,0,1229,1275,,6,94,0,57,0,0,-61,
2017/4/29,8:00,2624,0,1076,1261,,7,245,0,59,0,0,-25,
2017/4/29,9:00,2689,0,940,1307,,7,381,0,70,0,0,-15,
2017/4/29,10:00,2686,0,901,1257,,7,429,0,85,0,0,8,
2017/4/29,11:00,2714,0,908,1276,,7,447,0,93,0,0,-16,
2017/4/29,12:00,2647,0,927,1193,,6,445,0,91,0,0,-15,
2017/4/29,13:00,2637,0,1001,1214,,7,398,0,59,0,0,-41,
2017/4/29,14:00,2622,0,936,1317,,7,372,0,47,0,0,-56,
2017/4/29,15:00,2581,0,922,1387,,7,316,0,46,0,0,-97,
2017/4/29,16:00,2584,0,985,1468,,7,182,0,36,0,0,-93,
2017/4/29,17:00,2623,0,1103,1491,,6,64,0,24,0,0,-65,
2017/4/29,18:00,2728,0,1115,1533,,7,7,0,24,0,0,42,
2017/4/29,19:00,2759,0,1226,1592,,7,0,0,22,0,0,-88,
2017/4/29,20:00,2716,0,1265,1615,,7,0,0,18,0,0,-188,
2017/4/29,21:00,2605,0,1240,1433,,7,0,0,18,0,0,-93,
2017/4/29,22:00,2532,0,1209,1411,,6,0,0,27,0,0,-122,
2017/4/29,23:00,2463,0,1176,1339,,7,0,0,40,0,0,-99,
2017/4/30,0:00,2402,0,1016,1405,,7,0,0,51,0,0,-77,
2017/4/30,1:00,2505,0,1032,1492,,7,0,0,59,0,0,-84,
2017/4/30,2:00,2733,0,1160,1584,,6,0,0,66,0,0,-84,
2017/4/30,3:00,2825,0,1234,1604,,7,0,0,74,0,0,-94,
2017/4/30,4:00,2808,0,1221,1601,,7,0,0,80,0,0,-101,
2017/4/30,5:00,2651,0,1170,1514,,7,17,0,79,0,0,-136,
2017/4/30,6:00,2442,0,1028,1397,,7,90,0,77,0,0,-156,
2017/4/30,7:00,2288,0,858,1310,,7,196,0,77,0,0,-160,
2017/4/30,8:00,2284,0,716,1235,,7,330,0,88,0,0,-92,
2017/4/30,9:00,2359,0,694,1196,,7,447,0,98,0,0,-82,
2017/4/30,10:00,2417,0,702,1176,,7,529,0,101,0,0,-98,
2017/4/30,11:00,2448,0,697,1161,,7,562,0,98,0,0,-77,
2017/4/30,12:00,2448,0,703,1190,,6,555,0,95,0,0,-102,
2017/4/30,13:00,2429,0,738,1193,,7,514,0,98,0,0,-121,
2017/4/30,14:00,2400,0,782,1194,,7,429,0,96,0,0,-107,
2017/4/30,15:00,2386,0,881,1197,,7,310,0,89,0,0,-98,
2017/4/30,16:00,2420,0,1026,1238,,7,174,0,83,0,0,-108,
2017/4/30,17:00,2499,0,1213,1424,,6,60,0,60,0,0,-263,
2017/4/30,18:00,2593,0,1269,1528,,7,6,0,36,0,0,-253,
2017/4/30,19:00,2639,0,1273,1564,,7,0,0,19,0,0,-224,
2017/4/30,20:00,2541,0,1271,1538,,7,0,0,16,0,0,-290,
2017/4/30,21:00,2426,0,1273,1390,,6,0,0,9,0,0,-253,
