※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2019/2/4,17:00,4204,0,2410,893,,7,2,0,28,0,49,815
2019/2/4,18:00,4194,0,2407,938,,7,0,0,11,0,50,780
2019/2/4,19:00,4030,0,2410,844,,7,0,0,3,0,1,764
2019/2/4,20:00,3928,0,2408,834,,7,0,0,3,0,0,677
2019/2/4,21:00,3792,0,2406,842,,7,0,0,3,0,0,533
2019/2/4,22:00,3746,0,2385,854,,7,0,0,5,0,0,496
2019/2/4,23:00,3756,0,2375,912,,7,0,0,4,0,0,458
2019/2/5,0:00,3705,0,2375,809,,7,0,0,4,0,0,511
2019/2/5,1:00,3803,0,2374,936,,7,0,0,5,0,0,481
2019/2/5,2:00,4016,0,2374,1115,,7,0,0,4,0,0,516
2019/2/5,3:00,4080,0,2378,1127,,7,0,0,5,0,25,538
2019/2/5,4:00,4032,0,2375,1071,,7,0,0,9,0,0,569
2019/2/5,5:00,3953,0,2372,1049,,7,0,0,10,0,0,515
2019/2/5,6:00,4015,0,2369,1080,,7,0,0,12,0,0,547
2019/2/5,7:00,4023,0,2219,1077,,7,27,0,13,0,0,679
2019/2/5,8:00,4262,0,2094,1070,,7,123,0,12,0,0,956
2019/2/5,9:00,4360,0,2118,994,,7,250,0,9,0,0,983
2019/2/5,10:00,4154,0,2097,741,,7,457,0,5,0,0,848
2019/2/5,11:00,4011,0,2002,637,,7,537,0,5,0,0,823
2019/2/5,12:00,3696,0,1891,610,,7,549,0,14,0,-110,734
2019/2/5,13:00,3832,0,2016,598,,8,525,0,20,0,-124,789
2019/2/5,14:00,3811,0,1961,615,,8,416,0,15,0,-10,806
2019/2/5,15:00,3792,0,2059,667,,7,260,0,6,0,0,793
2019/2/5,16:00,3887,0,2225,745,,8,93,0,2,0,1,814
2019/2/5,17:00,3990,0,2294,817,,7,7,0,5,0,49,811
2019/2/5,18:00,4071,0,2339,892,,8,0,0,7,0,50,776
2019/2/5,19:00,3974,0,2315,858,,8,0,0,0,0,49,744
2019/2/5,20:00,3915,0,2332,829,,7,0,0,0,0,50,696
2019/2/5,21:00,3807,0,2335,767,,8,0,0,0,0,43,653
2019/2/5,22:00,3753,0,2313,913,,7,0,0,3,0,0,517
2019/2/5,23:00,3817,0,2315,1029,,7,0,0,16,0,0,449
2019/2/6,0:00,3741,0,2366,807,,7,0,0,24,0,0,537
2019/2/6,1:00,3868,0,2424,820,,7,0,0,30,0,0,587
2019/2/6,2:00,4029,0,2499,924,,7,0,0,27,0,0,571
2019/2/6,3:00,4084,0,2542,953,,7,0,0,19,0,0,563
2019/2/6,4:00,4030,0,2549,909,,7,0,0,13,0,0,552
2019/2/6,5:00,3925,0,2550,812,,7,0,0,10,0,0,546
2019/2/6,6:00,3947,0,2540,966,,7,0,0,7,0,1,425
2019/2/6,7:00,3967,0,2551,928,,7,10,0,8,0,49,415
2019/2/6,8:00,4250,0,2581,957,,7,40,0,6,0,3,656
2019/2/6,9:00,4406,0,2591,1023,,7,70,0,7,0,0,708
2019/2/6,10:00,4332,0,2589,823,,7,94,0,6,0,0,813
2019/2/6,11:00,4254,0,2582,720,,7,123,0,4,0,0,819
2019/2/6,12:00,3967,0,2517,524,,7,155,0,7,0,0,757
2019/2/6,13:00,3986,0,2295,565,,8,331,0,6,0,0,781
2019/2/6,14:00,3885,0,2118,632,,8,315,0,8,0,0,805
2019/2/6,15:00,3818,0,2101,630,,7,243,0,10,0,0,827
2019/2/6,16:00,3896,0,2270,751,,8,86,0,7,0,1,773
2019/2/6,17:00,3959,0,2278,941,,7,7,0,12,0,46,668
2019/2/6,18:00,4020,0,2353,1013,,8,0,0,9,0,0,637
2019/2/6,19:00,3927,0,2353,952,,8,0,0,17,0,0,598
2019/2/6,20:00,3847,0,2354,874,,7,0,0,37,0,0,575
2019/2/6,21:00,3746,0,2354,679,,8,0,0,54,0,0,651
2019/2/6,22:00,3693,0,2332,718,,7,0,0,53,0,0,582
2019/2/6,23:00,3700,0,2325,800,,7,0,0,54,0,0,513
2019/2/7,0:00,3624,0,2324,781,,7,0,0,59,0,0,453
2019/2/7,1:00,3752,0,2324,920,,7,0,0,56,0,0,445
2019/2/7,2:00,3948,0,2324,1130,,7,0,0,55,0,0,432
2019/2/7,3:00,4029,0,2323,1193,,7,0,0,58,0,0,448
2019/2/7,4:00,3989,0,2346,1060,,7,0,0,60,0,48,467
2019/2/7,5:00,3898,0,2409,888,,7,0,0,62,0,49,484
2019/2/7,6:00,3929,0,2455,927,,7,1,0,60,0,0,479
2019/2/7,7:00,3909,0,2480,797,,7,40,0,54,0,0,531
2019/2/7,8:00,4080,0,2496,774,,7,137,0,45,0,0,622
2019/2/7,9:00,4094,0,2314,683,,7,331,0,45,0,0,714
2019/2/7,10:00,3938,0,1965,591,,7,455,0,61,0,0,859
2019/2/7,11:00,3869,0,1948,600,,7,475,0,70,0,-60,830
2019/2/7,12:00,3645,0,1985,584,,7,350,0,73,0,-124,769
2019/2/7,13:00,3901,0,2167,710,,7,111,0,95,0,0,811
2019/2/7,14:00,3974,0,2283,714,,7,55,0,89,0,0,826
2019/2/7,15:00,3986,0,2308,728,,7,31,0,73,0,0,839
2019/2/7,16:00,4088,0,2314,682,,7,10,0,76,0,26,972
2019/2/7,17:00,4111,0,2308,782,,7,1,0,67,0,49,896
2019/2/7,18:00,4069,0,2320,759,,7,0,0,74,0,50,859
2019/2/7,19:00,3939,0,2370,731,,7,0,0,70,0,28,733
2019/2/7,20:00,3865,0,2370,725,,7,0,0,65,0,0,699
2019/2/7,21:00,3755,0,2299,731,,8,0,0,63,0,0,655
2019/2/7,22:00,3725,0,2310,874,,7,0,0,62,0,0,473
2019/2/7,23:00,3773,0,2307,936,,7,0,0,51,0,0,472
2019/2/8,0:00,3736,0,2510,635,,7,0,0,44,0,0,540
2019/2/8,1:00,3880,0,2572,694,,7,0,0,47,0,0,560
2019/2/8,2:00,4079,0,2667,781,,7,0,0,55,0,0,570
2019/2/8,3:00,4223,0,2677,797,,7,0,0,50,0,84,608
2019/2/8,4:00,4249,0,2689,815,,7,0,0,51,0,85,603
2019/2/8,5:00,4234,0,2697,877,,7,0,0,58,0,0,595
2019/2/8,6:00,4314,0,2732,868,,7,0,0,59,0,0,649
2019/2/8,7:00,4367,0,2768,978,,7,9,0,58,0,0,547
2019/2/8,8:00,4680,0,2812,957,,7,56,0,48,0,0,801
2019/2/8,9:00,4892,0,2781,965,,7,102,0,31,0,86,921
2019/2/8,10:00,4826,0,2759,910,,7,156,0,29,0,0,965
2019/2/8,11:00,4719,0,2741,823,,7,166,0,31,0,0,951
2019/2/8,12:00,4459,0,2700,695,,7,151,0,36,0,0,870
2019/2/8,13:00,4598,0,2720,780,,7,131,0,35,0,0,924
2019/2/8,14:00,4605,0,2721,796,,7,105,0,29,0,0,946
2019/2/8,15:00,4588,0,2717,837,,7,77,0,21,0,0,929
2019/2/8,16:00,4669,0,2753,989,,7,28,0,18,0,1,873
2019/2/8,17:00,4690,0,2817,1018,,7,2,0,11,0,49,786
2019/2/8,18:00,4654,0,2820,1070,,7,0,0,8,0,1,747
2019/2/8,19:00,4482,0,2817,909,,7,0,0,10,0,50,689
2019/2/8,20:00,4334,0,2707,938,,7,0,0,21,0,12,649
2019/2/8,21:00,4180,0,2581,826,,7,0,0,20,0,0,746
2019/2/8,22:00,4105,0,2563,915,,7,0,0,16,0,0,604
2019/2/8,23:00,4162,0,2617,1018,,7,0,0,14,0,56,450
2019/2/9,0:00,4085,0,2650,924,,7,0,0,11,0,0,494
2019/2/9,1:00,4130,0,2708,975,,7,0,0,8,0,0,432
2019/2/9,2:00,4263,0,2752,978,,7,0,0,10,0,0,516
2019/2/9,3:00,4271,0,2685,1055,,7,0,0,9,0,0,514
2019/2/9,4:00,4151,0,2674,917,,7,0,0,11,0,0,541
2019/2/9,5:00,3992,0,2691,728,,7,0,0,11,0,0,555
2019/2/9,6:00,3877,0,2686,613,,7,0,0,14,0,0,557
2019/2/9,7:00,3858,0,2633,595,,7,12,0,12,0,0,600
2019/2/9,8:00,4029,0,2680,649,,7,43,0,13,0,0,637
2019/2/9,9:00,4186,0,2685,716,,7,60,0,21,0,0,697
2019/2/9,10:00,4130,0,2687,753,,7,78,0,31,0,0,576
2019/2/9,11:00,4035,0,2657,743,,7,123,0,37,0,0,469
2019/2/9,12:00,3837,0,2634,584,,7,203,0,30,0,0,380
2019/2/9,13:00,3785,0,2641,569,,7,169,0,30,0,0,368
2019/2/9,14:00,3736,0,2670,535,,7,103,0,31,0,0,391
2019/2/9,15:00,3733,0,2705,559,,7,36,0,32,0,0,394
2019/2/9,16:00,3847,0,2646,708,,7,9,0,51,0,0,427
2019/2/9,17:00,4040,0,2655,864,,7,1,0,55,0,0,459
2019/2/9,18:00,4094,0,2698,948,,7,0,0,48,0,0,394
2019/2/9,19:00,4012,0,2690,951,,7,0,0,47,0,0,316
2019/2/9,20:00,3995,0,2702,1020,,7,0,0,46,0,0,221
2019/2/9,21:00,3854,0,2700,960,,7,0,0,38,0,0,150
2019/2/9,22:00,3804,0,2705,951,,7,0,0,41,0,0,102
2019/2/9,23:00,3914,0,2771,1002,,7,0,0,42,0,0,92
2019/2/10,0:00,3854,0,2709,854,,7,0,0,40,0,0,244
2019/2/10,1:00,3913,0,2718,846,,7,0,0,39,0,0,303
2019/2/10,2:00,4020,0,2668,945,,7,0,0,27,0,0,373
2019/2/10,3:00,4075,0,2667,1039,,7,0,0,35,0,0,328
2019/2/10,4:00,3956,0,2673,968,,7,0,0,29,0,0,279
2019/2/10,5:00,3801,0,2645,868,,7,0,0,32,0,0,250
2019/2/10,6:00,3636,0,2679,777,,7,1,0,28,0,0,145
2019/2/10,7:00,3601,0,2734,656,,7,9,0,22,0,0,173
2019/2/10,8:00,3696,0,2792,676,,7,33,0,20,0,0,169
2019/2/10,9:00,3821,0,2733,753,,7,67,0,15,0,0,246
2019/2/10,10:00,3819,0,2568,848,,7,138,0,9,0,0,249
2019/2/10,11:00,3713,0,2543,758,,7,195,0,5,0,0,205
2019/2/10,12:00,3597,0,2508,706,,7,185,0,7,0,0,184
2019/2/10,13:00,3475,0,2509,647,,7,173,0,7,0,0,132
2019/2/10,14:00,3381,0,2491,635,,7,120,0,7,0,0,121
2019/2/10,15:00,3398,0,2584,628,,7,74,0,4,0,0,101
2019/2/10,16:00,3483,0,2691,690,,7,32,0,3,0,0,61
2019/2/10,17:00,3726,0,2715,928,,7,3,0,1,0,0,72
2019/2/10,18:00,3872,0,2719,1076,,7,0,0,1,0,0,69
2019/2/10,19:00,3823,0,2722,1055,,7,0,0,1,0,0,38
2019/2/10,20:00,3751,0,2771,945,,7,0,0,3,0,0,26
2019/2/10,21:00,3634,0,2733,844,,7,0,0,5,0,0,46
2019/2/10,22:00,3609,0,2707,790,,7,0,0,3,0,0,103
2019/2/10,23:00,3764,0,2762,825,,7,0,0,2,0,0,168
2019/2/11,0:00,3707,0,2693,735,,7,0,0,0,0,0,272
2019/2/11,1:00,3800,0,2634,735,,7,0,0,0,0,0,423
2019/2/11,2:00,3942,0,2618,857,,7,0,0,1,0,0,460
2019/2/11,3:00,3970,0,2611,954,,7,0,0,1,0,0,397
2019/2/11,4:00,3923,0,2688,797,,7,0,0,4,0,0,428
2019/2/11,5:00,3759,0,2647,666,,7,0,0,12,0,0,427
2019/2/11,6:00,3688,0,2609,572,,7,0,0,25,0,0,475
2019/2/11,7:00,3725,0,2629,525,,7,12,0,46,0,0,507
2019/2/11,8:00,3967,0,2685,637,,7,47,0,50,0,0,541
2019/2/11,9:00,4131,0,2764,674,,7,139,0,32,0,0,515
2019/2/11,10:00,4101,0,2815,581,,7,159,0,18,0,0,522
2019/2/11,11:00,4026,0,2815,495,,7,189,0,16,0,0,504
2019/2/11,12:00,3803,0,2722,437,,7,205,0,10,0,0,423
2019/2/11,13:00,3773,0,2682,513,,7,138,0,6,0,0,426
2019/2/11,14:00,3746,0,2679,522,,7,98,0,9,0,0,431
2019/2/11,15:00,3718,0,2649,623,,7,68,0,40,0,0,331
2019/2/11,16:00,3762,0,2538,757,,7,27,0,75,0,0,358
2019/2/11,17:00,3964,0,2576,961,,6,2,0,83,0,0,336
2019/2/11,18:00,4034,0,2693,943,,6,0,0,93,0,0,299
2019/2/11,19:00,3959,0,2725,809,,7,0,0,98,0,0,320
2019/2/11,20:00,3845,0,2710,738,,7,0,0,86,0,0,304
2019/2/11,21:00,3718,0,2677,668,,7,0,0,95,0,0,271
2019/2/11,22:00,3686,0,2646,697,,7,0,0,84,0,0,253
2019/2/11,23:00,3765,0,2668,791,,7,0,0,65,0,0,235
2019/2/12,0:00,3710,0,2663,553,,7,0,0,48,0,0,439
2019/2/12,1:00,3872,0,2675,693,,7,0,0,39,0,0,459
2019/2/12,2:00,4064,0,2698,874,,7,0,0,34,0,0,452
2019/2/12,3:00,4115,0,2708,917,,7,0,0,31,0,0,452
2019/2/12,4:00,4087,0,2767,821,,7,0,0,21,0,0,470
2019/2/12,5:00,3994,0,2668,823,,7,0,0,20,0,1,474
2019/2/12,6:00,4118,0,2676,993,,7,1,0,16,0,49,377
2019/2/12,7:00,4180,0,2782,853,,7,28,0,15,0,8,487
2019/2/12,8:00,4430,0,2804,710,,7,120,0,12,0,0,777
2019/2/12,9:00,4591,0,2802,670,,7,189,0,14,0,0,909
2019/2/12,10:00,4552,0,2699,632,,7,238,0,14,0,0,962
2019/2/12,11:00,4489,0,2644,658,,7,226,0,15,0,0,940
2019/2/12,12:00,4235,0,2648,494,,7,225,0,11,0,0,850
2019/2/12,13:00,4396,0,2693,550,,7,204,0,6,0,0,936
2019/2/12,14:00,4382,0,2711,542,,7,184,0,2,0,0,936
2019/2/12,15:00,4332,0,2707,569,,7,137,0,0,0,0,912
2019/2/12,16:00,4394,0,2705,732,,7,49,0,0,0,33,869
2019/2/12,17:00,4455,0,2701,922,,7,5,0,0,0,69,751
2019/2/12,18:00,4461,0,2745,934,,7,0,0,1,0,69,705
2019/2/12,19:00,4308,0,2720,852,,7,0,0,1,0,69,659
2019/2/12,20:00,4208,0,2693,824,,7,0,0,1,0,1,682
2019/2/12,21:00,4053,0,2634,750,,7,0,0,2,0,0,659
2019/2/12,22:00,3981,0,2604,867,,7,0,0,6,0,0,498
2019/2/12,23:00,4038,0,2639,879,,7,0,0,48,0,0,465
2019/2/13,0:00,3947,0,2582,617,,7,0,0,48,0,0,693
2019/2/13,1:00,4038,0,2504,743,,7,0,0,27,0,2,754
2019/2/13,2:00,4228,0,2480,801,,7,0,0,28,0,88,824
2019/2/13,3:00,4259,0,2488,955,,7,0,0,30,0,0,779
2019/2/13,4:00,4189,0,2517,900,,7,0,0,32,0,0,733
2019/2/13,5:00,4135,0,2598,827,,7,0,0,29,0,0,674
2019/2/13,6:00,4245,0,2705,879,,7,0,0,34,0,0,621
2019/2/13,7:00,4327,0,2718,861,,7,12,0,36,0,0,694
2019/2/13,8:00,4659,0,2810,848,,7,48,0,41,0,3,902
2019/2/13,9:00,4830,0,2826,778,,7,109,0,39,0,88,985
2019/2/13,10:00,4725,0,2746,728,,7,177,0,22,0,0,1046
2019/2/13,11:00,4623,0,2561,782,,7,232,0,10,0,0,1030
2019/2/13,12:00,4290,0,2571,555,,7,201,0,7,0,0,949
2019/2/13,13:00,4443,0,2560,641,,7,216,0,4,0,0,1015
2019/2/13,14:00,4456,0,2530,691,,7,206,0,2,0,0,1021
2019/2/13,15:00,4344,0,2467,705,,7,167,0,1,0,0,997
2019/2/13,16:00,4399,0,2607,767,,7,64,0,4,0,0,949
2019/2/13,17:00,4458,0,2691,844,,7,5,0,10,0,86,815
2019/2/13,18:00,4476,0,2690,921,,7,0,0,21,0,89,747
2019/2/13,19:00,4360,0,2644,839,,7,0,0,28,0,89,752
2019/2/13,20:00,4364,0,2732,872,,7,0,0,30,0,4,719
2019/2/13,21:00,4285,0,2753,830,,7,0,0,32,0,0,662
2019/2/13,22:00,4230,0,2758,898,,7,0,0,39,0,0,529
2019/2/13,23:00,4314,0,2760,936,,7,0,0,43,0,0,568
2019/2/14,0:00,4261,0,2711,683,,7,0,0,41,0,0,819
2019/2/14,1:00,4349,0,2729,690,,7,0,0,42,0,2,879
2019/2/14,2:00,4481,0,2774,709,,7,0,0,43,0,88,861
2019/2/14,3:00,4498,0,2711,864,,7,0,0,51,0,0,865
2019/2/14,4:00,4429,0,2673,820,,7,0,0,54,0,0,874
2019/2/14,5:00,4349,0,2677,744,,7,0,0,35,0,2,884
2019/2/14,6:00,4408,0,2730,807,,7,1,0,22,0,89,752
2019/2/14,7:00,4429,0,2700,803,,7,17,0,17,0,88,799
2019/2/14,8:00,4725,0,2708,853,,7,72,0,11,0,89,985
2019/2/14,9:00,4900,0,2749,1044,,7,108,0,4,0,0,988
2019/2/14,10:00,4832,0,2728,926,,7,150,0,5,0,0,1018
2019/2/14,11:00,4731,0,2673,850,,7,200,0,4,0,0,997
2019/2/14,12:00,4378,0,2563,630,,7,193,0,7,0,0,979
2019/2/14,13:00,4487,0,2595,629,,7,160,0,9,0,0,1086
2019/2/14,14:00,4515,0,2718,565,,7,160,0,6,0,0,1058
2019/2/14,15:00,4482,0,2707,564,,7,131,0,5,0,0,1068
2019/2/14,16:00,4542,0,2719,729,,7,47,0,8,0,0,1031
2019/2/14,17:00,4596,0,2684,888,,7,5,0,6,0,0,1006
2019/2/14,18:00,4663,0,2772,827,,7,0,0,6,0,87,964
2019/2/14,19:00,4504,0,2743,790,,7,0,0,6,0,5,953
2019/2/14,20:00,4389,0,2710,699,,7,0,0,10,0,0,962
2019/2/14,21:00,4244,0,2680,616,,7,0,0,10,0,0,931
2019/2/14,22:00,4162,0,2652,649,,7,0,0,7,0,0,847
2019/2/14,23:00,4237,0,2668,667,,7,0,0,4,0,0,891
2019/2/15,0:00,4144,0,2690,576,,7,0,0,3,0,0,868
2019/2/15,1:00,4248,0,2697,661,,7,0,0,1,0,1,881
2019/2/15,2:00,4418,0,2716,705,,7,0,0,1,0,88,901
2019/2/15,3:00,4425,0,2696,756,,7,0,0,1,0,89,877
2019/2/15,4:00,4356,0,2672,705,,7,0,0,1,0,88,883
2019/2/15,5:00,4279,0,2673,713,,7,0,0,1,0,0,885
2019/2/15,6:00,4390,0,2693,879,,7,1,0,1,0,0,809
2019/2/15,7:00,4387,0,2704,856,,7,43,0,1,0,0,776
2019/2/15,8:00,4639,0,2806,700,,7,98,0,1,0,1,1026
2019/2/15,9:00,4782,0,2882,602,,7,182,0,0,0,88,1021
2019/2/15,10:00,4635,0,2837,510,,7,250,0,1,0,0,1031
2019/2/15,11:00,4523,0,2798,503,,7,294,0,1,0,0,920
2019/2/15,12:00,4180,0,2648,423,,7,352,0,0,0,0,750
2019/2/15,13:00,4296,0,2677,485,,7,269,0,1,0,0,857
2019/2/15,14:00,4328,0,2741,516,,7,137,0,2,0,0,925
2019/2/15,15:00,4309,0,2732,552,,7,93,0,1,0,0,923
2019/2/15,16:00,4342,0,2746,630,,7,54,0,3,0,0,903
2019/2/15,17:00,4379,0,2725,738,,7,6,0,4,0,87,811
2019/2/15,18:00,4373,0,2767,812,,7,0,0,6,0,8,773
2019/2/15,19:00,4223,0,2700,774,,7,0,0,10,0,0,731
2019/2/15,20:00,4088,0,2693,670,,7,0,0,18,0,0,701
2019/2/15,21:00,3939,0,2674,624,,7,0,0,30,0,0,604
2019/2/15,22:00,3888,0,2680,721,,7,0,0,48,0,0,432
2019/2/15,23:00,3926,0,2741,696,,7,0,0,72,0,0,409
2019/2/16,0:00,3809,0,2681,584,,7,0,0,88,0,0,449
2019/2/16,1:00,3867,0,2735,615,,7,0,0,67,0,0,442
2019/2/16,2:00,4014,0,2772,733,,7,0,0,62,0,0,441
2019/2/16,3:00,4036,0,2766,798,,7,0,0,47,0,0,418
2019/2/16,4:00,3946,0,2762,716,,7,0,0,43,0,0,418
2019/2/16,5:00,3779,0,2698,674,,7,0,0,51,0,0,349
2019/2/16,6:00,3652,0,2664,661,,7,1,0,41,0,0,278
2019/2/16,7:00,3661,0,2647,681,,7,8,0,42,0,0,276
2019/2/16,8:00,3920,0,2775,739,,7,26,0,42,0,0,331
2019/2/16,9:00,4108,0,2914,761,,7,47,0,46,0,0,334
2019/2/16,10:00,4075,0,2993,547,,7,57,0,55,0,0,416
2019/2/16,11:00,4046,0,3031,505,,7,78,0,63,0,0,362
2019/2/16,12:00,3883,0,2977,422,,7,86,0,73,0,0,319
2019/2/16,13:00,3936,0,3021,386,,7,90,0,68,0,0,364
