※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2018/4/3,18:00,3334,0,1649,1766,,6,2,0,26,0,0,-115
2018/4/3,19:00,3249,0,1646,1709,,6,0,0,24,0,0,-136
2018/4/3,20:00,3170,0,1651,1669,,6,0,0,20,0,0,-176
2018/4/3,21:00,3055,0,1648,1577,,6,0,0,11,0,0,-186
2018/4/3,22:00,2982,0,1631,1515,,5,0,0,10,0,0,-179
2018/4/3,23:00,2927,0,1628,1491,,5,0,0,19,0,0,-216
2018/4/4,0:00,2855,0,1621,1518,,5,0,0,20,0,0,-308
2018/4/4,1:00,2943,0,1637,1509,,5,0,0,22,0,0,-229
2018/4/4,2:00,3170,0,1699,1578,,5,0,0,18,0,0,-129
2018/4/4,3:00,3269,0,1717,1643,,5,0,0,11,0,0,-107
2018/4/4,4:00,3250,0,1705,1689,,5,0,0,5,0,0,-155
2018/4/4,5:00,3147,0,1704,1570,,5,3,0,3,0,0,-138
2018/4/4,6:00,3030,0,1685,1448,,5,31,0,5,0,0,-144
2018/4/4,7:00,3010,0,1685,1347,,5,86,0,8,0,0,-120
2018/4/4,8:00,3249,0,1701,1387,,5,214,0,10,0,0,-68
2018/4/4,9:00,3415,0,1635,1425,,5,338,0,17,0,0,-5
2018/4/4,10:00,3447,0,1471,1486,,5,439,0,26,0,0,19
2018/4/4,11:00,3469,0,1428,1579,,5,394,0,30,0,0,34
2018/4/4,12:00,3228,0,1501,1331,,5,332,0,42,0,0,17
2018/4/4,13:00,3407,0,1641,1580,,6,175,0,75,0,0,-69
2018/4/4,14:00,3467,0,1701,1645,,6,52,0,56,0,0,8
2018/4/4,15:00,3475,0,1697,1674,,6,20,0,49,0,0,28
2018/4/4,16:00,3521,0,1698,1759,,5,8,0,49,0,0,1
2018/4/4,17:00,3502,0,1700,1766,,5,3,0,30,0,0,-2
2018/4/4,18:00,3516,0,1697,1762,,6,0,0,20,0,0,30
2018/4/4,19:00,3412,0,1699,1696,,5,0,0,12,0,0,-1
2018/4/4,20:00,3295,0,1729,1605,,5,0,0,7,0,0,-51
2018/4/4,21:00,3206,0,1755,1483,,5,0,0,10,0,0,-48
2018/4/4,22:00,3096,0,1722,1415,,5,0,0,7,0,0,-52
2018/4/4,23:00,3032,0,1694,1383,,5,0,0,27,0,0,-76
2018/4/5,0:00,2971,0,1682,1283,,5,0,0,32,0,0,-30
2018/4/5,1:00,3082,0,1681,1401,,5,0,0,30,0,0,-34
2018/4/5,2:00,3302,0,1677,1611,,5,0,0,21,0,0,-12
2018/4/5,3:00,3431,0,1630,1791,,5,0,0,20,0,0,-15
2018/4/5,4:00,3440,0,1631,1807,,5,0,0,33,0,0,-36
2018/4/5,5:00,3376,0,1630,1726,,5,2,0,38,0,0,-26
2018/4/5,6:00,3361,0,1629,1640,,5,42,0,39,0,0,6
2018/4/5,7:00,3306,0,1633,1513,,5,142,0,28,0,0,-15
2018/4/5,8:00,3525,0,1656,1582,,5,276,0,24,0,0,-18
2018/4/5,9:00,3666,0,1656,1571,,5,429,0,16,0,0,-11
2018/4/5,10:00,3652,0,1657,1474,,5,521,0,12,0,0,-16
2018/4/5,11:00,3609,0,1658,1403,,5,558,0,15,0,0,-30
2018/4/5,12:00,3362,0,1653,1247,,5,564,0,16,0,0,-122
2018/4/5,13:00,3525,0,1651,1459,,5,410,0,12,0,0,-12
2018/4/5,14:00,3532,0,1651,1619,,6,250,0,9,0,0,-1
2018/4/5,15:00,3518,0,1664,1704,,5,117,0,8,0,0,20
2018/4/5,16:00,3578,0,1809,1722,,6,36,0,6,0,0,0
2018/4/5,17:00,3614,0,1988,1635,,5,6,0,27,0,0,-48
2018/4/5,18:00,3629,0,2060,1556,,6,1,0,39,0,0,-33
2018/4/5,19:00,3536,0,1952,1571,,6,0,0,45,0,0,-37
2018/4/5,20:00,3437,0,1782,1664,,5,0,0,41,0,0,-55
2018/4/5,21:00,3315,0,1713,1627,,6,0,0,30,0,0,-59
2018/4/5,22:00,3194,0,1637,1592,,5,0,0,22,0,0,-61
2018/4/5,23:00,3125,0,1633,1532,,5,0,0,29,0,0,-74
2018/4/6,0:00,3012,0,1676,1373,,5,0,0,35,0,0,-77
2018/4/6,1:00,3115,0,1682,1452,,5,0,0,32,0,0,-57
2018/4/6,2:00,3346,0,1672,1645,,5,0,0,37,0,0,-12
2018/4/6,3:00,3446,0,1668,1727,,5,0,0,36,0,0,10
2018/4/6,4:00,3437,0,1671,1776,,5,0,0,49,0,0,-65
2018/4/6,5:00,3311,0,1673,1632,,5,3,0,46,0,0,-48
2018/4/6,6:00,3233,0,1672,1496,,5,19,0,58,0,0,-18
2018/4/6,7:00,3182,0,1675,1449,,5,106,0,52,0,0,-105
2018/4/6,8:00,3375,0,1675,1551,,5,239,0,43,0,0,-139
2018/4/6,9:00,3556,0,1700,1606,,5,239,0,52,0,0,-47
2018/4/6,10:00,3566,0,1766,1647,,5,129,0,60,0,0,-41
2018/4/6,11:00,3587,0,1836,1684,,5,106,0,70,0,0,-113
2018/4/6,12:00,3376,0,1800,1549,,5,97,0,86,0,0,-162
2018/4/6,13:00,3573,0,1885,1614,,6,53,0,44,0,0,-28
2018/4/6,14:00,3586,0,1923,1599,,5,53,0,9,0,0,-3
2018/4/6,15:00,3554,0,1971,1527,,6,40,0,19,0,0,-9
2018/4/6,16:00,3566,0,1958,1690,,6,14,0,27,0,0,-129
2018/4/6,17:00,3549,0,1972,1633,,5,3,0,34,0,0,-98
2018/4/6,18:00,3523,0,1994,1514,,6,1,0,9,0,0,0
2018/4/6,19:00,3424,0,1953,1432,,6,0,0,3,0,0,29
2018/4/6,20:00,3326,0,1945,1367,,6,0,0,7,0,0,0
2018/4/6,21:00,3208,0,1897,1335,,6,0,0,18,0,0,-48
2018/4/6,22:00,3120,0,1861,1331,,5,0,0,16,0,0,-92
2018/4/6,23:00,3048,0,1839,1309,,5,0,0,16,0,0,-120
2018/4/7,0:00,2955,0,1845,1262,,5,0,0,18,0,0,-175
2018/4/7,1:00,3051,0,1864,1297,,5,0,0,20,0,0,-136
2018/4/7,2:00,3273,0,1922,1380,,5,0,0,10,0,0,-44
2018/4/7,3:00,3376,0,1935,1472,,5,0,0,17,0,0,-52
2018/4/7,4:00,3364,0,1936,1434,,5,0,0,42,0,0,-53
2018/4/7,5:00,3196,0,1931,1308,,5,1,0,85,0,0,-134
2018/4/7,6:00,3053,0,1877,1280,,5,7,0,89,0,0,-205
2018/4/7,7:00,3044,0,1829,1248,,5,16,0,93,0,0,-147
2018/4/7,8:00,3236,0,1849,1415,,5,31,0,100,0,0,-164
2018/4/7,9:00,3403,0,1921,1417,,5,48,0,98,0,0,-87
2018/4/7,10:00,3395,0,1930,1427,,5,77,0,87,0,0,-131
2018/4/7,11:00,3374,0,1933,1391,,5,96,0,83,0,0,-134
2018/4/7,12:00,3242,0,1804,1389,,5,155,0,83,0,0,-194
2018/4/7,13:00,3256,0,1748,1395,,5,180,0,73,0,0,-145
2018/4/7,14:00,3181,0,1591,1419,,5,205,0,62,0,0,-101
2018/4/7,15:00,3150,0,1534,1513,,5,128,0,74,0,0,-104
2018/4/7,16:00,3221,0,1673,1569,,5,73,0,80,0,0,-179
2018/4/7,17:00,3278,0,1794,1675,,5,18,0,76,0,0,-288
2018/4/7,18:00,3365,0,1882,1633,,5,1,0,78,0,0,-234
2018/4/7,19:00,3326,0,1929,1551,,5,0,0,75,0,0,-234
2018/4/7,20:00,3271,0,1929,1535,,5,0,0,70,0,0,-269
2018/4/7,21:00,3138,0,1893,1516,,5,0,0,50,0,0,-327
2018/4/7,22:00,3073,0,1782,1529,,5,0,0,48,0,0,-291
2018/4/7,23:00,3072,0,1743,1593,,5,0,0,52,0,0,-321
2018/4/8,0:00,3026,0,1739,1378,,5,0,0,49,0,0,-146
2018/4/8,1:00,3108,0,1757,1437,,5,0,0,72,0,0,-163
2018/4/8,2:00,3298,0,1830,1520,,5,0,0,76,0,0,-133
2018/4/8,3:00,3344,0,1861,1597,,5,0,0,64,0,0,-183
2018/4/8,4:00,3310,0,1810,1592,,5,0,0,61,0,0,-158
2018/4/8,5:00,3117,0,1713,1494,,5,3,0,61,0,0,-159
2018/4/8,6:00,2945,0,1661,1427,,5,45,0,53,0,0,-246
2018/4/8,7:00,2821,0,1626,1388,,5,104,0,48,0,0,-350
2018/4/8,8:00,2912,0,1621,1542,,5,104,0,60,0,0,-420
2018/4/8,9:00,3120,0,1671,1631,,5,163,0,57,0,0,-407
2018/4/8,10:00,3114,0,1667,1339,,5,288,0,59,0,0,-244
2018/4/8,11:00,3064,0,1572,1429,,5,355,0,63,0,0,-359
2018/4/8,12:00,3019,0,1317,1579,,5,367,0,65,0,0,-313
2018/4/8,13:00,2936,0,1266,1540,,5,327,0,59,0,0,-261
2018/4/8,14:00,2873,0,1322,1571,,5,274,0,54,0,0,-352
2018/4/8,15:00,2905,0,1546,1449,,5,218,0,50,0,0,-363
2018/4/8,16:00,2948,0,1627,1443,,5,135,0,48,0,0,-310
2018/4/8,17:00,3109,0,1697,1499,,5,40,0,54,0,0,-186
2018/4/8,18:00,3299,0,1746,1779,,5,1,0,44,0,0,-276
2018/4/8,19:00,3326,0,1736,1700,,5,0,0,52,0,0,-168
2018/4/8,20:00,3278,0,1739,1746,,5,0,0,50,0,0,-262
2018/4/8,21:00,3156,0,1740,1559,,5,0,0,60,0,0,-208
2018/4/8,22:00,3040,0,1747,1412,,5,0,0,69,0,0,-192
2018/4/8,23:00,3063,0,1729,1432,,5,0,0,75,0,0,-178
2018/4/9,0:00,2990,0,1733,1293,,5,0,0,57,0,0,-98
2018/4/9,1:00,3086,0,1730,1387,,5,0,0,47,0,0,-84
2018/4/9,2:00,3278,0,1776,1529,,5,0,0,44,0,0,-76
2018/4/9,3:00,3348,0,1813,1482,,5,0,0,60,0,0,-13
2018/4/9,4:00,3377,0,1854,1464,,5,0,0,81,0,0,-27
2018/4/9,5:00,3320,0,1814,1439,,5,2,0,90,0,0,-30
2018/4/9,6:00,3387,0,1821,1492,,5,21,0,102,0,0,-53
2018/4/9,7:00,3410,0,1863,1399,,5,53,0,106,0,0,-16
2018/4/9,8:00,3751,0,1952,1646,,5,57,0,101,0,0,-9
2018/4/9,9:00,3976,0,2025,1802,,5,64,0,87,0,0,-7
2018/4/9,10:00,4032,0,2124,1746,,5,103,0,63,0,0,-9
2018/4/9,11:00,4039,0,2136,1737,,5,124,0,54,0,0,-17
2018/4/9,12:00,3766,0,2145,1402,,5,169,0,46,0,0,-1
2018/4/9,13:00,3883,0,2223,1350,,5,265,0,40,0,0,0
2018/4/9,14:00,3835,0,2197,1324,,5,264,0,37,0,0,8
2018/4/9,15:00,3762,0,2197,1327,,5,203,0,34,0,0,-3
2018/4/9,16:00,3769,0,2187,1438,,5,127,0,30,0,0,-18
2018/4/9,17:00,3721,0,2179,1552,,5,38,0,24,0,0,-76
2018/4/9,18:00,3788,0,2177,1674,,5,1,0,16,0,0,-84
2018/4/9,19:00,3713,0,2171,1562,,5,0,0,12,0,0,-37
2018/4/9,20:00,3616,0,2076,1558,,5,0,0,10,0,0,-33
2018/4/9,21:00,3507,0,1987,1530,,5,0,0,9,0,0,-24
2018/4/9,22:00,3397,0,1993,1454,,5,0,0,10,0,0,-64
2018/4/9,23:00,3322,0,2019,1279,,5,0,0,10,0,0,8
2018/4/10,0:00,3221,0,1983,1198,,5,0,0,5,0,0,30
2018/4/10,1:00,3345,0,1983,1315,,5,0,0,2,0,0,40
2018/4/10,2:00,3556,0,2025,1483,,5,0,0,2,0,0,41
2018/4/10,3:00,3678,0,2060,1593,,5,0,0,1,0,0,19
2018/4/10,4:00,3679,0,2029,1613,,5,0,0,1,0,0,31
2018/4/10,5:00,3616,0,1981,1596,,5,6,0,2,0,0,27
2018/4/10,6:00,3627,0,1934,1599,,5,66,0,5,0,0,19
2018/4/10,7:00,3479,0,1866,1473,,5,191,0,4,0,0,-60
2018/4/10,8:00,3614,0,1866,1425,,5,346,0,2,0,0,-31
2018/4/10,9:00,3712,0,1872,1380,,5,477,0,1,0,0,-23
2018/4/10,10:00,3669,0,1881,1266,,5,567,0,2,0,0,-52
2018/4/10,11:00,3616,0,1880,1226,,5,608,0,5,0,0,-108
2018/4/10,12:00,3377,0,1791,1207,,6,598,0,4,0,-117,-111
2018/4/10,13:00,3521,0,1695,1410,,6,539,0,3,0,-61,-71
2018/4/10,14:00,3503,0,1633,1489,,6,418,0,3,0,0,-45
2018/4/10,15:00,3450,0,1768,1509,,6,274,0,1,0,0,-108
2018/4/10,16:00,3454,0,1848,1514,,6,161,0,2,0,0,-77
2018/4/10,17:00,3410,0,1851,1593,,6,58,0,9,0,0,-106
2018/4/10,18:00,3516,0,1843,1816,,6,1,0,27,0,0,-178
2018/4/10,19:00,3487,0,1830,1773,,6,0,0,52,0,0,-174
2018/4/10,20:00,3394,0,1832,1637,,6,0,0,55,0,0,-135
2018/4/10,21:00,3275,0,1827,1483,,6,0,0,51,0,0,-92
2018/4/10,22:00,3190,0,1797,1413,,5,0,0,49,0,0,-73
2018/4/10,23:00,3105,0,1800,1316,,5,0,0,44,0,0,-59
2018/4/11,0:00,3034,0,1748,1276,,5,0,0,50,0,0,-44
2018/4/11,1:00,3134,0,1740,1377,,5,0,0,68,0,0,-56
2018/4/11,2:00,3347,0,1744,1542,,5,0,0,68,0,0,-13
2018/4/11,3:00,3449,0,1780,1590,,5,0,0,82,0,0,-8
2018/4/11,4:00,3454,0,1847,1536,,5,0,0,87,0,0,-22
2018/4/11,5:00,3357,0,1845,1466,,5,2,0,86,0,0,-47
2018/4/11,6:00,3258,0,1855,1364,,5,18,0,94,0,0,-79
2018/4/11,7:00,3207,0,1916,1206,,5,41,0,101,0,0,-61
2018/4/11,8:00,3441,0,1951,1342,,5,73,0,105,0,0,-35
2018/4/11,9:00,3618,0,1956,1463,,5,104,0,105,0,0,-16
2018/4/11,10:00,3662,0,1955,1557,,5,60,0,102,0,0,-17
2018/4/11,11:00,3683,0,1950,1579,,5,67,0,91,0,0,-10
2018/4/11,12:00,3445,0,1952,1328,,6,73,0,105,0,0,-19
2018/4/11,13:00,3623,0,1950,1482,,6,91,0,111,0,0,-17
2018/4/11,14:00,3641,0,1948,1487,,6,103,0,103,0,0,-7
2018/4/11,15:00,3602,0,1951,1512,,6,67,0,88,0,0,-22
2018/4/11,16:00,3629,0,1950,1650,,6,61,0,72,0,0,-109
2018/4/11,17:00,3563,0,1946,1646,,6,27,0,47,0,0,-107
2018/4/11,18:00,3559,0,1943,1682,,6,2,0,41,0,0,-115
2018/4/11,19:00,3467,0,1944,1575,,6,0,0,37,0,0,-95
2018/4/11,20:00,3358,0,1947,1395,,6,0,0,31,0,0,-20
2018/4/11,21:00,3221,0,1882,1351,,6,0,0,21,0,0,-39
2018/4/11,22:00,3139,0,1807,1339,,5,0,0,21,0,0,-34
2018/4/11,23:00,3093,0,1718,1368,,5,0,0,25,0,0,-23
2018/4/12,0:00,2984,0,1658,1331,,5,0,0,21,0,0,-31
2018/4/12,1:00,3117,0,1684,1430,,5,0,0,22,0,0,-24
2018/4/12,2:00,3334,0,1752,1563,,5,0,0,22,0,0,-8
2018/4/12,3:00,3444,0,1833,1634,,5,0,0,16,0,0,-44
2018/4/12,4:00,3447,0,1780,1685,,5,0,0,16,0,0,-41
2018/4/12,5:00,3351,0,1843,1540,,5,4,0,18,0,0,-60
2018/4/12,6:00,3336,0,1828,1496,,5,26,0,19,0,0,-37
2018/4/12,7:00,3292,0,1873,1398,,5,64,0,21,0,0,-69
2018/4/12,8:00,3563,0,1894,1571,,5,122,0,24,0,0,-54
2018/4/12,9:00,3718,0,1880,1579,,5,310,0,17,0,0,-73
2018/4/12,10:00,3602,0,1774,1502,,5,530,0,18,0,0,-226
2018/4/12,11:00,3583,0,1705,1465,,5,619,0,26,0,0,-236
2018/4/12,12:00,3334,0,1697,1331,,6,622,0,42,0,0,-363
2018/4/12,13:00,3472,0,1738,1390,,6,581,0,47,0,0,-289
2018/4/12,14:00,3457,0,1781,1360,,6,494,0,39,0,0,-222
2018/4/12,15:00,3396,0,1795,1378,,6,360,0,39,0,0,-182
2018/4/12,16:00,3402,0,1829,1473,,6,197,0,57,0,0,-160
2018/4/12,17:00,3351,0,1793,1519,,6,58,0,64,0,0,-89
2018/4/12,18:00,3423,0,1770,1623,,6,2,0,58,0,0,-35
2018/4/12,19:00,3378,0,1761,1621,,6,0,0,48,0,0,-58
2018/4/12,20:00,3287,0,1701,1627,,6,0,0,42,0,0,-88
2018/4/12,21:00,3194,0,1684,1539,,6,0,0,32,0,0,-66
2018/4/12,22:00,3130,0,1657,1511,,5,0,0,21,0,0,-65
2018/4/12,23:00,3049,0,1657,1442,,5,0,0,13,0,0,-68
2018/4/13,0:00,2993,0,1666,1332,,5,0,0,17,0,0,-26
2018/4/13,1:00,3072,0,1663,1405,,5,0,0,23,0,0,-24
2018/4/13,2:00,3303,0,1684,1673,,5,0,0,21,0,0,-79
2018/4/13,3:00,3440,0,1741,1718,,5,0,0,17,0,0,-40
2018/4/13,4:00,3466,0,1778,1680,,5,0,0,18,0,0,-16
2018/4/13,5:00,3404,0,1824,1582,,5,8,0,17,0,0,-32
2018/4/13,6:00,3304,0,1782,1447,,5,75,0,20,0,0,-25
2018/4/13,7:00,3185,0,1845,1151,,5,198,0,26,0,0,-39
2018/4/13,8:00,3336,0,1845,1188,,5,330,0,28,0,0,-60
2018/4/13,9:00,3503,0,1837,1256,,5,458,0,17,0,0,-69
2018/4/13,10:00,3513,0,1760,1274,,5,537,0,16,0,0,-80
2018/4/13,11:00,3513,0,1785,1295,,5,573,0,15,0,-58,-103
2018/4/13,12:00,3304,0,1728,1211,,6,585,0,18,0,-121,-122
2018/4/13,13:00,3418,0,1714,1365,,6,525,0,14,0,-121,-84
2018/4/13,14:00,3404,0,1718,1370,,6,443,0,17,0,-121,-29
2018/4/13,15:00,3352,0,1695,1367,,6,330,0,23,0,-60,-9
2018/4/13,16:00,3363,0,1767,1444,,6,165,0,16,0,0,-35
2018/4/13,17:00,3331,0,1714,1571,,5,60,0,13,0,0,-32
2018/4/13,18:00,3410,0,1713,1759,,6,4,0,6,0,0,-77
2018/4/13,19:00,3391,0,1730,1699,,6,0,0,2,0,0,-46
2018/4/13,20:00,3321,0,1791,1571,,6,0,0,3,0,0,-50
2018/4/13,21:00,3215,0,1800,1429,,6,0,0,5,0,0,-25
2018/4/13,22:00,3159,0,1759,1410,,5,0,0,6,0,0,-21
2018/4/13,23:00,3107,0,1741,1324,,5,0,0,8,0,0,29
2018/4/14,0:00,2990,0,1714,1256,,5,0,0,8,0,0,7
2018/4/14,1:00,3086,0,1784,1242,,5,0,0,9,0,0,47
2018/4/14,2:00,3288,0,1830,1419,,5,0,0,11,0,0,23
2018/4/14,3:00,3403,0,1825,1708,,5,0,0,18,0,0,-153
2018/4/14,4:00,3376,0,1829,1666,,5,0,0,26,0,0,-151
2018/4/14,5:00,3256,0,1772,1420,,5,5,0,36,0,0,18
2018/4/14,6:00,3094,0,1691,1275,,5,50,0,45,0,0,27
2018/4/14,7:00,2938,0,1592,1172,,5,147,0,46,0,0,-23
2018/4/14,8:00,2960,0,1605,1110,,5,242,0,39,0,0,-41
2018/4/14,9:00,3029,0,1559,1095,,5,356,0,43,0,0,-29
2018/4/14,10:00,3048,0,1590,1268,,5,157,0,29,0,0,-1
2018/4/14,11:00,3082,0,1573,1366,,5,138,0,27,0,0,-28
2018/4/14,12:00,2983,0,1572,1251,,5,173,0,26,0,0,-44
2018/4/14,13:00,3007,0,1569,1310,,5,108,0,32,0,0,-17
2018/4/14,14:00,2959,0,1567,1302,,5,91,0,42,0,0,-48
2018/4/14,15:00,2964,0,1570,1318,,5,34,0,47,0,0,-10
2018/4/14,16:00,3005,0,1564,1452,,5,18,0,53,0,0,-88
2018/4/14,17:00,3053,0,1563,1484,,5,6,0,38,0,0,-44
2018/4/14,18:00,3111,0,1572,1588,,5,1,0,42,0,0,-96
2018/4/14,19:00,3053,0,1647,1428,,5,0,0,63,0,0,-90
2018/4/14,20:00,2962,0,1737,1230,,5,0,0,89,0,0,-100
2018/4/14,21:00,2833,0,1721,1161,,5,0,0,71,0,0,-125
2018/4/14,22:00,2761,0,1682,1164,,5,0,0,27,0,0,-117
2018/4/14,23:00,2715,0,1657,1135,,5,0,0,12,0,0,-93
2018/4/15,0:00,2627,0,1601,1134,,5,0,0,31,0,0,-144
2018/4/15,1:00,2682,0,1636,1108,,5,0,0,65,0,0,-133
2018/4/15,2:00,2899,0,1763,1108,,5,0,0,95,0,0,-72
2018/4/15,3:00,3029,0,1845,1114,,5,0,0,94,0,0,-30
2018/4/15,4:00,3020,0,1884,1086,,5,1,0,75,0,0,-30
2018/4/15,5:00,2878,0,1829,1047,,5,1,0,53,0,0,-57
2018/4/15,6:00,2639,0,1570,1054,,5,5,0,79,0,0,-75
2018/4/15,7:00,2565,0,1444,1108,,5,22,0,75,0,0,-89
2018/4/15,8:00,2654,0,1704,1021,,5,41,0,80,0,0,-197
2018/4/15,9:00,2766,0,1798,986,,5,63,0,82,0,0,-168
2018/4/15,10:00,2810,0,1810,981,,5,99,0,79,0,0,-164
2018/4/15,11:00,2808,0,1777,996,,5,126,0,70,0,0,-166
2018/4/15,12:00,2773,0,1785,1011,,5,89,0,62,0,0,-179
2018/4/15,13:00,2756,0,1821,1023,,5,85,0,50,0,0,-227
2018/4/15,14:00,2716,0,1778,1026,,5,100,0,32,0,0,-225
2018/4/15,15:00,2709,0,1783,1026,,5,83,0,27,0,0,-216
2018/4/15,16:00,2754,0,1773,1079,,5,46,0,21,0,0,-170
2018/4/15,17:00,2888,0,1752,1297,,5,20,0,16,0,0,-202
2018/4/15,18:00,3020,0,1771,1314,,5,1,0,17,0,0,-87
2018/4/15,19:00,3023,0,1750,1313,,5,0,0,18,0,0,-63
