※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
DATE,TIME,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
2018/12/1,0:00,3073,0,2307,322,,6,0,0,80,0,0,358
2018/12/1,1:00,3152,0,2397,328,,6,0,0,91,0,0,330
2018/12/1,2:00,3325,0,2473,392,,6,0,0,94,0,0,360
2018/12/1,3:00,3461,0,2493,552,,5,0,0,95,0,0,317
2018/12/1,4:00,3476,0,2478,561,,6,1,0,88,0,0,343
2018/12/1,5:00,3327,0,2422,453,,6,1,0,78,0,0,368
2018/12/1,6:00,3187,0,2388,351,,6,1,0,64,0,0,377
2018/12/1,7:00,3188,0,2329,337,,6,17,0,63,0,0,437
2018/12/1,8:00,3356,0,2355,348,,6,66,0,65,0,0,516
2018/12/1,9:00,3466,0,2268,395,,6,145,0,93,0,0,560
2018/12/1,10:00,3403,0,2147,343,,6,236,0,90,0,0,582
2018/12/1,11:00,3406,0,2254,356,,4,210,0,82,0,0,499
2018/12/1,12:00,3253,0,2233,372,,4,235,0,61,0,0,348
2018/12/1,13:00,3316,0,2403,427,,4,155,0,43,0,0,284
2018/12/1,14:00,3340,0,2410,426,,4,105,0,40,0,0,355
2018/12/1,15:00,3328,0,2401,426,,4,34,0,42,0,0,421
2018/12/1,16:00,3421,0,2429,561,,4,4,0,31,0,0,392
2018/12/1,17:00,3469,0,2424,666,,4,1,0,29,0,0,346
2018/12/1,18:00,3417,0,2425,629,,4,1,0,26,0,0,333
2018/12/1,19:00,3341,0,2427,555,,4,0,0,27,0,0,327
2018/12/1,20:00,3240,0,2422,472,,4,0,0,14,0,0,327
2018/12/1,21:00,3131,0,2422,401,,4,0,0,9,0,0,295
2018/12/1,22:00,3044,0,2376,320,,4,0,0,6,0,0,339
2018/12/1,23:00,3005,0,2363,337,,4,0,0,7,0,0,294
2018/12/2,0:00,2898,0,2331,340,,4,0,0,6,0,0,217
2018/12/2,1:00,2990,0,2352,353,,4,0,0,6,0,0,275
2018/12/2,2:00,3219,0,2374,603,,4,0,0,9,0,0,229
2018/12/2,3:00,3353,0,2395,766,,4,0,0,8,0,0,180
2018/12/2,4:00,3379,0,2398,809,,4,0,0,8,0,0,161
2018/12/2,5:00,3248,0,2368,664,,4,0,0,9,0,0,203
2018/12/2,6:00,3087,0,2354,511,,4,1,0,13,0,0,203
2018/12/2,7:00,3042,0,2352,404,,4,71,0,16,0,0,194
2018/12/2,8:00,3021,0,2319,312,,4,262,0,8,0,0,117
2018/12/2,9:00,3021,0,2339,305,,4,446,0,1,0,0,-74
2018/12/2,10:00,2937,0,2221,288,,4,574,0,0,0,0,-149
2018/12/2,11:00,2881,0,2129,283,,4,630,0,0,0,0,-165
2018/12/2,12:00,2836,0,2102,275,,4,617,0,0,0,0,-162
2018/12/2,13:00,2766,0,2070,311,,4,525,0,1,0,0,-145
2018/12/2,14:00,2749,0,2024,324,,4,355,0,0,0,0,41
2018/12/2,15:00,2755,0,2233,419,,4,120,0,4,0,0,-25
2018/12/2,16:00,2911,0,2410,353,,4,14,0,9,0,0,122
2018/12/2,17:00,3177,0,2420,564,,4,1,0,11,0,0,178
2018/12/2,18:00,3222,0,2422,605,,4,1,0,13,0,0,178
2018/12/2,19:00,3174,0,2424,575,,4,1,0,12,0,0,159
2018/12/2,20:00,3121,0,2435,509,,4,0,0,13,0,0,159
2018/12/2,21:00,3012,0,2440,394,,4,0,0,13,0,0,161
2018/12/2,22:00,2946,0,2414,353,,4,0,0,8,0,0,167
2018/12/2,23:00,2912,0,2420,340,,4,0,0,6,0,0,143
