※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2020/2/3,1:00,3330,0,3484,573,,59,0,0,28,0,0,-813
2020/2/3,2:00,3520,0,3509,616,,58,0,0,33,0,0,-695
2020/2/3,3:00,3620,0,3474,729,,59,0,0,45,0,0,-687
2020/2/3,4:00,3594,0,3377,768,,59,0,0,80,0,0,-689
2020/2/3,5:00,3529,0,3431,726,,59,0,0,90,0,0,-777
2020/2/3,6:00,3618,0,3521,870,,59,0,0,96,0,0,-928
2020/2/3,7:00,3716,0,3580,858,,59,32,0,102,0,0,-914
2020/2/3,8:00,3984,0,3587,853,,58,157,0,98,0,0,-769
2020/2/3,9:00,4114,0,3391,782,,59,228,0,95,0,0,-441
2020/2/3,10:00,4147,0,3334,881,,57,116,0,89,0,0,-331
2020/2/3,11:00,4145,0,3334,846,,59,147,0,75,0,0,-316
2020/2/3,12:00,3850,0,3339,552,,57,259,0,84,0,0,-442
2020/2/3,13:00,4052,0,3356,632,,59,212,0,79,0,0,-285
2020/2/3,14:00,4071,0,3372,772,,58,103,0,94,0,0,-329
2020/2/3,15:00,4092,0,3509,796,,58,47,0,95,0,0,-414
2020/2/3,16:00,4129,0,3720,922,,57,18,0,107,0,0,-696
2020/2/3,17:00,4100,0,3725,1004,,57,1,0,111,0,0,-797
2020/2/3,18:00,4040,0,3712,956,,59,0,0,105,0,0,-792
2020/2/3,19:00,3893,0,3713,839,,57,0,0,104,0,0,-821
2020/2/3,20:00,3770,0,3593,702,,57,0,0,78,0,0,-660
2020/2/3,21:00,3681,0,3537,669,,59,0,0,75,0,0,-658
2020/2/3,22:00,3631,0,3522,623,,59,0,0,57,0,0,-629
2020/2/3,23:00,3592,0,3502,586,,57,0,0,54,0,0,-608
2020/2/4,0:00,3513,0,3492,624,,59,0,0,48,0,0,-709
2020/2/4,1:00,3624,0,3611,517,,58,0,0,51,0,0,-613
2020/2/4,2:00,3848,0,3638,666,,59,0,0,47,0,0,-562
2020/2/4,3:00,3963,0,3639,768,,59,0,0,36,0,0,-538
2020/2/4,4:00,3945,0,3655,729,,58,0,0,18,0,0,-515
2020/2/4,5:00,3886,0,3628,679,,59,0,0,14,0,0,-493
2020/2/4,6:00,3959,0,3645,769,,58,0,0,9,0,0,-523
2020/2/4,7:00,3956,0,3695,817,,57,36,0,4,0,0,-653
2020/2/4,8:00,4173,0,3616,861,,59,168,0,0,0,0,-530
2020/2/4,9:00,4272,0,3500,782,,58,286,0,1,0,0,-354
2020/2/4,10:00,4146,0,3355,643,,58,517,0,1,0,0,-428
2020/2/4,11:00,4045,0,3072,561,,58,651,0,1,0,0,-298
2020/2/4,12:00,3694,0,2995,487,,59,620,0,7,0,0,-474
2020/2/4,13:00,3842,0,3076,582,,58,520,0,17,0,0,-411
2020/2/4,14:00,3830,0,3105,625,,59,421,0,27,0,0,-407
2020/2/4,15:00,3788,0,3123,757,,59,259,0,42,0,0,-451
2020/2/4,16:00,3906,0,3358,1045,,58,84,0,56,0,0,-695
2020/2/4,17:00,4008,0,3498,1026,,59,4,0,56,0,0,-633
2020/2/4,18:00,4041,0,3544,938,,59,0,0,48,0,0,-549
2020/2/4,19:00,3919,0,3644,805,,58,0,0,50,0,0,-638
2020/2/4,20:00,3820,0,3621,653,,59,0,0,47,0,0,-560
2020/2/4,21:00,3720,0,3590,647,,59,0,0,54,0,0,-631
2020/2/4,22:00,3645,0,3508,626,,59,0,0,60,0,0,-607
2020/2/4,23:00,3630,0,3496,622,,59,0,0,52,0,0,-599
2020/2/5,0:00,3540,0,3474,576,,59,0,0,51,0,0,-620
2020/2/5,1:00,3673,0,3567,597,,58,0,0,62,0,0,-611
2020/2/5,2:00,3904,0,3636,609,,59,0,0,75,0,0,-474
2020/2/5,3:00,3989,0,3709,641,,59,0,0,82,0,0,-501
2020/2/5,4:00,3951,0,3631,698,,58,0,0,80,0,0,-516
2020/2/5,5:00,3883,0,3550,717,,59,0,0,87,0,0,-530
2020/2/5,6:00,3907,0,3602,854,,59,0,0,92,0,0,-700
2020/2/5,7:00,3945,0,3664,956,,58,15,0,80,0,0,-828
2020/2/5,8:00,4281,0,3683,959,,58,46,0,96,0,0,-560
2020/2/5,9:00,4519,0,3741,826,,58,79,0,91,0,0,-275
2020/2/5,10:00,4539,0,3741,685,,59,82,0,91,0,0,-119
2020/2/5,11:00,4532,0,3727,585,,59,99,0,77,0,0,-14
2020/2/5,12:00,4277,0,3729,523,,58,115,0,68,0,0,-215
2020/2/5,13:00,4405,0,3647,543,,59,169,0,93,0,0,-105
2020/2/5,14:00,4459,0,3643,598,,58,97,0,109,0,0,-46
2020/2/5,15:00,4497,0,3755,679,,59,43,0,120,0,0,-158
2020/2/5,16:00,4594,0,3794,888,,58,12,0,111,0,0,-267
2020/2/5,17:00,4595,0,3705,1120,,59,1,0,102,0,0,-392
2020/2/5,18:00,4607,0,3689,1133,,58,0,0,106,0,0,-379
2020/2/5,19:00,4517,0,3655,1041,,58,1,0,117,0,0,-354
2020/2/5,20:00,4468,0,3584,946,,59,0,0,118,0,0,-239
2020/2/5,21:00,4311,0,3526,909,,58,0,0,120,0,0,-302
2020/2/5,22:00,4239,0,3509,737,,58,0,0,122,0,0,-188
2020/2/5,23:00,4279,0,3577,670,,59,0,0,117,0,0,-144
2020/2/6,0:00,4185,0,3653,662,,58,0,0,111,0,0,-297
2020/2/6,1:00,4274,0,3726,697,,58,0,0,108,0,0,-314
2020/2/6,2:00,4429,0,3784,741,,59,0,0,104,0,0,-258
2020/2/6,3:00,4497,0,3813,787,,58,0,0,105,0,0,-265
2020/2/6,4:00,4443,0,3732,820,,58,0,0,104,0,0,-272
2020/2/6,5:00,4445,0,3777,834,,58,0,0,97,0,0,-321
2020/2/6,6:00,4538,0,3841,1040,,58,0,0,90,0,0,-492
2020/2/6,7:00,4573,0,3847,1092,,57,14,0,81,0,0,-518
2020/2/6,8:00,4900,0,3877,1169,,58,61,0,86,0,0,-352
2020/2/6,9:00,5116,0,3857,864,,58,126,0,62,0,0,150
2020/2/6,10:00,5083,0,3714,841,,58,208,0,65,0,0,198
2020/2/6,11:00,4963,0,3591,764,,58,261,0,57,0,0,232
2020/2/6,12:00,4669,0,3513,630,,59,280,0,48,0,0,139
2020/2/6,13:00,4734,0,3450,702,,58,253,0,41,0,0,230
2020/2/6,14:00,4732,0,3411,713,,58,201,0,35,0,0,315
2020/2/6,15:00,4634,0,3449,769,,58,121,0,29,0,0,208
2020/2/6,16:00,4734,0,3562,988,,59,41,0,17,0,0,68
2020/2/6,17:00,4778,0,3738,1174,,58,2,0,7,0,0,-201
2020/2/6,18:00,4808,0,3831,1121,,58,0,0,7,0,0,-208
2020/2/6,19:00,4672,0,3831,1049,,58,0,0,2,0,0,-268
2020/2/6,20:00,4535,0,3784,753,,58,0,0,1,0,0,-61
2020/2/6,21:00,4410,0,3772,667,,58,0,0,2,0,0,-89
2020/2/6,22:00,4332,0,3628,672,,57,0,0,2,0,0,-27
2020/2/6,23:00,4381,0,3620,644,,58,0,0,2,0,0,58
2020/2/7,0:00,4261,0,3515,689,,59,0,0,3,0,0,-5
2020/2/7,1:00,4336,0,3446,838,,58,0,0,3,0,0,-8
2020/2/7,2:00,4475,0,3494,943,,59,0,0,3,0,0,-24
2020/2/7,3:00,4513,0,3438,910,,59,0,0,5,0,0,102
2020/2/7,4:00,4456,0,3446,773,,58,0,0,10,0,0,170
2020/2/7,5:00,4428,0,3509,820,,59,0,0,9,0,0,32
2020/2/7,6:00,4588,0,3534,898,,58,1,0,16,0,0,82
2020/2/7,7:00,4589,0,3525,778,,58,30,0,16,0,0,183
2020/2/7,8:00,4854,0,3522,855,,57,107,0,17,0,0,297
2020/2/7,9:00,5019,0,3452,779,,59,189,0,12,0,0,529
2020/2/7,10:00,4873,0,3389,693,,58,269,0,11,0,0,454
2020/2/7,11:00,4719,0,3182,561,,58,429,0,13,0,0,477
2020/2/7,12:00,4327,0,2976,439,,59,533,0,12,0,0,309
2020/2/7,13:00,4341,0,2964,530,,57,546,0,18,0,0,226
2020/2/7,14:00,4219,0,2902,599,,58,474,0,26,0,0,160
2020/2/7,15:00,4125,0,3062,664,,58,282,0,23,0,0,37
2020/2/7,16:00,4210,0,3283,697,,58,91,0,27,0,0,53
2020/2/7,17:00,4305,0,3377,944,,58,6,0,33,0,0,-112
2020/2/7,18:00,4348,0,3475,962,,59,0,0,55,0,0,-202
2020/2/7,19:00,4223,0,3434,930,,58,0,0,71,0,0,-271
2020/2/7,20:00,4112,0,3432,819,,59,0,0,81,0,0,-280
2020/2/7,21:00,3965,0,3384,820,,58,0,0,80,0,0,-376
2020/2/7,22:00,3862,0,3357,589,,59,0,0,82,0,0,-224
2020/2/7,23:00,3875,0,3352,583,,58,0,0,76,0,0,-193
2020/2/8,0:00,3765,0,3365,529,,59,0,0,64,0,0,-251
2020/2/8,1:00,3802,0,3386,606,,59,0,0,30,0,0,-278
2020/2/8,2:00,3934,0,3353,826,,59,0,0,21,0,0,-324
2020/2/8,3:00,3979,0,3325,911,,58,0,0,23,0,0,-338
2020/2/8,4:00,3869,0,3263,840,,59,0,0,27,0,0,-320
2020/2/8,5:00,3700,0,3235,706,,59,0,0,22,0,0,-322
2020/2/8,6:00,3592,0,3233,542,,58,0,0,27,0,0,-268
2020/2/8,7:00,3577,0,3193,488,,58,15,0,26,0,0,-202
2020/2/8,8:00,3715,0,3170,529,,57,64,0,27,0,0,-132
2020/2/8,9:00,3831,0,3108,586,,58,102,0,30,0,0,-53
2020/2/8,10:00,3765,0,2998,573,,59,168,0,24,0,0,-56
2020/2/8,11:00,3685,0,2953,489,,58,236,0,21,0,0,-72
2020/2/8,12:00,3546,0,2953,397,,58,256,0,19,0,0,-138
2020/2/8,13:00,3533,0,2975,408,,57,204,0,20,0,0,-131
2020/2/8,14:00,3470,0,2925,398,,59,171,0,19,0,0,-102
2020/2/8,15:00,3485,0,2971,458,,58,92,0,21,0,0,-116
2020/2/8,16:00,3576,0,3105,539,,57,28,0,21,0,0,-174
2020/2/8,17:00,3735,0,3209,673,,59,2,0,36,0,0,-242
2020/2/8,18:00,3817,0,3218,672,,57,0,0,60,0,0,-190
2020/2/8,19:00,3823,0,3228,714,,58,0,0,70,0,0,-247
2020/2/8,20:00,3776,0,3336,564,,57,0,0,84,0,0,-265
2020/2/8,21:00,3674,0,3326,480,,58,0,0,90,0,0,-281
2020/2/8,22:00,3653,0,3310,456,,58,0,0,79,0,0,-250
2020/2/8,23:00,3764,0,3312,588,,59,0,0,53,0,0,-248
2020/2/9,0:00,3653,0,3262,403,,58,0,0,60,0,0,-130
2020/2/9,1:00,3751,0,3343,409,,58,0,0,63,0,0,-121
2020/2/9,2:00,3912,0,3418,506,,58,0,0,73,0,0,-143
2020/2/9,3:00,3960,0,3437,561,,59,0,0,69,0,0,-166
2020/2/9,4:00,3863,0,3383,714,,57,0,0,69,0,0,-360
2020/2/9,5:00,3667,0,3199,580,,59,0,0,67,0,0,-237
2020/2/9,6:00,3518,0,3138,516,,58,0,0,54,0,0,-248
2020/2/9,7:00,3494,0,3110,539,,58,21,0,45,0,0,-279
2020/2/9,8:00,3668,0,3112,441,,58,81,0,39,0,0,-64
2020/2/9,9:00,3871,0,3089,518,,57,214,0,21,0,0,-28
2020/2/9,10:00,3811,0,2998,485,,58,307,0,20,0,0,-56
2020/2/9,11:00,3650,0,2840,514,,56,327,0,17,0,0,-103
2020/2/9,12:00,3557,0,2688,592,,58,344,0,13,0,0,-138
2020/2/9,13:00,3438,0,2612,538,,57,324,0,15,0,0,-108
2020/2/9,14:00,3327,0,2706,546,,58,212,0,27,0,0,-221
2020/2/9,15:00,3376,0,2949,449,,59,133,0,28,0,0,-241
2020/2/9,16:00,3481,0,3085,487,,58,42,0,16,0,0,-206
2020/2/9,17:00,3732,0,3175,725,,57,2,0,9,0,0,-237
2020/2/9,18:00,3846,0,3253,792,,59,0,0,7,0,0,-265
2020/2/9,19:00,3803,0,3367,697,,59,0,0,6,0,0,-326
2020/2/9,20:00,3739,0,3368,644,,58,0,0,3,0,0,-335
2020/2/9,21:00,3593,0,3276,582,,58,0,0,3,0,0,-326
2020/2/9,22:00,3523,0,3299,454,,58,0,0,1,0,0,-289
2020/2/9,23:00,3617,0,3289,565,,58,0,0,2,0,0,-297
2020/2/10,0:00,3580,0,3263,510,,59,0,0,5,0,0,-257
2020/2/10,1:00,3691,0,3339,534,,60,0,0,8,0,0,-250
2020/2/10,2:00,3834,0,3324,654,,59,0,0,13,0,0,-215
2020/2/10,3:00,3891,0,3353,681,,60,0,0,28,0,0,-230
2020/2/10,4:00,3875,0,3351,699,,59,0,0,42,0,0,-275
2020/2/10,5:00,3858,0,3349,684,,59,0,0,44,0,0,-278
2020/2/10,6:00,4020,0,3402,750,,58,0,0,43,0,0,-233
2020/2/10,7:00,4129,0,3565,503,,59,13,0,48,0,0,-59
2020/2/10,8:00,4511,0,3627,706,,59,51,0,65,0,0,3
2020/2/10,9:00,4783,0,3621,771,,58,78,0,61,0,0,196
2020/2/10,10:00,4771,0,3668,696,,58,105,0,62,0,0,183
2020/2/10,11:00,4711,0,3659,584,,58,215,0,60,0,0,137
2020/2/10,12:00,4382,0,3524,418,,57,210,0,67,0,0,106
2020/2/10,13:00,4450,0,3393,551,,58,220,0,96,0,0,132
2020/2/10,14:00,4452,0,3368,613,,57,144,0,115,0,0,155
2020/2/10,15:00,4440,0,3407,638,,57,96,0,121,0,0,121
2020/2/10,16:00,4455,0,3406,698,,57,43,0,119,0,0,132
2020/2/10,17:00,4455,0,3350,888,,58,3,0,101,0,0,55
2020/2/10,18:00,4430,0,3341,913,,58,0,0,92,0,0,25
2020/2/10,19:00,4275,0,3405,761,,57,0,0,73,0,0,-22
2020/2/10,20:00,4157,0,3497,651,,57,0,0,61,0,0,-110
2020/2/10,21:00,4056,0,3576,556,,59,0,0,39,0,0,-173
2020/2/10,22:00,3983,0,3520,499,,57,0,0,46,0,0,-139
2020/2/10,23:00,4053,0,3587,526,,59,0,0,42,0,0,-161
2020/2/11,0:00,3984,0,3613,517,,59,0,0,36,0,0,-240
2020/2/11,1:00,4050,0,3615,626,,58,0,0,21,0,0,-270
2020/2/11,2:00,4153,0,3616,768,,57,0,0,16,0,0,-304
2020/2/11,3:00,4180,0,3610,809,,59,0,0,17,0,0,-315
2020/2/11,4:00,4097,0,3612,719,,59,0,0,17,0,0,-310
2020/2/11,5:00,3955,0,3609,549,,58,0,0,16,0,0,-277
2020/2/11,6:00,3889,0,3614,453,,59,1,0,9,0,0,-247
2020/2/11,7:00,3887,0,3511,469,,58,33,0,3,0,0,-186
2020/2/11,8:00,4066,0,3396,624,,57,151,0,2,0,0,-164
2020/2/11,9:00,4075,0,3330,491,,58,341,0,1,0,0,-146
2020/2/11,10:00,3871,0,3097,367,,59,512,0,1,0,0,-165
2020/2/11,11:00,3755,0,3073,466,,58,504,0,1,0,0,-348
2020/2/11,12:00,3578,0,3156,534,,58,558,0,1,0,0,-730
2020/2/11,13:00,3594,0,3169,419,,59,596,0,3,0,0,-651
2020/2/11,14:00,3521,0,3181,395,,58,472,0,2,0,0,-586
2020/2/11,15:00,3477,0,3190,445,,58,317,0,1,0,0,-534
2020/2/11,16:00,3584,0,3273,555,,59,123,0,0,0,0,-425
2020/2/11,17:00,3784,0,3350,731,,58,9,0,0,0,0,-364
2020/2/11,18:00,3950,0,3424,760,,59,0,0,0,0,0,-293
2020/2/11,19:00,3928,0,3559,701,,58,0,0,0,0,0,-390
2020/2/11,20:00,3924,0,3598,617,,59,0,0,0,0,0,-349
2020/2/11,21:00,3849,0,3586,473,,59,0,0,2,0,0,-270
2020/2/11,22:00,3799,0,3497,496,,59,0,0,3,0,0,-255
2020/2/11,23:00,3877,0,3526,550,,58,0,0,4,0,0,-261
2020/2/12,0:00,3858,0,3513,491,,59,0,0,7,0,0,-211
2020/2/12,1:00,3977,0,3525,623,,58,0,0,11,0,0,-240
2020/2/12,2:00,4096,0,3478,775,,58,0,0,14,0,0,-228
2020/2/12,3:00,4157,0,3502,816,,59,0,0,10,0,0,-230
2020/2/12,4:00,4104,0,3496,790,,59,0,0,11,0,0,-252
2020/2/12,5:00,4082,0,3553,694,,58,0,0,13,0,0,-236
2020/2/12,6:00,4204,0,3585,782,,59,1,0,17,0,0,-240
2020/2/12,7:00,4238,0,3607,729,,57,63,0,18,0,0,-237
2020/2/12,8:00,4447,0,3568,829,,59,193,0,21,0,0,-221
2020/2/12,9:00,4561,0,3563,738,,57,285,0,23,0,0,-105
2020/2/12,10:00,4440,0,3646,639,,58,318,0,27,0,0,-248
2020/2/12,11:00,4320,0,3687,703,,58,330,0,28,0,0,-485
2020/2/12,12:00,3947,0,3673,559,,57,433,0,34,0,0,-808
2020/2/12,13:00,3958,0,3561,439,,59,545,0,33,0,0,-678
2020/2/12,14:00,3892,0,3476,493,,58,445,0,32,0,0,-611
2020/2/12,15:00,3868,0,3514,562,,59,207,0,34,0,0,-507
2020/2/12,16:00,3930,0,3567,617,,58,51,0,33,0,0,-396
2020/2/12,17:00,3965,0,3623,682,,59,3,0,31,0,0,-434
2020/2/12,18:00,3966,0,3586,734,,59,0,0,31,0,0,-444
2020/2/12,19:00,3820,0,3392,735,,59,0,0,45,0,0,-411
2020/2/12,20:00,3713,0,3328,639,,58,0,0,45,0,0,-357
2020/2/12,21:00,3608,0,3315,627,,59,0,0,44,0,0,-436
2020/2/12,22:00,3541,0,3267,550,,58,0,0,68,0,0,-402
2020/2/12,23:00,3484,0,3324,473,,58,0,0,61,0,0,-432
2020/2/13,0:00,3390,0,3410,546,,59,0,0,31,0,0,-655
2020/2/13,1:00,3504,0,3456,577,,58,0,0,46,0,0,-633
2020/2/13,2:00,3719,0,3497,659,,58,0,0,50,0,0,-546
2020/2/13,3:00,3809,0,3457,683,,59,0,0,52,0,0,-442
2020/2/13,4:00,3793,0,3427,673,,59,0,0,46,0,0,-413
2020/2/13,5:00,3647,0,3380,676,,57,1,0,40,0,0,-507
2020/2/13,6:00,3573,0,3308,753,,58,1,0,49,0,0,-595
2020/2/13,7:00,3585,0,3220,891,,58,15,0,80,0,0,-680
2020/2/13,8:00,3878,0,3220,1034,,57,57,0,93,0,0,-583
2020/2/13,9:00,4030,0,3051,880,,58,122,0,88,0,0,-170
2020/2/13,10:00,4013,0,3011,826,,57,212,0,87,0,0,-181
2020/2/13,11:00,3977,0,3067,787,,58,184,0,86,0,0,-204
2020/2/13,12:00,3717,0,3064,697,,59,181,0,98,0,0,-381
2020/2/13,13:00,3871,0,3103,753,,58,165,0,96,0,0,-304
2020/2/13,14:00,3880,0,2970,792,,58,131,0,90,0,0,-161
2020/2/13,15:00,3821,0,2965,764,,59,78,0,78,0,0,-122
2020/2/13,16:00,3810,0,3130,878,,58,34,0,61,0,0,-350
2020/2/13,17:00,3796,0,3282,1118,,59,4,0,34,0,0,-700
2020/2/13,18:00,3781,0,3312,1094,,58,1,0,17,0,0,-700
2020/2/13,19:00,3649,0,3216,1029,,58,1,0,11,0,0,-666
2020/2/13,20:00,3538,0,3169,950,,59,0,0,9,0,0,-648
2020/2/13,21:00,3458,0,3164,858,,58,0,0,8,0,0,-629
2020/2/13,22:00,3403,0,3002,844,,58,0,0,6,0,0,-506
2020/2/13,23:00,3366,0,2881,933,,58,0,0,7,0,0,-512
2020/2/14,0:00,3304,0,2830,861,,59,0,0,11,0,0,-457
2020/2/14,1:00,3426,0,2843,922,,58,0,0,12,0,0,-408
2020/2/14,2:00,3638,0,2907,933,,58,0,0,10,0,0,-271
2020/2/14,3:00,3786,0,2991,966,,59,0,0,7,0,0,-236
2020/2/14,4:00,3785,0,3026,969,,59,0,0,5,0,0,-273
2020/2/14,5:00,3712,0,3106,1009,,57,0,0,3,0,0,-464
2020/2/14,6:00,3689,0,3110,928,,58,2,0,1,0,0,-410
2020/2/14,7:00,3655,0,3120,930,,58,45,0,2,0,0,-500
2020/2/14,8:00,3899,0,3155,910,,57,125,0,1,0,0,-349
2020/2/14,9:00,4019,0,3072,792,,58,240,0,0,0,0,-143
2020/2/14,10:00,3921,0,2967,847,,57,351,0,0,0,0,-302
2020/2/14,11:00,3896,0,3078,678,,57,288,0,0,0,0,-205
2020/2/14,12:00,3703,0,3173,733,,59,148,0,0,0,0,-410
2020/2/14,13:00,3823,0,3148,767,,58,247,0,0,0,0,-397
2020/2/14,14:00,3737,0,2922,639,,58,349,0,0,0,0,-231
2020/2/14,15:00,3607,0,2754,662,,58,330,0,0,0,0,-197
2020/2/14,16:00,3618,0,2918,793,,59,134,0,0,0,0,-286
2020/2/14,17:00,3620,0,3050,999,,59,13,0,1,0,0,-501
2020/2/14,18:00,3667,0,3091,1039,,58,0,0,2,0,0,-523
2020/2/14,19:00,3536,0,2919,1034,,59,0,0,5,0,0,-482
2020/2/14,20:00,3435,0,2899,979,,58,0,0,4,0,0,-504
2020/2/14,21:00,3365,0,2890,935,,59,0,0,7,0,0,-526
2020/2/14,22:00,3309,0,2863,878,,57,0,0,4,0,0,-493
2020/2/14,23:00,3296,0,2867,960,,57,0,0,3,0,0,-590
2020/2/15,0:00,3216,0,2954,790,,57,0,0,5,0,0,-589
2020/2/15,1:00,3290,0,2998,842,,58,0,0,6,0,0,-613
2020/2/15,2:00,3514,0,2994,947,,56,0,0,7,0,0,-491
2020/2/15,3:00,3633,0,3060,939,,58,0,0,3,0,0,-427
2020/2/15,4:00,3612,0,3101,923,,58,0,0,3,0,0,-473
2020/2/15,5:00,3453,0,3060,873,,57,0,0,5,0,0,-542
2020/2/15,6:00,3273,0,3040,750,,57,1,0,10,0,0,-585
2020/2/15,7:00,3198,0,3082,696,,56,46,0,9,0,0,-691
2020/2/15,8:00,3327,0,3113,728,,58,124,0,4,0,0,-701
2020/2/15,9:00,3415,0,3083,636,,60,202,0,0,0,-2,-566
2020/2/15,10:00,3346,0,2991,595,,61,298,0,3,0,0,-601
2020/2/15,11:00,3281,0,2903,572,,63,364,0,2,0,11,-634
2020/2/15,12:00,3104,0,2543,610,,63,442,0,1,0,0,-556
2020/2/15,13:00,3078,0,2372,711,,62,396,0,2,0,45,-510
2020/2/15,14:00,3023,0,2415,696,,62,326,0,0,0,51,-528
2020/2/15,15:00,2944,0,2588,632,,61,259,0,0,0,51,-647
2020/2/15,16:00,3010,0,2844,681,,63,118,0,3,0,51,-750
2020/2/15,17:00,3122,0,3043,773,,63,12,0,18,0,78,-865
2020/2/15,18:00,3213,0,3069,809,,63,0,0,21,0,104,-853
2020/2/15,19:00,3158,0,3077,832,,62,0,0,24,0,7,-846
2020/2/15,20:00,3072,0,3021,847,,62,0,0,30,0,0,-889
2020/2/15,21:00,2978,0,2886,864,,63,0,0,41,0,0,-876
2020/2/15,22:00,2924,0,2820,726,,62,0,0,45,0,0,-729
2020/2/15,23:00,2925,0,2788,743,,64,0,0,49,0,0,-719
2020/2/16,0:00,2857,0,2758,710,,63,0,0,76,0,0,-751
2020/2/16,1:00,2963,0,2826,778,,63,0,0,53,0,0,-757
2020/2/16,2:00,3174,0,2984,872,,63,0,0,36,0,0,-782
2020/2/16,3:00,3294,0,3051,904,,63,0,0,41,0,0,-765
2020/2/16,4:00,3299,0,3059,882,,63,0,0,53,0,0,-759
