※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2019/7/2,17:00,3646,0,2527,1559,,67,99,0,0,0,1,-606
2019/7/2,18:00,3544,0,2502,1540,,66,38,0,0,0,0,-602
2019/7/2,19:00,3479,0,2493,1545,,67,2,0,0,0,0,-629
2019/7/2,20:00,3383,0,2429,1449,,66,0,0,1,0,0,-562
2019/7/2,21:00,3261,0,2378,1372,,66,0,0,1,0,0,-556
2019/7/2,22:00,3096,0,2310,1331,,66,0,0,1,0,0,-612
2019/7/2,23:00,2978,0,2295,1251,,66,0,0,1,0,0,-635
2019/7/3,0:00,2808,0,2250,1207,,66,0,0,0,0,0,-714
2019/7/3,1:00,2775,0,2222,1360,,66,0,0,1,0,0,-873
2019/7/3,2:00,2910,0,2210,1476,,66,0,0,1,0,0,-843
2019/7/3,3:00,3038,0,2205,1483,,66,0,0,0,0,0,-716
2019/7/3,4:00,3028,0,2319,1493,,65,2,0,1,0,0,-852
2019/7/3,5:00,2902,0,2248,1410,,66,33,0,2,0,0,-856
2019/7/3,6:00,2859,0,2212,1247,,67,91,0,0,0,0,-758
2019/7/3,7:00,3016,0,2212,1248,,65,224,0,0,0,0,-733
2019/7/3,8:00,3475,0,2196,1434,,66,360,0,0,0,0,-581
2019/7/3,9:00,3817,0,2415,1424,,66,425,0,0,0,0,-512
2019/7/3,10:00,3917,0,2551,1463,,70,459,0,0,0,0,-626
2019/7/3,11:00,3948,0,2641,1493,,71,456,0,0,0,0,-712
2019/7/3,12:00,3728,0,2664,1254,,71,365,0,0,0,0,-627
2019/7/3,13:00,3877,0,2630,1428,,70,308,0,0,0,27,-587
2019/7/3,14:00,3922,0,2617,1421,,71,232,0,0,0,98,-517
2019/7/3,15:00,3855,0,2613,1409,,68,175,0,0,0,50,-460
2019/7/3,16:00,3825,0,2603,1505,,66,102,0,0,0,25,-476
2019/7/3,17:00,3646,0,2541,1534,,67,45,0,1,0,0,-543
2019/7/3,18:00,3556,0,2528,1590,,66,11,0,2,0,0,-642
2019/7/3,19:00,3467,0,2520,1506,,67,1,0,5,0,0,-631
2019/7/3,20:00,3356,0,2443,1419,,68,0,0,12,0,0,-586
2019/7/3,21:00,3225,0,2337,1466,,67,0,0,16,0,0,-660
2019/7/3,22:00,3082,0,2272,1333,,67,0,0,16,0,0,-607
2019/7/3,23:00,3016,0,2223,1222,,67,0,0,23,0,0,-519
2019/7/4,0:00,2854,0,2084,1164,,67,0,0,24,0,0,-485
2019/7/4,1:00,2847,0,2050,1306,,66,0,0,21,0,0,-596
2019/7/4,2:00,2956,0,1971,1437,,68,0,0,16,0,0,-535
2019/7/4,3:00,3072,0,2150,1484,,67,0,0,14,0,0,-643
2019/7/4,4:00,3075,0,2203,1456,,67,1,0,12,0,0,-663
2019/7/4,5:00,2935,0,2155,1443,,66,11,0,6,0,0,-746
2019/7/4,6:00,2906,0,2180,1439,,67,56,0,3,0,0,-838
2019/7/4,7:00,3051,0,2023,1411,,67,175,0,0,0,0,-625
2019/7/4,8:00,3520,0,2152,1474,,66,313,0,4,0,0,-489
2019/7/4,9:00,3895,0,2292,1382,,66,361,0,6,0,0,-212
2019/7/4,10:00,4002,0,2264,1356,,65,509,0,3,0,0,-194
2019/7/4,11:00,4036,0,2269,1381,,66,554,0,1,0,0,-235
2019/7/4,12:00,3847,0,2286,1245,,67,423,0,5,0,0,-179
2019/7/4,13:00,3970,0,2375,1452,,66,388,0,3,0,0,-314
2019/7/4,14:00,3992,0,2473,1422,,66,341,0,1,0,0,-311
2019/7/4,15:00,3924,0,2408,1521,,66,282,0,3,0,1,-356
2019/7/4,16:00,3903,0,2377,1571,,66,217,0,2,0,49,-379
2019/7/4,17:00,3682,0,2351,1576,,66,101,0,1,0,49,-461
2019/7/4,18:00,3583,0,2307,1594,,67,33,0,0,0,0,-418
2019/7/4,19:00,3497,0,2282,1602,,66,2,0,0,0,0,-454
2019/7/4,20:00,3384,0,2240,1561,,67,0,0,1,0,0,-485
2019/7/4,21:00,3215,0,2205,1368,,67,0,0,2,0,0,-426
2019/7/4,22:00,3103,0,2159,1368,,67,0,0,1,0,0,-493
2019/7/4,23:00,2977,0,2120,1378,,67,0,0,0,0,0,-588
2019/7/5,0:00,2812,0,2083,1302,,66,0,0,0,0,0,-639
2019/7/5,1:00,2763,0,2086,1294,,68,0,0,0,0,0,-684
2019/7/5,2:00,2891,0,2109,1369,,67,0,0,0,0,0,-655
2019/7/5,3:00,3010,0,2122,1424,,68,0,0,0,0,0,-604
2019/7/5,4:00,3003,0,2169,1517,,67,2,0,0,0,0,-752
2019/7/5,5:00,2892,0,2253,1460,,67,30,0,0,0,0,-918
2019/7/5,6:00,2869,0,2180,1270,,67,110,0,0,0,0,-758
2019/7/5,7:00,3015,0,2074,1379,,67,178,0,0,0,0,-683
2019/7/5,8:00,3456,0,2252,1489,,66,241,0,1,0,0,-592
2019/7/5,9:00,3762,0,2453,1474,,66,273,0,1,0,0,-505
2019/7/5,10:00,3844,0,2464,1523,,67,313,0,0,0,0,-523
2019/7/5,11:00,3878,0,2504,1449,,66,372,0,2,0,0,-514
2019/7/5,12:00,3683,0,2425,1280,,66,430,0,3,0,0,-521
2019/7/5,13:00,3859,0,2468,1414,,66,411,0,3,0,0,-502
2019/7/5,14:00,3898,0,2468,1373,,66,395,0,3,0,1,-409
2019/7/5,15:00,3871,0,2437,1444,,66,299,0,6,0,50,-432
2019/7/5,16:00,3787,0,2413,1438,,66,188,0,12,0,49,-379
2019/7/5,17:00,3561,0,2347,1407,,66,119,0,13,0,50,-440
2019/7/5,18:00,3454,0,2358,1400,,66,53,0,8,0,49,-481
2019/7/5,19:00,3400,0,2322,1443,,66,5,0,13,0,0,-448
2019/7/5,20:00,3285,0,2267,1418,,66,0,0,20,0,0,-486
2019/7/5,21:00,3123,0,2094,1321,,67,0,0,26,0,0,-384
2019/7/5,22:00,3004,0,1851,1361,,66,0,0,22,0,0,-297
2019/7/5,23:00,2886,0,1765,1189,,66,0,0,22,0,0,-156
2019/7/6,0:00,2747,0,1669,1099,,67,0,0,25,0,0,-114
2019/7/6,1:00,2709,0,1697,1060,,66,0,0,25,0,0,-139
2019/7/6,2:00,2809,0,1721,1143,,67,0,0,21,0,0,-143
2019/7/6,3:00,2922,0,1718,1275,,66,0,0,20,0,0,-157
2019/7/6,4:00,2918,0,1721,1262,,67,1,0,21,0,0,-155
2019/7/6,5:00,2752,0,1736,1084,,66,17,0,21,0,0,-171
2019/7/6,6:00,2614,0,1727,918,,67,54,0,15,0,0,-167
2019/7/6,7:00,2651,0,1671,899,,66,130,0,4,0,0,-118
2019/7/6,8:00,2853,0,1637,976,,66,201,0,4,0,0,-30
2019/7/6,9:00,3060,0,1630,1123,,66,311,0,3,0,0,-73
2019/7/6,10:00,3133,0,1656,1061,,67,444,0,4,0,0,-99
2019/7/6,11:00,3182,0,1393,1242,,66,488,0,4,0,0,-11
2019/7/6,12:00,3124,0,1260,1260,,66,551,0,8,0,0,-20
2019/7/6,13:00,3190,0,1172,1358,,66,592,0,9,0,0,-6
2019/7/6,14:00,3203,0,1176,1386,,66,547,0,9,0,0,20
2019/7/6,15:00,3167,0,1282,1360,,66,428,0,11,0,0,21
2019/7/6,16:00,3097,0,1576,1194,,66,255,0,8,0,0,-1
2019/7/6,17:00,3003,0,1782,1239,,66,113,0,8,0,0,-204
2019/7/6,18:00,2982,0,1952,1159,,66,39,0,6,0,0,-239
2019/7/6,19:00,2963,0,1960,1130,,66,3,0,8,0,0,-204
2019/7/6,20:00,2851,0,1946,1041,,66,0,0,14,0,0,-216
2019/7/6,21:00,2726,0,1832,934,,67,0,0,16,0,0,-123
2019/7/6,22:00,2597,0,1761,968,,66,0,0,12,0,0,-210
2019/7/6,23:00,2518,0,1737,923,,67,0,0,8,0,0,-217
2019/7/7,0:00,2386,0,1696,839,,66,0,0,6,0,0,-221
2019/7/7,1:00,2366,0,1652,874,,67,0,0,7,0,0,-234
2019/7/7,2:00,2505,0,1656,966,,67,0,0,6,0,0,-190
2019/7/7,3:00,2644,0,1578,1189,,68,0,0,6,0,0,-197
2019/7/7,4:00,2631,0,1501,1255,,67,1,0,8,0,0,-201
2019/7/7,5:00,2485,0,1488,1114,,68,21,0,7,0,0,-214
2019/7/7,6:00,2348,0,1458,940,,67,74,0,6,0,0,-197
2019/7/7,7:00,2375,0,1434,898,,67,144,0,7,0,0,-175
2019/7/7,8:00,2514,0,1386,929,,68,246,0,6,0,0,-120
2019/7/7,9:00,2611,0,1360,917,,67,350,0,8,0,0,-89
2019/7/7,10:00,2706,0,1347,883,,67,463,0,6,0,0,-60
2019/7/7,11:00,2762,0,1381,869,,67,494,0,5,0,0,-55
2019/7/7,12:00,2777,0,1423,884,,67,480,0,6,0,0,-83
2019/7/7,13:00,2749,0,1524,796,,67,429,0,7,0,0,-74
2019/7/7,14:00,2731,0,1589,841,,67,295,0,6,0,0,-67
2019/7/7,15:00,2727,0,1678,851,,67,186,0,7,0,0,-62
2019/7/7,16:00,2733,0,1864,994,,67,93,0,5,0,0,-290
2019/7/7,17:00,2801,0,1927,1050,,67,51,0,2,0,0,-297
2019/7/7,18:00,2827,0,1942,1111,,68,17,0,2,0,0,-313
2019/7/7,19:00,2808,0,1948,1125,,68,1,0,2,0,0,-336
2019/7/7,20:00,2715,0,1935,1074,,67,0,0,2,0,0,-363
2019/7/7,21:00,2618,0,1891,1040,,68,0,0,1,0,0,-383
2019/7/7,22:00,2493,0,1834,1030,,67,0,0,1,0,0,-439
2019/7/7,23:00,2443,0,1856,880,,68,0,0,2,0,0,-363
2019/7/8,0:00,2331,0,1924,938,,68,0,0,6,0,0,-606
2019/7/8,1:00,2332,0,2101,840,,69,0,0,9,0,0,-686
2019/7/8,2:00,2493,0,2199,898,,68,0,0,5,0,0,-676
2019/7/8,3:00,2660,0,2324,910,,69,0,0,4,0,0,-647
2019/7/8,4:00,2679,0,2299,1073,,68,1,0,3,0,0,-765
2019/7/8,5:00,2609,0,2283,1032,,68,19,0,2,0,0,-796
2019/7/8,6:00,2621,0,2304,856,,69,77,0,4,0,0,-687
2019/7/8,7:00,2830,0,2296,827,,67,169,0,1,0,0,-530
2019/7/8,8:00,3315,0,2444,985,,67,256,0,1,0,0,-437
2019/7/8,9:00,3629,0,2456,1091,,68,360,0,2,0,0,-346
2019/7/8,10:00,3760,0,2451,1217,,67,411,0,1,0,0,-387
2019/7/8,11:00,3825,0,2491,1276,,67,452,0,1,0,0,-461
2019/7/8,12:00,3622,0,2500,1056,,67,445,0,1,0,0,-447
2019/7/8,13:00,3848,0,2493,1180,,67,442,0,0,0,0,-334
2019/7/8,14:00,3910,0,2507,1234,,66,382,0,0,0,0,-279
2019/7/8,15:00,3854,0,2545,1234,,67,249,0,0,0,1,-242
2019/7/8,16:00,3819,0,2521,1187,,67,233,0,0,0,49,-238
2019/7/8,17:00,3656,0,2527,1144,,66,137,0,0,0,50,-268
2019/7/8,18:00,3532,0,2548,1069,,67,26,0,1,0,91,-270
2019/7/8,19:00,3447,0,2574,1017,,67,1,0,3,0,99,-314
2019/7/8,20:00,3314,0,2564,975,,67,0,0,6,0,50,-349
2019/7/8,21:00,3179,0,2505,931,,67,0,0,11,0,10,-344
2019/7/8,22:00,3068,0,2434,921,,68,0,0,15,0,0,-371
2019/7/8,23:00,2931,0,2409,856,,67,0,0,11,0,0,-412
2019/7/9,0:00,2779,0,2337,868,,67,0,0,11,0,0,-505
2019/7/9,1:00,2759,0,2394,860,,67,0,0,10,0,0,-572
2019/7/9,2:00,2900,0,2481,896,,69,0,0,7,0,0,-553
2019/7/9,3:00,3013,0,2461,1000,,67,0,0,7,0,0,-522
2019/7/9,4:00,3014,0,2576,875,,67,1,0,2,0,0,-507
2019/7/9,5:00,2910,0,2582,833,,68,22,0,1,0,0,-596
2019/7/9,6:00,2887,0,2619,828,,67,71,0,0,0,0,-698
2019/7/9,7:00,3089,0,2652,892,,67,134,0,0,0,0,-656
2019/7/9,8:00,3520,0,2746,1057,,66,157,0,0,0,0,-505
2019/7/9,9:00,3809,0,2824,1179,,62,174,0,0,0,0,-429
2019/7/9,10:00,3888,0,2791,1146,,64,184,0,0,0,0,-298
2019/7/9,11:00,3899,0,2752,1196,,67,232,0,0,0,0,-348
2019/7/9,12:00,3669,0,2519,1362,,67,235,0,1,0,0,-516
2019/7/9,13:00,3824,0,2417,1262,,67,203,0,1,0,1,-127
2019/7/9,14:00,3821,0,2389,1167,,67,202,0,0,0,25,-30
2019/7/9,15:00,3759,0,2269,1030,,67,200,0,0,0,0,193
2019/7/9,16:00,3770,0,2363,930,,68,126,0,0,0,0,282
2019/7/9,17:00,3583,0,2311,959,,67,102,0,0,0,0,145
2019/7/9,18:00,3473,0,2261,925,,68,41,0,0,0,0,179
2019/7/9,19:00,3398,0,2270,951,,69,3,0,2,0,0,105
2019/7/9,20:00,3290,0,2146,967,,68,0,0,2,0,0,108
2019/7/9,21:00,3153,0,1997,969,,67,0,0,6,0,0,113
2019/7/9,22:00,3053,0,1959,1028,,67,0,0,6,0,0,-7
2019/7/9,23:00,2949,0,1959,958,,68,0,0,6,0,0,-43
2019/7/10,0:00,2790,0,1965,979,,67,0,0,7,0,0,-228
2019/7/10,1:00,2775,0,1965,983,,67,0,0,6,0,0,-245
2019/7/10,2:00,2907,0,1969,1151,,68,0,0,7,0,0,-288
2019/7/10,3:00,3048,0,1965,1273,,67,0,0,5,0,0,-262
2019/7/10,4:00,3025,0,1972,1226,,68,1,0,4,0,0,-247
2019/7/10,5:00,2919,0,1975,1042,,67,38,0,7,0,0,-210
2019/7/10,6:00,2913,0,1965,979,,68,146,0,6,0,0,-251
2019/7/10,7:00,3057,0,2018,940,,67,295,0,5,0,0,-268
2019/7/10,8:00,3500,0,2047,998,,67,469,0,4,0,0,-84
2019/7/10,9:00,3864,0,2024,1098,,66,622,0,3,0,0,51
2019/7/10,10:00,3982,0,1939,1278,,67,678,0,1,0,0,19
2019/7/10,11:00,4074,0,1883,1442,,67,726,0,1,0,0,-44
2019/7/10,12:00,3896,0,1891,1239,,68,752,0,1,0,0,-54
2019/7/10,13:00,4063,0,1887,1341,,66,705,0,1,0,0,62
2019/7/10,14:00,4123,0,1912,1342,,67,603,0,2,0,0,197
2019/7/10,15:00,4063,0,1957,1146,,67,462,0,3,0,0,428
2019/7/10,16:00,4030,0,2081,1331,,66,299,0,4,0,93,156
2019/7/10,17:00,3809,0,1992,1220,,68,138,0,4,0,199,188
2019/7/10,18:00,3656,0,1899,1064,,67,41,0,3,0,200,382
2019/7/10,19:00,3543,0,1906,1074,,68,2,0,7,0,199,288
2019/7/10,20:00,3422,0,1897,1187,,68,0,0,10,0,11,249
2019/7/10,21:00,3266,0,1892,1023,,69,0,0,13,0,0,270
2019/7/10,22:00,3139,0,1825,910,,68,0,0,14,0,0,321
2019/7/10,23:00,2993,0,1806,909,,67,0,0,17,0,0,193
2019/7/11,0:00,2829,0,1846,787,,68,0,0,20,0,0,107
2019/7/11,1:00,2805,0,1856,705,,67,0,0,20,0,0,156
2019/7/11,2:00,2943,0,1839,816,,67,0,0,14,0,0,206
2019/7/11,3:00,3061,0,1803,953,,67,0,0,11,0,0,226
2019/7/11,4:00,3043,0,1801,933,,68,1,0,11,0,0,229
2019/7/11,5:00,2893,0,1802,848,,67,17,0,7,0,0,152
2019/7/11,6:00,2872,0,1805,781,,67,62,0,9,0,0,148
2019/7/11,7:00,3049,0,1869,831,,67,106,0,9,0,0,167
2019/7/11,8:00,3496,0,1931,931,,67,165,0,10,0,0,393
2019/7/11,9:00,3794,0,1947,956,,66,226,0,8,0,0,591
2019/7/11,10:00,3867,0,1919,972,,67,206,0,5,0,0,699
2019/7/11,11:00,3879,0,1872,1062,,66,152,0,10,0,0,717
2019/7/11,12:00,3627,0,1846,958,,68,102,0,9,0,1,644
2019/7/11,13:00,3776,0,1852,1147,,67,96,0,11,0,50,553
2019/7/11,14:00,3788,0,1862,1194,,68,81,0,19,0,50,515
2019/7/11,15:00,3728,0,1841,1188,,67,68,0,35,0,50,480
2019/7/11,16:00,3716,0,1773,1247,,67,55,0,49,0,200,325
2019/7/11,17:00,3542,0,1711,1242,,67,28,0,56,0,202,235
2019/7/11,18:00,3476,0,1739,1068,,69,11,0,54,0,154,382
2019/7/11,19:00,3380,0,1678,1043,,67,1,0,53,0,103,435
2019/7/11,20:00,3277,0,1635,1029,,68,0,0,42,0,0,504
2019/7/11,21:00,3147,0,1646,956,,67,0,0,34,0,0,443
2019/7/11,22:00,3034,0,1687,956,,67,0,0,22,0,0,303
2019/7/11,23:00,2939,0,1728,880,,67,0,0,16,0,0,248
2019/7/12,0:00,2781,0,1652,931,,67,0,0,23,0,0,108
2019/7/12,1:00,2765,0,1603,951,,68,0,0,33,0,0,110
2019/7/12,2:00,2893,0,1623,1032,,67,0,0,36,0,0,134
2019/7/12,3:00,3052,0,1706,1139,,67,0,0,40,0,0,100
2019/7/12,4:00,3019,0,1646,1134,,67,1,0,57,0,0,114
2019/7/12,5:00,2940,0,1635,1018,,67,11,0,64,0,0,145
2019/7/12,6:00,2925,0,1669,915,,67,52,0,61,0,0,161
2019/7/12,7:00,3085,0,1775,846,,67,101,0,55,0,0,240
2019/7/12,8:00,3510,0,1844,1104,,67,171,0,57,0,0,268
2019/7/12,9:00,3795,0,1919,1168,,67,224,0,58,0,0,359
2019/7/12,10:00,3844,0,1940,1120,,67,291,0,66,0,0,360
2019/7/12,11:00,3896,0,1920,1072,,67,314,0,67,0,0,456
2019/7/12,12:00,3670,0,1888,886,,67,329,0,67,0,0,433
2019/7/12,13:00,3856,0,1831,1043,,66,356,0,58,0,0,502
2019/7/12,14:00,3906,0,1836,1173,,67,245,0,48,0,1,535
2019/7/12,15:00,3795,0,1846,1076,,67,156,0,44,0,49,557
2019/7/12,16:00,3715,0,1848,1049,,67,124,0,38,0,97,491
2019/7/12,17:00,3492,0,1836,1009,,68,69,0,34,0,98,379
2019/7/12,18:00,3386,0,1830,878,,68,22,0,26,0,75,487
2019/7/12,19:00,3303,0,1830,945,,67,1,0,26,0,0,433
2019/7/12,20:00,3170,0,1776,901,,67,0,0,22,0,0,404
2019/7/12,21:00,3015,0,1615,972,,68,0,0,19,0,0,342
2019/7/12,22:00,2943,0,1422,1115,,67,0,0,18,0,2,319
2019/7/12,23:00,2845,0,1419,1037,,67,0,0,13,0,73,236
2019/7/13,0:00,2696,0,1489,960,,67,0,0,10,0,0,170
2019/7/13,1:00,2647,0,1539,878,,67,0,0,9,0,0,154
2019/7/13,2:00,2758,0,1542,983,,68,0,0,6,0,0,159
2019/7/13,3:00,2870,0,1542,1110,,68,0,0,4,0,0,147
2019/7/13,4:00,2836,0,1543,1098,,67,1,0,3,0,0,123
2019/7/13,5:00,2679,0,1539,943,,68,26,0,2,0,0,101
2019/7/13,6:00,2532,0,1543,789,,67,100,0,1,0,0,33
2019/7/13,7:00,2550,0,1528,743,,67,224,0,0,0,0,-12
2019/7/13,8:00,2761,0,1454,759,,67,342,0,0,0,0,140
2019/7/13,9:00,2914,0,1489,817,,67,334,0,0,0,0,207
2019/7/13,10:00,2994,0,1409,865,,67,412,0,0,0,0,242
2019/7/13,11:00,3043,0,1386,889,,67,456,0,0,0,0,245
2019/7/13,12:00,2958,0,1437,718,,67,432,0,0,0,0,304
2019/7/13,13:00,2973,0,1520,724,,67,323,0,0,0,0,340
2019/7/13,14:00,2992,0,1527,779,,67,273,0,0,0,0,346
2019/7/13,15:00,2945,0,1535,844,,67,176,0,0,0,0,323
2019/7/13,16:00,2918,0,1456,940,,67,128,0,0,0,0,328
2019/7/13,17:00,2893,0,1389,1080,,67,74,0,1,0,0,283
2019/7/13,18:00,2892,0,1470,1119,,67,15,0,4,0,0,217
2019/7/13,19:00,2882,0,1510,1100,,67,1,0,4,0,0,201
2019/7/13,20:00,2813,0,1512,1049,,67,0,0,4,0,0,181
2019/7/13,21:00,2659,0,1517,903,,67,0,0,6,0,0,166
2019/7/13,22:00,2556,0,1539,918,,68,0,0,6,0,0,24
2019/7/13,23:00,2480,0,1536,822,,67,0,0,8,0,0,47
2019/7/14,0:00,2346,0,1541,856,,67,0,0,8,0,0,-126
2019/7/14,1:00,2325,0,1536,856,,68,0,0,8,0,0,-143
2019/7/14,2:00,2455,0,1537,985,,68,0,0,8,0,0,-143
2019/7/14,3:00,2592,0,1536,1147,,68,0,0,11,0,0,-170
2019/7/14,4:00,2589,0,1539,1130,,69,1,0,12,0,0,-160
2019/7/14,5:00,2446,0,1541,977,,67,7,0,10,0,0,-156
2019/7/14,6:00,2332,0,1536,784,,68,33,0,5,0,0,-94
2019/7/14,7:00,2319,0,1450,756,,67,99,0,5,0,0,-57
2019/7/14,8:00,2402,0,1368,725,,67,229,0,7,0,0,6
2019/7/14,9:00,2557,0,1313,858,,67,306,0,5,0,0,7
2019/7/14,10:00,2639,0,1277,921,,67,315,0,1,0,0,58
2019/7/14,11:00,2688,0,1422,895,,67,286,0,0,0,0,17
2019/7/14,12:00,2699,0,1491,842,,67,264,0,1,0,0,34
2019/7/14,13:00,2681,0,1554,834,,67,170,0,2,0,0,55
2019/7/14,14:00,2665,0,1554,875,,67,101,0,1,0,0,67
2019/7/14,15:00,2646,0,1549,900,,67,102,0,2,0,0,28
2019/7/14,16:00,2671,0,1549,1011,,68,77,0,1,0,0,-35
2019/7/14,17:00,2708,0,1548,1066,,67,46,0,1,0,0,-19
2019/7/14,18:00,2753,0,1550,1122,,67,13,0,3,0,0,0
2019/7/14,19:00,2747,0,1547,1120,,67,1,0,3,0,0,10
2019/7/14,20:00,2648,0,1547,1033,,68,0,0,2,0,0,-2
2019/7/14,21:00,2527,0,1541,898,,67,0,0,3,0,0,19
2019/7/14,22:00,2425,0,1542,848,,67,0,0,3,0,0,-35
2019/7/14,23:00,2344,0,1537,783,,68,0,0,4,0,0,-48
2019/7/15,0:00,2249,0,1524,842,,67,0,0,3,0,0,-188
2019/7/15,1:00,2231,0,1528,834,,68,0,0,3,0,0,-203
2019/7/15,2:00,2394,0,1536,951,,68,0,0,6,0,0,-167
2019/7/15,3:00,2531,0,1537,1088,,68,0,0,11,0,0,-173
2019/7/15,4:00,2542,0,1536,1095,,68,1,0,7,0,0,-164
2019/7/15,5:00,2437,0,1537,986,,68,14,0,6,0,0,-173
2019/7/15,6:00,2347,0,1535,850,,67,61,0,5,0,0,-172
2019/7/15,7:00,2433,0,1537,850,,68,133,0,6,0,0,-162
2019/7/15,8:00,2664,0,1597,831,,67,238,0,5,0,0,-75
2019/7/15,9:00,2851,0,1661,838,,67,267,0,8,0,0,11
2019/7/15,10:00,2894,0,1663,852,,67,283,0,8,0,0,21
2019/7/15,11:00,2925,0,1615,869,,67,307,0,8,0,0,60
2019/7/15,12:00,2895,0,1617,844,,67,322,0,8,0,0,37
2019/7/15,13:00,2969,0,1564,909,,67,332,0,10,0,0,86
2019/7/15,14:00,2954,0,1563,892,,68,338,0,5,0,0,89
2019/7/15,15:00,2962,0,1572,989,,67,241,0,6,0,0,88
2019/7/15,16:00,2960,0,1637,938,,67,129,0,4,0,0,187
2019/7/15,17:00,2975,0,1633,967,,67,55,0,2,0,0,252
2019/7/15,18:00,2993,0,1612,1093,,67,16,0,1,0,0,205
2019/7/15,19:00,2965,0,1617,1064,,67,1,0,0,0,0,215
2019/7/15,20:00,2847,0,1579,932,,68,0,0,1,0,0,266
2019/7/15,21:00,2732,0,1560,855,,67,0,0,4,0,0,246
2019/7/15,22:00,2633,0,1549,823,,68,0,0,3,0,0,191
2019/7/15,23:00,2562,0,1546,783,,67,0,0,1,0,0,165
2019/7/16,0:00,2445,0,1544,767,,68,0,0,0,0,0,65
2019/7/16,1:00,2429,0,1542,759,,67,0,0,0,0,0,61
