※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2018/1/9,21:00,4151,0,3189,958,,6,0,0,94,0,0,-97
2018/1/9,22:00,4086,0,3157,948,,6,0,0,78,0,0,-103
2018/1/9,23:00,4170,0,3165,999,,6,0,0,83,0,0,-83
2018/1/10,0:00,4061,0,3166,930,,6,0,0,83,0,0,-124
2018/1/10,1:00,4211,0,3298,962,,6,0,0,75,0,0,-130
2018/1/10,2:00,4373,0,3326,1032,,6,0,0,73,0,0,-63
2018/1/10,3:00,4424,0,3322,1072,,6,0,0,57,0,0,-33
2018/1/10,4:00,4350,0,3258,1050,,6,0,0,67,0,0,-31
2018/1/10,5:00,4223,0,3191,980,,6,0,0,66,0,0,-21
2018/1/10,6:00,4315,0,3285,961,,6,0,0,80,0,0,-16
2018/1/10,7:00,4316,0,3409,1022,,6,6,0,80,0,0,-207
2018/1/10,8:00,4722,0,3443,1284,,6,21,0,74,0,0,-105
2018/1/10,9:00,4972,0,3490,1431,,6,68,0,68,0,0,-91
2018/1/10,10:00,4870,0,3601,1120,,6,89,0,54,0,0,0
2018/1/10,11:00,4812,0,3579,1075,,6,76,0,61,0,0,16
2018/1/10,12:00,4609,0,3592,841,,6,85,0,71,0,0,14
2018/1/10,13:00,4804,0,3820,855,,6,63,0,77,0,0,-18
2018/1/10,14:00,4876,0,3847,937,,6,26,0,83,0,0,-23
2018/1/10,15:00,4863,0,3848,1081,,6,13,0,90,0,0,-175
2018/1/10,16:00,5007,0,3828,1528,,6,1,0,103,0,0,-459
2018/1/10,17:00,5078,0,3848,1471,,6,0,0,110,0,0,-357
2018/1/10,18:00,5009,0,3842,1192,,6,0,0,115,0,0,-145
2018/1/10,19:00,4829,0,3574,1151,,6,0,0,106,0,0,-8
2018/1/10,20:00,4665,0,3436,1160,,6,0,0,101,0,0,-38
2018/1/10,21:00,4539,0,3343,1041,,6,0,0,97,0,0,52
2018/1/10,22:00,4483,0,3330,1063,,6,0,0,103,0,0,-18
2018/1/10,23:00,4544,0,3321,1124,,6,0,0,98,0,0,-5
2018/1/11,0:00,4429,0,3248,908,,6,0,0,94,0,0,173
2018/1/11,1:00,4532,0,3283,958,,6,0,0,89,0,0,197
2018/1/11,2:00,4644,0,3290,1072,,6,0,0,78,0,0,198
2018/1/11,3:00,4686,0,3342,1089,,6,0,0,74,0,0,175
2018/1/11,4:00,4597,0,3466,887,,6,0,0,68,0,0,170
2018/1/11,5:00,4540,0,3674,756,,6,0,0,64,0,0,40
2018/1/11,6:00,4566,0,3818,779,,6,0,0,70,0,0,-107
2018/1/11,7:00,4531,0,3905,840,,6,2,0,65,0,0,-287
2018/1/11,8:00,4899,0,3985,1159,,6,9,0,64,0,0,-323
2018/1/11,9:00,5146,0,4069,1325,,6,17,0,39,0,0,-310
2018/1/11,10:00,5170,0,4128,1243,,6,29,0,47,0,0,-282
2018/1/11,11:00,5051,0,4127,1048,,6,34,0,60,0,0,-224
2018/1/11,12:00,4854,0,3994,736,,6,28,0,60,0,0,30
2018/1/11,13:00,4930,0,3971,1072,,6,37,0,72,0,0,-229
2018/1/11,14:00,4940,0,3992,1091,,6,33,0,78,0,0,-260
2018/1/11,15:00,4924,0,3991,1096,,6,17,0,80,0,0,-267
2018/1/11,16:00,5061,0,4004,1312,,6,4,0,76,0,0,-342
2018/1/11,17:00,5121,0,4003,1335,,6,0,0,68,0,0,-290
2018/1/11,18:00,5061,0,3938,1266,,6,0,0,64,0,0,-213
2018/1/11,19:00,4884,0,3851,1161,,6,0,0,47,0,0,-181
2018/1/11,20:00,4760,0,3684,1171,,6,0,0,32,0,0,-133
2018/1/11,21:00,4632,0,3598,950,,6,0,0,30,0,0,48
2018/1/11,22:00,4568,0,3639,1004,,6,0,0,20,0,0,-101
2018/1/11,23:00,4647,0,3786,839,,6,0,0,15,0,0,0
2018/1/12,0:00,4547,0,3708,734,,6,0,0,13,0,0,87
2018/1/12,1:00,4613,0,3608,754,,6,0,0,15,0,0,229
2018/1/12,2:00,4775,0,3632,867,,6,0,0,18,0,0,253
2018/1/12,3:00,4777,0,3619,864,,6,0,0,12,0,0,276
2018/1/12,4:00,4678,0,3594,923,,6,0,0,5,0,0,150
2018/1/12,5:00,4673,0,3607,1011,,6,0,0,5,0,0,43
2018/1/12,6:00,4761,0,3730,1032,,6,0,0,4,0,0,-11
2018/1/12,7:00,4596,0,3806,915,,6,2,0,4,0,0,-136
2018/1/12,8:00,4730,0,3752,985,,6,10,0,2,0,0,-25
2018/1/12,9:00,4922,0,3704,1049,,6,26,0,1,0,0,136
2018/1/12,10:00,4991,0,3668,1137,,6,35,0,3,0,0,143
2018/1/12,11:00,4944,0,3642,1094,,6,47,0,6,0,0,149
2018/1/12,12:00,4795,0,3647,983,,6,72,0,10,0,0,77
2018/1/12,13:00,4763,0,3704,963,,7,79,0,12,0,0,-2
2018/1/12,14:00,4740,0,3625,1053,,6,59,0,17,0,0,-21
2018/1/12,15:00,4706,0,3627,1040,,6,28,0,16,0,0,-13
2018/1/12,16:00,4804,0,3568,1112,,6,4,0,14,0,0,100
2018/1/12,17:00,4889,0,3551,1225,,6,0,0,17,0,0,90
2018/1/12,18:00,4832,0,3549,1161,,6,0,0,12,0,0,104
2018/1/12,19:00,4684,0,3553,1130,,6,0,0,10,0,0,-16
2018/1/12,20:00,4551,0,3552,1016,,6,0,0,9,0,0,-32
2018/1/12,21:00,4425,0,3441,1010,,6,0,0,8,0,0,-41
2018/1/12,22:00,4403,0,3380,1070,,6,0,0,9,0,0,-62
2018/1/12,23:00,4524,0,3413,1107,,6,0,0,10,0,0,-12
2018/1/13,0:00,4396,0,3328,1059,,6,0,0,6,0,0,-2
2018/1/13,1:00,4493,0,3502,931,,6,0,0,11,0,0,43
2018/1/13,2:00,4613,0,3458,1093,,6,0,0,10,0,0,47
2018/1/13,3:00,4610,0,3515,1050,,6,0,0,5,0,0,33
2018/1/13,4:00,4522,0,3540,911,,6,0,0,9,0,0,56
2018/1/13,5:00,4405,0,3516,869,,6,0,0,11,0,0,4
2018/1/13,6:00,4339,0,3597,757,,6,0,0,7,0,0,-28
2018/1/13,7:00,4290,0,3596,779,,6,3,0,6,0,0,-101
2018/1/13,8:00,4469,0,3640,886,,6,9,0,4,0,0,-75
2018/1/13,9:00,4656,0,3635,1051,,6,16,0,0,0,0,-52
2018/1/13,10:00,4662,0,3655,1034,,6,21,0,6,0,0,-60
2018/1/13,11:00,4572,0,3664,932,,6,26,0,23,0,0,-79
2018/1/13,12:00,4531,0,3618,807,,6,37,0,26,0,0,38
2018/1/13,13:00,4437,0,3572,897,,6,24,0,25,0,0,-87
2018/1/13,14:00,4482,0,3581,941,,6,18,0,23,0,0,-88
2018/1/13,15:00,4438,0,3504,970,,6,12,0,29,0,0,-83
2018/1/13,16:00,4521,0,3476,1119,,6,2,0,34,0,0,-115
2018/1/13,17:00,4621,0,3437,1293,,6,0,0,41,0,0,-155
2018/1/13,18:00,4578,0,3428,1193,,6,0,0,53,0,0,-101
2018/1/13,19:00,4473,0,3382,1139,,6,0,0,51,0,0,-106
2018/1/13,20:00,4298,0,3212,1124,,6,0,0,50,0,0,-94
2018/1/13,21:00,4134,0,3293,837,,6,0,0,63,0,0,-65
2018/1/13,22:00,4129,0,3182,869,,6,0,0,56,0,0,17
2018/1/13,23:00,4247,0,3248,880,,6,0,0,46,0,0,67
2018/1/14,0:00,4173,0,3199,915,,6,0,0,32,0,0,21
2018/1/14,1:00,4269,0,3108,1108,,6,0,0,21,0,0,27
2018/1/14,2:00,4343,0,3032,1229,,6,0,0,19,0,0,59
2018/1/14,3:00,4346,0,3136,1134,,6,0,0,14,0,0,57
2018/1/14,4:00,4208,0,3033,1159,,6,0,0,7,0,0,3
2018/1/14,5:00,4001,0,3084,858,,6,0,0,3,0,0,51
2018/1/14,6:00,3847,0,3083,731,,6,0,0,1,0,0,26
2018/1/14,7:00,3715,0,3008,778,,6,4,0,1,0,0,-82
2018/1/14,8:00,3786,0,3011,840,,6,21,0,1,0,0,-93
2018/1/14,9:00,3853,0,2998,805,,6,58,0,0,0,0,-14
2018/1/14,10:00,3799,0,2885,778,,6,98,0,0,0,0,33
2018/1/14,11:00,3670,0,2674,907,,6,130,0,0,0,0,-47
2018/1/14,12:00,3590,0,2534,873,,6,120,0,0,0,0,57
2018/1/14,13:00,3484,0,2468,772,,6,109,0,0,0,0,129
2018/1/14,14:00,3430,0,2517,819,,6,95,0,0,0,0,-7
2018/1/14,15:00,3383,0,2475,878,,6,59,0,0,0,0,-35
2018/1/14,16:00,3536,0,2736,878,,6,17,0,1,0,0,-102
2018/1/14,17:00,3910,0,2979,1155,,6,0,0,0,0,0,-230
2018/1/14,18:00,4070,0,3142,1236,,6,0,0,0,0,0,-314
2018/1/14,19:00,4051,0,3163,1152,,6,0,0,0,0,0,-270
2018/1/14,20:00,3987,0,3166,968,,6,0,0,1,0,0,-153
2018/1/14,21:00,3893,0,3201,809,,6,0,0,4,0,0,-128
2018/1/14,22:00,3815,0,3102,785,,6,0,0,7,0,0,-85
2018/1/14,23:00,3982,0,3125,843,,6,0,0,9,0,0,-1
2018/1/15,0:00,3972,0,3138,741,,6,0,0,11,0,0,76
2018/1/15,1:00,4096,0,3062,926,,6,0,0,23,0,0,79
2018/1/15,2:00,4222,0,3329,755,,6,0,0,24,0,0,109
2018/1/15,3:00,4276,0,3477,732,,6,0,0,40,0,0,21
2018/1/15,4:00,4247,0,3548,677,,6,0,0,74,0,0,-58
2018/1/15,5:00,4238,0,3576,637,,6,0,0,85,0,0,-66
2018/1/15,6:00,4407,0,3598,790,,6,0,0,76,0,0,-64
2018/1/15,7:00,4363,0,3621,919,,6,16,0,73,0,0,-270
2018/1/15,8:00,4614,0,3591,1260,,6,43,0,91,0,0,-377
2018/1/15,9:00,4797,0,3672,1446,,6,89,0,92,0,0,-509
2018/1/15,10:00,4737,0,3559,1304,,6,125,0,96,0,0,-352
2018/1/15,11:00,4613,0,3300,1073,,6,164,0,98,0,0,-27
2018/1/15,12:00,4285,0,3181,628,,6,170,0,100,0,0,200
2018/1/15,13:00,4376,0,3369,784,,6,146,0,97,0,0,-26
2018/1/15,14:00,4353,0,3492,908,,6,81,0,105,0,0,-239
2018/1/15,15:00,4396,0,3521,982,,6,25,0,105,0,0,-243
2018/1/15,16:00,4514,0,3591,1262,,6,7,0,105,0,0,-457
2018/1/15,17:00,4603,0,3560,1386,,6,0,0,105,0,0,-453
2018/1/15,18:00,4545,0,3479,1123,,6,0,0,95,0,0,-157
2018/1/15,19:00,4368,0,3383,1059,,6,0,0,67,0,0,-147
2018/1/15,20:00,4192,0,3311,995,,6,0,0,63,0,0,-183
2018/1/15,21:00,4056,0,3348,707,,6,0,0,50,0,0,-54
2018/1/15,22:00,4011,0,3257,612,,6,0,0,28,0,0,108
2018/1/15,23:00,4061,0,3254,681,,6,0,0,26,0,0,94
2018/1/16,0:00,4010,0,3218,584,,6,0,0,33,0,0,169
2018/1/16,1:00,4125,0,3148,762,,6,0,0,22,0,0,187
2018/1/16,2:00,4314,0,3284,835,,6,0,0,11,0,0,179
2018/1/16,3:00,4343,0,3370,792,,6,0,0,11,0,0,164
