DATE,TIME,electricity
2020/1/17,4:00,1080
2020/1/17,5:00,1106
2020/1/17,6:00,1153
2020/1/17,7:00,1136
2020/1/17,8:00,1192
2020/1/17,9:00,1223
2020/1/17,10:00,1187
2020/1/17,11:00,1150
2020/1/17,12:00,1082
2020/1/17,13:00,1120
2020/1/17,14:00,1110
2020/1/17,15:00,1099
2020/1/17,16:00,1158
2020/1/17,17:00,1180
2020/1/17,18:00,1158
2020/1/17,19:00,1125
2020/1/17,20:00,1092
2020/1/17,21:00,1052
2020/1/17,22:00,1025
2020/1/17,23:00,1027
2020/1/18,0:00,993
2020/1/18,1:00,1019
2020/1/18,2:00,1047
2020/1/18,3:00,1064
2020/1/18,4:00,1075
2020/1/18,5:00,1081
2020/1/18,6:00,1084
2020/1/18,7:00,1069
2020/1/18,8:00,1134
2020/1/18,9:00,1159
2020/1/18,10:00,1139
2020/1/18,11:00,1114
2020/1/18,12:00,1066
2020/1/18,13:00,1071
2020/1/18,14:00,1062
2020/1/18,15:00,1053
2020/1/18,16:00,1086
2020/1/18,17:00,1127
2020/1/18,18:00,1116
2020/1/18,19:00,1085
2020/1/18,20:00,1050
2020/1/18,21:00,998
2020/1/18,22:00,971
2020/1/18,23:00,981
2020/1/19,0:00,954
2020/1/19,1:00,981
2020/1/19,2:00,1013
2020/1/19,3:00,1031
2020/1/19,4:00,1036
2020/1/19,5:00,1024
2020/1/19,6:00,1002
2020/1/19,7:00,976
2020/1/19,8:00,1014
2020/1/19,9:00,1014
2020/1/19,10:00,985
2020/1/19,11:00,970
2020/1/19,12:00,937
2020/1/19,13:00,923
2020/1/19,14:00,913
2020/1/19,15:00,924
2020/1/19,16:00,986
2020/1/19,17:00,1059
2020/1/19,18:00,1067
2020/1/19,19:00,1053
2020/1/19,20:00,1028
2020/1/19,21:00,977
2020/1/19,22:00,919
2020/1/19,23:00,921
2020/1/20,0:00,904
2020/1/20,1:00,946
2020/1/20,2:00,982
2020/1/20,3:00,1008
2020/1/20,4:00,1023
2020/1/20,5:00,1058
2020/1/20,6:00,1098
2020/1/20,7:00,1091
2020/1/20,8:00,1149
2020/1/20,9:00,1190
2020/1/20,10:00,1165
2020/1/20,11:00,1146
2020/1/20,12:00,1093
2020/1/20,13:00,1118
2020/1/20,14:00,1115
2020/1/20,15:00,1115
2020/1/20,16:00,1159
2020/1/20,17:00,1186
2020/1/20,18:00,1165
2020/1/20,19:00,1125
2020/1/20,20:00,1083
2020/1/20,21:00,1039
2020/1/20,22:00,1004
2020/1/20,23:00,1000
2020/1/21,0:00,974
2020/1/21,1:00,1009
2020/1/21,2:00,1042
2020/1/21,3:00,1067
2020/1/21,4:00,1088
2020/1/21,5:00,1118
2020/1/21,6:00,1168
2020/1/21,7:00,1155
2020/1/21,8:00,1208
2020/1/21,9:00,1239
2020/1/21,10:00,1199
2020/1/21,11:00,1179
2020/1/21,12:00,1122
2020/1/21,13:00,1150
2020/1/21,14:00,1148
2020/1/21,15:00,1157
2020/1/21,16:00,1206
2020/1/21,17:00,1238
2020/1/21,18:00,1217
2020/1/21,19:00,1174
2020/1/21,20:00,1131
2020/1/21,21:00,1079
2020/1/21,22:00,1043
2020/1/21,23:00,1044
2020/1/22,0:00,1011
2020/1/22,1:00,1041
2020/1/22,2:00,1074
2020/1/22,3:00,1092
2020/1/22,4:00,1107
2020/1/22,5:00,1133
2020/1/22,6:00,1172
2020/1/22,7:00,1161
2020/1/22,8:00,1222
2020/1/22,9:00,1245
2020/1/22,10:00,1206
2020/1/22,11:00,1185
2020/1/22,12:00,1107
2020/1/22,13:00,1140
2020/1/22,14:00,1117
2020/1/22,15:00,1103
2020/1/22,16:00,1153
2020/1/22,17:00,1185
2020/1/22,18:00,1167
2020/1/22,19:00,1128
2020/1/22,20:00,1089
2020/1/22,21:00,1039
2020/1/22,22:00,1010
2020/1/22,23:00,1002
2020/1/23,0:00,973
2020/1/23,1:00,1006
2020/1/23,2:00,1043
2020/1/23,3:00,1063
2020/1/23,4:00,1080
2020/1/23,5:00,1106
2020/1/23,6:00,1145
2020/1/23,7:00,1131
2020/1/23,8:00,1202
2020/1/23,9:00,1241
2020/1/23,10:00,1215
2020/1/23,11:00,1188
2020/1/23,12:00,1128
2020/1/23,13:00,1170
2020/1/23,14:00,1159
2020/1/23,15:00,1149
2020/1/23,16:00,1189
2020/1/23,17:00,1194
2020/1/23,18:00,1167
2020/1/23,19:00,1120
2020/1/23,20:00,1079
2020/1/23,21:00,1028
2020/1/23,22:00,989
2020/1/23,23:00,985
2020/1/24,0:00,954
2020/1/24,1:00,984
2020/1/24,2:00,1019
2020/1/24,3:00,1043
2020/1/24,4:00,1058
2020/1/24,5:00,1085
2020/1/24,6:00,1122
2020/1/24,7:00,1104
2020/1/24,8:00,1152
2020/1/24,9:00,1164
2020/1/24,10:00,1126
2020/1/24,11:00,1124
2020/1/24,12:00,1084
