DATE,TIME,electricity
1/4/2020,16:00,964
1/4/2020,17:00,1027
1/4/2020,18:00,1027
1/4/2020,19:00,1016
1/4/2020,20:00,997
1/4/2020,21:00,953
1/4/2020,22:00,906
1/4/2020,23:00,924
1/5/2020,0:00,904
1/5/2020,1:00,927
1/5/2020,2:00,958
1/5/2020,3:00,972
1/5/2020,4:00,970
1/5/2020,5:00,962
1/5/2020,6:00,944
1/5/2020,7:00,919
1/5/2020,8:00,951
1/5/2020,9:00,982
1/5/2020,10:00,951
1/5/2020,11:00,948
1/5/2020,12:00,936
1/5/2020,13:00,921
1/5/2020,14:00,917
1/5/2020,15:00,937
1/5/2020,16:00,1011
1/5/2020,17:00,1076
1/5/2020,18:00,1079
1/5/2020,19:00,1061
1/5/2020,20:00,1024
1/5/2020,21:00,972
1/5/2020,22:00,912
1/5/2020,23:00,913
1/6/2020,0:00,888
1/6/2020,1:00,914
1/6/2020,2:00,945
1/6/2020,3:00,967
1/6/2020,4:00,980
1/6/2020,5:00,1003
1/6/2020,6:00,1038
1/6/2020,7:00,1041
1/6/2020,8:00,1096
1/6/2020,9:00,1137
1/6/2020,10:00,1123
1/6/2020,11:00,1124
1/6/2020,12:00,1061
1/6/2020,13:00,1086
1/6/2020,14:00,1079
1/6/2020,15:00,1075
1/6/2020,16:00,1143
1/6/2020,17:00,1147
1/6/2020,18:00,1123
1/6/2020,19:00,1091
1/6/2020,20:00,1056
1/6/2020,21:00,1014
1/6/2020,22:00,998
1/6/2020,23:00,992
1/7/2020,0:00,969
1/7/2020,1:00,1005
1/7/2020,2:00,1044
1/7/2020,3:00,1071
1/7/2020,4:00,1092
1/7/2020,5:00,1116
1/7/2020,6:00,1168
1/7/2020,7:00,1164
1/7/2020,8:00,1219
1/7/2020,9:00,1241
1/7/2020,10:00,1213
1/7/2020,11:00,1181
1/7/2020,12:00,1118
1/7/2020,13:00,1156
1/7/2020,14:00,1153
1/7/2020,15:00,1146
1/7/2020,16:00,1201
1/7/2020,17:00,1205
1/7/2020,18:00,1179
1/7/2020,19:00,1139
1/7/2020,20:00,1098
1/7/2020,21:00,1050
1/7/2020,22:00,1021
1/7/2020,23:00,1013
1/8/2020,0:00,979
1/8/2020,1:00,1013
1/8/2020,2:00,1050
1/8/2020,3:00,1069
1/8/2020,4:00,1087
1/8/2020,5:00,1111
1/8/2020,6:00,1144
1/8/2020,7:00,1139
1/8/2020,8:00,1209
1/8/2020,9:00,1264
1/8/2020,10:00,1252
1/8/2020,11:00,1235
1/8/2020,12:00,1158
1/8/2020,13:00,1180
1/8/2020,14:00,1156
1/8/2020,15:00,1157
1/8/2020,16:00,1192
1/8/2020,17:00,1188
1/8/2020,18:00,1159
1/8/2020,19:00,1117
1/8/2020,20:00,1070
1/8/2020,21:00,1011
1/8/2020,22:00,983
1/8/2020,23:00,966
1/9/2020,0:00,932
1/9/2020,1:00,958
1/9/2020,2:00,993
1/9/2020,3:00,1018
1/9/2020,4:00,1036
1/9/2020,5:00,1057
1/9/2020,6:00,1085
1/9/2020,7:00,1080
1/9/2020,8:00,1145
1/9/2020,9:00,1185
1/9/2020,10:00,1163
1/9/2020,11:00,1135
1/9/2020,12:00,1078
1/9/2020,13:00,1102
1/9/2020,14:00,1097
1/9/2020,15:00,1097
1/9/2020,16:00,1153
1/9/2020,17:00,1165
1/9/2020,18:00,1147
1/9/2020,19:00,1111
1/9/2020,20:00,1071
1/9/2020,21:00,1021
1/9/2020,22:00,988
1/9/2020,23:00,977
1/10/2020,0:00,946
1/10/2020,1:00,979
1/10/2020,2:00,1013
1/10/2020,3:00,1040
1/10/2020,4:00,1061
1/10/2020,5:00,1085
1/10/2020,6:00,1115
1/10/2020,7:00,1107
1/10/2020,8:00,1164
1/10/2020,9:00,1192
1/10/2020,10:00,1168
1/10/2020,11:00,1139
1/10/2020,12:00,1069
1/10/2020,13:00,1113
1/10/2020,14:00,1107
1/10/2020,15:00,1100
1/10/2020,16:00,1151
1/10/2020,17:00,1165
1/10/2020,18:00,1137
1/10/2020,19:00,1097
1/10/2020,20:00,1054
