,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2016/4/2 8:00,8099,1783,5810,361,145,22,1146,0,36,0,0,-1204
2016/4/2 9:00,8254,1781,5598,282,145,22,2228,0,31,0,-417,-1416
2016/4/2 10:00,8331,1783,5614,193,145,22,3314,0,28,0,-1240,-1528
2016/4/2 11:00,8408,1782,5538,273,145,22,3635,0,28,0,-1499,-1516
2016/4/2 12:00,8274,1782,5246,235,145,22,3535,0,36,0,-1335,-1392
2016/4/2 13:00,8252,1782,5314,221,145,22,2783,0,45,0,-756,-1304
2016/4/2 14:00,8233,1781,5539,182,145,22,2260,0,43,0,-175,-1564
2016/4/2 15:00,8201,1782,5617,293,145,22,1643,0,38,0,45,-1384
2016/4/2 16:00,8352,1773,6639,335,145,22,964,0,38,0,0,-1564
2016/4/2 17:00,8498,1776,6974,521,145,22,438,0,46,0,0,-1424
2016/4/2 18:00,9003,1776,7508,817,145,22,45,0,57,0,9,-1376
2016/4/2 19:00,9198,1780,7529,1012,145,22,0,0,70,0,40,-1400
2016/4/2 20:00,8789,1783,7249,813,145,22,0,0,73,0,0,-1296
2016/4/2 21:00,8367,1780,7159,557,145,22,0,0,72,0,0,-1368
2016/4/2 22:00,7883,1780,6568,391,145,22,0,0,69,0,0,-1092
2016/4/2 23:00,7387,1783,6410,364,145,22,0,0,63,0,0,-1400
2016/4/3 0:00,6904,1780,6006,297,142,20,0,0,51,0,0,-1392
2016/4/3 1:00,7048,1784,6275,255,142,20,0,0,48,0,0,-1476
2016/4/3 2:00,7626,1780,6614,352,142,20,0,0,50,0,0,-1332
2016/4/3 3:00,8104,1782,7032,488,142,20,0,0,56,0,0,-1416
2016/4/3 4:00,8173,1783,6922,556,142,20,0,0,74,0,0,-1324
2016/4/3 5:00,7880,1781,6695,535,142,20,0,0,87,0,0,-1380
2016/4/3 6:00,7432,1783,6306,446,142,20,8,0,83,0,0,-1356
2016/4/3 7:00,7341,1782,6032,414,142,20,138,0,85,0,0,-1272
2016/4/3 8:00,7362,1783,5651,427,142,20,547,0,84,0,0,-1292
2016/4/3 9:00,7512,1782,5490,332,142,20,975,0,79,0,0,-1308
2016/4/3 10:00,7514,1781,5120,292,142,21,1425,0,69,0,0,-1336
2016/4/3 11:00,7410,1783,4851,273,142,21,1789,0,66,0,-123,-1392
2016/4/3 12:00,7569,1780,4796,433,142,21,1569,0,60,0,0,-1232
2016/4/3 13:00,7546,1782,5672,317,142,21,930,0,54,0,0,-1372
2016/4/3 14:00,7591,1783,6070,299,142,21,609,0,35,0,0,-1368
2016/4/3 15:00,7692,1782,6344,340,142,21,430,0,33,0,0,-1400
2016/4/3 16:00,8024,1776,6728,409,142,21,219,0,33,0,0,-1304
2016/4/3 17:00,8543,1777,7242,504,142,21,76,0,37,0,0,-1256
2016/4/3 18:00,8997,1777,7505,893,142,21,4,0,31,0,0,-1376
2016/4/3 19:00,8971,1782,7396,902,142,21,0,0,36,0,0,-1308
2016/4/3 20:00,8668,1784,7321,714,142,21,0,0,34,0,0,-1348
2016/4/3 21:00,8222,1780,7058,480,142,21,0,0,41,0,0,-1300
2016/4/3 22:00,7771,1783,6724,408,142,21,0,0,57,0,0,-1364
2016/4/3 23:00,7248,1781,6291,360,142,21,0,0,57,0,0,-1404
2016/4/4 0:00,7098,1780,6022,406,142,25,0,0,87,0,0,-1364
2016/4/4 1:00,7304,1781,6303,363,142,26,0,0,97,0,0,-1408
2016/4/4 2:00,7841,1783,6802,348,142,26,0,0,96,0,0,-1356
2016/4/4 3:00,8354,1781,7144,358,142,26,0,0,99,0,0,-1196
2016/4/4 4:00,8566,1783,7419,425,142,26,0,0,79,0,0,-1308
2016/4/4 5:00,8421,1781,7189,482,142,26,0,0,117,0,0,-1316
2016/4/4 6:00,8438,1782,7017,605,142,26,7,0,139,0,0,-1280
2016/4/4 7:00,8763,1782,7251,618,142,26,97,0,139,0,0,-1292
2016/4/4 8:00,9266,1780,7641,529,142,26,337,0,143,0,0,-1332
2016/4/4 9:00,9676,1780,7888,448,141,26,532,0,141,0,0,-1280
2016/4/4 10:00,9804,1779,7705,393,141,26,831,0,129,0,0,-1200
2016/4/4 11:00,9794,1778,7741,385,141,26,995,0,116,0,0,-1388
2016/4/4 12:00,9228,1778,6974,336,141,26,1066,0,115,0,0,-1208
2016/4/4 13:00,9491,1780,7188,435,141,26,1330,0,103,0,0,-1512
2016/4/4 14:00,9710,1781,7149,431,141,26,1480,0,86,0,0,-1384
2016/4/4 15:00,9476,1780,7306,460,141,26,1060,0,75,0,0,-1372
2016/4/4 16:00,9618,1778,7700,507,141,26,760,0,74,0,0,-1368
2016/4/4 17:00,9684,1774,8141,571,141,26,355,0,64,0,0,-1388
2016/4/4 18:00,9979,1775,8427,741,141,26,46,0,62,0,77,-1316
2016/4/4 19:00,10018,1778,8434,963,141,26,0,0,49,0,55,-1428
2016/4/4 20:00,9578,1780,8314,688,141,26,0,0,37,0,0,-1408
2016/4/4 21:00,9074,1780,7861,572,141,26,0,0,26,0,0,-1332
2016/4/4 22:00,8736,1780,7600,422,141,26,0,0,15,0,0,-1248
2016/4/4 23:00,8154,1780,7212,317,141,26,0,0,34,0,0,-1356
2016/4/5 0:00,7648,1780,6638,365,142,27,0,0,44,0,0,-1348
2016/4/5 1:00,7832,1780,6668,405,142,27,0,0,42,0,0,-1232
2016/4/5 2:00,8410,1780,7165,400,142,27,0,0,60,0,0,-1164
2016/4/5 3:00,8887,1783,7755,455,142,27,0,0,61,0,0,-1336
2016/4/5 4:00,9087,1784,7933,466,142,27,0,0,51,0,0,-1316
2016/4/5 5:00,9006,1781,7875,499,142,27,0,0,38,0,0,-1356
2016/4/5 6:00,8926,1785,7635,562,142,27,98,0,41,0,0,-1364
2016/4/5 7:00,8728,1782,6780,556,142,27,751,0,38,0,0,-1348
2016/4/5 8:00,8771,1779,5829,378,142,28,1924,0,27,0,0,-1336
2016/4/5 9:00,9193,1783,5429,271,142,28,2921,0,15,0,0,-1396
2016/4/5 10:00,9244,1779,5321,253,142,28,3485,0,10,0,-222,-1552
2016/4/5 11:00,9195,1780,5216,236,142,28,3664,0,8,0,-491,-1388
2016/4/5 12:00,8801,1782,5324,213,140,28,3644,0,7,0,-869,-1468
2016/4/5 13:00,9148,1778,5392,233,142,28,3366,0,8,0,-483,-1316
2016/4/5 14:00,9086,1778,5752,241,142,28,2618,0,10,0,-63,-1420
2016/4/5 15:00,9031,1781,6296,268,142,28,1831,0,17,0,16,-1348
2016/4/5 16:00,9164,1775,7005,400,142,28,896,0,17,0,181,-1280
2016/4/5 17:00,9349,1775,7452,565,142,28,363,0,20,0,344,-1340
2016/4/5 18:00,9828,1775,7589,879,142,28,35,0,29,0,735,-1384
2016/4/5 19:00,9936,1781,7743,929,142,28,0,0,24,0,685,-1396
2016/4/5 20:00,9565,1782,7621,805,142,28,0,0,22,0,529,-1364
2016/4/5 21:00,9064,1781,7776,610,142,28,0,0,18,0,65,-1356
2016/4/5 22:00,8700,1781,7510,508,142,28,0,0,11,0,0,-1280
2016/4/5 23:00,8201,1779,7195,403,142,28,0,0,6,0,0,-1352
2016/4/6 0:00,7641,1778,6693,322,142,23,0,0,7,0,0,-1324
2016/4/6 1:00,7814,1781,6985,319,142,23,0,0,4,0,0,-1440
2016/4/6 2:00,8359,1779,7368,353,142,23,0,0,6,0,0,-1312
2016/4/6 3:00,8839,1782,7687,449,142,23,0,0,6,0,126,-1376
2016/4/6 4:00,9068,1781,7841,468,142,23,0,0,9,0,216,-1412
2016/4/6 5:00,8950,1783,7689,568,142,23,0,0,12,0,133,-1400
2016/4/6 6:00,8945,1781,7620,670,142,23,81,0,8,0,12,-1392
2016/4/6 7:00,8812,1785,7069,669,142,24,470,0,5,0,0,-1352
2016/4/6 8:00,8958,1781,6928,476,142,24,901,0,6,0,0,-1300
2016/4/6 9:00,9182,1783,6622,291,142,24,1687,0,13,0,0,-1380
2016/4/6 10:00,9112,1784,6266,270,142,24,2331,0,11,0,-116,-1600
2016/4/6 11:00,9201,1780,5931,302,142,24,2850,0,11,0,-91,-1748
2016/4/6 12:00,8823,1782,5801,249,141,24,2576,0,19,0,-369,-1400
2016/4/6 13:00,9264,1748,6410,309,142,24,1714,0,21,0,276,-1380
2016/4/6 14:00,9183,1736,6968,280,142,24,1517,0,36,0,0,-1520
2016/4/6 15:00,9118,1761,7175,347,142,24,1075,0,50,0,0,-1456
2016/4/6 16:00,9432,1776,7632,547,142,24,427,0,47,0,21,-1184
2016/4/6 17:00,9672,1780,8163,756,142,24,103,0,78,0,126,-1500
2016/4/6 18:00,9922,1779,8458,741,142,24,1,0,113,0,140,-1476
2016/4/6 19:00,9758,1779,7686,844,142,24,0,0,143,0,584,-1444
2016/4/6 20:00,9324,1780,7338,537,142,24,0,0,176,0,687,-1360
2016/4/6 21:00,8874,1784,6981,409,142,24,0,0,184,0,706,-1356
2016/4/6 22:00,8444,1784,6824,357,142,24,0,0,210,0,447,-1344
2016/4/6 23:00,8024,1784,6914,273,142,24,0,0,219,0,0,-1332
2016/4/7 0:00,7662,1783,6459,400,141,19,0,0,216,0,0,-1356
2016/4/7 1:00,7795,1782,6654,384,141,19,0,0,203,0,0,-1388
2016/4/7 2:00,8273,1780,6962,379,141,19,0,0,206,0,6,-1220
2016/4/7 3:00,8862,1781,7286,483,141,19,0,0,213,0,255,-1316
2016/4/7 4:00,9014,1784,7583,582,141,19,0,0,215,0,94,-1404
2016/4/7 5:00,8844,1783,7437,585,141,19,0,0,207,0,0,-1328
2016/4/7 6:00,8810,1783,7537,591,141,19,7,0,188,0,0,-1456
2016/4/7 7:00,9140,1785,7484,612,141,19,46,0,181,0,100,-1228
2016/4/7 8:00,9584,1783,7823,704,141,19,133,0,186,0,155,-1360
2016/4/7 9:00,10055,1782,7988,566,141,19,282,0,177,0,228,-1128
2016/4/7 10:00,10226,1779,8217,529,141,19,459,0,200,0,190,-1308
2016/4/7 11:00,10294,1780,8175,655,141,19,487,0,203,0,154,-1320
2016/4/7 12:00,9764,1779,8021,602,141,19,428,0,212,0,10,-1448
2016/4/7 13:00,10148,1765,8137,685,141,19,380,0,216,0,45,-1240
2016/4/7 14:00,10219,1767,8224,766,141,19,304,0,207,0,91,-1300
2016/4/7 15:00,10133,1767,8361,809,141,19,171,0,187,0,26,-1348
2016/4/7 16:00,10130,1766,8454,840,141,19,85,0,157,0,0,-1332
2016/4/7 17:00,10092,1768,8362,1039,141,19,20,0,119,0,0,-1376
2016/4/7 18:00,10180,1770,8317,1244,141,19,1,0,96,0,0,-1408
2016/4/7 19:00,9934,1773,7976,1297,141,19,0,0,76,0,0,-1348
2016/4/7 20:00,9555,1771,7732,1223,141,19,0,0,65,0,0,-1396
2016/4/7 21:00,9046,1849,7422,1089,141,20,0,0,57,0,0,-1532
2016/4/7 22:00,8473,1781,6894,919,141,20,0,0,50,0,0,-1332
2016/4/7 23:00,7896,1783,6306,906,141,20,0,0,40,0,0,-1300
2016/4/8 0:00,7310,1781,5858,776,142,19,0,0,42,0,0,-1308
2016/4/8 1:00,7504,1780,6281,724,142,19,0,0,50,0,0,-1492
2016/4/8 2:00,7990,1779,6629,700,142,19,0,0,61,0,0,-1340
2016/4/8 3:00,8648,1779,7138,937,142,19,0,0,41,0,0,-1408
2016/4/8 4:00,8831,1779,7244,1083,142,19,0,0,32,0,0,-1468
2016/4/8 5:00,8831,1782,7043,1191,142,19,0,0,22,0,0,-1368
2016/4/8 6:00,8876,1782,7024,1214,142,19,34,0,29,0,0,-1368
2016/4/8 7:00,8920,1783,6848,1112,142,19,273,0,19,0,0,-1276
2016/4/8 8:00,9087,1782,6789,1040,142,19,621,0,18,0,0,-1324
2016/4/8 9:00,9336,1781,6865,892,142,19,1007,0,10,0,0,-1380
2016/4/8 10:00,9440,1782,6945,838,142,19,1258,0,4,0,0,-1548
2016/4/8 11:00,9496,1783,6718,784,142,19,1486,0,0,0,0,-1436
2016/4/8 12:00,8922,1781,6046,682,142,19,1714,0,2,0,0,-1464
2016/4/8 13:00,9282,1781,6270,695,142,19,1956,0,3,0,0,-1584
2016/4/8 14:00,9290,1780,5873,732,142,19,2344,0,0,0,0,-1600
2016/4/8 15:00,9152,1780,6086,730,142,19,2055,0,2,0,-102,-1560
2016/4/8 16:00,9216,1779,6351,920,142,19,1420,0,1,0,0,-1416
2016/4/8 17:00,9287,1778,7128,1094,142,19,633,0,1,0,0,-1508
2016/4/8 18:00,9672,1777,7864,1283,142,19,59,0,0,0,0,-1472
2016/4/8 19:00,9803,1780,7945,1308,142,19,0,0,1,0,0,-1392
2016/4/8 20:00,9384,1783,7610,1221,142,19,0,0,1,0,0,-1392
2016/4/8 21:00,8926,1784,7285,1099,142,19,0,0,1,0,0,-1404
2016/4/8 22:00,8622,1784,7242,855,142,19,0,0,0,0,0,-1420
2016/4/8 23:00,8171,1782,6801,770,142,20,0,0,0,0,0,-1344
2016/4/9 0:00,7669,1783,6443,725,143,19,0,0,0,0,0,-1444
2016/4/9 1:00,7772,1781,6548,717,143,19,0,0,0,0,0,-1436
2016/4/9 2:00,8227,1780,6850,870,143,19,0,0,1,0,0,-1436
2016/4/9 3:00,8746,1781,7104,987,143,19,0,0,4,0,0,-1292
2016/4/9 4:00,8927,1781,7433,1065,143,19,0,0,6,0,0,-1520
2016/4/9 5:00,8624,1782,6925,1070,143,19,0,0,9,0,0,-1324
2016/4/9 6:00,8382,1784,6718,1048,143,19,65,0,21,0,0,-1416
2016/4/9 7:00,8112,1783,6045,951,143,19,569,0,26,0,0,-1424
2016/4/9 8:00,8144,1784,5366,902,143,20,1286,0,23,0,0,-1380
2016/4/9 9:00,8362,1783,5149,742,143,20,2037,0,11,0,-11,-1512
2016/4/9 10:00,8544,1784,4711,662,143,20,2814,0,13,0,-287,-1316
2016/4/9 11:00,8524,1782,4886,551,143,20,2856,0,12,0,-350,-1376
2016/4/9 12:00,8292,1783,5006,503,143,20,2599,0,5,0,-155,-1612
2016/4/9 13:00,8454,1782,5035,570,143,20,2322,0,10,0,0,-1428
2016/4/9 14:00,8369,1782,5120,610,143,20,2128,0,22,0,0,-1456
2016/4/9 15:00,8241,1781,5488,632,143,20,1598,0,23,0,0,-1444
2016/4/9 16:00,8354,1774,6043,724,143,20,1038,0,24,0,0,-1412
2016/4/9 17:00,8636,1775,6635,984,143,20,424,0,35,0,0,-1380
2016/4/9 18:00,9158,1779,7347,1157,143,20,34,0,36,0,146,-1504
2016/4/9 19:00,9294,1784,7166,1225,143,20,0,0,29,0,387,-1460
2016/4/9 20:00,8991,1783,7099,1143,143,20,0,0,39,0,180,-1416
2016/4/9 21:00,8541,1784,6940,1073,143,20,0,0,45,0,0,-1464
2016/4/9 22:00,8168,1784,6557,978,143,20,0,0,46,0,0,-1360
2016/4/9 23:00,7574,1786,6377,687,143,20,0,0,29,0,0,-1468
2016/4/10 0:00,6936,1785,5528,617,144,19,0,0,27,0,0,-1184
2016/4/10 1:00,7179,1784,5773,681,144,19,0,0,30,0,0,-1252
2016/4/10 2:00,7796,1783,6500,791,144,19,0,0,27,0,0,-1468
2016/4/10 3:00,8264,1780,6634,1001,144,19,0,0,21,0,193,-1528
2016/4/10 4:00,8415,1782,6745,971,144,19,0,0,19,0,235,-1500
2016/4/10 5:00,8101,1781,6442,907,144,19,0,0,21,0,99,-1312
2016/4/10 6:00,7513,1783,5850,922,144,19,18,0,25,0,0,-1248
2016/4/10 7:00,7277,1784,5219,877,144,19,165,0,37,0,0,-968
2016/4/10 8:00,7244,1783,5135,695,144,19,403,0,41,0,0,-976
2016/4/10 9:00,7449,1784,5432,634,144,19,654,0,45,0,9,-1272
2016/4/10 10:00,7390,1783,5046,542,144,19,1019,0,49,0,0,-1212
2016/4/10 11:00,7293,1784,4390,525,144,19,1763,0,54,0,-322,-1064
2016/4/10 12:00,7316,1784,4099,513,144,19,2197,0,46,0,-530,-956
2016/4/10 13:00,7228,1782,4286,518,144,19,2595,0,50,0,-858,-1308
2016/4/10 14:00,7154,1783,4475,553,144,19,2489,0,40,0,-993,-1356
2016/4/10 15:00,7250,1782,4389,629,144,19,1580,0,33,0,-170,-1156
2016/4/10 16:00,7419,1776,4884,825,144,19,922,0,29,0,0,-1180
2016/4/10 17:00,8131,1775,6225,910,144,19,382,0,12,0,0,-1336
2016/4/10 18:00,8894,1777,6802,1138,144,19,37,0,5,0,336,-1364
2016/4/10 19:00,9097,1786,6931,1185,144,19,0,0,5,0,463,-1436
2016/4/10 20:00,8787,1786,6712,1106,144,19,0,0,8,0,488,-1476
2016/4/10 21:00,8342,1783,6591,980,144,20,0,0,5,0,315,-1496
2016/4/10 22:00,7673,1786,6073,662,144,20,0,0,9,0,195,-1216
2016/4/10 23:00,7189,1786,5822,526,144,20,0,0,19,0,0,-1128
2016/4/11 0:00,6900,1786,5596,562,144,19,0,0,21,0,0,-1228
2016/4/11 1:00,7094,1786,5811,602,144,19,0,0,24,0,0,-1292
2016/4/11 2:00,7603,1785,6273,649,144,19,0,0,37,0,0,-1304
2016/4/11 3:00,8202,1785,6675,862,144,19,0,0,49,0,0,-1332
2016/4/11 4:00,8536,1783,6858,971,144,19,0,0,52,0,109,-1400
2016/4/11 5:00,8532,1784,6597,1014,144,19,0,0,56,0,46,-1128
2016/4/11 6:00,8563,1783,6712,933,144,19,55,0,69,0,0,-1152
2016/4/11 7:00,8596,1783,6702,799,139,19,336,0,94,0,0,-1276
2016/4/11 8:00,8955,1783,6927,732,121,19,712,0,89,0,0,-1428
2016/4/11 9:00,9292,1785,6740,614,120,19,1389,0,85,0,0,-1460
2016/4/11 10:00,9153,1782,5906,503,140,19,2507,0,79,0,-159,-1624
2016/4/11 11:00,9118,1783,5608,396,143,19,3133,0,80,0,-484,-1560
2016/4/11 12:00,8729,1783,5250,368,143,19,3749,0,92,0,-1091,-1584
2016/4/11 13:00,9063,1783,5182,371,143,19,4092,0,89,0,-1132,-1484
2016/4/11 14:00,8959,1781,5493,378,143,19,3739,0,90,0,-1068,-1616
2016/4/11 15:00,8840,1781,5977,352,143,19,2781,0,90,0,-667,-1636
2016/4/11 16:00,8963,1776,6469,469,144,19,1674,0,101,0,-77,-1612
2016/4/11 17:00,9134,1778,7181,806,144,19,612,0,101,0,41,-1548
2016/4/11 18:00,9712,1776,7266,1106,144,19,67,0,108,0,670,-1444
2016/4/11 19:00,9993,1780,7283,1204,144,20,0,0,114,0,864,-1416
2016/4/11 20:00,9715,1786,7545,1162,144,20,0,0,107,0,427,-1476
2016/4/11 21:00,9216,1785,7488,988,144,20,0,0,97,0,146,-1452
2016/4/11 22:00,8751,1787,7352,698,144,20,0,0,102,0,0,-1352
2016/4/11 23:00,8169,1786,7028,622,144,20,0,0,97,0,0,-1528
2016/4/12 0:00,7626,1788,6564,486,144,19,0,0,97,0,0,-1472
2016/4/12 1:00,7769,1786,6808,562,144,19,0,0,106,0,0,-1656
2016/4/12 2:00,8235,1787,7065,610,144,19,0,0,90,0,0,-1480
2016/4/12 3:00,8824,1785,7567,814,144,19,0,0,79,0,0,-1584
2016/4/12 4:00,9066,1783,7582,903,144,19,0,0,84,0,75,-1524
2016/4/12 5:00,9108,1784,7604,910,144,19,0,0,83,0,64,-1500
2016/4/12 6:00,9164,1784,7599,805,144,19,114,0,79,0,0,-1380
2016/4/12 7:00,8960,1784,7101,721,144,19,553,0,86,0,0,-1448
2016/4/12 8:00,8883,1784,6657,528,144,19,1222,0,77,0,0,-1548
2016/4/12 9:00,9168,1784,6349,428,144,19,1834,0,62,0,0,-1452
2016/4/12 10:00,9184,1784,5947,332,144,19,2347,0,67,0,0,-1456
2016/4/12 11:00,9287,1785,5773,295,144,19,3283,0,76,0,-408,-1680
2016/4/12 12:00,8863,1785,5304,307,144,19,3904,0,84,0,-1060,-1624
2016/4/12 13:00,9156,1784,5402,276,144,19,3663,0,94,0,-722,-1504
2016/4/12 14:00,9034,1785,5383,331,144,19,3020,0,96,0,-208,-1536
2016/4/12 15:00,8878,1783,5704,372,144,20,2305,0,110,0,0,-1560
2016/4/12 16:00,9120,1779,6732,497,144,20,1345,0,111,0,0,-1508
2016/4/12 17:00,9321,1777,7676,721,144,20,425,0,110,0,0,-1552
2016/4/12 18:00,9865,1779,8003,1045,144,20,24,0,108,0,230,-1488
2016/4/12 19:00,9926,1783,7946,1030,144,20,0,0,116,0,483,-1596
2016/4/12 20:00,9505,1783,7771,904,144,20,0,0,130,0,405,-1652
2016/4/12 21:00,8956,1785,7318,909,144,20,0,0,146,0,150,-1516
2016/4/12 22:00,8540,1785,7250,573,144,20,0,0,161,0,143,-1536
2016/4/12 23:00,8010,1785,6654,600,144,20,0,0,151,0,0,-1344
2016/4/13 0:00,7471,1784,6292,455,145,22,0,0,153,0,0,-1380
2016/4/13 1:00,7644,1786,6451,492,145,22,0,0,160,0,0,-1412
2016/4/13 2:00,8139,1784,6951,519,145,22,0,0,178,0,0,-1460
2016/4/13 3:00,8628,1784,7172,701,145,22,0,0,180,0,0,-1376
2016/4/13 4:00,8860,1784,7430,729,145,22,0,0,176,0,62,-1488
2016/4/13 5:00,8824,1783,7325,826,145,22,0,0,171,0,0,-1448
2016/4/13 6:00,8760,1784,7082,872,145,22,105,0,178,0,0,-1428
2016/4/13 7:00,8559,1784,6684,776,145,22,573,0,183,0,0,-1608
2016/4/13 8:00,8657,1785,6311,566,145,22,1194,0,186,0,0,-1552
2016/4/13 9:00,9170,1787,6517,422,145,22,1531,0,166,0,0,-1420
2016/4/13 10:00,9258,1789,7016,329,145,22,1352,0,161,0,0,-1556
2016/4/13 11:00,9504,1788,7550,366,145,22,1062,0,163,0,0,-1592
2016/4/13 12:00,8968,1786,7186,245,142,22,1035,0,148,0,0,-1596
2016/4/13 13:00,9461,1784,7802,267,145,22,722,0,125,0,106,-1512
2016/4/13 14:00,9625,1784,7964,303,145,22,366,0,83,0,478,-1520
2016/4/13 15:00,9704,1782,8058,421,146,22,221,0,70,0,584,-1600
2016/4/13 16:00,10013,1777,7888,800,146,22,126,0,58,0,608,-1412
2016/4/13 17:00,10058,1779,8186,818,146,22,51,0,55,0,557,-1556
2016/4/13 18:00,10261,1779,8329,994,146,22,0,0,48,0,519,-1576
2016/4/13 19:00,10056,1784,8325,974,146,22,0,0,45,0,332,-1572
2016/4/13 20:00,9549,1783,8215,836,146,22,0,0,33,0,74,-1560
2016/4/13 21:00,8928,1784,7799,717,146,23,0,0,19,0,0,-1560
2016/4/13 22:00,8574,1784,7567,605,146,23,0,0,13,0,0,-1564
2016/4/13 23:00,8094,1784,7151,522,146,23,0,0,8,0,0,-1540
2016/4/14 0:00,7548,1786,6710,427,144,18,0,0,7,0,0,-1544
2016/4/14 1:00,7683,1784,6850,450,144,18,0,0,9,0,0,-1572
2016/4/14 2:00,8170,1785,7184,506,144,18,0,0,13,0,0,-1480
2016/4/14 3:00,8719,1786,7718,532,144,18,0,0,33,0,0,-1512
2016/4/14 4:00,8901,1785,7812,586,144,18,0,0,60,0,0,-1504
2016/4/14 5:00,8770,1785,7708,578,144,18,0,0,73,0,0,-1536
2016/4/14 6:00,8726,1785,7519,635,144,18,83,0,66,0,0,-1524
2016/4/14 7:00,8547,1784,6806,582,144,18,626,0,51,0,0,-1464
2016/4/14 8:00,8690,1784,6334,417,144,18,1529,0,44,0,0,-1580
2016/4/14 9:00,9174,1783,5808,341,144,18,2609,0,31,0,0,-1560
2016/4/14 10:00,9441,1785,5313,274,144,18,3503,0,31,0,-23,-1604
2016/4/14 11:00,9635,1782,5147,229,144,18,4338,0,37,0,-492,-1568
2016/4/14 12:00,9066,1784,5060,277,145,18,4649,0,30,0,-1345,-1552
2016/4/14 13:00,9393,1782,5111,254,145,19,4401,0,43,0,-862,-1500
2016/4/14 14:00,9317,1784,5117,230,145,19,3741,0,42,0,-285,-1476
2016/4/14 15:00,9244,1784,5431,320,145,19,2945,0,45,0,99,-1544
2016/4/14 16:00,9316,1784,6627,458,145,19,1768,0,48,0,87,-1620
2016/4/14 17:00,9467,1777,7856,578,145,19,691,0,57,0,0,-1656
2016/4/14 18:00,9690,1780,8253,830,145,19,87,0,62,0,122,-1608
2016/4/14 19:00,9861,1780,7934,949,145,19,0,0,64,0,458,-1488
2016/4/14 20:00,9410,1785,7789,815,145,19,0,0,60,0,281,-1484
2016/4/14 21:00,8799,1785,7650,577,145,19,0,0,45,0,94,-1516
2016/4/14 22:00,8347,1784,7336,436,145,19,0,0,47,0,0,-1420
2016/4/14 23:00,7819,1786,6994,408,145,19,0,0,35,0,0,-1568
2016/4/15 0:00,7337,1785,6402,361,146,19,0,0,40,0,0,-1416
2016/4/15 1:00,7379,1786,6554,406,146,19,0,0,40,0,0,-1572
