,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2016/10/6 22:00,9440,867,8786,812,135,17,0,0,63,0,0,-1240
2016/10/6 23:00,8757,867,8498,765,135,17,0,0,59,0,0,-1584
2016/10/7 0:00,8056,866,8007,729,136,15,0,0,42,0,-331,-1408
2016/10/7 1:00,7825,866,7984,758,136,15,0,0,41,0,-607,-1368
2016/10/7 2:00,7842,865,8047,740,136,15,0,0,38,0,-603,-1396
2016/10/7 3:00,8243,865,8068,752,136,15,0,0,47,0,-324,-1316
2016/10/7 4:00,8661,866,8272,775,136,15,0,0,54,0,-17,-1440
2016/10/7 5:00,8735,865,8194,846,136,15,0,0,51,0,0,-1372
2016/10/7 6:00,8867,867,8407,839,136,15,29,0,58,0,0,-1484
2016/10/7 7:00,9035,866,8243,664,136,15,506,0,57,0,0,-1452
2016/10/7 8:00,9608,866,7944,633,136,15,1225,0,53,0,0,-1264
2016/10/7 9:00,10409,867,8075,634,136,15,1938,0,44,0,0,-1300
2016/10/7 10:00,11003,866,7894,648,136,15,2680,0,44,0,0,-1280
2016/10/7 11:00,11317,867,7845,675,136,15,2942,0,45,0,0,-1208
2016/10/7 12:00,11031,867,7604,625,136,15,3021,0,39,0,0,-1276
2016/10/7 13:00,11657,867,8154,634,136,15,2915,0,32,0,0,-1096
2016/10/7 14:00,11710,865,8528,665,136,15,2524,0,33,0,0,-1056
2016/10/7 15:00,11657,868,9594,730,136,15,1536,0,38,0,0,-1260
2016/10/7 16:00,11634,867,9825,1050,136,15,604,0,44,0,225,-1132
2016/10/7 17:00,11509,863,9732,1109,136,15,86,0,55,0,745,-1232
2016/10/7 18:00,11587,862,9658,1148,136,15,0,0,59,0,997,-1288
2016/10/7 19:00,11076,864,9698,1104,136,15,0,0,74,0,485,-1300
2016/10/7 20:00,10462,866,9655,1035,136,15,0,0,97,0,198,-1540
2016/10/7 21:00,9811,867,9409,882,136,15,0,0,95,0,39,-1632
2016/10/7 22:00,9381,867,8928,883,136,15,0,0,84,0,0,-1532
2016/10/7 23:00,8806,867,8320,807,136,16,0,0,84,0,0,-1424
2016/10/8 0:00,8212,867,7954,739,135,14,0,0,83,0,0,-1580
2016/10/8 1:00,7973,867,7718,768,135,14,0,0,79,0,0,-1608
2016/10/8 2:00,8013,868,7732,727,135,14,0,0,81,0,0,-1544
2016/10/8 3:00,8291,867,8064,728,135,14,0,0,83,0,0,-1600
2016/10/8 4:00,8664,866,8374,816,135,14,0,0,83,0,0,-1624
2016/10/8 5:00,8709,866,8345,872,135,15,0,0,76,0,0,-1600
2016/10/8 6:00,8627,866,8365,826,135,15,22,0,70,0,0,-1672
2016/10/8 7:00,8738,866,8146,751,135,15,432,0,61,0,0,-1668
2016/10/8 8:00,9496,865,7867,755,135,15,1301,0,62,0,0,-1504
2016/10/8 9:00,10211,867,8097,749,135,15,1760,0,64,0,0,-1476
2016/10/8 10:00,10803,868,7980,762,135,15,2355,0,76,0,0,-1388
2016/10/8 11:00,11200,867,8356,783,135,15,2313,0,70,0,21,-1360
2016/10/8 12:00,10992,869,8916,857,135,15,1462,0,74,0,40,-1376
2016/10/8 13:00,11113,868,9439,1016,135,15,814,0,60,0,134,-1368
2016/10/8 14:00,10986,868,9412,980,135,15,441,0,56,0,287,-1208
2016/10/8 15:00,10822,869,9540,874,135,15,291,0,61,0,389,-1352
2016/10/8 16:00,10792,868,9390,945,135,15,112,0,68,0,531,-1272
2016/10/8 17:00,10898,866,9381,1083,135,15,9,0,69,0,700,-1360
2016/10/8 18:00,10925,864,9393,1108,135,15,0,0,72,0,694,-1356
2016/10/8 19:00,10554,864,9358,1013,135,15,0,0,95,0,342,-1268
2016/10/8 20:00,10049,867,9388,912,135,15,0,0,134,0,202,-1604
2016/10/8 21:00,9464,868,9077,799,135,15,0,0,125,0,-183,-1372
2016/10/8 22:00,8997,868,8990,774,135,15,0,0,125,0,-262,-1648
2016/10/8 23:00,8440,867,8099,770,135,15,0,0,88,0,-262,-1272
2016/10/9 0:00,7743,869,7686,769,134,15,0,0,76,0,-262,-1544
2016/10/9 1:00,7539,868,7329,826,134,15,0,0,44,0,-205,-1472
2016/10/9 2:00,7538,868,7383,1011,134,15,0,0,51,0,-256,-1668
2016/10/9 3:00,7858,869,7331,1022,134,15,0,0,64,0,-41,-1536
2016/10/9 4:00,8132,868,7428,1175,134,15,0,0,64,0,0,-1552
2016/10/9 5:00,8092,868,7503,1142,134,15,0,0,66,0,0,-1636
2016/10/9 6:00,7850,868,7225,1038,134,15,5,0,81,0,0,-1516
2016/10/9 7:00,7729,867,7278,975,134,15,143,0,70,0,-77,-1676
2016/10/9 8:00,7810,868,7178,981,134,15,485,0,71,0,-358,-1564
2016/10/9 9:00,8217,868,7276,1040,134,15,1515,0,85,0,-1080,-1636
2016/10/9 10:00,8439,868,7103,1138,134,15,2357,0,89,0,-1341,-1924
2016/10/9 11:00,8603,868,6691,1134,134,15,2939,0,82,0,-1336,-1924
2016/10/9 12:00,8586,869,6430,1074,134,15,3016,0,80,0,-1260,-1772
2016/10/9 13:00,8544,867,6393,988,134,15,2922,0,89,0,-944,-1920
2016/10/9 14:00,8632,869,6379,1027,134,15,2702,0,93,0,-711,-1876
2016/10/9 15:00,8513,869,6940,953,134,15,1805,0,93,0,-420,-1876
2016/10/9 16:00,8692,869,7275,1031,134,15,922,0,101,0,-39,-1616
2016/10/9 17:00,8945,867,7770,1087,134,15,154,0,103,0,351,-1536
2016/10/9 18:00,9337,866,7633,1265,134,15,1,0,109,0,794,-1480
2016/10/9 19:00,9118,866,7543,1240,134,16,1,0,114,0,776,-1572
2016/10/9 20:00,8710,869,7459,1054,134,16,0,0,116,0,630,-1568
2016/10/9 21:00,8255,870,7436,1027,134,16,0,0,107,0,285,-1620
2016/10/9 22:00,7783,870,7212,1013,134,16,0,0,95,0,7,-1564
2016/10/9 23:00,7267,869,6896,1008,134,16,0,0,76,0,0,-1732
2016/10/10 0:00,6808,870,6335,942,137,15,0,0,77,0,0,-1568
2016/10/10 1:00,6693,870,6302,931,137,15,0,0,74,0,0,-1636
2016/10/10 2:00,6911,871,6330,928,137,15,0,0,82,0,0,-1452
2016/10/10 3:00,7437,870,6981,973,137,15,0,0,97,0,0,-1636
2016/10/10 4:00,7924,870,7433,997,137,15,0,0,104,0,0,-1632
2016/10/10 5:00,7889,870,7413,969,137,15,0,0,109,0,0,-1624
2016/10/10 6:00,7673,870,7168,915,137,15,41,0,91,0,0,-1564
2016/10/10 7:00,7640,870,6519,906,137,15,800,0,85,0,-44,-1648
2016/10/10 8:00,7789,869,5921,902,137,15,2025,0,77,0,-485,-1672
2016/10/10 9:00,8122,870,5974,883,137,15,3197,0,72,0,-1246,-1780
2016/10/10 10:00,8402,870,5746,942,137,15,3969,0,74,0,-1731,-1620
2016/10/10 11:00,8717,870,5409,973,137,15,4454,0,65,0,-1574,-1632
2016/10/10 12:00,8854,869,5318,905,137,15,4533,0,63,0,-1258,-1728
2016/10/10 13:00,9046,869,5417,833,137,15,4353,0,68,0,-958,-1688
2016/10/10 14:00,8933,869,6136,823,137,15,3595,0,76,0,-842,-1876
2016/10/10 15:00,8908,869,6388,844,137,15,2349,0,71,0,-181,-1584
2016/10/10 16:00,9013,865,7484,923,137,15,1000,0,78,0,27,-1516
2016/10/10 17:00,9246,865,8435,1023,137,15,133,0,81,0,29,-1472
2016/10/10 18:00,9640,866,8649,1163,137,15,0,0,79,0,307,-1576
2016/10/10 19:00,9356,869,8045,1079,137,15,0,0,76,0,679,-1544
2016/10/10 20:00,9013,869,7946,988,137,15,0,0,69,0,661,-1672
2016/10/10 21:00,8544,869,7735,895,137,16,0,0,74,0,382,-1564
2016/10/10 22:00,8015,870,7562,879,137,16,0,0,57,0,26,-1532
2016/10/10 23:00,7478,870,7130,857,137,16,0,0,52,0,0,-1584
2016/10/11 0:00,6917,870,6815,777,138,16,0,0,45,0,-84,-1660
2016/10/11 1:00,6862,870,6732,813,138,16,0,0,43,0,-62,-1688
2016/10/11 2:00,7138,870,6904,805,138,16,0,0,37,0,0,-1632
2016/10/11 3:00,7700,870,7418,904,138,16,0,0,42,0,0,-1688
2016/10/11 4:00,8202,871,7606,930,138,16,0,0,37,0,0,-1396
2016/10/11 5:00,8276,870,7906,907,138,16,0,0,31,0,0,-1592
2016/10/11 6:00,8403,871,7820,921,138,16,21,0,24,0,0,-1408
2016/10/11 7:00,8424,870,7610,846,138,16,392,0,20,0,0,-1468
2016/10/11 8:00,8713,869,7382,802,138,16,1010,0,24,0,0,-1528
2016/10/11 9:00,9414,870,7181,792,139,16,2418,0,24,0,-22,-2004
2016/10/11 10:00,9788,869,6809,776,139,16,3373,0,25,0,-175,-2044
2016/10/11 11:00,9877,870,6565,810,139,16,3303,0,26,0,0,-1852
2016/10/11 12:00,9576,869,6377,714,139,16,3468,0,33,0,0,-2040
2016/10/11 13:00,10138,870,6911,783,139,16,2889,0,35,0,15,-1520
2016/10/11 14:00,10105,870,7358,833,139,16,1997,0,36,0,28,-1172
2016/10/11 15:00,10083,870,8308,872,139,17,1152,0,41,0,0,-1316
2016/10/11 16:00,10178,869,9046,906,139,17,420,0,37,0,0,-1256
2016/10/11 17:00,10321,866,9366,1087,139,17,35,0,28,0,171,-1388
2016/10/11 18:00,10543,868,9427,1211,139,17,0,0,27,0,382,-1528
2016/10/11 19:00,10025,869,9152,1067,139,17,0,0,28,0,225,-1472
2016/10/11 20:00,9495,870,8903,933,139,17,0,0,23,0,158,-1548
2016/10/11 21:00,8968,870,8499,889,139,17,0,0,31,0,119,-1596
2016/10/11 22:00,8622,869,8295,842,139,17,0,0,35,0,145,-1720
2016/10/11 23:00,8046,870,7529,842,139,17,0,0,34,0,151,-1536
2016/10/12 0:00,7553,871,7210,728,138,18,0,0,32,0,0,-1444
2016/10/12 1:00,7470,871,7266,771,138,18,0,0,34,0,0,-1628
2016/10/12 2:00,7605,871,7383,794,138,18,0,0,29,0,0,-1628
2016/10/12 3:00,8136,869,7758,871,138,18,0,0,34,0,0,-1552
2016/10/12 4:00,8593,871,8005,933,138,18,0,0,35,0,101,-1508
2016/10/12 5:00,8623,870,7953,917,138,18,0,0,33,0,134,-1440
2016/10/12 6:00,8808,870,8057,941,138,19,5,0,37,0,137,-1396
2016/10/12 7:00,8772,869,8173,805,138,19,172,0,44,0,24,-1472
2016/10/12 8:00,9033,869,7906,711,138,19,847,0,43,0,0,-1500
2016/10/12 9:00,9518,869,7703,710,138,19,1307,0,52,0,0,-1280
2016/10/12 10:00,9752,869,7803,694,138,19,1918,0,51,0,0,-1740
2016/10/12 11:00,9919,870,7327,712,138,19,2447,0,56,0,-14,-1636
2016/10/12 12:00,9525,870,6997,625,129,19,3078,0,53,0,-438,-1808
2016/10/12 13:00,9966,869,6953,645,138,19,3030,0,56,0,-136,-1608
2016/10/12 14:00,10110,870,7071,754,138,19,2092,0,50,0,328,-1212
2016/10/12 15:00,10025,870,8031,815,138,19,1243,0,48,0,153,-1292
2016/10/12 16:00,10023,868,8745,832,138,19,645,0,56,0,0,-1280
2016/10/12 17:00,10140,868,9392,967,138,19,85,0,63,0,0,-1392
2016/10/12 18:00,10390,868,9583,1159,138,19,0,0,63,0,0,-1440
2016/10/12 19:00,9925,871,9196,1117,138,19,0,0,60,0,0,-1476
2016/10/12 20:00,9409,871,8956,885,138,19,0,0,52,0,0,-1512
2016/10/12 21:00,8871,870,8597,784,138,19,0,0,51,0,0,-1588
2016/10/12 22:00,8488,872,8290,726,138,19,0,0,47,0,0,-1604
2016/10/12 23:00,7918,871,7815,685,138,19,0,0,46,0,0,-1656
2016/10/13 0:00,7389,872,7314,674,139,18,0,0,44,0,0,-1672
2016/10/13 1:00,7410,871,7434,656,139,18,0,0,40,0,0,-1748
2016/10/13 2:00,7641,872,7603,666,139,18,0,0,47,0,0,-1704
2016/10/13 3:00,8086,871,7993,685,139,18,0,0,56,0,0,-1676
2016/10/13 4:00,8571,872,8261,904,139,18,0,0,57,0,0,-1680
2016/10/13 5:00,8606,873,8151,923,139,18,0,0,54,0,0,-1552
2016/10/13 6:00,8709,872,8264,928,139,18,2,0,62,0,0,-1576
2016/10/13 7:00,8723,871,8133,872,139,18,168,0,62,0,0,-1540
2016/10/13 8:00,9013,870,8141,704,139,18,543,0,50,0,0,-1452
2016/10/13 9:00,9452,871,8034,639,139,18,1125,0,34,0,0,-1408
2016/10/13 10:00,9521,871,7292,625,139,18,1835,0,37,0,0,-1296
2016/10/13 11:00,9833,872,7295,658,139,18,2129,0,30,0,0,-1308
2016/10/13 12:00,9329,870,7075,595,139,18,2078,0,30,0,0,-1476
2016/10/13 13:00,9682,872,7717,551,139,18,1995,0,26,0,0,-1636
2016/10/13 14:00,9787,870,8341,624,139,18,1310,0,29,0,0,-1544
2016/10/13 15:00,9738,871,8516,670,139,18,953,0,27,0,0,-1456
2016/10/13 16:00,9920,872,8998,751,139,18,445,0,33,0,0,-1336
2016/10/13 17:00,10165,871,9201,1069,139,18,31,0,45,0,159,-1368
2016/10/13 18:00,10338,869,9218,1134,139,18,0,0,53,0,379,-1472
2016/10/13 19:00,9855,867,9087,1089,139,19,0,0,58,0,56,-1460
2016/10/13 20:00,9377,869,8919,1006,139,19,0,0,61,0,0,-1636
2016/10/13 21:00,8796,871,8526,779,139,19,0,0,66,0,0,-1604
2016/10/13 22:00,8427,872,8294,640,139,19,0,0,75,0,0,-1612
2016/10/13 23:00,7853,871,7760,574,139,19,0,0,66,0,0,-1576
2016/10/14 0:00,7378,872,7385,541,138,16,0,0,66,0,0,-1640
2016/10/14 1:00,7298,871,7186,580,138,16,0,0,71,0,0,-1564
2016/10/14 2:00,7563,872,7535,543,138,16,0,0,55,0,0,-1596
2016/10/14 3:00,8021,871,7813,610,138,16,0,0,45,0,0,-1472
2016/10/14 4:00,8513,872,8384,709,138,16,0,0,46,0,0,-1652
2016/10/14 5:00,8572,870,8368,824,138,16,0,0,56,0,0,-1700
2016/10/14 6:00,8675,872,8250,858,138,16,3,0,66,0,0,-1528
2016/10/14 7:00,8760,870,8177,801,138,16,126,0,64,0,0,-1432
2016/10/14 8:00,9113,871,8455,653,138,16,348,0,60,0,0,-1428
2016/10/14 9:00,9563,872,8472,631,138,16,755,0,55,0,0,-1376
2016/10/14 10:00,9733,872,8300,516,138,16,1313,0,54,0,0,-1476
2016/10/14 11:00,9865,870,7929,531,138,16,1782,0,55,0,0,-1456
2016/10/14 12:00,9312,872,7576,480,138,16,1697,0,45,0,0,-1512
2016/10/14 13:00,9727,871,7940,494,138,16,1845,0,35,0,0,-1612
2016/10/14 14:00,9904,870,8210,538,138,16,1608,0,24,0,0,-1500
2016/10/14 15:00,9805,873,8581,561,138,16,1242,0,30,0,0,-1636
2016/10/14 16:00,9983,872,8885,771,138,16,604,0,37,0,48,-1388
2016/10/14 17:00,10118,869,8882,1044,138,17,66,0,44,0,510,-1452
2016/10/14 18:00,10333,869,8705,1119,138,17,0,0,49,0,848,-1412
2016/10/14 19:00,9917,869,8688,965,138,17,0,0,80,0,564,-1404
2016/10/14 20:00,9398,872,8937,842,138,17,0,0,89,0,195,-1692
2016/10/14 21:00,8806,872,8520,700,138,17,0,0,88,0,7,-1536
2016/10/14 22:00,8438,871,8352,558,138,17,0,0,86,0,0,-1584
2016/10/14 23:00,7987,871,8015,502,138,17,0,0,76,0,0,-1632
2016/10/15 0:00,7475,871,7365,511,137,16,0,0,87,0,0,-1512
2016/10/15 1:00,7398,871,7261,571,137,16,0,0,98,0,0,-1556
2016/10/15 2:00,7684,871,7623,569,137,16,0,0,104,0,0,-1636
2016/10/15 3:00,8167,871,7932,740,137,16,0,0,99,0,0,-1628
2016/10/15 4:00,8580,872,8187,885,137,16,0,0,95,0,0,-1612
