,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2017/1/6 17:00,11373,898,10423,563,146,23,15,0,68,0,641,-1404
2017/1/6 18:00,11900,898,10409,877,146,23,0,0,71,0,984,-1508
2017/1/6 19:00,11691,898,10383,829,146,23,0,0,77,0,847,-1512
2017/1/6 20:00,11298,900,10448,552,146,23,0,0,77,0,756,-1604
2017/1/6 21:00,10865,900,10401,419,146,23,0,0,85,0,519,-1628
2017/1/6 22:00,10350,900,10384,242,146,23,0,0,84,0,251,-1680
2017/1/6 23:00,9707,900,10018,201,146,23,0,0,79,0,0,-1660
2017/1/7 0:00,9201,900,9392,230,146,24,0,0,81,0,0,-1572
2017/1/7 1:00,9403,900,9742,296,146,24,0,0,63,0,0,-1768
2017/1/7 2:00,9855,900,10140,308,146,24,0,0,53,0,0,-1716
2017/1/7 3:00,10101,900,10435,279,146,24,0,0,49,0,0,-1732
2017/1/7 4:00,10204,900,10504,319,146,24,0,0,59,0,0,-1748
2017/1/7 5:00,10114,901,10280,371,146,24,0,0,64,0,0,-1672
2017/1/7 6:00,10373,900,10426,385,146,24,0,0,65,0,131,-1704
2017/1/7 7:00,10958,900,10474,472,146,24,30,0,66,0,482,-1636
2017/1/7 8:00,11317,901,10525,314,146,24,524,0,69,0,370,-1556
2017/1/7 9:00,11408,901,10364,271,146,24,1054,0,73,0,43,-1468
2017/1/7 10:00,11034,900,9793,247,146,24,1476,0,71,0,-179,-1444
2017/1/7 11:00,10948,901,10011,256,146,24,1337,0,64,0,-383,-1408
2017/1/7 12:00,10490,901,9947,229,146,24,1073,0,54,0,-328,-1556
2017/1/7 13:00,10720,900,10174,271,146,24,843,0,44,0,-66,-1616
2017/1/7 14:00,10753,901,10171,224,146,24,537,0,53,0,129,-1432
2017/1/7 15:00,10727,900,10500,237,146,24,303,0,67,0,130,-1580
2017/1/7 16:00,10999,900,10243,301,146,24,115,0,90,0,532,-1352
2017/1/7 17:00,11465,896,10464,642,146,24,4,0,94,0,747,-1552
2017/1/7 18:00,11610,897,10415,892,146,24,0,0,87,0,721,-1572
2017/1/7 19:00,11278,898,10374,765,146,24,0,0,90,0,493,-1512
2017/1/7 20:00,10826,900,10484,613,146,24,0,0,111,0,176,-1628
2017/1/7 21:00,10284,900,10272,387,146,24,0,0,123,0,0,-1568
2017/1/7 22:00,9736,900,9829,276,146,24,0,0,141,0,0,-1580
2017/1/7 23:00,9140,901,9394,282,146,25,0,0,148,0,-160,-1596
2017/1/8 0:00,8619,900,9719,279,145,19,0,0,150,0,-725,-1868
2017/1/8 1:00,8657,901,9906,333,145,19,0,0,152,0,-927,-1872
2017/1/8 2:00,9103,901,9886,354,145,19,0,0,153,0,-599,-1756
2017/1/8 3:00,9388,900,9843,364,145,19,0,0,148,0,-263,-1768
2017/1/8 4:00,9493,901,9908,512,145,19,0,0,156,0,-216,-1932
2017/1/8 5:00,9118,900,9578,469,145,19,0,0,154,0,-447,-1700
2017/1/8 6:00,8666,900,9132,413,145,19,0,0,136,0,-427,-1652
2017/1/8 7:00,8812,900,9189,391,145,19,0,0,130,0,-202,-1760
2017/1/8 8:00,9254,900,9457,359,145,19,37,0,121,0,0,-1784
2017/1/8 9:00,9620,900,9782,357,145,19,162,0,107,0,0,-1852
2017/1/8 10:00,9556,900,9540,355,145,19,411,0,130,0,-92,-1852
2017/1/8 11:00,9270,900,9270,403,145,19,1282,0,108,0,-985,-1872
2017/1/8 12:00,9159,901,8856,435,145,19,2206,0,91,0,-1538,-1956
2017/1/8 13:00,8801,900,8589,639,145,19,2294,0,100,0,-2161,-1724
2017/1/8 14:00,8488,900,8657,613,145,19,1648,0,136,0,-1722,-1908
2017/1/8 15:00,8678,900,8338,446,145,19,1068,0,141,0,-435,-1944
2017/1/8 16:00,9139,900,8661,723,145,19,333,0,154,0,0,-1796
2017/1/8 17:00,9926,897,9620,840,145,19,14,0,155,0,0,-1764
2017/1/8 18:00,10380,900,9963,989,145,19,0,0,136,0,0,-1772
2017/1/8 19:00,10197,897,9925,925,145,19,0,0,118,0,0,-1832
2017/1/8 20:00,9877,896,9772,716,145,19,0,0,109,0,0,-1780
2017/1/8 21:00,9473,900,9456,644,145,20,0,0,104,0,0,-1796
2017/1/8 22:00,8918,900,8947,544,145,20,0,0,109,0,13,-1760
2017/1/8 23:00,8295,900,8464,460,145,20,0,0,102,0,0,-1796
2017/1/9 0:00,7921,900,8208,465,145,18,0,0,98,0,-165,-1748
2017/1/9 1:00,8169,900,8522,425,145,18,0,0,95,0,-176,-1760
2017/1/9 2:00,8639,900,8742,473,145,18,0,0,93,0,0,-1732
2017/1/9 3:00,8998,900,9153,489,145,18,0,0,105,0,0,-1812
2017/1/9 4:00,9157,900,9305,496,145,18,0,0,125,0,0,-1832
2017/1/9 5:00,8948,900,9023,508,145,18,0,0,174,0,0,-1820
2017/1/9 6:00,8870,899,8969,538,145,18,0,0,185,0,0,-1884
2017/1/9 7:00,9355,900,9399,548,145,18,23,0,194,0,0,-1872
2017/1/9 8:00,9618,900,9248,480,145,18,360,0,203,0,0,-1736
2017/1/9 9:00,9892,900,8653,476,145,18,923,0,221,0,0,-1444
2017/1/9 10:00,10033,900,8633,348,145,18,1688,0,227,0,-266,-1660
2017/1/9 11:00,9844,901,8615,322,145,18,1888,0,234,0,-595,-1684
2017/1/9 12:00,9619,900,8605,358,145,18,2052,0,233,0,-1004,-1688
2017/1/9 13:00,9596,900,8798,419,145,18,2031,0,213,0,-1136,-1792
2017/1/9 14:00,9389,900,8873,389,145,18,1643,0,181,0,-976,-1784
2017/1/9 15:00,9573,900,9014,391,145,18,1109,0,166,0,-262,-1908
2017/1/9 16:00,10069,901,9815,484,145,18,384,0,145,0,1,-1824
2017/1/9 17:00,10985,897,10623,772,145,18,18,0,116,0,48,-1652
2017/1/9 18:00,11420,897,10511,992,145,18,0,0,99,0,338,-1580
2017/1/9 19:00,11132,899,10575,797,145,18,0,0,93,0,393,-1788
2017/1/9 20:00,10928,900,10285,583,145,18,0,0,76,0,633,-1712
2017/1/9 21:00,10388,900,10400,479,145,18,0,0,67,0,175,-1796
2017/1/9 22:00,9800,900,10073,346,145,18,0,0,50,0,0,-1732
2017/1/9 23:00,9164,900,9579,283,145,19,0,0,46,0,0,-1808
2017/1/10 0:00,8645,900,8959,343,145,18,0,0,44,0,0,-1764
2017/1/10 1:00,8908,900,9215,322,145,18,0,0,44,0,0,-1736
2017/1/10 2:00,9449,900,9813,359,145,18,0,0,38,0,0,-1824
2017/1/10 3:00,9867,900,10269,366,145,18,0,0,37,0,0,-1868
2017/1/10 4:00,10013,900,10370,401,145,18,0,0,43,0,0,-1864
2017/1/10 5:00,10193,900,10449,504,145,18,0,0,41,0,0,-1864
2017/1/10 6:00,10913,900,10727,500,145,18,0,0,41,0,334,-1752
2017/1/10 7:00,11518,900,10917,594,145,18,20,0,47,0,617,-1740
2017/1/10 8:00,11829,900,10959,443,145,18,369,0,67,0,516,-1588
2017/1/10 9:00,11691,900,10739,344,145,18,972,0,81,0,28,-1536
2017/1/10 10:00,11273,900,10395,283,145,18,1457,0,84,0,-29,-1980
2017/1/10 11:00,11254,900,10411,328,145,18,1708,0,88,0,-336,-2008
2017/1/10 12:00,10691,900,10716,214,142,18,1441,0,91,0,-483,-2348
2017/1/10 13:00,11123,900,10972,290,145,18,1600,0,93,0,-619,-2276
2017/1/10 14:00,11008,900,10863,312,145,18,1446,0,111,0,-595,-2192
2017/1/10 15:00,11143,900,10804,337,145,18,1025,0,116,0,-138,-2064
2017/1/10 16:00,11406,897,11255,384,145,18,416,0,107,0,0,-1816
2017/1/10 17:00,12018,897,11737,644,145,18,24,0,102,0,75,-1624
2017/1/10 18:00,12550,898,11693,942,145,18,0,0,93,0,357,-1596
2017/1/10 19:00,12256,900,11764,875,145,18,0,0,81,0,185,-1712
2017/1/10 20:00,11804,900,11765,677,145,18,0,0,71,0,28,-1800
2017/1/10 21:00,11376,899,11356,550,145,18,0,0,60,0,0,-1652
2017/1/10 22:00,10731,900,10938,391,145,18,0,0,59,0,0,-1720
2017/1/10 23:00,10075,899,10349,507,145,18,0,0,49,0,0,-1892
2017/1/11 0:00,9330,900,9632,353,146,21,0,0,46,0,0,-1768
2017/1/11 1:00,9468,900,9820,341,146,21,0,0,56,0,0,-1816
2017/1/11 2:00,9883,900,10146,352,146,21,0,0,74,0,0,-1756
2017/1/11 3:00,10186,900,10529,324,146,21,0,0,98,0,0,-1832
2017/1/11 4:00,10343,899,10641,344,146,21,0,0,104,0,0,-1812
2017/1/11 5:00,10480,900,10626,423,146,21,0,0,88,0,0,-1724
2017/1/11 6:00,11201,900,11196,487,146,21,0,0,96,0,75,-1720
2017/1/11 7:00,11874,900,11684,507,146,21,15,0,135,0,170,-1704
2017/1/11 8:00,12287,900,11736,425,146,21,308,0,135,0,128,-1512
2017/1/11 9:00,12243,899,10985,294,146,21,1265,0,113,0,0,-1480
2017/1/11 10:00,11638,900,10246,293,146,21,2196,0,118,0,-402,-1880
2017/1/11 11:00,11348,900,10065,304,146,21,2793,0,108,0,-1261,-1728
2017/1/11 12:00,10633,901,9810,226,137,21,3215,0,90,0,-1995,-1772
2017/1/11 13:00,10766,901,9195,161,146,21,3085,0,96,0,-1131,-1708
2017/1/11 14:00,10587,900,8856,185,146,21,2336,0,99,0,0,-1956
2017/1/11 15:00,10660,902,9366,253,146,22,1592,0,83,0,0,-1704
2017/1/11 16:00,11409,902,10855,343,146,22,564,0,89,0,0,-1512
2017/1/11 17:00,12319,902,11766,593,146,22,33,0,86,0,363,-1592
2017/1/11 18:00,13020,902,11651,925,146,22,0,0,70,0,844,-1540
2017/1/11 19:00,12788,900,11744,881,146,22,0,0,57,0,758,-1720
2017/1/11 20:00,12373,899,11715,658,146,22,0,0,60,0,625,-1752
2017/1/11 21:00,11886,900,11721,569,146,22,0,0,67,0,325,-1864
2017/1/11 22:00,11175,902,11378,408,146,22,0,0,69,0,14,-1764
2017/1/11 23:00,10377,901,10646,342,146,22,0,0,72,0,0,-1752
2017/1/12 0:00,9712,902,10046,393,146,20,0,0,65,0,0,-1860
2017/1/12 1:00,9839,902,10340,271,146,20,0,0,72,0,0,-1912
2017/1/12 2:00,10148,901,10713,278,146,20,0,0,74,0,0,-1984
2017/1/12 3:00,10519,901,10981,287,146,20,0,0,76,0,0,-1892
2017/1/12 4:00,10679,901,11104,333,146,20,0,0,79,0,0,-1904
2017/1/12 5:00,10776,901,11210,372,146,21,0,0,74,0,0,-1948
2017/1/12 6:00,11559,901,11753,515,146,21,0,0,63,0,0,-1840
2017/1/12 7:00,12227,902,12170,443,146,21,23,0,56,0,198,-1732
2017/1/12 8:00,12523,900,11731,423,146,21,422,0,52,0,0,-1172
2017/1/12 9:00,12563,901,11643,227,146,21,927,0,54,0,0,-1356
2017/1/12 10:00,12187,901,10838,253,146,21,1391,0,49,0,0,-1412
2017/1/12 11:00,12060,902,10518,288,146,21,1551,0,55,0,-89,-1332
2017/1/12 12:00,11509,903,10623,225,137,21,1973,0,69,0,-870,-1572
2017/1/12 13:00,11463,904,10622,238,146,21,1649,0,88,0,-665,-1540
2017/1/12 14:00,11481,904,10626,293,147,21,1309,0,92,0,-631,-1280
2017/1/12 15:00,11542,905,10916,805,147,21,840,0,83,0,-683,-1492
2017/1/12 16:00,12008,905,11538,352,147,21,270,0,87,0,0,-1312
2017/1/12 17:00,12738,905,12400,398,147,21,13,0,96,0,306,-1548
2017/1/12 18:00,13140,905,12333,777,147,21,0,0,94,0,415,-1552
2017/1/12 19:00,12759,906,12147,752,147,21,0,0,101,0,217,-1532
2017/1/12 20:00,12198,905,12060,535,147,21,0,0,106,0,0,-1576
2017/1/12 21:00,11624,905,11634,386,147,21,0,0,127,0,0,-1596
2017/1/12 22:00,10950,905,11227,384,147,21,0,0,114,0,0,-1848
2017/1/12 23:00,10004,902,10274,340,147,21,0,0,116,0,0,-1796
2017/1/13 0:00,9355,902,9529,333,147,21,0,0,119,0,0,-1696
2017/1/13 1:00,9469,902,9886,319,147,22,0,0,113,0,0,-1920
2017/1/13 2:00,9934,903,10062,350,147,22,0,0,122,0,0,-1672
2017/1/13 3:00,10228,905,10527,290,147,22,0,0,117,0,0,-1780
2017/1/13 4:00,10503,904,10721,318,147,22,0,0,135,0,0,-1744
2017/1/13 5:00,10670,904,10891,398,147,22,0,0,148,0,0,-1840
2017/1/13 6:00,11408,905,11363,494,147,22,0,0,173,0,0,-1696
2017/1/13 7:00,12032,905,12012,497,147,22,18,0,179,0,0,-1748
2017/1/13 8:00,12146,905,11304,379,147,22,569,0,168,0,0,-1348
2017/1/13 9:00,11829,905,9988,271,147,22,1627,0,157,0,0,-1288
2017/1/13 10:00,11408,905,9333,267,147,22,2456,0,131,0,-245,-1608
2017/1/13 11:00,11064,904,8886,274,147,22,3069,0,127,0,-625,-1740
2017/1/13 12:00,10589,904,8531,191,147,22,3419,0,142,0,-1015,-1752
2017/1/13 13:00,10939,905,8686,181,147,22,3058,0,140,0,-424,-1776
2017/1/13 14:00,10888,904,9254,231,147,22,2176,0,154,0,0,-2000
2017/1/13 15:00,11223,905,10420,234,147,22,1357,0,154,0,0,-2016
2017/1/13 16:00,11862,905,11567,286,147,22,412,0,135,0,0,-1612
2017/1/13 17:00,12741,905,12261,631,147,22,21,0,139,0,63,-1448
2017/1/13 18:00,13060,903,12257,959,147,22,0,0,145,0,163,-1536
2017/1/13 19:00,12669,903,11962,807,147,22,0,0,157,0,211,-1540
2017/1/13 20:00,12161,906,11760,594,147,22,0,0,161,0,195,-1624
2017/1/13 21:00,11550,904,11481,453,147,22,0,0,191,0,16,-1664
2017/1/13 22:00,10857,906,10926,298,147,22,0,0,198,0,0,-1640
2017/1/13 23:00,10098,906,10228,285,147,22,0,0,202,0,0,-1692
2017/1/14 0:00,9533,905,9360,289,147,20,0,0,208,0,0,-1396
2017/1/14 1:00,9708,905,9516,320,147,20,0,0,204,0,0,-1404
2017/1/14 2:00,10006,905,9881,286,147,20,0,0,203,0,0,-1436
2017/1/14 3:00,10365,904,10206,302,147,20,0,0,198,0,0,-1412
2017/1/14 4:00,10496,905,10362,309,147,20,0,0,193,0,0,-1440
2017/1/14 5:00,10435,906,10293,377,147,20,0,0,156,0,0,-1464
2017/1/14 6:00,10749,906,10475,444,147,20,0,0,149,0,0,-1392
2017/1/14 7:00,11353,906,11045,521,147,20,32,0,156,0,22,-1496
2017/1/14 8:00,11743,906,10648,391,147,20,608,0,160,0,51,-1188
2017/1/14 9:00,11511,907,9539,294,147,20,1531,0,169,0,0,-1096
2017/1/14 10:00,11173,906,8908,213,147,20,2079,0,188,0,0,-1288
2017/1/14 11:00,11235,906,8686,246,147,20,2584,0,202,0,0,-1556
2017/1/14 12:00,10908,906,8543,183,147,20,2878,0,203,0,-224,-1748
2017/1/14 13:00,10718,905,8923,214,147,20,2924,0,204,0,-875,-1744
2017/1/14 14:00,10644,903,8909,220,147,20,2581,0,209,0,-417,-1928
2017/1/14 15:00,10542,905,9297,266,147,20,1655,0,212,0,0,-1960
2017/1/14 16:00,11165,901,10209,315,147,20,664,0,209,0,0,-1300
2017/1/14 17:00,12048,905,10981,739,147,20,38,0,206,0,196,-1184
2017/1/14 18:00,12610,904,10935,979,147,21,0,0,199,0,653,-1228
2017/1/14 19:00,12439,903,11012,712,147,21,0,0,193,0,711,-1260
2017/1/14 20:00,12057,904,10961,576,147,21,0,0,176,0,552,-1280
2017/1/14 21:00,11602,906,10959,358,147,21,0,0,151,0,372,-1312
2017/1/14 22:00,11112,907,10948,303,147,21,0,0,146,0,72,-1432
2017/1/14 23:00,10477,906,10512,270,147,21,0,0,153,0,0,-1532
2017/1/15 0:00,9952,906,9847,219,147,20,0,0,153,0,0,-1340
2017/1/15 1:00,10064,907,9987,253,147,20,0,0,182,0,0,-1432
2017/1/15 2:00,10373,905,10116,296,147,20,0,0,177,0,0,-1288
2017/1/15 3:00,10561,905,10303,346,147,20,0,0,168,0,0,-1328
2017/1/15 4:00,10508,904,10243,414,147,20,0,0,176,0,0,-1396
2017/1/15 5:00,10209,904,9825,406,147,20,0,0,167,0,0,-1260
2017/1/15 6:00,10232,905,9894,398,147,20,0,0,152,0,0,-1284
2017/1/15 7:00,10813,904,10374,474,147,20,35,0,142,0,73,-1356
2017/1/15 8:00,11163,906,10190,323,147,20,600,0,134,0,39,-1196
2017/1/15 9:00,11136,905,9215,221,147,20,1724,0,124,0,0,-1220
