,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2016/7/3 11:00,11106,1760,8083,1345,138,20,2993,0,80,0,-1285,-2028
2016/7/3 12:00,11233,1756,8133,1298,138,20,3118,0,80,0,-1254,-2056
2016/7/3 13:00,11012,1756,8368,1311,138,20,2655,0,75,0,-1315,-1996
2016/7/3 14:00,11136,1761,8358,1251,138,20,2263,0,81,0,-716,-2020
2016/7/3 15:00,10968,1766,8174,1309,138,20,1701,0,82,0,-270,-1952
2016/7/3 16:00,11052,1759,7840,1325,138,20,1125,0,73,0,0,-1228
2016/7/3 17:00,11342,1756,8251,1307,138,20,771,0,66,0,457,-1424
2016/7/3 18:00,11596,1758,8148,1314,138,21,279,0,61,0,1141,-1264
2016/7/3 19:00,11667,1762,8152,1376,138,21,12,0,54,0,1472,-1320
2016/7/3 20:00,11393,1765,8226,1315,138,21,0,0,56,0,1260,-1388
2016/7/3 21:00,10786,1768,8112,1308,138,21,0,0,55,0,708,-1324
2016/7/3 22:00,10096,1769,8005,1295,138,21,0,0,50,0,146,-1328
2016/7/3 23:00,9253,1768,7899,1211,138,21,0,0,57,0,-469,-1372
2016/7/4 0:00,8472,1768,7844,1310,137,19,0,0,64,0,-1434,-1236
2016/7/4 1:00,8137,1768,7942,1305,137,19,0,0,55,0,-1757,-1332
2016/7/4 2:00,8186,1767,7845,1311,137,19,0,0,68,0,-1753,-1208
2016/7/4 3:00,8588,1773,8049,1293,137,19,0,0,71,0,-1370,-1384
2016/7/4 4:00,8929,1774,8142,1324,137,20,0,0,74,0,-1082,-1460
2016/7/4 5:00,8951,1777,8063,1323,137,20,18,0,73,0,-1136,-1324
2016/7/4 6:00,9267,1772,8180,1285,137,20,319,0,72,0,-1242,-1276
2016/7/4 7:00,10062,1768,8141,1029,137,20,1019,0,65,0,-865,-1252
2016/7/4 8:00,11288,1767,8018,1259,137,20,1805,0,67,0,-61,-1724
2016/7/4 9:00,12433,1766,8407,1209,136,20,2356,0,63,0,0,-1524
2016/7/4 10:00,13277,1763,8138,1220,136,20,3129,0,63,0,0,-1192
2016/7/4 11:00,13674,1760,8078,1228,136,20,3470,0,58,0,0,-1076
2016/7/4 12:00,13252,1758,7783,1188,136,20,3589,0,54,0,0,-1276
2016/7/4 13:00,13438,1754,7846,1265,136,20,3408,0,49,0,0,-1040
2016/7/4 14:00,13676,1756,8518,1399,136,20,2991,0,48,0,76,-1268
2016/7/4 15:00,13627,1763,9106,1374,136,20,2447,0,45,0,0,-1264
2016/7/4 16:00,13742,1758,9679,1357,136,20,1816,0,40,0,40,-1104
2016/7/4 17:00,13733,1762,9788,1369,136,20,1054,0,37,0,627,-1060
2016/7/4 18:00,13488,1763,9993,1304,136,20,252,0,29,0,1195,-1204
2016/7/4 19:00,13273,1765,9781,1304,136,20,8,0,23,0,1192,-956
2016/7/4 20:00,12704,1764,9652,1313,136,20,0,0,19,0,968,-1168
2016/7/4 21:00,11892,1766,9724,1298,136,20,0,0,21,0,279,-1352
2016/7/4 22:00,11141,1765,9194,1211,136,20,0,0,27,0,8,-1220
2016/7/4 23:00,10223,1765,8514,1212,136,20,0,0,25,0,-57,-1392
2016/7/5 0:00,9222,1766,8396,1181,135,24,0,0,25,0,-829,-1476
2016/7/5 1:00,8827,1766,8522,1271,135,24,0,0,29,0,-1524,-1396
2016/7/5 2:00,8718,1766,8463,1262,135,24,0,0,21,0,-1585,-1368
2016/7/5 3:00,9068,1766,8511,1262,135,24,0,0,21,0,-1251,-1400
2016/7/5 4:00,9352,1771,8443,1167,135,24,0,0,21,0,-733,-1476
2016/7/5 5:00,9305,1771,7754,1290,135,24,16,0,17,0,-258,-1444
2016/7/5 6:00,9537,1774,7506,1215,135,24,349,0,12,0,-98,-1380
2016/7/5 7:00,10314,1774,7575,1285,135,24,1208,0,17,0,0,-1704
2016/7/5 8:00,11630,1776,8308,1246,135,24,2336,0,21,0,0,-2216
2016/7/5 9:00,12878,1774,9026,1287,135,25,3248,0,27,0,0,-2644
2016/7/5 10:00,13335,1774,9067,1269,135,25,3801,0,32,0,0,-2768
2016/7/5 11:00,13871,1770,9310,1301,135,25,4138,0,32,0,0,-2840
2016/7/5 12:00,13773,1765,8618,1221,132,25,4354,0,30,0,0,-2372
2016/7/5 13:00,14228,1764,8938,1112,135,25,4204,0,33,0,161,-2144
2016/7/5 14:00,14364,1763,9765,1165,135,25,3781,0,33,0,285,-2588
2016/7/5 15:00,14222,1762,10159,1147,135,25,3065,0,39,0,146,-2256
2016/7/5 16:00,14298,1765,10054,1268,135,25,2097,0,41,0,285,-1372
2016/7/5 17:00,14078,1763,9885,1268,135,25,1079,0,46,0,797,-920
2016/7/5 18:00,13942,1757,9988,1574,135,25,320,0,33,0,1162,-1052
2016/7/5 19:00,13673,1752,10053,1478,135,25,11,0,37,0,1070,-888
2016/7/5 20:00,13159,1760,9891,1363,135,25,0,0,45,0,984,-1044
2016/7/5 21:00,12348,1765,9736,1248,135,25,0,0,41,0,650,-1252
2016/7/5 22:00,11558,1768,9576,1037,135,25,0,0,42,0,231,-1256
2016/7/5 23:00,10538,1766,8848,1028,135,25,0,0,40,0,0,-1304
2016/7/6 0:00,9574,1766,8360,1010,136,22,0,0,45,0,-445,-1320
2016/7/6 1:00,9143,1766,8419,1037,136,23,0,0,37,0,-983,-1292
2016/7/6 2:00,8983,1766,8597,1077,136,23,0,0,47,0,-1323,-1340
2016/7/6 3:00,9195,1769,8763,1126,136,23,0,0,29,0,-1307,-1344
2016/7/6 4:00,9413,1768,8766,1073,136,23,0,0,25,0,-942,-1436
2016/7/6 5:00,9428,1767,8650,1163,136,23,17,0,28,0,-1052,-1304
2016/7/6 6:00,9750,1768,8847,1145,136,23,393,0,22,0,-1168,-1416
2016/7/6 7:00,10484,1768,8242,1023,136,23,1311,0,28,0,-883,-1164
2016/7/6 8:00,11818,1765,7745,1042,136,23,2354,0,30,0,-17,-1260
2016/7/6 9:00,13021,1751,8316,1143,136,23,3303,0,29,0,0,-1680
2016/7/6 10:00,13487,1708,8443,1086,136,23,3969,0,22,0,0,-1900
2016/7/6 11:00,14062,1723,8534,1110,136,23,4437,0,19,0,0,-1920
2016/7/6 12:00,13870,1744,8447,893,136,23,4594,0,19,0,110,-2096
2016/7/6 13:00,14081,1759,7941,1146,136,23,4345,0,23,0,0,-1292
2016/7/6 14:00,14273,1756,9084,1118,136,23,3979,0,21,0,0,-1844
2016/7/6 15:00,14169,1756,9522,1108,136,23,3204,0,16,0,0,-1596
2016/7/6 16:00,14238,1763,9794,1095,136,23,2234,0,14,0,119,-940
2016/7/6 17:00,13983,1755,10036,1278,136,23,1141,0,16,0,458,-860
2016/7/6 18:00,13657,1750,10188,1570,136,23,297,0,9,0,664,-980
2016/7/6 19:00,13373,1755,10323,1363,136,23,11,0,5,0,705,-948
2016/7/6 20:00,12843,1760,10317,1174,136,23,0,0,8,0,537,-1112
2016/7/6 21:00,11983,1761,10113,1093,136,23,0,0,7,0,110,-1260
2016/7/6 22:00,11237,1766,9489,1036,136,23,0,0,7,0,0,-1220
2016/7/6 23:00,10267,1769,8602,979,136,23,0,0,6,0,0,-1248
2016/7/7 0:00,9410,1767,8364,960,139,26,0,0,7,0,-377,-1476
2016/7/7 1:00,8939,1766,8416,896,139,26,0,0,7,0,-923,-1388
2016/7/7 2:00,8809,1768,8039,932,139,26,0,0,9,0,-764,-1340
2016/7/7 3:00,9072,1768,8111,941,139,26,0,0,9,0,-430,-1492
2016/7/7 4:00,9318,1766,8064,994,139,26,0,0,7,0,-338,-1340
2016/7/7 5:00,9343,1767,8117,1001,139,26,19,0,16,0,-338,-1404
2016/7/7 6:00,9508,1769,7938,954,139,26,342,0,21,0,-325,-1356
2016/7/7 7:00,10027,1772,7656,909,139,26,1029,0,15,0,-227,-1292
2016/7/7 8:00,11332,1772,8527,916,139,26,1933,0,15,0,0,-1996
2016/7/7 9:00,12586,1772,8877,947,138,26,2818,0,24,0,0,-2016
2016/7/7 10:00,13352,1769,9046,922,138,26,3498,0,37,0,0,-2084
2016/7/7 11:00,13793,1770,9462,981,138,26,3674,0,42,0,0,-2300
2016/7/7 12:00,13601,1770,9288,912,138,26,3479,0,52,0,0,-2064
2016/7/7 13:00,13638,1769,9658,958,138,26,2781,0,41,0,59,-1792
2016/7/7 14:00,13757,1766,10466,1003,139,26,2110,0,45,0,458,-2256
2016/7/7 15:00,13517,1764,10430,1186,139,26,1466,0,36,0,498,-2028
2016/7/7 16:00,13416,1760,10072,1186,139,26,936,0,31,0,58,-792
2016/7/7 17:00,13275,1758,10124,1293,139,26,417,0,33,0,209,-724
2016/7/7 18:00,13185,1756,10228,1293,139,26,108,0,37,0,486,-888
2016/7/7 19:00,12977,1759,10234,1273,139,26,3,0,34,0,521,-1012
2016/7/7 20:00,12445,1764,10192,1243,139,26,0,0,56,0,129,-1104
2016/7/7 21:00,11674,1767,9652,1160,139,26,0,0,70,0,0,-1140
2016/7/7 22:00,11081,1767,9180,1151,139,27,0,0,57,0,0,-1240
2016/7/7 23:00,10209,1771,8339,994,139,27,0,0,47,0,0,-1108
2016/7/8 0:00,9316,1770,7716,969,139,26,0,0,52,0,0,-1356
2016/7/8 1:00,9003,1770,7411,939,139,26,0,0,82,0,0,-1364
2016/7/8 2:00,8875,1770,7120,963,139,26,0,0,109,0,0,-1252
2016/7/8 3:00,9058,1768,7399,967,139,26,0,0,123,0,0,-1364
2016/7/8 4:00,9329,1767,7770,974,139,26,0,0,137,0,0,-1484
2016/7/8 5:00,9435,1767,7756,955,139,26,0,0,144,0,0,-1352
2016/7/8 6:00,9592,1768,7956,942,139,26,14,0,139,0,0,-1392
2016/7/8 7:00,10178,1772,8429,895,139,26,62,0,135,0,20,-1300
2016/7/8 8:00,11013,1773,8882,1055,139,26,129,0,117,0,0,-1108
2016/7/8 9:00,11788,1774,9213,1109,140,26,174,0,120,0,0,-768
2016/7/8 10:00,12013,1777,9502,1138,140,26,243,0,115,0,0,-928
2016/7/8 11:00,12012,1773,9314,1120,140,26,290,0,113,0,0,-764
2016/7/8 12:00,11431,1776,8761,1116,140,26,346,0,94,0,0,-828
2016/7/8 13:00,11503,1774,8742,1141,140,26,288,0,88,0,0,-696
2016/7/8 14:00,11640,1773,8881,1148,140,27,256,0,83,0,0,-668
2016/7/8 15:00,11564,1772,8902,1136,140,27,219,0,96,0,0,-728
2016/7/8 16:00,11619,1763,8942,1264,140,27,158,0,105,0,0,-780
2016/7/8 17:00,11384,1761,8870,1307,140,27,96,0,111,0,0,-928
2016/7/8 18:00,11204,1761,8952,1281,140,27,32,0,147,0,0,-1136
2016/7/8 19:00,10985,1769,8853,1245,140,27,1,0,130,0,0,-1180
2016/7/8 20:00,10526,1769,8483,1250,140,27,0,0,113,0,0,-1256
2016/7/8 21:00,9983,1766,8021,1239,140,27,0,0,110,0,0,-1320
2016/7/8 22:00,9597,1768,7576,1245,140,27,0,0,97,0,0,-1256
2016/7/8 23:00,9038,1768,7064,1254,140,27,0,0,77,0,0,-1292
2016/7/9 0:00,8609,1768,6599,1435,139,25,0,0,71,0,0,-1428
2016/7/9 1:00,8308,1767,6423,1365,139,25,0,0,57,0,0,-1468
2016/7/9 2:00,8399,1767,6654,1358,139,25,0,0,44,0,0,-1588
2016/7/9 3:00,8666,1766,6832,1253,139,25,0,0,35,0,0,-1384
2016/7/9 4:00,8935,1766,7061,1231,139,25,0,0,29,0,0,-1316
2016/7/9 5:00,8910,1765,7120,1232,139,26,0,0,20,0,0,-1392
2016/7/9 6:00,8846,1766,7061,1195,139,26,42,0,17,0,0,-1400
2016/7/9 7:00,9099,1766,6976,1194,139,26,320,0,14,0,0,-1336
2016/7/9 8:00,9445,1769,6868,1174,139,26,667,0,14,0,0,-1212
2016/7/9 9:00,10320,1767,7226,1213,139,26,1165,0,12,0,0,-1228
2016/7/9 10:00,10561,1769,7114,1226,139,26,1522,0,21,0,0,-1256
2016/7/9 11:00,10745,1772,6639,1219,139,26,2056,0,26,0,0,-1132
2016/7/9 12:00,11134,1772,6637,1206,139,26,2723,0,23,0,0,-1392
2016/7/9 13:00,11364,1772,7091,1225,139,26,2801,0,22,0,0,-1712
2016/7/9 14:00,11431,1767,7646,1238,139,26,2439,0,20,0,0,-1844
2016/7/9 15:00,11540,1766,7356,1189,139,26,1926,0,23,0,139,-1024
2016/7/9 16:00,11338,1758,8029,1181,139,26,1139,0,28,0,114,-1076
2016/7/9 17:00,11299,1763,8393,1190,139,26,507,0,36,0,369,-1124
2016/7/9 18:00,11358,1771,8392,1381,139,26,140,0,48,0,621,-1160
2016/7/9 19:00,11386,1764,8494,1580,139,26,4,0,56,0,703,-1380
2016/7/9 20:00,11038,1766,8372,1190,139,26,0,0,52,0,773,-1280
2016/7/9 21:00,10509,1766,8352,1181,139,26,0,0,55,0,338,-1348
2016/7/9 22:00,10046,1765,8226,1227,139,26,0,0,55,0,0,-1392
2016/7/9 23:00,9453,1768,7543,1265,139,26,0,0,48,0,0,-1336
2016/7/10 0:00,8644,1766,6782,1261,139,18,0,0,42,0,0,-1364
2016/7/10 1:00,8410,1767,6687,1264,139,18,0,0,43,0,0,-1508
2016/7/10 2:00,8341,1764,6631,1287,139,19,0,0,53,0,0,-1552
2016/7/10 3:00,8589,1765,6658,1267,139,19,0,0,45,0,0,-1304
2016/7/10 4:00,8836,1763,7001,1242,139,19,0,0,36,0,0,-1364
2016/7/10 5:00,8728,1764,6910,1261,139,19,1,0,18,0,0,-1384
2016/7/10 6:00,8555,1766,6955,1268,139,19,81,0,19,0,-196,-1496
2016/7/10 7:00,8801,1768,6823,1278,139,19,246,0,16,0,0,-1488
2016/7/10 8:00,9133,1768,7060,1248,139,19,472,0,12,0,35,-1620
2016/7/10 9:00,9801,1766,7116,1244,139,19,996,0,9,0,0,-1488
2016/7/10 10:00,10482,1766,7239,1264,139,19,1684,0,7,0,0,-1636
2016/7/10 11:00,10751,1764,7112,1262,139,19,2225,0,7,0,-93,-1684
2016/7/10 12:00,10950,1765,7005,1263,139,19,2433,0,11,0,-237,-1448
2016/7/10 13:00,10875,1758,7315,1268,139,19,1644,0,24,0,112,-1404
2016/7/10 14:00,10752,1762,7611,1264,139,19,1013,0,24,0,368,-1448
2016/7/10 15:00,10653,1759,8066,1253,139,19,669,0,39,0,285,-1576
2016/7/10 16:00,10705,1760,7886,1252,139,19,294,0,36,0,503,-1184
2016/7/10 17:00,10968,1754,8310,1234,139,19,119,0,38,0,499,-1144
2016/7/10 18:00,11109,1753,8700,1233,139,19,34,0,42,0,441,-1252
2016/7/10 19:00,11151,1754,8663,1295,139,19,0,0,45,0,368,-1132
2016/7/10 20:00,10834,1762,8820,1248,139,19,0,0,56,0,66,-1276
2016/7/10 21:00,10292,1763,8494,1242,139,19,0,0,67,0,0,-1432
2016/7/10 22:00,9727,1762,7920,1236,139,19,0,0,76,0,-49,-1376
2016/7/10 23:00,9030,1766,7838,1291,139,19,0,0,49,0,-796,-1276
2016/7/11 0:00,8359,1766,7987,1290,140,20,0,0,50,0,-1542,-1352
2016/7/11 1:00,8066,1766,7760,1277,140,20,0,0,42,0,-1783,-1156
2016/7/11 2:00,8104,1767,7888,1339,140,20,0,0,36,0,-1782,-1304
2016/7/11 3:00,8395,1765,7953,1286,140,20,0,0,38,0,-1523,-1284
2016/7/11 4:00,8798,1767,7933,1214,140,20,0,0,38,0,-1070,-1244
2016/7/11 5:00,8935,1765,8041,1180,140,21,3,0,41,0,-964,-1292
2016/7/11 6:00,9263,1766,7943,1167,140,21,84,0,45,0,-643,-1260
2016/7/11 7:00,9889,1766,8443,1237,140,21,215,0,47,0,-668,-1312
2016/7/11 8:00,11063,1765,8697,1117,140,21,439,0,50,0,-38,-1128
2016/7/11 9:00,11938,1769,8929,1232,139,21,731,0,53,0,0,-936
2016/7/11 10:00,12191,1767,8989,1242,139,21,1002,0,71,0,0,-1040
2016/7/11 11:00,12408,1763,8982,1256,139,21,997,0,90,0,0,-840
2016/7/11 12:00,12072,1761,8755,1194,139,21,1014,0,104,0,16,-932
2016/7/11 13:00,12318,1759,8856,1251,139,21,934,0,106,0,0,-748
2016/7/11 14:00,12262,1755,9053,1239,139,21,765,0,130,0,0,-840
2016/7/11 15:00,12117,1754,8988,1241,139,21,653,0,117,0,0,-796
2016/7/11 16:00,12296,1753,9238,1280,139,21,609,0,108,0,0,-852
2016/7/11 17:00,12189,1744,9522,1278,139,21,383,0,106,0,0,-1004
2016/7/11 18:00,12153,1744,9982,1270,139,21,150,0,110,0,37,-1300
2016/7/11 19:00,12193,1752,10052,1293,139,21,4,0,120,0,168,-1356
2016/7/11 20:00,11773,1763,9779,1346,139,21,0,0,133,0,0,-1408
2016/7/11 21:00,11018,1756,9078,1229,139,21,0,0,143,0,0,-1348
2016/7/11 22:00,10606,1756,9064,1239,139,21,0,0,155,0,0,-1768
2016/7/11 23:00,9785,1760,7968,1246,139,21,0,0,159,0,0,-1508
2016/7/12 0:00,9055,1760,7231,1234,138,21,0,0,163,0,-104,-1388
2016/7/12 1:00,8827,1761,7348,1360,138,21,0,0,159,0,-336,-1624
2016/7/12 2:00,8868,1759,7198,1367,138,21,0,0,157,0,-84,-1688
2016/7/12 3:00,9053,1760,7211,1304,138,21,0,0,135,0,0,-1516
2016/7/12 4:00,9394,1757,7575,1265,138,21,0,0,134,0,0,-1496
2016/7/12 5:00,9483,1759,7733,1251,138,21,4,0,145,0,0,-1568
2016/7/12 6:00,9695,1759,7648,1266,138,21,125,0,158,0,0,-1420
2016/7/12 7:00,10294,1757,7833,1248,138,21,487,0,158,0,0,-1348
2016/7/12 8:00,11284,1759,8492,1162,138,21,1084,0,161,0,187,-1720
2016/7/12 9:00,12325,1759,8550,1215,138,21,1837,0,169,0,0,-1364
2016/7/12 10:00,12822,1760,8864,1220,138,21,2210,0,181,0,0,-1572
2016/7/12 11:00,13175,1762,9099,1241,138,21,2533,0,181,0,0,-1800
2016/7/12 12:00,12988,1761,9002,1230,138,21,2479,0,177,0,0,-1820
2016/7/12 13:00,13040,1758,9457,1221,138,21,2285,0,160,0,0,-2000
2016/7/12 14:00,13116,1757,9315,1258,138,21,2033,0,138,0,0,-1544
2016/7/12 15:00,13093,1756,9677,1274,138,21,1683,0,144,0,0,-1600
2016/7/12 16:00,13103,1750,9665,1259,138,21,1009,0,129,0,0,-868
2016/7/12 17:00,12942,1748,9983,1213,138,21,438,0,134,0,199,-932
2016/7/12 18:00,12803,1747,9941,1308,138,21,162,0,117,0,445,-1076
2016/7/12 19:00,12624,1752,9954,1372,138,21,5,0,125,0,445,-1188
2016/7/12 20:00,12044,1758,9878,1215,138,21,0,0,147,0,195,-1308
2016/7/12 21:00,11408,1756,9450,1246,138,22,0,0,156,0,0,-1360
2016/7/12 22:00,10792,1756,8724,1225,138,22,0,0,175,0,0,-1248
2016/7/12 23:00,9979,1756,8069,1221,138,22,0,0,181,0,0,-1408
2016/7/13 0:00,9163,1755,7499,1207,137,20,0,0,188,0,-323,-1320
2016/7/13 1:00,8879,1757,7552,1281,137,20,0,0,205,0,-665,-1408
2016/7/13 2:00,8808,1758,7509,1293,137,21,0,0,204,0,-662,-1452
2016/7/13 3:00,9098,1758,7545,1211,137,21,0,0,197,0,-423,-1348
2016/7/13 4:00,9413,1757,7603,1175,137,21,0,0,192,0,-96,-1376
2016/7/13 5:00,9481,1756,7515,1213,137,21,3,0,192,0,0,-1356
2016/7/13 6:00,9783,1755,7866,1207,137,21,48,0,181,0,0,-1432
2016/7/13 7:00,10493,1759,8630,1180,137,21,125,0,173,0,0,-1532
2016/7/13 8:00,11598,1757,9011,1185,137,21,331,0,181,0,251,-1276
2016/7/13 9:00,12477,1760,9764,1184,137,21,499,0,169,0,271,-1328
2016/7/13 10:00,12651,1757,9668,1188,137,21,354,0,152,0,550,-1176
2016/7/13 11:00,12662,1754,10191,1187,137,21,307,0,148,0,957,-2040
2016/7/13 12:00,12010,1755,10036,1162,137,21,609,0,160,0,226,-2096
2016/7/13 13:00,12406,1754,9682,1183,135,21,849,0,150,0,120,-1488
2016/7/13 14:00,12531,1756,10134,1191,102,21,766,0,143,0,394,-1976
2016/7/13 15:00,12468,1756,10130,1181,66,21,611,0,140,0,539,-1976
2016/7/13 16:00,12583,1752,10130,1253,66,21,436,0,132,0,241,-1448
2016/7/13 17:00,12280,1745,10056,1180,66,21,239,0,133,0,0,-1160
2016/7/13 18:00,12190,1745,10106,1169,66,21,95,0,126,0,34,-1172
2016/7/13 19:00,12086,1748,10039,1161,66,21,3,0,115,0,101,-1168
2016/7/13 20:00,11597,1752,9783,1146,66,21,0,0,121,0,0,-1292
2016/7/13 21:00,10991,1752,9238,1104,66,21,0,0,114,0,0,-1304
2016/7/13 22:00,10463,1755,8791,1108,66,21,0,0,114,0,0,-1392
2016/7/13 23:00,9753,1756,8104,1109,66,21,0,0,125,0,0,-1428
2016/7/14 0:00,8980,1756,7726,1049,84,25,0,0,124,0,-356,-1428
2016/7/14 1:00,8648,1756,7521,1174,104,25,0,0,132,0,-592,-1472
2016/7/14 2:00,8636,1757,7395,1146,121,25,0,0,133,0,-553,-1388
2016/7/14 3:00,8938,1755,7512,1056,137,25,0,0,136,0,-267,-1416
2016/7/14 4:00,9303,1757,7607,1065,137,25,0,0,144,0,0,-1432
2016/7/14 5:00,9285,1755,7614,1064,137,25,4,0,142,0,0,-1456
2016/7/14 6:00,9542,1751,7827,1059,137,25,97,0,122,0,0,-1476
2016/7/14 7:00,10131,1749,8195,1063,137,25,289,0,117,0,0,-1444
2016/7/14 8:00,11126,1747,9073,1045,137,25,648,0,111,0,0,-1660
2016/7/14 9:00,12035,1752,9371,1057,137,25,1202,0,115,0,0,-1624
2016/7/14 10:00,12469,1754,9425,1068,137,25,1695,0,89,0,0,-1724
2016/7/14 11:00,12752,1761,9631,1096,137,25,2149,0,73,0,0,-2120
2016/7/14 12:00,12569,1763,9157,1074,137,25,2705,0,56,0,0,-2348
2016/7/14 13:00,12948,1765,9512,1069,137,26,2815,0,51,0,45,-2472
2016/7/14 14:00,13197,1764,9735,1097,137,26,2763,0,51,0,0,-2376
2016/7/14 15:00,13235,1764,9714,1098,137,26,2518,0,54,0,0,-2076
2016/7/14 16:00,13188,1764,9752,1155,136,26,1810,0,57,0,20,-1532
2016/7/14 17:00,12898,1755,10004,1111,137,26,955,0,53,0,25,-1168
