,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2019/10/2 17:00,11657,2046,8326,979,108,331,251,0,199,0,985,-1568
2019/10/2 18:00,11660,2044,8314,957,108,320,0,0,197,0,1126,-1406
2019/10/2 19:00,11220,2046,8298,942,108,322,0,0,200,0,818,-1514
2019/10/2 20:00,10624,2050,8265,919,108,327,0,0,199,0,248,-1492
2019/10/2 21:00,10091,2050,8232,804,111,331,0,0,197,0,170,-1804
2019/10/2 22:00,9684,2052,8134,713,112,330,0,0,196,0,59,-1912
2019/10/2 23:00,9192,2051,7703,720,111,329,0,0,185,0,-33,-1874
2019/10/3 0:00,8517,2049,7581,718,110,332,0,0,180,0,-795,-1658
2019/10/3 1:00,8116,2050,7617,716,111,329,0,0,188,0,-1305,-1590
2019/10/3 2:00,8191,2046,7612,735,111,329,0,0,187,0,-1261,-1568
2019/10/3 3:00,8563,2049,7408,719,111,333,0,0,190,0,-605,-1642
2019/10/3 4:00,8969,2046,7054,945,111,334,0,0,189,0,-46,-1664
2019/10/3 5:00,9125,2047,7356,1008,111,336,0,0,185,0,-406,-1512
2019/10/3 6:00,9090,2047,7245,936,111,336,60,0,188,0,-671,-1162
2019/10/3 7:00,9489,2049,7183,828,110,334,787,0,170,0,-606,-1366
2019/10/3 8:00,10512,2049,7180,780,111,330,2002,0,168,0,-460,-1648
2019/10/3 9:00,11657,2051,7208,773,111,328,3328,0,161,0,-651,-1652
2019/10/3 10:00,12055,2050,7223,758,110,325,3977,0,161,0,-833,-1716
2019/10/3 11:00,12242,2049,7231,752,110,329,3977,0,175,0,-629,-1752
2019/10/3 12:00,11652,2049,7212,759,111,332,3756,0,182,0,-911,-1838
2019/10/3 13:00,11922,2048,7237,736,111,328,3364,0,184,0,-360,-1726
2019/10/3 14:00,11829,2046,7227,779,111,326,2929,0,164,0,-125,-1628
2019/10/3 15:00,11719,2046,7281,920,111,326,1988,0,171,0,242,-1366
2019/10/3 16:00,11565,2046,7301,1003,111,329,908,0,169,0,1140,-1442
2019/10/3 17:00,11372,2039,7296,1081,111,333,206,0,137,0,1317,-1148
2019/10/3 18:00,11393,2042,7349,1078,111,332,0,0,114,0,1117,-750
2019/10/3 19:00,10835,2042,7356,1082,111,332,0,0,88,0,644,-820
2019/10/3 20:00,10261,2048,7307,983,111,329,0,0,70,0,107,-694
2019/10/3 21:00,9648,2050,7142,936,111,332,0,0,55,0,0,-978
2019/10/3 22:00,9231,2049,7131,877,111,332,0,0,43,0,0,-1312
2019/10/3 23:00,8771,2048,6935,789,111,333,0,0,41,0,0,-1486
2019/10/4 0:00,8021,2049,6102,659,111,334,0,0,38,0,0,-1272
2019/10/4 1:00,7692,2049,5770,659,111,334,0,0,33,0,-50,-1214
2019/10/4 2:00,7851,2048,5824,646,111,332,0,0,30,0,0,-1140
2019/10/4 3:00,8274,2049,6097,720,111,337,0,0,26,0,0,-1066
2019/10/4 4:00,8655,2045,6325,852,111,337,0,0,22,0,7,-1044
2019/10/4 5:00,8810,2046,6439,855,111,337,0,0,26,0,22,-1026
2019/10/4 6:00,8729,2044,6435,760,111,336,99,0,22,0,150,-1228
2019/10/4 7:00,9015,2050,6166,613,111,336,1142,0,20,0,55,-1478
2019/10/4 8:00,9812,2049,5595,560,109,335,2714,0,20,0,-8,-1562
2019/10/4 9:00,10815,2048,5604,548,110,325,4059,0,19,0,322,-2220
2019/10/4 10:00,11506,2050,5444,544,110,322,5255,0,15,0,8,-2242
2019/10/4 11:00,11801,2050,5434,571,110,322,5793,0,12,0,-251,-2240
2019/10/4 12:00,11658,2049,5617,561,110,326,6046,0,13,0,-1114,-1950
2019/10/4 13:00,12118,2048,6173,568,110,323,5831,0,19,0,-492,-2462
2019/10/4 14:00,12121,2046,6582,659,110,320,4914,0,26,0,-20,-2516
2019/10/4 15:00,12079,2049,6931,801,110,320,3585,0,41,0,84,-1842
2019/10/4 16:00,11899,2048,7283,917,111,320,1831,0,45,0,690,-1346
2019/10/4 17:00,11480,2044,7314,1017,111,323,353,0,32,0,1102,-816
2019/10/4 18:00,11292,2044,7326,1052,111,330,0,0,20,0,723,-314
2019/10/4 19:00,10747,2045,7346,990,111,334,0,0,21,0,492,-592
2019/10/4 20:00,10076,2050,7218,748,111,336,0,0,27,0,28,-442
2019/10/4 21:00,9453,2049,7283,695,111,334,0,0,23,0,0,-1042
2019/10/4 22:00,9029,2049,7175,696,111,333,0,0,17,0,0,-1352
2019/10/4 23:00,8552,2049,6765,671,111,333,0,0,11,0,0,-1388
2019/10/5 0:00,7816,2050,5907,672,113,320,0,0,10,0,-4,-1252
2019/10/5 1:00,7475,2053,5462,666,114,319,0,0,3,0,0,-1142
2019/10/5 2:00,7614,2050,5623,667,114,321,0,0,1,0,0,-1162
2019/10/5 3:00,7904,2049,6038,711,113,321,0,0,2,0,0,-1330
2019/10/5 4:00,8301,2047,6203,898,114,325,0,0,1,0,173,-1460
2019/10/5 5:00,8332,2049,6153,900,114,324,0,0,1,0,67,-1276
2019/10/5 6:00,7941,2048,5573,693,114,323,116,0,0,0,0,-926
2019/10/5 7:00,7988,2053,4884,625,114,323,1344,0,0,0,-349,-1006
2019/10/5 8:00,8388,2055,4741,594,114,320,3032,0,0,0,-1408,-1060
2019/10/5 9:00,9055,2053,4588,548,114,323,4605,0,0,0,-1720,-1456
2019/10/5 10:00,9745,2055,4353,553,114,324,5795,0,1,0,-1764,-1686
2019/10/5 11:00,10219,2053,4357,539,114,325,6296,0,2,0,-1615,-1852
2019/10/5 12:00,10288,2054,4391,532,114,330,6156,0,7,0,-1674,-1622
2019/10/5 13:00,10418,2053,4488,544,114,328,5639,0,13,0,-1537,-1224
2019/10/5 14:00,10501,2052,4802,537,114,326,4795,0,18,0,-851,-1292
2019/10/5 15:00,10512,2050,5602,616,114,325,3386,0,28,0,-19,-1590
2019/10/5 16:00,10331,2047,6729,748,114,324,1653,0,28,0,298,-1610
2019/10/5 17:00,10092,2046,7123,881,114,328,277,0,25,0,842,-1544
2019/10/5 18:00,10285,2047,7141,923,114,331,0,0,20,0,1119,-1410
2019/10/5 19:00,9947,2054,6874,902,114,332,0,0,20,0,899,-1248
2019/10/5 20:00,9423,2053,6638,812,114,332,0,0,18,0,574,-1118
2019/10/5 21:00,8877,2054,6435,709,114,332,0,0,27,0,482,-1276
2019/10/5 22:00,8418,2053,6515,669,114,330,0,0,31,0,100,-1394
2019/10/5 23:00,7966,2098,5825,662,114,329,0,0,59,0,-13,-1108
2019/10/6 0:00,7376,2119,4992,656,114,328,0,0,71,0,0,-904
2019/10/6 1:00,7111,2142,4700,674,114,330,0,0,76,0,-11,-914
2019/10/6 2:00,7289,2168,4741,663,114,328,0,0,81,0,0,-806
2019/10/6 3:00,7662,2192,5201,691,114,333,0,0,91,0,0,-960
2019/10/6 4:00,7987,2214,5323,894,114,332,0,0,96,0,0,-986
2019/10/6 5:00,7953,2237,5389,764,114,329,0,0,103,0,11,-994
2019/10/6 6:00,7446,2264,4810,691,114,330,77,0,105,0,-5,-940
2019/10/6 7:00,7473,2290,4334,635,114,333,1014,0,115,0,-106,-1256
2019/10/6 8:00,7651,2307,3730,557,114,331,2403,0,119,0,-988,-922
2019/10/6 9:00,8130,2310,3598,525,114,332,3684,0,109,0,-1652,-890
2019/10/6 10:00,8489,2312,3455,499,114,331,4643,0,108,0,-2041,-932
2019/10/6 11:00,8821,2310,3239,508,114,335,5362,0,85,0,-2182,-950
2019/10/6 12:00,8894,2311,3133,489,114,336,5430,0,70,0,-1943,-1046
2019/10/6 13:00,8794,2313,3466,495,114,336,4685,0,62,0,-1785,-892
2019/10/6 14:00,8658,2314,4212,503,114,336,3680,0,59,0,-1348,-1212
2019/10/6 15:00,8709,2311,4818,524,114,335,2554,0,61,0,-434,-1574
2019/10/6 16:00,8920,2306,5557,664,114,337,1398,0,63,0,-13,-1506
2019/10/6 17:00,9171,2310,6657,774,114,338,262,0,68,0,308,-1660
2019/10/6 18:00,9585,2303,6829,906,114,335,0,0,66,0,718,-1686
2019/10/6 19:00,9345,2310,6852,936,114,339,0,0,78,0,428,-1712
2019/10/6 20:00,8862,2312,6583,831,114,339,0,0,80,0,41,-1438
2019/10/6 21:00,8326,2308,5888,723,114,336,0,0,73,0,0,-1116
2019/10/6 22:00,7927,2323,5394,650,114,335,0,0,75,0,-4,-960
2019/10/6 23:00,7589,2348,4911,626,114,336,0,0,69,0,-33,-782
2019/10/7 0:00,7026,2370,4685,590,114,336,0,0,61,0,-14,-1116
2019/10/7 1:00,6808,2394,4667,593,114,337,0,0,50,0,-173,-1174
2019/10/7 2:00,7041,2418,4768,598,114,335,0,0,51,0,-189,-1054
2019/10/7 3:00,7601,2444,5001,624,114,336,0,0,42,0,-12,-948
2019/10/7 4:00,8030,2465,5293,716,114,337,0,0,39,0,184,-1118
2019/10/7 5:00,8154,2482,5190,845,114,336,0,0,31,0,370,-1214
2019/10/7 6:00,8127,2483,5198,698,114,336,82,0,32,0,492,-1308
2019/10/7 7:00,8377,2483,5140,532,114,335,1021,0,30,0,296,-1574
2019/10/7 8:00,9099,2483,5260,476,114,331,2191,0,29,0,71,-1856
2019/10/7 9:00,9957,2480,5454,448,114,327,3396,0,22,0,66,-2350
2019/10/7 10:00,10425,2478,5734,423,114,326,3710,0,16,0,-58,-2318
2019/10/7 11:00,10603,2480,5923,432,114,331,2984,0,14,0,695,-2370
2019/10/7 12:00,10311,2481,5883,438,114,332,2306,0,10,0,835,-2088
2019/10/7 13:00,10725,2485,6532,472,113,330,2280,0,6,0,1021,-2514
2019/10/7 14:00,10872,2483,7308,485,112,330,1840,0,6,0,884,-2576
2019/10/7 15:00,10890,2482,7408,528,112,329,1456,0,4,0,501,-1930
2019/10/7 16:00,10835,2481,7553,643,112,326,860,0,6,0,524,-1670
2019/10/7 17:00,10685,2473,8077,912,112,330,168,0,12,0,747,-2146
2019/10/7 18:00,10866,2479,8317,990,113,330,0,0,20,0,619,-2002
2019/10/7 19:00,10353,2489,8325,824,114,331,0,0,33,0,179,-1942
2019/10/7 20:00,9795,2493,8175,707,114,332,0,0,45,0,41,-2112
2019/10/7 21:00,9290,2506,7585,666,114,331,0,0,42,0,0,-1954
2019/10/7 22:00,8928,2525,6800,578,114,332,0,0,46,0,119,-1586
2019/10/7 23:00,8392,2550,6102,551,114,333,0,0,50,0,0,-1308
2019/10/8 0:00,7809,2572,5859,536,114,338,0,0,58,0,-204,-1464
2019/10/8 1:00,7526,2596,5871,513,114,337,0,0,63,0,-250,-1718
2019/10/8 2:00,7666,2619,5834,519,114,335,0,0,78,0,-99,-1734
2019/10/8 3:00,8118,2643,5886,549,114,338,0,0,94,0,-244,-1262
2019/10/8 4:00,8502,2663,5855,622,114,340,0,0,90,0,-38,-1144
2019/10/8 5:00,8575,2686,6033,796,114,341,0,0,85,0,0,-1480
2019/10/8 6:00,8561,2692,6116,702,114,338,44,0,94,0,5,-1544
2019/10/8 7:00,8739,2695,6209,530,114,337,582,0,100,0,104,-1932
2019/10/8 8:00,9337,2695,6216,498,114,332,1450,0,97,0,129,-2194
2019/10/8 9:00,9947,2673,6181,486,114,332,2481,0,106,0,132,-2558
2019/10/8 10:00,10308,2611,5896,447,114,329,3772,0,114,0,-371,-2604
2019/10/8 11:00,10572,2632,5944,448,113,334,4111,0,132,0,-590,-2552
2019/10/8 12:00,10060,2669,5499,451,114,337,4135,0,140,0,-999,-2286
2019/10/8 13:00,10185,2694,5857,459,115,335,4150,0,142,0,-993,-2574
2019/10/8 14:00,10179,2699,6131,450,115,333,3776,0,132,0,-875,-2582
2019/10/8 15:00,10091,2699,6587,481,115,333,2827,0,129,0,-544,-2536
2019/10/8 16:00,10220,2700,7044,639,115,334,1485,0,108,0,211,-2416
2019/10/8 17:00,10061,2695,7210,851,115,337,278,0,83,0,502,-2010
2019/10/8 18:00,10159,2695,7061,993,115,339,0,0,81,0,631,-1756
2019/10/8 19:00,9695,2703,7201,901,115,338,0,0,75,0,472,-2110
2019/10/8 20:00,9182,2700,7102,662,115,336,0,0,79,0,298,-2110
2019/10/8 21:00,8676,2702,6553,556,115,341,0,0,76,0,-3,-1664
2019/10/8 22:00,8303,2702,6041,525,115,335,0,0,64,0,-7,-1472
2019/10/8 23:00,7968,2703,5737,529,115,340,0,0,56,0,-26,-1486
2019/10/9 0:00,7374,2697,5663,472,115,340,0,0,51,0,-230,-1734
2019/10/9 1:00,7142,2699,5570,471,115,340,0,0,51,0,-274,-1830
2019/10/9 2:00,7408,2707,5630,498,115,333,0,0,42,0,-119,-1798
2019/10/9 3:00,7942,2704,5537,698,115,337,0,0,49,0,-4,-1494
2019/10/9 4:00,8353,2704,5715,696,115,334,0,0,51,0,0,-1262
2019/10/9 5:00,8438,2708,5680,638,115,336,0,0,53,0,0,-1092
2019/10/9 6:00,8287,2726,5399,610,115,337,109,0,44,0,1,-1054
2019/10/9 7:00,8245,2753,5229,531,115,337,1318,0,42,0,-4,-2076
2019/10/9 8:00,8543,2775,4425,490,101,335,3030,0,31,0,-412,-2232
2019/10/9 9:00,9146,2800,4165,446,81,337,4635,0,17,0,-959,-2376
2019/10/9 10:00,9631,2823,4005,449,81,330,5745,0,20,0,-1402,-2420
2019/10/9 11:00,9995,2848,3843,429,81,333,6285,0,21,0,-1433,-2412
2019/10/9 12:00,9636,2864,3395,414,81,334,6296,0,19,0,-1339,-2428
2019/10/9 13:00,10015,2871,4168,411,81,330,5800,0,22,0,-1300,-2368
2019/10/9 14:00,10142,2870,4446,403,81,328,4867,0,17,0,-738,-2132
2019/10/9 15:00,10052,2867,4734,487,81,329,3424,0,20,0,-172,-1718
2019/10/9 16:00,10181,2873,6032,585,92,329,1691,0,24,0,719,-2164
2019/10/9 17:00,10025,2866,6646,856,113,329,241,0,30,0,1520,-2576
2019/10/9 18:00,10101,2866,6615,882,115,327,0,0,30,0,1534,-2268
2019/10/9 19:00,9650,2868,6618,864,115,328,0,0,29,0,1098,-2270
2019/10/9 20:00,9171,2865,6272,722,115,326,0,0,30,0,641,-1800
2019/10/9 21:00,8565,2871,6088,608,115,328,0,0,29,0,64,-1538
2019/10/9 22:00,8163,2883,5705,569,115,326,0,0,37,0,0,-1472
2019/10/9 23:00,7810,2875,5459,493,115,333,0,0,38,0,17,-1520
2019/10/10 0:00,7287,2880,5513,447,116,332,0,0,32,0,-135,-1898
2019/10/10 1:00,7039,2890,5378,434,117,332,0,0,26,0,-234,-1904
2019/10/10 2:00,7298,2906,5443,453,117,329,0,0,30,0,-12,-1968
2019/10/10 3:00,7885,2916,5742,601,117,333,0,0,30,0,0,-1854
2019/10/10 4:00,8267,2912,5685,701,117,335,0,0,37,0,0,-1520
2019/10/10 5:00,8328,2911,5695,639,117,333,0,0,35,0,0,-1402
2019/10/10 6:00,8237,2909,5769,724,117,330,102,0,32,0,154,-1900
2019/10/10 7:00,8205,2914,4772,534,117,331,1342,0,28,0,-205,-1628
2019/10/10 8:00,8510,2913,4209,390,102,326,3044,0,19,0,-363,-2130
2019/10/10 9:00,9253,2911,4309,368,71,325,4672,0,9,0,-910,-2502
2019/10/10 10:00,9724,2911,4201,379,65,326,5881,0,7,0,-1484,-2562
2019/10/10 11:00,10092,2911,4215,366,65,330,6411,0,1,0,-1669,-2538
2019/10/10 12:00,9851,2911,3807,369,65,334,6374,0,2,0,-1679,-2332
2019/10/10 13:00,10370,2912,4842,384,65,331,5924,0,4,0,-1628,-2464
2019/10/10 14:00,10373,2910,5367,380,65,330,4898,0,2,0,-1475,-2104
2019/10/10 15:00,10294,2909,5642,384,65,332,3398,0,3,0,-153,-2286
2019/10/10 16:00,10443,2911,6220,615,78,330,1650,0,7,0,1196,-2564
2019/10/10 17:00,10294,2904,6459,784,117,331,230,0,12,0,1569,-2112
2019/10/10 18:00,10340,2896,6340,804,117,330,0,0,25,0,1536,-1708
2019/10/10 19:00,9810,2895,6506,778,117,330,0,0,34,0,1104,-1954
2019/10/10 20:00,9355,2905,6218,596,117,333,0,0,38,0,758,-1610
2019/10/10 21:00,8810,2905,5954,557,117,336,0,0,32,0,267,-1358
2019/10/10 22:00,8365,2908,5904,503,117,336,0,0,40,0,165,-1608
2019/10/10 23:00,7993,2914,5865,493,117,337,0,0,54,0,69,-1856
2019/10/11 0:00,7405,2911,5596,360,116,336,0,0,50,0,-6,-1958
2019/10/11 1:00,7138,2908,5459,368,116,335,0,0,46,0,-162,-1932
2019/10/11 2:00,7385,2912,5629,358,116,334,0,0,49,0,-49,-1964
2019/10/11 3:00,7877,2912,5911,505,116,338,0,0,53,0,8,-1966
2019/10/11 4:00,8320,2920,5910,670,116,336,0,0,60,0,60,-1752
2019/10/11 5:00,8333,2939,5963,801,114,337,0,0,67,0,12,-1900
2019/10/11 6:00,8247,2957,5618,535,98,338,57,0,77,0,-15,-1418
2019/10/11 7:00,8400,2959,5513,453,98,338,990,0,84,0,55,-2090
2019/10/11 8:00,8946,2959,5582,360,89,334,2551,0,65,0,-662,-2332
2019/10/11 9:00,9661,2956,5419,329,63,332,3989,0,62,0,-967,-2522
2019/10/11 10:00,10255,2957,4738,314,63,330,5326,0,73,0,-1002,-2544
2019/10/11 11:00,10739,2953,4664,312,63,335,5919,0,80,0,-1067,-2520
2019/10/11 12:00,10616,2954,4615,318,63,334,5681,0,101,0,-1046,-2404
2019/10/11 13:00,11094,2954,5672,338,62,331,4906,0,111,0,-812,-2468
2019/10/11 14:00,11153,2956,6580,317,62,332,3576,0,132,0,-286,-2516
2019/10/11 15:00,10874,2954,6828,424,66,334,2342,0,135,0,329,-2538
2019/10/11 16:00,10864,2961,7152,641,97,333,1229,0,155,0,870,-2574
2019/10/11 17:00,10641,2954,7184,790,98,335,262,0,194,0,1042,-2218
2019/10/11 18:00,10665,2960,6990,814,98,336,0,0,209,0,1210,-1952
2019/10/11 19:00,10209,2948,6816,721,98,337,0,0,228,0,907,-1846
2019/10/11 20:00,9631,2949,6519,564,98,337,0,0,230,0,652,-1718
2019/10/11 21:00,9117,2955,6472,521,98,335,0,0,233,0,351,-1848
2019/10/11 22:00,8714,2961,6428,354,109,332,0,0,238,0,368,-2076
2019/10/11 23:00,8335,2957,6328,343,116,336,0,0,229,0,102,-2076
2019/10/12 0:00,7823,2961,5574,347,116,334,0,0,245,0,-4,-1750
2019/10/12 1:00,7478,2963,5209,358,116,333,0,0,252,0,-11,-1742
2019/10/12 2:00,7618,2965,5386,364,116,332,0,0,247,0,-14,-1778
2019/10/12 3:00,8090,2962,5758,500,116,337,0,0,261,0,4,-1848
2019/10/12 4:00,8405,2962,5995,617,116,338,0,0,256,0,1,-1880
2019/10/12 5:00,8321,2965,5882,610,116,337,0,0,247,0,-10,-1826
2019/10/12 6:00,8016,2964,5602,480,116,337,43,0,248,0,-4,-1770
2019/10/12 7:00,8109,2963,5292,356,116,338,581,0,233,0,-6,-1764
2019/10/12 8:00,8516,2967,5127,337,116,335,1299,0,218,0,9,-1892
2019/10/12 9:00,8999,2965,4866,322,116,336,2321,0,227,0,-184,-1970
2019/10/12 10:00,9170,2965,4540,304,116,337,3322,1,220,0,-598,-2036
2019/10/12 11:00,9401,2963,4692,306,116,339,3914,1,207,0,-1124,-2012
2019/10/12 12:00,9212,2965,4819,310,116,338,3841,1,222,0,-1419,-1980
2019/10/12 13:00,9135,2962,5099,321,116,339,3212,1,214,0,-1158,-1970
2019/10/12 14:00,8998,2962,5050,301,116,336,2582,1,214,0,-607,-1956
2019/10/12 15:00,9046,2962,5593,333,116,339,1892,0,219,0,-452,-1956
2019/10/12 16:00,9067,2963,5682,493,116,339,923,0,209,0,240,-1898
2019/10/12 17:00,9142,2951,5852,650,116,340,113,0,201,0,951,-2032
2019/10/12 18:00,9356,2954,5707,808,116,336,0,0,181,0,1348,-2094
2019/10/12 19:00,9063,2960,5826,741,116,341,0,0,193,0,926,-2040
2019/10/12 20:00,8616,2960,5869,530,116,341,0,0,191,0,401,-1792
2019/10/12 21:00,8156,2967,5852,449,116,342,0,0,195,0,89,-1854
2019/10/12 22:00,7778,2965,5657,351,116,339,0,0,217,0,5,-1872
2019/10/12 23:00,7424,2964,5307,318,116,339,0,0,220,0,0,-1840
2019/10/13 0:00,6910,2967,4718,319,116,341,0,0,215,0,-8,-1758
2019/10/13 1:00,6691,2966,4463,324,116,342,0,0,202,0,-2,-1720
2019/10/13 2:00,6970,2966,4790,321,116,341,0,0,186,0,0,-1750
2019/10/13 3:00,7494,2963,5323,438,116,344,0,0,164,0,20,-1874
2019/10/13 4:00,7855,2967,5477,530,116,343,0,0,146,0,160,-1884
2019/10/13 5:00,7772,2965,5414,497,116,343,0,0,146,0,113,-1822
2019/10/13 6:00,7318,2962,5052,355,116,342,75,0,148,0,-2,-1730
2019/10/13 7:00,7145,2970,4184,326,116,341,1147,0,143,0,-396,-1686
2019/10/13 8:00,6913,2967,3403,322,116,335,2612,193,136,0,-1568,-1410
2019/10/13 9:00,7210,2966,2597,302,116,315,4020,293,126,0,-1380,-1852
2019/10/13 10:00,7492,2968,2154,287,116,313,4941,350,122,0,-1435,-1974
2019/10/13 11:00,7858,2964,2286,297,116,316,5474,378,103,0,-1712,-1986
2019/10/13 12:00,7850,2967,2143,292,116,313,5288,369,85,0,-1370,-1984
2019/10/13 13:00,7774,2967,2360,313,116,314,4832,333,82,0,-1266,-1944
2019/10/13 14:00,7752,2965,2351,298,116,313,4069,289,78,0,-888,-1550
2019/10/13 15:00,7868,2968,3042,301,116,329,2849,207,77,0,-600,-1214
2019/10/13 16:00,8091,2957,3954,357,116,340,1434,0,90,0,687,-1844
2019/10/13 17:00,8491,2955,5321,599,116,339,179,0,99,0,1007,-2124
2019/10/13 18:00,8837,2957,5445,863,116,337,0,0,93,0,1142,-2116
2019/10/13 19:00,8595,2968,5430,736,116,340,0,0,91,0,986,-2072
2019/10/13 20:00,8262,2969,5200,597,116,340,0,0,87,0,855,-1902
2019/10/13 21:00,7810,2967,5229,417,116,339,0,0,82,0,604,-1944
2019/10/13 22:00,7497,2967,5217,350,116,339,0,0,77,0,355,-1924
2019/10/13 23:00,7154,2966,5107,334,116,339,0,0,75,0,73,-1856
2019/10/14 0:00,6682,2967,4648,324,116,337,0,0,58,0,-4,-1764
2019/10/14 1:00,6498,2966,4442,334,116,336,0,0,54,0,-4,-1746
2019/10/14 2:00,6752,2965,4729,322,116,337,0,0,52,0,-1,-1768
2019/10/14 3:00,7372,2966,5094,392,116,339,0,0,45,0,212,-1792
2019/10/14 4:00,7778,2966,5112,507,116,340,0,0,43,0,534,-1840
2019/10/14 5:00,7794,2964,5080,482,116,339,0,0,44,0,609,-1840
2019/10/14 6:00,7453,2965,5038,418,116,337,67,0,44,0,192,-1724
2019/10/14 7:00,7418,2967,4374,326,116,337,1057,0,36,0,-13,-1782
2019/10/14 8:00,7554,2967,3627,307,116,335,2610,76,34,0,-564,-1878
2019/10/14 9:00,8033,2969,3223,303,116,321,4166,122,35,0,-1142,-1958
2019/10/14 10:00,8321,2966,2593,287,116,308,5189,152,37,0,-1195,-1980
2019/10/14 11:00,8664,2966,2622,284,116,309,5636,158,50,0,-1331,-1988
2019/10/14 12:00,8735,2964,2654,292,116,313,5808,166,52,0,-1492,-1972
2019/10/14 13:00,8806,2963,2695,308,116,312,5452,159,61,0,-1129,-1972
2019/10/14 14:00,8683,2962,3153,283,116,326,4420,130,69,0,-678,-1968
2019/10/14 15:00,8773,2964,4065,285,116,338,3075,88,67,0,-201,-1936
2019/10/14 16:00,8933,2952,5224,330,116,338,1461,0,66,0,424,-1978
2019/10/14 17:00,9139,2953,5642,615,116,337,171,0,64,0,1297,-2056
2019/10/14 18:00,9468,2958,6157,780,116,334,0,0,71,0,1078,-2026
2019/10/14 19:00,9165,2966,6167,720,116,338,0,0,84,0,718,-1944
2019/10/14 20:00,8734,2968,6142,477,116,341,0,0,73,0,315,-1698
