,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2017/10/6 18:00,10555,1771,7633,1102,90,20,0,0,10,0,861,-932
2017/10/6 19:00,10073,1775,7334,1019,90,21,0,0,8,0,818,-992
2017/10/6 20:00,9560,1773,7001,919,90,21,0,0,9,0,845,-1098
2017/10/6 21:00,9122,1773,7463,711,90,21,0,0,5,0,247,-1188
2017/10/6 22:00,8739,1773,7487,601,90,21,0,0,7,0,0,-1240
2017/10/6 23:00,8257,1775,7015,560,91,21,0,0,7,0,0,-1212
2017/10/7 0:00,7686,1771,6434,548,94,19,0,0,6,0,0,-1186
2017/10/7 1:00,7561,1772,6278,593,94,19,0,0,5,0,0,-1200
2017/10/7 2:00,7730,1772,6469,515,94,19,0,0,5,0,78,-1222
2017/10/7 3:00,8175,1773,6364,621,94,19,0,0,4,0,360,-1060
2017/10/7 4:00,8574,1773,6490,849,94,19,0,0,3,0,450,-1104
2017/10/7 5:00,8500,1776,6506,883,94,19,0,0,3,0,193,-974
2017/10/7 6:00,8298,1777,6491,806,94,19,37,0,3,0,133,-1062
2017/10/7 7:00,8296,1776,6442,670,94,19,555,0,4,0,0,-1264
2017/10/7 8:00,8877,1776,5990,623,94,19,1958,0,5,0,0,-1588
2017/10/7 9:00,9634,1776,5732,549,94,19,3191,0,7,0,0,-1734
2017/10/7 10:00,9877,1776,5288,566,94,19,3962,0,7,0,-183,-1652
2017/10/7 11:00,10373,1775,5426,521,94,19,4622,0,9,0,-445,-1648
2017/10/7 12:00,9874,1774,5486,476,94,19,4446,0,14,0,-641,-1794
2017/10/7 13:00,10470,1770,5539,481,94,19,4657,0,17,0,-243,-1864
2017/10/7 14:00,10292,1771,5851,469,94,19,3930,0,20,0,0,-1862
2017/10/7 15:00,9922,1769,6536,590,94,19,2613,0,23,0,0,-1722
2017/10/7 16:00,10009,1762,6969,885,94,19,1246,0,18,0,280,-1264
2017/10/7 17:00,9953,1765,7031,912,94,19,210,0,26,0,1000,-1104
2017/10/7 18:00,10260,1769,7007,1021,94,19,0,0,33,0,1471,-1154
2017/10/7 19:00,9932,1774,7058,973,94,19,0,0,43,0,1193,-1222
2017/10/7 20:00,9401,1775,7051,910,94,19,0,0,49,0,797,-1294
2017/10/7 21:00,8900,1774,7043,841,94,20,0,0,43,0,459,-1374
2017/10/7 22:00,8359,1776,7003,707,94,20,0,0,37,0,52,-1330
2017/10/7 23:00,7782,1774,6607,520,94,20,0,0,29,0,0,-1262
2017/10/8 0:00,7276,1773,6040,538,94,19,0,0,28,0,0,-1216
2017/10/8 1:00,7109,1772,5913,528,94,19,0,0,27,0,0,-1244
2017/10/8 2:00,7339,1770,6106,515,94,19,0,0,27,0,0,-1192
2017/10/8 3:00,7705,1772,6513,555,94,19,0,0,24,0,0,-1272
2017/10/8 4:00,8076,1771,6703,739,94,19,0,0,18,0,0,-1268
2017/10/8 5:00,7922,1775,6559,718,94,19,0,0,19,0,0,-1262
2017/10/8 6:00,7497,1776,6237,551,94,19,60,0,22,0,0,-1262
2017/10/8 7:00,7436,1777,5626,416,94,19,780,0,20,0,-16,-1280
2017/10/8 8:00,7529,1776,5034,370,94,19,2122,0,13,0,-291,-1608
2017/10/8 9:00,8064,1776,4729,289,94,19,3509,0,10,0,-870,-1492
2017/10/8 10:00,8646,1779,4553,317,94,19,4474,0,7,0,-1283,-1314
2017/10/8 11:00,9049,1777,4617,381,94,19,5007,0,4,0,-1426,-1424
2017/10/8 12:00,9105,1775,4292,431,94,19,5039,0,3,0,-1510,-1038
2017/10/8 13:00,9283,1774,4296,387,94,19,4889,0,3,0,-1165,-1014
2017/10/8 14:00,9265,1771,4563,416,94,19,4088,0,3,0,-919,-770
2017/10/8 15:00,9295,1771,5172,519,94,19,2865,0,6,0,-181,-970
2017/10/8 16:00,9360,1767,6531,711,94,19,1288,0,8,0,0,-1058
2017/10/8 17:00,9541,1769,7507,813,94,19,209,0,15,0,347,-1232
2017/10/8 18:00,9900,1769,7516,926,94,19,0,0,15,0,767,-1206
2017/10/8 19:00,9641,1773,7543,883,94,19,0,0,11,0,556,-1238
2017/10/8 20:00,9155,1772,7581,739,94,19,0,0,12,0,248,-1310
2017/10/8 21:00,8635,1776,7419,690,94,19,0,0,17,0,0,-1380
2017/10/8 22:00,8132,1776,7142,515,94,19,0,0,20,0,0,-1434
2017/10/8 23:00,7594,1774,6468,430,94,20,0,0,20,0,0,-1212
2017/10/9 0:00,7103,1775,6035,396,95,18,0,0,20,0,0,-1236
2017/10/9 1:00,7013,1774,5924,435,95,18,0,0,25,0,0,-1258
2017/10/9 2:00,7243,1772,6157,453,95,19,0,0,25,0,0,-1278
2017/10/9 3:00,7623,1772,6475,530,95,19,0,0,20,0,0,-1288
2017/10/9 4:00,8018,1771,6597,622,95,19,0,0,20,0,0,-1106
2017/10/9 5:00,7915,1773,6493,568,95,19,0,0,19,0,0,-1052
2017/10/9 6:00,7769,1776,6558,597,95,19,64,0,18,0,0,-1358
2017/10/9 7:00,7767,1776,6181,481,95,19,816,0,17,0,0,-1618
2017/10/9 8:00,8326,1775,5455,439,95,19,2421,0,11,0,-237,-1652
2017/10/9 9:00,9063,1778,5493,339,95,19,3845,0,7,0,-975,-1538
2017/10/9 10:00,9748,1777,5709,408,95,19,4915,0,5,0,-1606,-1574
2017/10/9 11:00,10150,1774,5754,348,95,19,5358,0,4,0,-1536,-1666
2017/10/9 12:00,10249,1778,5766,295,95,19,5205,0,0,0,-1361,-1548
2017/10/9 13:00,10412,1773,5895,304,95,19,5009,0,0,0,-947,-1736
2017/10/9 14:00,10294,1773,6185,365,95,19,4080,0,1,0,-422,-1802
2017/10/9 15:00,10290,1772,7008,425,95,19,2829,0,2,0,0,-1860
2017/10/9 16:00,10266,1765,7990,660,95,19,1342,0,2,0,181,-1788
2017/10/9 17:00,10217,1765,8541,769,95,19,207,0,5,0,520,-1704
2017/10/9 18:00,10526,1768,8559,920,95,19,0,0,6,0,887,-1728
2017/10/9 19:00,10164,1777,8600,826,95,19,0,0,7,0,604,-1764
2017/10/9 20:00,9643,1775,8606,731,95,19,0,0,10,0,249,-1842
2017/10/9 21:00,9069,1775,8452,604,95,19,0,0,10,0,36,-1922
2017/10/9 22:00,8463,1775,8024,435,95,19,0,0,9,0,0,-1894
2017/10/9 23:00,7814,1777,7340,376,95,19,0,0,5,0,0,-1798
2017/10/10 0:00,7328,1773,6758,362,95,19,0,0,3,0,-40,-1642
2017/10/10 1:00,7142,1774,6795,391,95,19,0,0,3,0,-259,-1676
2017/10/10 2:00,7318,1773,6930,347,95,19,0,0,3,0,-273,-1576
2017/10/10 3:00,7841,1770,7084,492,95,19,0,0,3,0,0,-1622
2017/10/10 4:00,8246,1770,7362,609,95,19,0,0,3,0,0,-1612
2017/10/10 5:00,8359,1770,7564,578,95,19,0,0,3,0,0,-1670
2017/10/10 6:00,8384,1774,7528,626,95,19,62,0,4,0,0,-1724
2017/10/10 7:00,8566,1775,7061,500,95,19,890,0,2,0,0,-1776
2017/10/10 8:00,9273,1773,6747,390,95,19,2474,0,1,0,0,-2226
2017/10/10 9:00,10341,1776,6623,415,95,19,3845,0,0,0,0,-2432
2017/10/10 10:00,10978,1775,6543,387,89,19,4648,0,1,0,0,-2484
2017/10/10 11:00,11575,1774,6593,406,89,19,5228,0,1,0,-231,-2304
2017/10/10 12:00,11200,1775,7068,313,89,19,5170,0,2,0,-888,-2348
2017/10/10 13:00,11798,1773,7334,380,89,19,4884,0,3,0,-312,-2372
2017/10/10 14:00,11917,1772,7716,381,95,19,4092,0,2,0,0,-2160
2017/10/10 15:00,11729,1772,8434,491,95,19,2796,0,2,0,0,-1880
2017/10/10 16:00,11579,1770,8962,772,95,19,1329,0,1,0,145,-1514
2017/10/10 17:00,11289,1770,9138,866,95,19,185,0,1,0,543,-1328
2017/10/10 18:00,11383,1765,9167,886,95,19,0,0,1,0,572,-1122
2017/10/10 19:00,10786,1765,9133,872,95,19,0,0,1,0,161,-1260
2017/10/10 20:00,10088,1765,9055,858,95,20,0,0,0,0,73,-1778
2017/10/10 21:00,9571,1773,8815,757,95,20,0,0,1,0,0,-1890
2017/10/10 22:00,9098,1774,8673,520,95,20,0,0,0,0,0,-1984
2017/10/10 23:00,8529,1774,8268,396,95,20,0,0,0,0,0,-2024
2017/10/11 0:00,7855,1774,7953,383,95,19,0,0,1,0,-504,-1866
2017/10/11 1:00,7594,1774,7957,468,95,19,0,0,3,0,-882,-1840
2017/10/11 2:00,7777,1772,8146,395,95,19,0,0,4,0,-784,-1870
2017/10/11 3:00,8176,1772,8149,444,95,19,0,0,4,0,-359,-1948
2017/10/11 4:00,8589,1770,8183,486,95,19,0,0,2,0,0,-1966
2017/10/11 5:00,8679,1771,8003,568,95,19,0,0,1,0,0,-1778
2017/10/11 6:00,8710,1771,8127,604,95,19,56,0,0,0,0,-1962
2017/10/11 7:00,8740,1773,7555,467,95,19,851,0,0,0,0,-2020
2017/10/11 8:00,9425,1773,6995,417,95,19,2329,0,0,0,-61,-2142
2017/10/11 9:00,10359,1778,6580,389,89,20,3765,0,0,0,-412,-1850
2017/10/11 10:00,11139,1778,6704,341,89,20,4823,0,1,0,-591,-2026
2017/10/11 11:00,11333,1779,6675,327,89,20,4889,0,4,0,-494,-1956
2017/10/11 12:00,11264,1777,6759,280,80,20,5002,0,5,0,-477,-2182
2017/10/11 13:00,11922,1775,7161,352,89,20,4650,0,8,0,-47,-2086
2017/10/11 14:00,11873,1775,7888,460,89,20,3635,0,10,0,0,-2004
2017/10/11 15:00,11518,1773,8723,448,89,20,2044,0,11,0,92,-1682
2017/10/11 16:00,11311,1764,8901,703,89,20,797,0,7,0,490,-1460
2017/10/11 17:00,11193,1766,8981,895,89,20,100,0,7,0,825,-1490
2017/10/11 18:00,11264,1767,9015,948,89,20,0,0,7,0,792,-1374
2017/10/11 19:00,10761,1775,9047,830,94,20,0,0,3,0,342,-1350
2017/10/11 20:00,10101,1774,8998,745,94,20,0,0,1,0,81,-1612
2017/10/11 21:00,9610,1774,8971,609,94,20,0,0,0,0,20,-1878
2017/10/11 22:00,9188,1773,8790,430,94,20,0,0,1,0,0,-1920
2017/10/11 23:00,8590,1775,8352,321,94,20,0,0,0,0,0,-1972
2017/10/12 0:00,8006,1773,7657,340,94,19,0,0,1,0,0,-1878
2017/10/12 1:00,7799,1774,7384,386,94,19,0,0,2,0,0,-1860
2017/10/12 2:00,7877,1776,7523,337,94,19,0,0,0,0,0,-1872
2017/10/12 3:00,8315,1777,7897,410,94,19,0,0,0,0,0,-1882
2017/10/12 4:00,8701,1775,8190,511,94,19,0,0,0,0,0,-1888
2017/10/12 5:00,8793,1774,8215,585,94,19,0,0,0,0,0,-1894
2017/10/12 6:00,8820,1773,8354,504,94,19,42,0,0,0,0,-1966
2017/10/12 7:00,8876,1773,7921,407,94,19,672,0,0,0,0,-2010
2017/10/12 8:00,9606,1774,7645,319,94,19,1999,0,0,0,0,-2244
2017/10/12 9:00,10680,1774,8139,334,94,19,3067,0,1,0,-392,-2356
2017/10/12 10:00,10977,1775,8257,347,94,19,3291,0,9,0,-529,-2286
2017/10/12 11:00,11287,1773,8184,345,94,19,3485,0,21,0,-226,-2408
2017/10/12 12:00,10917,1774,8058,299,91,19,3280,0,17,0,-327,-2294
2017/10/12 13:00,11502,1774,8610,399,90,19,2963,0,15,0,0,-2368
2017/10/12 14:00,11460,1774,8885,494,90,19,2500,0,14,0,42,-2358
2017/10/12 15:00,11192,1772,9091,533,90,19,1551,0,13,0,219,-2096
2017/10/12 16:00,11220,1764,9106,758,92,20,682,0,11,0,437,-1650
2017/10/12 17:00,11093,1766,9114,814,94,20,87,0,35,0,759,-1596
2017/10/12 18:00,11164,1763,9093,888,94,20,0,0,63,0,925,-1682
2017/10/12 19:00,10605,1763,9133,787,94,20,0,0,57,0,541,-1790
2017/10/12 20:00,9973,1768,9093,744,94,20,0,0,47,0,87,-1880
2017/10/12 21:00,9447,1766,9037,552,94,20,0,0,44,0,0,-2066
2017/10/12 22:00,9035,1767,8782,365,94,20,0,0,73,0,0,-2066
2017/10/12 23:00,8513,1768,8667,386,94,20,0,0,76,0,-506,-1992
2017/10/13 0:00,7827,1769,8560,128,94,20,0,0,72,0,-870,-1946
2017/10/13 1:00,7685,1769,8546,147,94,20,0,0,58,0,-1049,-1900
2017/10/13 2:00,7795,1768,8551,264,94,20,0,0,39,0,-1011,-1930
2017/10/13 3:00,8235,1770,8630,457,94,20,0,0,35,0,-811,-1960
2017/10/13 4:00,8635,1768,8490,519,94,20,0,0,31,0,-451,-1836
2017/10/13 5:00,8724,1770,8485,527,94,20,0,0,40,0,-296,-1916
2017/10/13 6:00,8770,1769,8462,477,94,21,25,0,35,0,-157,-1956
2017/10/13 7:00,8952,1771,8311,410,94,21,333,0,36,0,0,-2024
2017/10/13 8:00,9465,1772,8193,370,94,21,1207,0,32,0,0,-2224
2017/10/13 9:00,10220,1774,7633,454,94,21,2153,0,29,0,0,-1938
2017/10/13 10:00,10411,1773,7823,362,94,21,2474,0,36,0,0,-2172
2017/10/13 11:00,10567,1774,7883,354,94,21,2579,0,32,0,0,-2170
2017/10/13 12:00,9996,1774,7495,328,94,21,2449,0,39,0,0,-2204
2017/10/13 13:00,10443,1774,7957,362,94,21,2370,0,43,0,0,-2178
2017/10/13 14:00,10472,1775,8148,363,94,21,1905,0,38,0,0,-1872
2017/10/13 15:00,10366,1775,8552,394,94,21,1214,0,40,0,0,-1724
2017/10/13 16:00,10394,1767,8843,712,94,21,517,0,52,0,0,-1612
2017/10/13 17:00,10398,1768,9080,792,94,21,65,0,57,0,9,-1488
2017/10/13 18:00,10461,1775,9006,895,94,21,0,0,44,0,0,-1374
2017/10/13 19:00,9987,1770,8947,871,94,21,0,0,48,0,24,-1788
2017/10/13 20:00,9430,1775,8602,778,94,21,0,0,46,0,0,-1886
2017/10/13 21:00,9038,1775,8574,555,94,21,0,0,49,0,0,-2030
2017/10/13 22:00,8640,1776,8336,411,94,21,0,0,62,0,0,-2060
2017/10/13 23:00,8216,1775,7797,368,94,21,0,0,67,0,0,-1906
2017/10/14 0:00,7612,1777,6919,319,95,20,0,0,64,0,0,-1582
2017/10/14 1:00,7422,1776,6559,330,95,20,0,0,62,0,0,-1420
2017/10/14 2:00,7615,1777,6777,289,95,20,0,0,67,0,0,-1410
2017/10/14 3:00,8024,1776,7177,405,95,20,0,0,59,0,0,-1508
2017/10/14 4:00,8414,1776,7502,569,95,21,0,0,61,0,0,-1610
2017/10/14 5:00,8353,1776,7312,505,95,21,0,0,70,0,0,-1426
2017/10/14 6:00,8199,1776,7233,450,95,21,22,0,94,0,0,-1492
2017/10/14 7:00,8231,1774,6993,454,95,21,348,0,96,0,0,-1550
2017/10/14 8:00,8571,1776,7114,395,95,21,796,0,92,0,0,-1718
2017/10/14 9:00,9078,1775,6969,353,95,21,1361,0,92,0,0,-1588
2017/10/14 10:00,9224,1775,6784,315,95,21,1843,0,93,0,0,-1702
2017/10/14 11:00,9396,1776,7018,364,95,21,1773,0,81,0,0,-1732
2017/10/14 12:00,9130,1775,7114,320,95,21,1466,0,81,0,0,-1742
2017/10/14 13:00,9241,1776,7428,304,95,21,1196,0,79,0,0,-1658
2017/10/14 14:00,9226,1775,7543,300,95,21,966,0,84,0,0,-1558
2017/10/14 15:00,9203,1777,7774,352,95,21,635,0,97,0,0,-1548
2017/10/14 16:00,9247,1777,7922,547,95,21,248,0,95,0,0,-1458
2017/10/14 17:00,9455,1769,8108,830,95,21,26,0,112,0,28,-1534
2017/10/14 18:00,9641,1769,8089,944,95,21,0,0,116,0,145,-1538
2017/10/14 19:00,9281,1770,7868,896,95,21,0,0,143,0,30,-1542
2017/10/14 20:00,8848,1776,7742,669,95,21,0,0,153,0,0,-1608
2017/10/14 21:00,8293,1777,7322,486,95,21,0,0,162,0,0,-1570
2017/10/14 22:00,7849,1776,6807,368,95,21,0,0,158,0,0,-1376
2017/10/14 23:00,7462,1777,6348,416,95,21,0,0,159,0,-102,-1252
2017/10/15 0:00,6970,1776,6094,451,95,19,0,0,139,0,-336,-1268
2017/10/15 1:00,6876,1778,5990,461,95,19,0,0,148,0,-335,-1280
2017/10/15 2:00,7101,1777,6271,419,95,19,0,0,147,0,-323,-1304
