,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2019/7/2 6:00,8789,2959,5240,1156,122,342,143,0,17,0,74,-1264
2019/7/2 7:00,9055,2957,5198,1146,122,340,439,0,14,0,-47,-1114
2019/7/2 8:00,9966,2957,5379,1156,122,337,675,0,7,0,117,-784
2019/7/2 9:00,10647,2958,5515,1156,122,336,973,0,9,0,470,-892
2019/7/2 10:00,10753,2957,5441,1157,121,334,1464,0,8,0,-133,-596
2019/7/2 11:00,10859,2955,5471,1154,121,335,1935,0,3,0,-489,-626
2019/7/2 12:00,10377,2953,5443,1168,120,334,1727,0,0,0,-754,-614
2019/7/2 13:00,10837,2952,5613,1153,121,334,1702,0,1,0,-615,-424
2019/7/2 14:00,10911,2953,5798,1163,121,336,1613,0,2,0,-565,-510
2019/7/2 15:00,10861,2954,6101,1163,121,335,1294,0,4,0,-677,-434
2019/7/2 16:00,10848,2950,6175,1160,121,334,773,0,5,0,-208,-462
2019/7/2 17:00,10656,2951,6164,1159,122,337,386,0,4,0,101,-568
2019/7/2 18:00,10588,2953,6171,1160,122,334,142,0,2,0,382,-678
2019/7/2 19:00,10446,2958,6226,1155,122,337,8,0,4,0,392,-756
2019/7/2 20:00,10078,2957,6212,1135,122,338,0,0,2,0,144,-832
2019/7/2 21:00,9616,2959,5997,1110,122,336,0,0,2,0,0,-910
2019/7/2 22:00,9213,2958,5767,1107,122,331,0,0,3,0,5,-1080
2019/7/2 23:00,8803,2959,5478,1136,122,336,0,0,7,0,-1,-1234
2019/7/3 0:00,8182,2955,5425,1137,122,337,0,0,6,0,-294,-1506
2019/7/3 1:00,7874,2953,5166,1150,121,339,0,0,6,0,-329,-1532
2019/7/3 2:00,8023,2955,5335,1129,121,338,0,0,10,0,-309,-1556
2019/7/3 3:00,8398,2959,5526,1137,120,339,0,0,12,0,-101,-1594
2019/7/3 4:00,8868,2956,5834,1140,121,340,0,0,20,0,-31,-1512
2019/7/3 5:00,8802,2958,5684,1132,121,340,7,0,28,0,-14,-1454
2019/7/3 6:00,8730,2958,5503,1133,121,341,53,0,47,0,2,-1428
2019/7/3 7:00,9147,2958,5688,1120,121,338,121,0,54,0,-1,-1252
2019/7/3 8:00,10044,2960,6145,1113,121,338,261,0,48,0,0,-942
2019/7/3 9:00,10800,2930,6482,1119,121,335,339,0,58,0,70,-654
2019/7/3 10:00,11023,2878,6562,996,121,335,362,0,93,0,384,-708
2019/7/3 11:00,11082,2889,6595,920,121,337,479,0,101,0,486,-846
2019/7/3 12:00,10497,2909,6523,902,121,337,529,0,100,0,26,-950
2019/7/3 13:00,10750,2933,6949,905,121,329,648,0,54,0,15,-1204
2019/7/3 14:00,10704,2949,6901,942,121,328,657,0,48,0,0,-1242
2019/7/3 15:00,10652,2953,6692,1054,121,331,523,0,60,0,-24,-1058
2019/7/3 16:00,10638,2948,6807,1055,121,332,295,0,76,0,0,-996
2019/7/3 17:00,10454,2951,6880,1080,121,333,128,0,71,0,38,-1148
2019/7/3 18:00,10370,2950,6617,1081,121,334,27,0,94,0,272,-1126
2019/7/3 19:00,10157,2956,6288,1104,121,335,8,0,108,0,375,-1138
2019/7/3 20:00,9804,2958,6040,1104,121,332,0,0,96,0,497,-1344
2019/7/3 21:00,9441,2958,5964,1105,121,335,0,0,37,0,243,-1322
2019/7/3 22:00,9053,2958,5909,1107,121,335,0,0,43,0,304,-1724
2019/7/3 23:00,8648,2958,5704,1102,121,333,0,0,46,0,84,-1700
2019/7/4 0:00,8049,2957,5373,1075,122,341,0,0,43,0,0,-1862
2019/7/4 1:00,7807,2958,5239,1076,122,336,0,0,38,0,-4,-1958
2019/7/4 2:00,8043,2957,5188,1075,122,337,0,0,43,0,57,-1736
2019/7/4 3:00,8479,2958,5347,1073,122,338,0,0,47,0,328,-1734
2019/7/4 4:00,8815,2956,5517,1072,122,339,0,0,37,0,488,-1716
2019/7/4 5:00,8845,2958,5561,1073,122,338,24,0,29,0,464,-1724
2019/7/4 6:00,8643,2959,5635,1070,122,340,284,0,26,0,79,-1872
2019/7/4 7:00,8843,2958,5487,1073,122,336,736,0,18,0,-25,-1862
2019/7/4 8:00,9672,2957,5765,1073,122,333,1325,0,8,0,-69,-1842
2019/7/4 9:00,10385,2958,6199,1079,122,333,2123,0,0,0,-261,-2168
2019/7/4 10:00,10742,2958,5892,1089,122,336,3459,0,0,0,-964,-2150
2019/7/4 11:00,11016,2957,4933,1094,122,339,4561,0,1,0,-1195,-1796
2019/7/4 12:00,10830,2957,4372,1111,122,342,5296,0,1,0,-2045,-1326
2019/7/4 13:00,11255,2957,4520,1119,122,340,5320,0,1,0,-1820,-1304
2019/7/4 14:00,11432,2955,4810,1136,122,334,4885,0,1,0,-1659,-1152
2019/7/4 15:00,11408,2953,5517,1139,122,340,4048,0,1,0,-1510,-1202
2019/7/4 16:00,11554,2945,5849,1154,122,344,2938,0,2,0,-510,-1290
2019/7/4 17:00,11297,2943,6284,1179,122,345,1424,0,3,0,145,-1148
2019/7/4 18:00,11038,2945,6184,1193,122,343,525,0,4,0,988,-1266
2019/7/4 19:00,10851,2949,6155,1217,122,344,39,0,11,0,1358,-1344
2019/7/4 20:00,10419,2959,5904,1207,121,342,0,0,12,0,1300,-1426
2019/7/4 21:00,9965,2960,5885,1221,122,344,0,0,21,0,940,-1528
2019/7/4 22:00,9462,2960,5514,1219,122,343,0,0,30,0,684,-1410
2019/7/4 23:00,8881,2963,5166,1224,122,344,0,0,35,0,395,-1368
2019/7/5 0:00,8189,2958,4695,1237,122,349,0,0,44,0,6,-1222
2019/7/5 1:00,7812,2961,4396,1242,122,345,0,0,42,0,-48,-1248
2019/7/5 2:00,7996,2959,4546,1239,122,349,0,0,35,0,-8,-1246
2019/7/5 3:00,8376,2958,4967,1231,122,350,0,0,27,0,125,-1404
2019/7/5 4:00,8752,2959,5029,1234,123,348,0,0,14,0,395,-1350
2019/7/5 5:00,8755,2961,5142,1238,123,349,51,0,12,0,211,-1332
2019/7/5 6:00,8578,2961,4771,1231,122,349,488,0,10,0,-48,-1306
2019/7/5 7:00,8759,2962,4859,1228,122,348,1488,0,10,0,-798,-1460
2019/7/5 8:00,9616,2961,5205,1221,122,343,2544,0,8,0,-1616,-1172
2019/7/5 9:00,10452,2959,5745,1202,122,342,3236,0,5,0,-1489,-1670
2019/7/5 10:00,10986,2963,5912,1204,122,339,3520,0,4,0,-1310,-1768
2019/7/5 11:00,11261,2960,5886,1203,122,340,3497,0,2,0,-879,-1870
2019/7/5 12:00,10956,2959,5848,1201,122,339,3247,0,2,0,-1028,-1734
2019/7/5 13:00,11261,2955,5877,1222,122,339,2480,0,5,0,-7,-1732
2019/7/5 14:00,11311,2955,5758,1226,122,341,2077,0,5,0,421,-1594
2019/7/5 15:00,11260,2956,5861,1237,122,338,1766,0,12,0,264,-1296
2019/7/5 16:00,11321,2953,5981,1238,122,341,1235,0,26,0,409,-984
2019/7/5 17:00,11028,2951,6045,1242,122,341,727,0,29,0,693,-1122
2019/7/5 18:00,10908,2950,6084,1250,122,339,260,0,36,0,1071,-1204
2019/7/5 19:00,10741,2959,6154,1246,122,340,11,0,48,0,1155,-1294
2019/7/5 20:00,10360,2955,6168,1239,122,341,0,0,55,0,908,-1428
2019/7/5 21:00,9891,2961,6111,1236,122,339,0,0,42,0,572,-1492
2019/7/5 22:00,9435,2961,5688,1221,122,341,0,0,34,0,594,-1526
2019/7/5 23:00,8892,2963,5239,1204,122,342,0,0,25,0,415,-1418
2019/7/6 0:00,8181,2962,4932,1137,123,341,0,0,23,0,235,-1572
2019/7/6 1:00,7844,2964,4841,1152,123,340,0,0,17,0,245,-1838
2019/7/6 2:00,7958,2960,4895,1165,123,341,0,0,18,0,280,-1824
2019/7/6 3:00,8335,2962,5048,1200,123,346,0,0,13,0,281,-1638
2019/7/6 4:00,8639,2959,5115,1212,123,343,0,0,27,0,412,-1552
2019/7/6 5:00,8516,2960,5182,1212,123,343,43,0,32,0,269,-1648
2019/7/6 6:00,8182,2958,4728,1198,123,346,561,0,35,0,121,-1888
2019/7/6 7:00,8330,2958,4625,1224,123,344,1548,0,33,0,-613,-1912
2019/7/6 8:00,8961,2959,4474,1220,123,341,2766,0,27,0,-873,-2076
2019/7/6 9:00,9696,2959,4411,1201,123,338,4012,0,14,0,-1170,-2192
2019/7/6 10:00,10128,2962,4181,1202,123,339,4812,0,18,0,-1379,-2130
2019/7/6 11:00,10648,2962,3984,1183,123,342,5580,0,23,0,-1289,-2260
2019/7/6 12:00,10675,2961,3820,1134,123,343,5904,0,31,0,-1423,-2218
2019/7/6 13:00,10738,2960,3875,1147,123,342,5767,0,43,0,-1391,-2128
2019/7/6 14:00,10775,2959,3888,1166,123,340,5294,0,65,0,-858,-2202
2019/7/6 15:00,10631,2955,4092,1191,123,340,4158,0,70,0,18,-2316
2019/7/6 16:00,10617,2951,4880,1202,123,342,2965,0,77,0,413,-2336
2019/7/6 17:00,10649,2949,5631,1153,123,343,1637,0,79,0,436,-1702
2019/7/6 18:00,10472,2947,5875,1190,123,346,564,0,74,0,729,-1376
2019/7/6 19:00,10264,2952,6112,1203,123,343,31,0,71,0,801,-1372
2019/7/6 20:00,9902,2957,5995,1214,123,346,0,0,59,0,642,-1434
2019/7/6 21:00,9473,2961,5946,1206,123,346,0,0,51,0,400,-1560
2019/7/6 22:00,8959,2957,6025,1155,123,346,0,0,47,0,0,-1694
2019/7/6 23:00,8446,2960,5580,1141,123,351,0,0,39,0,76,-1824
2019/7/7 0:00,7796,2963,4691,1152,123,349,0,0,37,0,333,-1852
2019/7/7 1:00,7479,2962,4415,1139,123,348,0,0,33,0,317,-1858
2019/7/7 2:00,7569,2963,4229,1111,123,348,0,0,29,0,630,-1864
2019/7/7 3:00,7962,2960,4466,1183,123,348,0,0,30,0,780,-1928
2019/7/7 4:00,8303,2958,4532,1210,123,349,0,0,40,0,1077,-1986
2019/7/7 5:00,8204,2957,4534,1186,123,349,65,0,42,0,866,-1918
2019/7/7 6:00,7772,2957,4180,1145,123,349,543,0,41,0,76,-1642
2019/7/7 7:00,7771,2961,3890,1165,123,348,1514,0,38,0,-912,-1356
2019/7/7 8:00,7985,2963,3139,1155,123,345,2642,0,28,0,-1108,-1302
2019/7/7 9:00,8578,2959,2826,1121,123,345,3816,0,34,0,-804,-1842
2019/7/7 10:00,9122,2958,2773,1101,123,346,4780,0,32,0,-775,-2216
2019/7/7 11:00,9365,2955,2716,1126,123,348,5306,0,22,0,-951,-2280
2019/7/7 12:00,9813,2955,2783,1122,123,347,5725,0,16,0,-900,-2358
2019/7/7 13:00,9871,2956,2858,1104,123,347,5606,0,20,0,-919,-2224
2019/7/7 14:00,9895,2953,2900,1099,123,347,5202,0,30,0,-1071,-1688
2019/7/7 15:00,9929,2952,3076,1133,123,348,4178,0,33,0,-424,-1490
2019/7/7 16:00,9918,2943,4239,1163,123,346,2812,0,38,0,-98,-1648
2019/7/7 17:00,10254,2948,5545,1154,123,345,1510,0,45,0,922,-2338
2019/7/7 18:00,10360,2937,6116,1154,123,346,455,0,49,0,1032,-1852
2019/7/7 19:00,10234,2940,6213,1175,123,345,19,0,45,0,898,-1524
2019/7/7 20:00,9895,2951,6349,1162,123,349,0,0,50,0,473,-1562
2019/7/7 21:00,9309,2954,6317,1128,123,346,0,0,48,0,217,-1824
2019/7/7 22:00,8772,2958,6246,1132,123,347,0,0,36,0,100,-2170
2019/7/7 23:00,8284,2955,5678,1085,123,346,0,0,35,0,14,-1952
2019/7/8 0:00,7606,2955,5106,1070,123,349,0,0,41,0,-458,-1580
2019/7/8 1:00,7303,2956,5003,994,122,347,0,0,28,0,-687,-1460
2019/7/8 2:00,7442,2958,4789,1022,122,349,0,0,27,0,-311,-1514
2019/7/8 3:00,7907,2957,5008,1117,122,348,0,0,27,0,-16,-1656
2019/7/8 4:00,8324,2953,5566,1122,122,347,0,0,52,0,-62,-1776
2019/7/8 5:00,8495,2956,5626,1117,122,347,12,0,94,0,-1,-1778
2019/7/8 6:00,8588,2956,5279,1129,122,345,207,0,92,0,26,-1568
2019/7/8 7:00,9036,2959,5268,1125,113,345,638,0,88,0,178,-1678
2019/7/8 8:00,10054,2960,5541,1050,120,341,1355,0,112,0,199,-1624
2019/7/8 9:00,10942,2961,5778,1010,120,338,2165,0,110,0,598,-2138
2019/7/8 10:00,11234,2961,5705,1014,120,336,3241,0,99,0,-46,-2196
2019/7/8 11:00,11715,2961,5565,1018,120,340,4567,0,85,0,-771,-2170
2019/7/8 12:00,11524,2957,5124,887,120,341,4977,0,92,0,-1118,-1856
2019/7/8 13:00,12016,2958,5886,906,120,336,4248,0,85,0,-313,-2210
2019/7/8 14:00,12055,2955,6270,986,120,331,2974,0,67,0,612,-2260
2019/7/8 15:00,11899,2952,6895,1092,120,332,2224,0,49,0,685,-2450
2019/7/8 16:00,11790,2948,7584,1086,120,333,1790,0,56,0,197,-2324
2019/7/8 17:00,11570,2946,7523,1133,120,331,1166,0,41,0,2,-1692
2019/7/8 18:00,11406,2941,7682,1162,120,337,371,0,51,0,0,-1258
2019/7/8 19:00,11121,2941,7687,1170,120,335,11,0,69,0,122,-1334
2019/7/8 20:00,10617,2946,7115,1148,120,336,0,0,74,0,402,-1524
2019/7/8 21:00,10127,2952,6925,1147,120,337,0,0,75,0,137,-1566
2019/7/8 22:00,9526,2954,6730,1125,120,332,0,0,72,0,165,-1972
2019/7/8 23:00,9028,2953,6253,1076,120,338,0,0,59,0,123,-1894
2019/7/9 0:00,8319,2952,5531,903,120,337,0,0,51,0,-65,-1510
2019/7/9 1:00,7905,2949,5426,879,120,333,0,0,42,0,-258,-1586
2019/7/9 2:00,7970,2951,5632,888,120,339,0,0,39,0,-107,-1892
2019/7/9 3:00,8447,2951,6161,982,120,338,0,0,37,0,-24,-2118
2019/7/9 4:00,8782,2951,6465,1064,120,338,0,0,32,0,-4,-2184
2019/7/9 5:00,8861,2948,6507,1042,120,338,35,0,25,0,-36,-2118
2019/7/9 6:00,8858,2952,5847,941,120,339,410,0,20,0,-81,-1690
2019/7/9 7:00,9214,2952,5735,862,120,337,1199,0,17,0,-600,-1408
2019/7/9 8:00,10165,2952,5556,869,120,334,2230,0,20,0,-592,-1324
2019/7/9 9:00,11125,2956,5540,854,120,332,3211,0,21,0,-335,-1574
2019/7/9 10:00,11522,2957,5423,895,120,328,3806,0,14,0,-369,-1652
2019/7/9 11:00,11741,2958,5566,973,120,332,3771,0,12,0,-369,-1622
2019/7/9 12:00,11255,2956,5017,916,120,335,3568,0,18,0,-467,-1208
2019/7/9 13:00,11673,2956,5903,951,120,330,3319,0,23,0,-65,-1864
2019/7/9 14:00,11773,2951,7004,1027,120,329,2593,0,38,0,-559,-1730
2019/7/9 15:00,11565,2950,7252,1084,120,331,1870,0,44,0,-332,-1754
2019/7/9 16:00,11697,2941,7347,1126,120,333,1193,0,45,0,0,-1408
2019/7/9 17:00,11548,2941,6362,1130,120,335,624,0,37,0,727,-728
2019/7/9 18:00,11362,2942,6361,1135,120,336,197,0,45,0,924,-698
2019/7/9 19:00,11127,2949,7010,1150,120,335,8,0,42,0,485,-972
2019/7/9 20:00,10659,2949,6565,1108,120,335,0,0,41,0,17,-476
2019/7/9 21:00,10158,2950,6074,1111,120,335,0,0,36,0,0,-468
2019/7/9 22:00,9649,2952,5949,1071,120,335,0,0,44,0,0,-822
2019/7/9 23:00,9127,2951,5719,982,120,337,0,0,46,0,2,-1030
2019/7/10 0:00,8460,2954,5407,840,120,338,0,0,44,0,-497,-746
2019/7/10 1:00,8021,2953,5846,848,120,333,0,0,39,0,-932,-1186
2019/7/10 2:00,8116,2951,5948,884,120,338,0,0,44,0,-837,-1332
2019/7/10 3:00,8625,2954,5980,956,120,340,0,0,43,0,-246,-1522
2019/7/10 4:00,8948,2952,6547,1040,120,338,0,0,35,0,-264,-1820
2019/7/10 5:00,8903,2953,6255,1065,120,336,18,0,33,0,-277,-1600
2019/7/10 6:00,8927,2951,6010,988,120,338,224,0,62,0,-300,-1466
2019/7/10 7:00,9280,2951,6308,901,120,336,726,0,80,0,-562,-1580
2019/7/10 8:00,10302,2950,6665,872,120,334,1206,0,70,0,-563,-1352
2019/7/10 9:00,11208,2955,6583,872,120,332,1601,0,78,0,-243,-1090
2019/7/10 10:00,11556,2955,6638,862,120,331,1466,0,95,0,5,-916
2019/7/10 11:00,11579,2955,6873,862,120,333,1071,0,105,0,336,-1076
2019/7/10 12:00,11060,2952,6698,852,120,333,1079,0,119,0,39,-1132
2019/7/10 13:00,11323,2954,6886,901,120,331,960,0,144,0,37,-1010
2019/7/10 14:00,11313,2955,7003,977,120,329,698,0,163,0,0,-932
2019/7/10 15:00,11226,2954,7054,1100,120,326,433,0,153,0,132,-1046
2019/7/10 16:00,11291,2950,7037,1134,120,330,311,0,174,0,613,-1378
2019/7/10 17:00,11049,2942,7045,1137,120,333,238,0,148,0,310,-1224
2019/7/10 18:00,10906,2945,7036,1171,120,333,101,0,153,0,355,-1308
2019/7/10 19:00,10780,2943,7030,1189,120,330,6,0,179,0,365,-1382
2019/7/10 20:00,10441,2950,7028,1192,120,334,0,0,204,0,143,-1530
2019/7/10 21:00,10064,2948,7000,1191,120,334,0,0,212,0,43,-1784
2019/7/10 22:00,9684,2951,6766,1110,120,332,0,0,228,0,231,-2054
2019/7/10 23:00,9229,2950,6214,1112,120,336,0,0,231,0,182,-1916
2019/7/11 0:00,8689,2952,5713,1165,119,337,0,0,229,0,-220,-1606
2019/7/11 1:00,8338,2952,5456,1174,119,335,0,0,230,0,-264,-1664
2019/7/11 2:00,8430,2950,5448,1157,119,335,0,0,221,0,-136,-1664
2019/7/11 3:00,8898,2950,6178,1126,119,338,0,0,213,0,20,-2046
2019/7/11 4:00,9224,2949,6561,1147,119,337,0,0,212,0,17,-2118
2019/7/11 5:00,9294,2946,6266,1160,119,336,15,0,207,0,5,-1760
2019/7/11 6:00,9280,2946,6374,1169,119,337,258,0,175,0,12,-2110
2019/7/11 7:00,9650,2946,6232,1181,119,336,810,0,169,0,115,-2258
2019/7/11 8:00,10702,2947,6576,1176,119,335,1456,0,143,0,232,-2282
2019/7/11 9:00,11646,2944,7015,1177,119,331,2085,0,109,0,560,-2694
2019/7/11 10:00,11929,2948,6954,1215,119,330,2552,0,87,0,472,-2748
2019/7/11 11:00,11867,2949,7039,1195,119,330,2478,0,85,0,414,-2742
2019/7/11 12:00,11454,2948,6719,1145,119,331,3098,0,76,0,-318,-2664
2019/7/11 13:00,11906,2950,7016,1154,119,330,3543,0,75,0,-593,-2688
2019/7/11 14:00,12149,2951,7173,1156,119,329,3611,0,71,0,-571,-2690
2019/7/11 15:00,12050,2952,7144,1162,119,330,3223,0,57,0,-609,-2328
2019/7/11 16:00,12014,2950,7425,1191,119,329,2515,0,61,0,-594,-1982
2019/7/11 17:00,11722,2947,7481,1186,119,330,1387,0,68,0,-406,-1390
2019/7/11 18:00,11483,2945,7174,1189,119,331,452,0,69,0,506,-1302
2019/7/11 19:00,11217,2940,7076,1184,119,333,26,0,56,0,863,-1380
2019/7/11 20:00,10773,2946,7096,1174,119,333,0,0,57,0,556,-1508
2019/7/11 21:00,10242,2946,7080,1104,119,334,0,0,51,0,234,-1626
2019/7/11 22:00,9737,2948,6828,1084,119,332,0,0,47,0,31,-1652
2019/7/11 23:00,9148,2949,6379,1077,119,337,0,0,50,0,139,-1902
2019/7/12 0:00,8455,2949,5675,1037,118,337,0,0,50,0,29,-1740
2019/7/12 1:00,8069,2948,5440,1040,118,334,0,0,48,0,-23,-1836
2019/7/12 2:00,8104,2949,5505,1050,118,334,0,0,45,0,-19,-1878
2019/7/12 3:00,8509,2949,6017,1078,118,338,0,0,46,0,-11,-2026
2019/7/12 4:00,8910,2946,6226,1098,118,335,0,0,46,0,49,-1908
2019/7/12 5:00,8952,2948,6120,1095,118,337,54,0,51,0,3,-1774
2019/7/12 6:00,8856,2949,5678,1089,118,338,541,0,43,0,-4,-1896
2019/7/12 7:00,9169,2948,5409,1095,118,337,1460,0,29,0,-231,-1996
2019/7/12 8:00,10035,2948,5087,1071,118,336,2422,0,30,0,-131,-1846
2019/7/12 9:00,10925,2949,5500,1055,117,336,3376,0,24,0,20,-2452
2019/7/12 10:00,11443,2949,5079,1040,117,332,4751,0,23,0,-122,-2726
2019/7/12 11:00,11894,2950,4726,1077,117,333,5740,0,24,0,-573,-2500
2019/7/12 12:00,11626,2950,3986,1001,118,337,6116,0,28,0,-1096,-1814
2019/7/12 13:00,12005,2950,4489,1018,121,334,6026,0,18,0,-475,-2476
2019/7/12 14:00,12079,2951,5345,1040,125,334,5342,0,18,0,-354,-2722
2019/7/12 15:00,11882,2951,6721,1054,125,334,4168,0,8,0,-779,-2700
2019/7/12 16:00,11965,2950,7293,1107,129,334,2949,0,12,0,-199,-2610
2019/7/12 17:00,11580,2951,7650,1159,129,338,1407,0,6,0,76,-2136
2019/7/12 18:00,11189,2950,7338,1167,129,338,409,0,2,0,518,-1662
2019/7/12 19:00,11000,2950,7232,1143,129,335,24,0,2,0,605,-1420
2019/7/12 20:00,10565,2950,7125,1156,129,337,0,0,2,0,374,-1508
2019/7/12 21:00,10095,2949,7078,1116,129,336,0,0,4,0,123,-1640
2019/7/12 22:00,9554,2952,6740,1097,129,335,0,0,2,0,-171,-1530
2019/7/12 23:00,9029,2952,6369,1055,128,336,0,0,2,0,-99,-1714
2019/7/13 0:00,8379,2953,6101,1029,125,337,0,0,2,0,-396,-1772
2019/7/13 1:00,7977,2952,5627,1035,127,335,0,0,1,0,-304,-1796
2019/7/13 2:00,8018,2950,5728,1040,127,336,0,0,0,0,-293,-1870
2019/7/13 3:00,8398,2952,5980,1026,127,337,0,0,0,0,-62,-1962
2019/7/13 4:00,8735,2949,6316,1047,127,337,0,0,5,0,-36,-2010
2019/7/13 5:00,8662,2949,6096,1055,127,336,5,0,16,0,8,-1930
2019/7/13 6:00,8336,2949,5313,1005,127,336,100,0,37,0,-5,-1526
2019/7/13 7:00,8341,2951,5227,983,127,338,400,0,74,0,-389,-1370
2019/7/13 8:00,8868,2951,5333,996,127,336,647,0,65,0,-433,-1154
2019/7/13 9:00,9380,2948,5678,1003,127,336,774,0,46,0,-284,-1248
2019/7/13 10:00,9626,2948,5880,1052,129,334,914,0,56,0,-269,-1418
2019/7/13 11:00,9637,2949,5924,1027,131,338,916,0,72,0,-264,-1456
2019/7/13 12:00,9463,2950,5680,1048,133,335,736,0,109,0,-248,-1280
2019/7/13 13:00,9501,2952,5646,1099,133,332,814,0,120,0,-63,-1532
2019/7/13 14:00,9484,2946,5618,1118,134,325,913,0,136,0,-24,-1682
2019/7/13 15:00,9431,2952,6112,1162,137,321,844,0,143,0,-500,-1740
2019/7/13 16:00,9473,2947,6145,1179,137,311,637,0,147,0,-330,-1700
2019/7/13 17:00,9524,2942,6044,1204,137,304,287,0,151,0,-19,-1526
2019/7/13 18:00,9714,2943,6335,1214,137,305,69,0,150,0,5,-1444
2019/7/13 19:00,9603,2942,6346,1158,137,302,1,0,127,0,122,-1532
2019/7/13 20:00,9303,2947,6231,1151,137,301,0,0,116,0,0,-1580
2019/7/13 21:00,8995,2946,6045,1156,137,303,0,0,110,0,-4,-1698
2019/7/13 22:00,8694,2946,5861,1149,137,302,0,0,103,0,8,-1812
2019/7/13 23:00,8354,2945,5239,1153,136,303,0,0,99,0,93,-1614
2019/7/14 0:00,7778,2944,4797,1163,135,304,0,0,79,0,0,-1644
2019/7/14 1:00,7499,2945,4396,1156,135,303,0,0,70,0,-4,-1502
2019/7/14 2:00,7637,2947,4617,1157,135,306,0,0,67,0,0,-1592
2019/7/14 3:00,8034,2945,5167,1152,135,306,0,0,60,0,39,-1770
2019/7/14 4:00,8353,2948,5539,1147,135,308,0,0,56,0,0,-1780
2019/7/14 5:00,8318,2946,5288,1173,135,304,8,0,59,0,11,-1606
2019/7/14 6:00,7921,2949,4652,1172,135,306,77,0,49,0,7,-1426
2019/7/14 7:00,7978,2948,4630,1128,135,307,158,0,48,0,8,-1384
2019/7/14 8:00,8241,2945,4508,1095,135,306,362,0,38,0,6,-1154
2019/7/14 9:00,8637,2947,4500,1100,135,307,855,0,24,0,37,-1268
2019/7/14 10:00,8908,2946,4420,1101,135,305,1150,0,25,0,0,-1174
2019/7/14 11:00,8991,2944,4485,1113,135,306,1386,0,26,0,2,-1406
2019/7/14 12:00,8952,2942,4129,1168,135,307,1569,0,30,0,0,-1328
2019/7/14 13:00,9052,2941,4011,1193,135,305,1489,0,32,0,0,-1054
2019/7/14 14:00,8969,2945,4073,1210,135,304,1297,0,37,0,-12,-1020
2019/7/14 15:00,8976,2946,4119,1232,135,306,1447,0,44,0,-33,-1220
2019/7/14 16:00,9030,2946,4631,1248,135,306,1196,0,51,0,-25,-1458
