,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2018/10/3 5:00,8680,4072,4552,1247,121,269,0,0,16,0,433,-2030
2018/10/3 6:00,8546,4072,4515,1243,122,291,136,0,21,0,140,-1994
2018/10/3 7:00,8606,4072,3884,1232,122,293,1262,0,21,0,-152,-2128
2018/10/3 8:00,8771,4072,3482,1244,117,287,2628,0,12,0,-1065,-2006
2018/10/3 9:00,9301,4040,3333,1193,83,289,3999,0,9,0,-1575,-2070
2018/10/3 10:00,9655,3982,2736,1068,83,288,4883,0,5,0,-1396,-1994
2018/10/3 11:00,9940,3997,2633,1044,83,286,5599,0,5,0,-2001,-1706
2018/10/3 12:00,9782,4018,2541,1039,83,292,5852,0,8,0,-2107,-1944
2018/10/3 13:00,10193,4044,2717,1049,83,284,5395,0,12,0,-1389,-2002
2018/10/3 14:00,10330,4062,3302,1136,83,270,4552,0,17,0,-572,-2520
2018/10/3 15:00,10114,4074,4115,1204,86,261,2985,0,25,0,-124,-2512
2018/10/3 16:00,10232,4070,4694,1205,120,259,1484,0,33,0,913,-2546
2018/10/3 17:00,10099,4070,5199,1238,121,256,317,0,51,0,1453,-2606
2018/10/3 18:00,10441,4070,5827,1250,121,250,0,0,66,0,1437,-2580
2018/10/3 19:00,9973,4066,6071,1252,121,247,0,0,87,0,467,-2338
2018/10/3 20:00,9391,4067,5452,1241,121,246,0,0,98,0,0,-1834
2018/10/3 21:00,8873,4070,4898,1227,121,247,0,0,87,0,-25,-1752
2018/10/3 22:00,8535,4071,4902,1239,121,248,0,0,93,0,-29,-2110
2018/10/3 23:00,8132,4077,4727,1176,121,250,0,0,92,0,-261,-2050
2018/10/4 0:00,7579,4071,4564,1166,121,248,0,0,98,0,-739,-1950
2018/10/4 1:00,7420,4076,4594,1180,121,248,0,0,97,0,-980,-1916
2018/10/4 2:00,7647,4071,4596,1172,121,250,0,0,110,0,-735,-1938
2018/10/4 3:00,8131,4076,4728,1165,121,249,0,0,120,0,-312,-2016
2018/10/4 4:00,8576,4074,4830,1167,121,247,0,0,147,0,0,-2010
2018/10/4 5:00,8541,4069,4801,1185,121,246,0,0,136,0,-103,-1914
2018/10/4 6:00,8480,4076,4925,1192,121,250,23,0,136,0,-259,-1984
2018/10/4 7:00,8693,4074,5065,1200,121,249,274,0,128,0,-292,-2126
2018/10/4 8:00,9288,4075,5158,1214,121,248,686,0,132,0,-426,-1920
2018/10/4 9:00,9822,4071,5155,1210,121,244,1351,0,130,0,-90,-2370
2018/10/4 10:00,9905,4070,5330,1199,121,245,1841,0,132,0,-635,-2398
2018/10/4 11:00,9994,4073,5465,1200,121,249,1892,0,131,0,-801,-2336
2018/10/4 12:00,9570,4071,5409,1161,121,254,1885,0,123,0,-1092,-2362
2018/10/4 13:00,10024,4074,5467,1138,121,250,1466,0,117,0,-191,-2418
2018/10/4 14:00,10165,4071,5903,1153,121,250,1001,0,131,0,19,-2484
2018/10/4 15:00,10155,4072,6291,1205,121,248,571,0,141,0,104,-2598
2018/10/4 16:00,10145,4059,6111,1190,121,252,253,0,170,0,557,-2568
2018/10/4 17:00,10249,4063,5786,1178,121,253,30,0,164,0,1272,-2618
2018/10/4 18:00,10348,4067,5821,1216,121,253,0,0,155,0,1257,-2542
2018/10/4 19:00,9867,4072,5674,1243,121,252,0,0,175,0,510,-2180
2018/10/4 20:00,9367,4070,5442,1215,121,255,0,0,192,0,74,-2002
2018/10/4 21:00,8999,4070,5218,1178,121,255,0,0,181,0,0,-2024
2018/10/4 22:00,8625,4072,4924,1226,121,253,0,0,179,0,0,-2150
2018/10/4 23:00,8273,4071,4682,1233,121,255,0,0,186,0,-223,-2052
2018/10/5 0:00,7756,4069,4647,1224,120,257,0,0,173,0,-776,-1958
2018/10/5 1:00,7598,4074,4684,1229,120,256,0,0,185,0,-1040,-1910
2018/10/5 2:00,7816,4073,4747,1246,120,256,0,0,191,0,-875,-1942
2018/10/5 3:00,8333,4075,4848,1203,120,255,0,0,181,0,-333,-2016
2018/10/5 4:00,8748,4069,4992,1188,120,256,0,0,175,0,-2,-2050
2018/10/5 5:00,8714,4072,4917,1239,120,255,0,0,161,0,0,-2050
2018/10/5 6:00,8753,4071,4936,1228,120,256,36,0,152,0,0,-2046
2018/10/5 7:00,9049,4072,4867,1219,120,255,443,0,137,0,-2,-2062
2018/10/5 8:00,9686,4076,4866,1233,120,251,1197,0,146,0,-19,-2184
2018/10/5 9:00,10439,4073,4982,1238,119,249,2131,0,136,0,-15,-2474
2018/10/5 10:00,10866,4072,5172,1205,119,249,2376,0,131,0,0,-2458
2018/10/5 11:00,11091,4074,5062,1183,119,250,2588,0,132,0,-15,-2302
2018/10/5 12:00,10799,4075,4919,1202,119,252,2761,0,131,0,-364,-2296
2018/10/5 13:00,11153,4070,5217,1188,119,251,2713,0,124,0,-239,-2290
2018/10/5 14:00,11469,4071,5546,1195,119,248,2482,0,125,0,127,-2444
2018/10/5 15:00,11555,4073,6124,1242,119,249,1738,0,127,0,369,-2486
2018/10/5 16:00,11386,4075,6774,1249,119,250,677,0,118,0,696,-2572
2018/10/5 17:00,11239,4072,6960,1247,119,251,106,0,106,0,988,-2610
2018/10/5 18:00,11275,4066,7158,1260,119,251,0,0,114,0,887,-2580
2018/10/5 19:00,10730,4062,6747,1248,119,251,0,0,126,0,543,-2366
2018/10/5 20:00,10202,4064,6359,1231,119,253,0,0,131,0,320,-2275
2018/10/5 21:00,9800,4073,6119,1200,119,253,0,0,141,0,-2,-2103
2018/10/5 22:00,9370,4066,5745,1202,119,252,0,0,145,0,0,-2159
2018/10/5 23:00,8876,4065,5182,1178,119,255,0,0,134,0,0,-2057
2018/10/6 0:00,8326,4064,4371,1151,118,253,0,0,125,0,-14,-1742
2018/10/6 1:00,7975,4066,4021,1158,118,253,1,0,123,0,-29,-1736
2018/10/6 2:00,8058,4069,4137,1121,118,254,0,0,111,0,0,-1752
2018/10/6 3:00,8415,4064,4531,1191,118,256,0,0,93,0,0,-1838
2018/10/6 4:00,8688,4074,4828,1207,118,254,0,0,75,0,0,-1868
2018/10/6 5:00,8533,4067,4623,1189,118,254,2,0,82,0,-4,-1798
2018/10/6 6:00,8338,4073,4382,1118,118,255,66,0,90,0,-10,-1754
2018/10/6 7:00,8568,4069,4142,1113,118,255,551,0,94,0,-4,-1770
2018/10/6 8:00,9029,4071,4086,1133,118,254,1092,0,105,0,0,-1830
2018/10/6 9:00,9731,4072,4213,1197,118,253,1663,0,113,0,0,-1898
2018/10/6 10:00,10028,4067,4125,1213,118,252,2082,0,115,0,0,-1944
2018/10/6 11:00,10002,4071,4300,1148,118,252,1931,0,118,0,12,-1948
2018/10/6 12:00,9892,4067,3978,1173,118,254,2145,0,121,0,-8,-1956
2018/10/6 13:00,9924,4063,4083,1159,118,254,2064,0,133,0,-4,-1946
2018/10/6 14:00,9848,4060,4189,1158,118,254,1858,0,153,0,-4,-1938
2018/10/6 15:00,9735,4065,4675,1174,118,255,1231,0,161,0,0,-1944
2018/10/6 16:00,9858,4064,5285,1205,118,257,712,0,155,0,64,-2002
2018/10/6 17:00,9848,4053,5428,1200,118,254,111,0,132,0,670,-2118
2018/10/6 18:00,10043,4053,5500,1247,118,249,0,0,112,0,954,-2190
2018/10/6 19:00,9726,4058,5262,1271,118,252,0,0,97,0,828,-2160
2018/10/6 20:00,9245,4063,5347,1237,118,256,0,0,75,0,235,-2086
2018/10/6 21:00,8681,4062,4974,1213,118,260,0,0,40,0,0,-1986
2018/10/6 22:00,8256,4066,4484,1203,118,258,0,0,34,0,-9,-1898
2018/10/6 23:00,7796,4064,4020,1174,118,260,0,0,31,0,-55,-1816
2018/10/7 0:00,7270,4064,3403,1185,119,257,0,0,32,0,-44,-1746
2018/10/7 1:00,7104,4067,3182,1199,119,257,0,0,37,0,-19,-1738
2018/10/7 2:00,7267,4065,3326,1276,119,258,0,0,30,0,-55,-1752
2018/10/7 3:00,7718,4067,3757,1278,119,256,0,0,29,0,50,-1838
2018/10/7 4:00,8065,4070,4194,1256,119,258,0,0,28,0,2,-1862
2018/10/7 5:00,7958,4070,4079,1212,119,257,0,0,21,0,0,-1800
2018/10/7 6:00,7625,4071,3675,1180,119,259,65,0,18,0,0,-1762
2018/10/7 7:00,7572,4072,3409,1192,119,258,749,0,8,0,-449,-1786
2018/10/7 8:00,7624,4070,2948,1269,119,256,1888,0,5,0,-1227,-1704
2018/10/7 9:00,8098,4073,1999,1234,119,256,3011,0,2,0,-872,-1724
2018/10/7 10:00,8594,4067,1960,1188,119,261,4102,0,2,0,-1133,-1972
2018/10/7 11:00,8609,4069,1960,1181,119,273,4532,0,4,0,-1581,-1948
2018/10/7 12:00,8871,4066,1978,1175,119,280,4759,0,6,0,-1576,-1936
2018/10/7 13:00,8787,4064,1995,1190,119,275,4542,0,9,0,-1475,-1932
2018/10/7 14:00,8593,4067,2626,1186,119,275,3824,0,14,0,-1582,-1936
2018/10/7 15:00,8534,4074,3255,1178,119,277,2640,0,17,0,-1094,-1932
2018/10/7 16:00,8799,4058,3772,1236,119,282,1377,0,18,0,-81,-1982
2018/10/7 17:00,9095,4065,3935,1238,119,290,265,0,13,0,1282,-2112
2018/10/7 18:00,9483,4063,4210,1275,119,293,0,0,12,0,1707,-2196
2018/10/7 19:00,9213,4072,4658,1301,119,301,0,0,13,0,949,-2200
2018/10/7 20:00,8802,4076,4093,1250,119,301,0,0,11,0,1036,-2084
2018/10/7 21:00,8317,4070,3523,1245,119,302,0,0,10,0,1028,-1980
2018/10/7 22:00,7936,4071,3169,1240,119,299,0,0,9,0,913,-1884
2018/10/7 23:00,7467,4073,3135,1207,119,302,0,0,5,0,432,-1806
2018/10/8 0:00,6975,4069,3015,1189,119,301,0,0,6,0,16,-1740
2018/10/8 1:00,6733,4070,3056,1194,119,299,0,0,6,0,-269,-1742
2018/10/8 2:00,6954,4069,3078,1206,119,300,0,0,13,0,-75,-1756
2018/10/8 3:00,7437,4073,3194,1261,119,303,0,0,16,0,299,-1828
2018/10/8 4:00,7804,4072,3159,1279,119,301,0,0,17,0,711,-1854
2018/10/8 5:00,7785,4070,3079,1227,119,301,0,0,19,0,774,-1804
2018/10/8 6:00,7520,4070,3076,1214,119,301,86,0,26,0,392,-1764
2018/10/8 7:00,7572,4073,3001,1209,119,301,1142,0,21,0,-476,-1818
2018/10/8 8:00,7805,4073,2669,1152,119,300,2636,0,17,0,-1305,-1856
2018/10/8 9:00,8373,4070,1822,1140,119,298,3886,0,26,0,-1102,-1886
2018/10/8 10:00,8779,4069,1775,1142,119,297,4720,0,34,0,-1577,-1800
2018/10/8 11:00,9132,4065,1867,1116,119,296,5290,0,33,0,-1864,-1790
2018/10/8 12:00,9247,4067,1884,1108,119,298,5406,0,31,0,-1854,-1812
2018/10/8 13:00,9215,4067,2038,1129,119,298,4905,0,37,0,-1650,-1728
2018/10/8 14:00,9282,4066,2388,1126,119,300,4244,0,43,0,-1052,-1952
2018/10/8 15:00,9204,4070,3330,1147,119,302,2890,0,46,0,-754,-1946
2018/10/8 16:00,9324,4060,4310,1191,119,301,1387,0,45,0,-103,-1986
2018/10/8 17:00,9444,4063,4906,1216,119,303,225,0,48,0,676,-2112
2018/10/8 18:00,9770,4063,4972,1249,119,301,0,0,39,0,1217,-2190
2018/10/8 19:00,9498,4073,4838,1260,119,301,0,0,35,0,1044,-2172
2018/10/8 20:00,9037,4072,4713,1237,119,301,0,0,40,0,639,-2084
2018/10/8 21:00,8563,4073,4639,1178,119,300,0,0,44,0,202,-1992
2018/10/8 22:00,8043,4070,4267,1152,119,299,0,0,44,0,-16,-1892
2018/10/8 23:00,7526,4069,3921,1168,119,299,0,0,39,0,-279,-1810
2018/10/9 0:00,7069,4070,3407,1154,120,298,0,0,34,0,-272,-1742
2018/10/9 1:00,6915,4069,3216,1152,120,299,0,0,44,0,-265,-1720
2018/10/9 2:00,7128,4070,3311,1192,120,299,0,0,39,0,-135,-1768
2018/10/9 3:00,7708,4074,3802,1223,120,301,0,0,46,0,-30,-1828
2018/10/9 4:00,8153,4072,4208,1268,120,300,0,0,49,0,0,-1864
2018/10/9 5:00,8256,4069,4261,1287,120,299,0,0,48,0,-12,-1816
2018/10/9 6:00,8239,4074,4155,1269,120,299,79,0,46,0,-35,-1768
2018/10/9 7:00,8404,4074,3658,1236,120,295,1073,0,40,0,-280,-1812
2018/10/9 8:00,8769,4074,3514,1160,120,288,2460,0,44,0,-613,-2278
2018/10/9 9:00,9378,4052,3033,1119,120,283,3818,0,37,0,-580,-2504
2018/10/9 10:00,9807,3990,2982,1066,120,282,4908,0,17,0,-1000,-2558
2018/10/9 11:00,10264,4010,3143,1054,120,284,5459,0,9,0,-1289,-2526
2018/10/9 12:00,10070,4040,3327,1001,120,284,5374,0,4,0,-1668,-2412
2018/10/9 13:00,10535,4064,4050,1046,120,285,4937,0,5,0,-1454,-2518
2018/10/9 14:00,10682,4068,4690,1096,120,281,3978,0,9,0,-1024,-2536
2018/10/9 15:00,10572,4066,5243,1144,120,281,2430,0,6,0,-192,-2526
2018/10/9 16:00,10583,4069,5626,1196,120,284,994,0,4,0,874,-2584
2018/10/9 17:00,10530,4059,5903,1225,120,287,128,0,3,0,1421,-2616
2018/10/9 18:00,10691,4060,5982,1242,120,286,0,0,2,0,1577,-2578
2018/10/9 19:00,10201,4058,5589,1236,120,285,0,0,1,0,1370,-2458
2018/10/9 20:00,9659,4073,5266,1220,120,287,0,0,0,0,1039,-2346
2018/10/9 21:00,9204,4070,5098,1198,120,287,0,0,0,0,667,-2236
2018/10/9 22:00,8834,4070,4894,1185,120,286,0,0,1,0,438,-2160
2018/10/9 23:00,8380,4068,4867,1184,120,290,0,0,0,0,-93,-2056
2018/10/10 0:00,7752,4067,4855,1176,120,290,0,0,1,0,-805,-1952
2018/10/10 1:00,7577,4065,4922,1159,120,290,0,0,0,0,-1063,-1916
2018/10/10 2:00,7717,4066,4839,1157,120,289,0,0,0,0,-808,-1946
2018/10/10 3:00,8212,4068,4900,1186,120,289,0,0,1,0,-322,-2030
2018/10/10 4:00,8655,4067,4991,1240,120,291,0,0,2,0,0,-2056
2018/10/10 5:00,8703,4069,5046,1216,120,290,0,0,4,0,2,-2044
2018/10/10 6:00,8710,4072,5008,1217,120,290,41,0,14,0,0,-2052
2018/10/10 7:00,8958,4072,5014,1219,120,288,446,0,11,0,-72,-2140
2018/10/10 8:00,9460,4069,5110,1175,118,280,1052,0,13,0,-47,-2310
2018/10/10 9:00,10073,4070,5265,1147,102,274,1687,0,12,0,0,-2484
2018/10/10 10:00,10258,4076,5068,1115,102,273,2400,0,11,0,-221,-2566
2018/10/10 11:00,10453,4073,5073,1114,101,273,2558,0,9,0,-262,-2486
2018/10/10 12:00,9922,4070,5087,1062,94,274,1912,0,14,0,-189,-2402
2018/10/10 13:00,10314,4064,5376,1090,102,272,1617,0,39,0,230,-2476
2018/10/10 14:00,10385,4067,5666,1170,104,274,1268,0,56,0,352,-2572
2018/10/10 15:00,10309,4072,5932,1228,120,274,894,0,47,0,314,-2572
2018/10/10 16:00,10309,4054,6476,1209,120,277,393,0,45,0,333,-2598
2018/10/10 17:00,10244,4066,6724,1211,120,288,54,0,42,0,351,-2612
2018/10/10 18:00,10349,4062,6682,1202,120,300,0,0,36,0,535,-2588
2018/10/10 19:00,9931,4067,6386,1219,120,300,0,0,33,0,280,-2474
2018/10/10 20:00,9399,4070,5990,1220,120,301,0,0,34,0,10,-2346
2018/10/10 21:00,8969,4068,5540,1173,120,302,0,0,34,0,0,-2268
2018/10/10 22:00,8593,4072,5059,1178,120,301,0,0,31,0,-4,-2164
2018/10/10 23:00,8132,4068,4675,1184,120,302,0,0,37,0,-184,-2070
2018/10/11 0:00,7550,4071,4255,1055,119,304,0,0,39,0,-343,-1950
2018/10/11 1:00,7357,4069,3973,1018,119,299,0,0,55,0,-256,-1920
2018/10/11 2:00,7544,4067,4183,999,119,302,0,0,80,0,-246,-1960
2018/10/11 3:00,8047,4067,4650,1050,118,278,0,0,99,0,-195,-2020
2018/10/11 4:00,8514,4068,4782,1168,119,304,0,0,121,0,0,-2048
2018/10/11 5:00,8566,4072,4819,1177,119,303,0,0,116,0,0,-2040
2018/10/11 6:00,8520,4069,4779,1188,119,302,11,0,114,0,0,-2062
2018/10/11 7:00,8695,4072,4919,1092,119,300,221,0,120,0,-4,-2144
2018/10/11 8:00,9241,4073,5184,1039,119,298,553,0,105,0,142,-2272
2018/10/11 9:00,9731,4070,5465,1023,119,296,660,0,86,0,454,-2442
2018/10/11 10:00,9829,4071,5575,1000,121,283,1023,0,85,0,247,-2576
2018/10/11 11:00,9748,4072,5347,953,121,281,1351,0,98,0,51,-2526
2018/10/11 12:00,9168,4072,4800,928,121,283,1305,0,91,0,-16,-2416
2018/10/11 13:00,9503,4072,5202,927,121,288,1348,0,67,0,0,-2522
2018/10/11 14:00,9598,4072,5229,939,121,292,1522,0,64,0,-41,-2600
2018/10/11 15:00,9554,4069,5503,1065,121,290,1002,0,79,0,-15,-2560
2018/10/11 16:00,9649,4059,6037,1158,121,282,439,0,91,0,44,-2582
2018/10/11 17:00,9749,4065,6257,1183,121,283,57,0,121,0,282,-2620
2018/10/11 18:00,10018,4069,6068,1193,121,297,0,0,129,0,733,-2592
2018/10/11 19:00,9634,4067,5968,1208,121,294,0,0,132,0,324,-2480
2018/10/11 20:00,9122,4072,5654,1190,121,299,0,0,138,0,0,-2352
2018/10/11 21:00,8737,4076,5255,1116,121,299,0,0,148,0,0,-2278
2018/10/11 22:00,8380,4074,4886,1045,121,298,0,0,122,0,0,-2166
2018/10/11 23:00,7918,4076,4346,1046,121,299,0,0,108,0,-12,-2066
2018/10/12 0:00,7353,4074,3801,919,121,299,0,0,94,0,-11,-1944
2018/10/12 1:00,7204,4075,3654,901,121,298,0,0,102,0,-23,-1924
2018/10/12 2:00,7521,4072,3933,925,121,300,0,0,116,0,-4,-1942
2018/10/12 3:00,8166,4074,4658,917,121,299,0,0,113,0,0,-2016
2018/10/12 4:00,8571,4072,4930,1001,121,299,0,0,105,0,111,-2068
2018/10/12 5:00,8635,4070,4970,1010,121,299,0,0,101,0,110,-2046
2018/10/12 6:00,8600,4074,4832,994,121,299,47,0,94,0,191,-2052
2018/10/12 7:00,8644,4074,4494,955,121,288,619,0,83,0,148,-2138
2018/10/12 8:00,8758,4075,3909,971,121,278,1663,0,73,0,-8,-2324
2018/10/12 9:00,9031,4073,3288,975,121,275,3044,0,62,0,-313,-2494
2018/10/12 10:00,9072,4074,2897,857,121,273,4097,0,60,0,-747,-2560
2018/10/12 11:00,9282,4075,3141,813,121,273,4449,0,65,0,-1127,-2528
2018/10/12 12:00,8867,4072,3006,807,121,276,4606,0,65,0,-1666,-2420
2018/10/12 13:00,9302,4075,3197,821,121,277,4388,0,60,0,-1147,-2490
2018/10/12 14:00,9250,4074,3756,799,121,274,3326,0,59,0,-583,-2576
2018/10/12 15:00,9255,4069,4757,883,121,277,2449,0,50,0,-779,-2572
2018/10/12 16:00,9405,4076,5311,1062,121,277,1215,0,37,0,-100,-2594
2018/10/12 17:00,9504,4068,5481,1112,121,277,210,0,31,0,794,-2590
2018/10/12 18:00,9873,4067,5459,1148,121,280,0,0,38,0,1340,-2580
2018/10/12 19:00,9547,4070,5412,1155,121,281,0,0,51,0,929,-2472
2018/10/12 20:00,9122,4072,5162,1082,121,282,0,0,42,0,717,-2356
2018/10/12 21:00,8748,4072,5017,935,121,283,0,0,37,0,553,-2270
2018/10/12 22:00,8398,4080,4753,904,121,281,0,0,34,0,387,-2162
2018/10/12 23:00,7965,4076,4606,880,121,281,0,0,43,0,0,-2042
2018/10/13 0:00,7394,4077,3827,849,121,281,0,0,40,0,-43,-1758
2018/10/13 1:00,7235,4074,3836,840,121,279,0,0,37,0,-230,-1722
2018/10/13 2:00,7568,4072,3959,861,121,279,0,0,32,0,0,-1756
2018/10/13 3:00,8122,4075,4448,917,121,281,0,0,29,0,79,-1828
2018/10/13 4:00,8550,4068,4570,999,121,280,0,0,28,0,344,-1860
2018/10/13 5:00,8545,4074,4599,978,121,285,0,0,21,0,269,-1802
2018/10/13 6:00,8240,4075,4504,917,121,282,69,0,18,0,18,-1764
2018/10/13 7:00,8127,4076,3403,948,121,280,1176,0,18,0,-89,-1806
2018/10/13 8:00,7951,4076,2695,852,121,274,2707,0,8,0,-926,-1856
2018/10/13 9:00,8264,4075,2022,708,121,261,4060,28,3,0,-1108,-1878
2018/10/13 10:00,8436,4076,1719,628,121,254,5168,1,5,0,-1585,-1950
2018/10/13 11:00,8651,4075,1764,605,121,255,5571,226,9,0,-1825,-1924
2018/10/13 12:00,8610,4076,1770,620,121,253,5498,354,7,0,-1797,-1938
2018/10/13 13:00,8602,4074,1818,625,121,254,5106,192,13,0,-1477,-1932
2018/10/13 14:00,8409,4072,1934,607,121,273,4286,3,18,0,-970,-1932
2018/10/13 15:00,8565,4073,2812,675,121,283,2980,1,24,0,-465,-1938
2018/10/13 16:00,8729,4073,3552,827,121,283,1334,0,27,0,478,-1966
2018/10/13 17:00,8927,4060,4153,993,121,281,167,0,21,0,1247,-2116
2018/10/13 18:00,9303,4069,4514,1064,121,268,0,0,18,0,1443,-2194
2018/10/13 19:00,9016,4068,4528,1028,121,263,0,0,19,0,1171,-2182
2018/10/13 20:00,8660,4075,4432,1005,121,274,0,0,15,0,812,-2074
2018/10/13 21:00,8243,4075,4434,903,121,284,0,0,16,0,386,-1976
2018/10/13 22:00,7748,4076,4198,857,121,285,0,0,12,0,77,-1878
2018/10/13 23:00,7361,4076,3856,813,121,287,0,0,12,0,0,-1804
2018/10/14 0:00,6888,4071,3356,797,121,289,0,0,8,0,-8,-1746
2018/10/14 1:00,6787,4079,3273,768,121,286,0,0,5,0,-23,-1722
2018/10/14 2:00,7129,4071,3634,764,121,286,0,0,6,0,1,-1754
2018/10/14 3:00,7684,4072,3970,799,121,285,0,0,4,0,267,-1834
2018/10/14 4:00,8032,4066,4021,866,121,289,0,0,8,0,521,-1860
2018/10/14 5:00,7899,4072,3959,919,121,287,0,0,16,0,337,-1812
2018/10/14 6:00,7451,4075,3784,839,121,288,72,0,18,0,8,-1754
2018/10/14 7:00,7242,4073,3033,807,121,288,1108,0,22,0,-430,-1780
2018/10/14 8:00,7042,4079,2463,735,121,275,2502,0,16,0,-1313,-1836
2018/10/14 9:00,7118,4073,1846,595,121,257,3519,313,17,0,-1406,-1904
2018/10/14 10:00,7455,4077,1819,587,121,254,4200,473,18,0,-1689,-1932
2018/10/14 11:00,7516,4078,1847,562,121,254,3969,414,16,0,-1399,-1932
2018/10/14 12:00,7647,4075,1840,551,121,246,3933,370,17,0,-1196,-1940
2018/10/14 13:00,7665,4074,1971,566,121,245,3481,356,9,0,-890,-1912
