,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2018/1/3 1:00,8754,1798,8389,214,147,27,0,0,93,0,0,-1914
2018/1/3 2:00,8998,1799,8419,261,147,27,0,0,117,0,160,-1932
2018/1/3 3:00,9124,1798,8274,373,147,27,0,0,138,0,293,-1926
2018/1/3 4:00,9059,1798,8187,393,147,27,0,0,121,0,256,-1870
2018/1/3 5:00,8826,1799,8162,317,147,27,0,0,106,0,68,-1800
2018/1/3 6:00,8716,1799,8139,267,147,28,0,0,106,0,8,-1778
2018/1/3 7:00,9088,1799,8299,271,147,28,41,0,110,0,237,-1844
2018/1/3 8:00,9408,1799,8291,218,147,28,575,0,103,0,165,-1918
2018/1/3 9:00,9212,1800,7175,219,147,28,1767,0,98,0,0,-2022
2018/1/3 10:00,8869,1799,6102,169,147,28,3249,0,107,0,-742,-1990
2018/1/3 11:00,8602,1799,5528,157,147,28,4292,0,107,0,-1584,-1872
2018/1/3 12:00,8267,1799,5408,248,147,28,4427,0,106,0,-2128,-1768
2018/1/3 13:00,7951,1798,5280,216,147,28,4137,0,105,0,-2180,-1580
2018/1/3 14:00,7749,1798,5356,89,147,28,3383,0,92,0,-1520,-1624
2018/1/3 15:00,7971,1799,6056,68,147,28,2046,0,79,0,-482,-1770
2018/1/3 16:00,8604,1794,7540,236,147,28,629,0,66,0,16,-1852
2018/1/3 17:00,9877,1800,9177,512,147,28,30,0,64,0,131,-2012
2018/1/3 18:00,10557,1796,9287,754,147,28,0,0,78,0,437,-1970
2018/1/3 19:00,10607,1797,9281,719,147,28,0,0,71,0,550,-1986
2018/1/3 20:00,10565,1800,9258,643,147,28,0,0,57,0,664,-2032
2018/1/3 21:00,10331,1800,9326,311,147,28,0,0,49,0,738,-2068
2018/1/3 22:00,9864,1798,9274,206,147,28,0,0,46,0,387,-2022
2018/1/3 23:00,9375,1799,9133,181,147,28,0,0,41,0,48,-2002
2018/1/4 0:00,8905,1800,8613,242,148,26,0,0,44,0,0,-1968
2018/1/4 1:00,9018,1799,8742,208,148,26,0,0,51,0,0,-1956
2018/1/4 2:00,9325,1799,9067,231,148,26,0,0,42,0,0,-1988
2018/1/4 3:00,9439,1799,9135,243,148,26,0,0,46,0,0,-1958
2018/1/4 4:00,9402,1799,9063,232,148,26,0,0,42,0,0,-1908
2018/1/4 5:00,9356,1798,8866,285,148,26,0,0,43,0,0,-1810
2018/1/4 6:00,9830,1799,9253,349,148,26,0,0,51,0,0,-1796
2018/1/4 7:00,10733,1798,10039,427,148,26,57,0,50,0,0,-1812
2018/1/4 8:00,11264,1799,10112,267,148,27,713,0,33,0,47,-1882
2018/1/4 9:00,11382,1799,9767,208,148,27,1515,0,22,0,56,-2160
2018/1/4 10:00,10999,1800,8900,205,148,27,2056,0,13,0,0,-2150
2018/1/4 11:00,10638,1799,8382,150,148,27,2345,0,7,0,-298,-1922
2018/1/4 12:00,10234,1798,8610,170,148,27,2379,0,6,0,-940,-1964
2018/1/4 13:00,10052,1799,9165,205,148,27,2321,0,1,0,-1532,-2082
2018/1/4 14:00,10016,1798,9323,88,148,27,1382,0,1,0,-781,-1970
2018/1/4 15:00,10168,1797,9335,196,148,27,773,0,1,0,-67,-2042
2018/1/4 16:00,10660,1799,10346,264,148,27,274,0,2,0,0,-2200
2018/1/4 17:00,11523,1793,10984,637,148,27,9,0,2,0,143,-2220
2018/1/4 18:00,11893,1794,10977,861,148,27,0,0,3,0,193,-2110
2018/1/4 19:00,11775,1797,11020,686,148,27,0,0,5,0,96,-2004
2018/1/4 20:00,11416,1799,11023,398,148,27,0,0,4,0,167,-2150
2018/1/4 21:00,10900,1798,10840,240,148,27,0,0,5,0,34,-2192
2018/1/4 22:00,10200,1798,10243,182,148,27,0,0,6,0,0,-2204
2018/1/4 23:00,9500,1798,9863,137,148,27,0,0,8,0,-317,-2164
2018/1/5 0:00,8905,1797,9853,268,148,27,0,0,9,0,-1169,-2028
2018/1/5 1:00,8991,1796,10077,69,148,27,0,0,9,0,-1115,-2020
2018/1/5 2:00,9398,1799,9982,169,148,27,0,0,11,0,-704,-2034
2018/1/5 3:00,9677,1799,9817,182,148,27,0,0,20,0,-278,-2038
2018/1/5 4:00,9943,1797,9844,205,148,27,0,0,18,0,-88,-2008
2018/1/5 5:00,10039,1799,9757,292,148,27,0,0,26,0,0,-2010
2018/1/5 6:00,10587,1798,10190,388,148,27,0,0,24,0,0,-1988
2018/1/5 7:00,11451,1799,10811,401,148,27,1,0,30,0,0,-1766
2018/1/5 8:00,12270,1799,11042,418,148,27,77,0,45,0,194,-1480
2018/1/5 9:00,12774,1800,11045,316,147,27,285,0,45,0,553,-1444
2018/1/5 10:00,12669,1800,10992,245,147,27,561,0,50,0,271,-1424
2018/1/5 11:00,12484,1800,11020,235,147,27,784,0,62,0,307,-1898
2018/1/5 12:00,11705,1800,10406,253,144,27,1036,0,63,0,20,-2044
2018/1/5 13:00,11761,1801,10371,201,147,27,1211,0,69,0,0,-2066
2018/1/5 14:00,11671,1800,10171,239,147,27,1280,0,81,0,0,-2074
2018/1/5 15:00,11664,1801,10464,262,147,27,987,0,82,0,0,-2106
2018/1/5 16:00,11950,1798,10944,321,148,27,287,0,77,0,396,-2048
2018/1/5 17:00,12399,1798,10967,593,148,27,9,0,71,0,510,-1724
2018/1/5 18:00,12508,1797,10927,795,148,27,0,0,62,0,368,-1616
2018/1/5 19:00,12170,1799,10898,632,148,27,0,0,59,0,297,-1690
2018/1/5 20:00,11688,1796,10825,361,148,27,0,0,67,0,364,-1900
2018/1/5 21:00,11177,1800,10813,270,148,27,0,0,87,0,264,-2232
2018/1/5 22:00,10583,1800,10637,235,148,27,0,0,98,0,94,-2456
2018/1/5 23:00,9870,1799,9856,193,148,28,0,0,112,0,0,-2266
2018/1/6 0:00,9297,1800,8803,247,148,19,0,0,136,0,0,-1856
2018/1/6 1:00,9409,1800,8870,219,148,20,0,0,142,0,0,-1790
2018/1/6 2:00,9744,1800,9211,215,148,20,0,0,148,0,0,-1798
2018/1/6 3:00,9958,1799,9387,244,148,20,0,0,172,0,0,-1812
2018/1/6 4:00,10139,1798,9541,245,148,20,0,0,181,0,0,-1794
2018/1/6 5:00,10121,1799,9524,309,148,20,0,0,163,0,0,-1842
2018/1/6 6:00,10415,1800,9733,368,148,20,0,0,154,0,0,-1808
2018/1/6 7:00,11094,1799,10254,423,148,20,61,0,139,0,138,-1888
2018/1/6 8:00,11546,1800,10147,292,148,20,831,0,123,0,129,-1944
2018/1/6 9:00,11286,1798,8774,186,148,20,2359,0,107,0,0,-2106
2018/1/6 10:00,10866,1799,7237,165,148,20,3746,0,106,0,-301,-2054
2018/1/6 11:00,10634,1799,6838,194,148,20,4556,0,88,0,-963,-2046
2018/1/6 12:00,9984,1799,6734,202,148,20,4548,0,88,0,-1641,-1914
2018/1/6 13:00,9781,1799,6790,201,148,20,4197,0,79,0,-1419,-2034
2018/1/6 14:00,9677,1800,6893,118,148,20,3486,0,71,0,-747,-2112
2018/1/6 15:00,9692,1798,7396,184,148,20,2324,0,56,0,-284,-1950
2018/1/6 16:00,10293,1797,9194,302,148,20,820,0,44,0,0,-2032
2018/1/6 17:00,11287,1795,10417,557,148,20,28,0,40,0,160,-1878
2018/1/6 18:00,11937,1796,10448,885,148,20,0,0,45,0,335,-1740
2018/1/6 19:00,11765,1798,10482,757,148,20,0,0,44,0,96,-1580
2018/1/6 20:00,11451,1800,10496,516,148,20,0,0,30,0,203,-1762
2018/1/6 21:00,11051,1799,10424,335,148,20,0,0,34,0,207,-1916
2018/1/6 22:00,10538,1800,10251,205,148,20,0,0,28,0,94,-2008
2018/1/6 23:00,10020,1800,9657,174,148,20,0,0,27,0,0,-1806
2018/1/7 0:00,9573,1800,9174,232,148,23,0,0,30,0,0,-1834
2018/1/7 1:00,9720,1800,9323,215,148,23,0,0,31,0,0,-1820
2018/1/7 2:00,9999,1799,9571,199,148,23,0,0,37,0,0,-1778
2018/1/7 3:00,10210,1801,9749,243,148,23,0,0,46,0,0,-1800
2018/1/7 4:00,10140,1799,9659,253,148,23,0,0,54,0,0,-1796
2018/1/7 5:00,9914,1800,9357,310,148,23,0,0,64,0,0,-1788
2018/1/7 6:00,9842,1799,9321,332,148,23,0,0,65,0,0,-1846
2018/1/7 7:00,10285,1798,9697,409,148,23,36,0,60,0,0,-1886
2018/1/7 8:00,10672,1799,9495,319,148,23,508,0,70,0,0,-1690
2018/1/7 9:00,10687,1799,9207,173,148,23,1226,0,63,0,0,-1952
2018/1/7 10:00,10498,1800,8466,186,148,24,1643,0,41,0,0,-1810
2018/1/7 11:00,10327,1799,8770,167,148,24,1353,0,43,0,-213,-1764
2018/1/7 12:00,10313,1800,9577,162,148,24,1061,0,46,0,-759,-1746
2018/1/7 13:00,10017,1798,9353,219,148,24,868,0,51,0,-658,-1786
2018/1/7 14:00,9766,1800,8915,47,149,24,801,0,63,0,-289,-1744
2018/1/7 15:00,9929,1799,9100,165,150,24,394,0,63,0,0,-1766
2018/1/7 16:00,10391,1797,9870,275,150,24,114,0,69,0,0,-1908
2018/1/7 17:00,11331,1796,10455,534,150,24,4,0,90,0,302,-2024
2018/1/7 18:00,11650,1796,10419,946,150,24,0,0,105,0,276,-2066
2018/1/7 19:00,11461,1801,10486,742,150,24,0,0,122,0,204,-2068
2018/1/7 20:00,11069,1800,10447,439,150,24,0,0,158,0,127,-2076
2018/1/7 21:00,10546,1800,10149,261,150,24,0,0,164,0,0,-2002
2018/1/7 22:00,9901,1800,9514,173,150,24,0,0,172,0,0,-1932
2018/1/7 23:00,9296,1801,8679,254,150,24,0,0,182,0,0,-1794
2018/1/8 0:00,8739,1800,8101,269,150,21,0,0,176,0,0,-1778
2018/1/8 1:00,8877,1801,8332,192,150,21,0,0,149,0,0,-1768
2018/1/8 2:00,9244,1800,8671,225,150,21,0,0,123,0,0,-1746
2018/1/8 3:00,9518,1801,8918,275,150,21,0,0,103,0,0,-1750
2018/1/8 4:00,9552,1800,8953,294,150,21,0,0,76,0,0,-1742
2018/1/8 5:00,9377,1799,8743,333,150,21,0,0,43,0,0,-1712
2018/1/8 6:00,9328,1799,8694,358,150,21,0,0,36,0,-68,-1662
2018/1/8 7:00,9745,1798,9196,372,150,21,3,0,42,0,-63,-1774
2018/1/8 8:00,10441,1799,9819,329,150,21,94,0,55,0,58,-1884
2018/1/8 9:00,10925,1799,9928,302,150,22,275,0,72,0,299,-1922
2018/1/8 10:00,10896,1797,9865,267,150,22,483,0,90,0,142,-1920
2018/1/8 11:00,10877,1799,9834,269,150,22,608,0,91,0,62,-1958
2018/1/8 12:00,10605,1798,9745,246,150,22,572,0,72,0,-150,-1850
2018/1/8 13:00,10504,1799,9741,267,150,22,555,0,91,0,-301,-1820
2018/1/8 14:00,10434,1797,9787,290,150,22,365,0,121,0,-262,-1836
2018/1/8 15:00,10537,1796,9758,284,150,22,210,0,143,0,0,-1826
2018/1/8 16:00,10855,1795,10114,354,150,22,53,0,148,0,119,-1900
2018/1/8 17:00,11318,1790,10370,562,150,22,1,0,137,0,268,-1982
2018/1/8 18:00,11456,1789,10268,879,150,22,0,0,156,0,154,-1962
2018/1/8 19:00,11219,1791,10237,767,150,22,0,0,172,0,0,-1920
2018/1/8 20:00,10820,1792,10041,520,150,22,0,0,187,0,0,-1892
2018/1/8 21:00,10347,1792,9670,357,150,22,0,0,222,0,0,-1866
2018/1/8 22:00,9779,1795,9053,246,150,22,0,0,208,0,-19,-1676
2018/1/8 23:00,9182,1794,8853,349,150,22,0,0,209,0,-453,-1742
2018/1/9 0:00,8582,1795,8709,349,149,17,1,0,196,0,-842,-1792
2018/1/9 1:00,8886,1797,9062,305,149,17,1,0,208,0,-835,-1818
2018/1/9 2:00,9315,1796,8989,167,149,17,0,0,217,0,-166,-1854
2018/1/9 3:00,9718,1796,9030,342,149,17,1,0,227,0,0,-1844
2018/1/9 4:00,9943,1797,9136,405,149,17,0,0,241,0,0,-1802
2018/1/9 5:00,10131,1796,9219,451,149,17,0,0,241,0,0,-1742
2018/1/9 6:00,10887,1797,9855,483,149,17,0,0,242,0,0,-1656
2018/1/9 7:00,11689,1796,10889,519,149,17,8,0,239,0,0,-1928
2018/1/9 8:00,12506,1797,11675,458,149,17,262,0,232,0,0,-2084
2018/1/9 9:00,12800,1798,11541,355,149,17,879,0,223,0,0,-2162
2018/1/9 10:00,12827,1798,11114,315,149,18,1614,0,223,0,0,-2404
2018/1/9 11:00,12870,1799,10640,326,149,18,2003,0,223,0,0,-2288
2018/1/9 12:00,12435,1799,9928,286,149,18,2323,0,230,0,0,-2298
2018/1/9 13:00,12651,1798,10282,354,149,18,2288,0,230,0,0,-2468
2018/1/9 14:00,12208,1797,10320,306,149,18,1828,0,228,0,0,-2438
2018/1/9 15:00,12124,1799,10837,297,149,18,1044,0,212,0,0,-2232
2018/1/9 16:00,12644,1798,11580,385,149,18,449,0,198,0,25,-1958
2018/1/9 17:00,13308,1794,11855,724,149,18,28,0,188,0,12,-1460
2018/1/9 18:00,13667,1798,11932,979,149,18,0,0,171,0,84,-1464
2018/1/9 19:00,13348,1794,11900,795,149,18,0,0,144,0,194,-1646
2018/1/9 20:00,12877,1795,11950,581,149,18,0,0,124,0,254,-1994
2018/1/9 21:00,12332,1799,11678,417,149,18,0,0,127,0,12,-1868
2018/1/9 22:00,11598,1798,11179,312,149,18,0,0,122,0,0,-1980
2018/1/9 23:00,10861,1799,10359,294,149,18,0,0,112,0,0,-1870
2018/1/10 0:00,10268,1799,10123,325,149,20,0,0,98,0,-250,-1996
2018/1/10 1:00,10311,1798,10610,286,149,20,0,0,95,0,-587,-2060
2018/1/10 2:00,10585,1800,10563,263,149,20,0,0,115,0,-237,-2088
2018/1/10 3:00,10875,1799,10573,343,149,21,0,0,108,0,0,-2118
2018/1/10 4:00,11004,1801,10680,325,149,21,0,0,120,0,0,-2092
2018/1/10 5:00,11227,1800,10786,379,149,21,1,0,143,0,0,-2052
2018/1/10 6:00,12114,1799,11621,433,149,21,0,0,157,0,0,-2066
2018/1/10 7:00,12898,1800,12459,467,149,21,33,0,153,0,60,-2244
2018/1/10 8:00,13609,1800,12564,373,149,21,367,0,162,0,273,-2100
2018/1/10 9:00,13859,1798,12482,295,147,21,856,0,183,0,121,-2044
2018/1/10 10:00,13761,1799,12418,271,147,21,1236,0,203,0,350,-2684
2018/1/10 11:00,13668,1797,12260,267,147,21,1386,0,210,0,244,-2664
2018/1/10 12:00,12935,1799,11568,196,147,21,1515,0,205,0,0,-2516
2018/1/10 13:00,13172,1798,11564,258,147,21,1807,0,211,0,0,-2634
2018/1/10 14:00,12968,1797,11595,275,147,21,1523,0,218,0,0,-2608
2018/1/10 15:00,13139,1798,11734,248,147,21,1156,0,211,0,0,-2176
2018/1/10 16:00,13552,1795,12446,293,150,21,454,0,216,0,37,-1860
2018/1/10 17:00,14156,1798,12817,688,150,21,23,0,216,0,189,-1746
2018/1/10 18:00,14488,1795,12921,921,150,21,0,0,208,0,194,-1722
2018/1/10 19:00,14169,1793,12972,686,150,21,0,0,207,0,210,-1870
2018/1/10 20:00,13711,1795,12758,526,150,21,0,0,203,0,186,-1928
2018/1/10 21:00,13120,1799,12391,413,150,21,0,0,198,0,0,-1852
2018/1/10 22:00,12380,1798,11875,267,150,21,0,0,199,0,0,-1930
2018/1/10 23:00,11628,1799,11115,236,150,21,0,0,191,0,0,-1884
2018/1/11 0:00,10953,1799,10901,357,150,19,0,0,173,0,-382,-2064
2018/1/11 1:00,10949,1801,11116,364,150,19,0,0,169,0,-766,-1904
2018/1/11 2:00,11243,1799,11480,292,150,19,0,0,147,0,-656,-1988
2018/1/11 3:00,11384,1800,11740,260,150,19,0,0,137,0,-750,-1972
2018/1/11 4:00,11475,1800,11542,231,150,19,0,0,136,0,-471,-1932
2018/1/11 5:00,11735,1801,11539,250,150,19,0,0,125,0,-167,-1982
2018/1/11 6:00,12726,1800,12290,430,150,19,0,0,128,0,119,-2210
2018/1/11 7:00,13599,1801,12752,451,150,19,33,0,118,0,523,-2248
2018/1/11 8:00,14433,1799,12842,355,150,19,466,0,114,0,588,-1900
2018/1/11 9:00,14748,1800,12839,252,147,19,1117,0,116,0,246,-1788
2018/1/11 10:00,14512,1800,12315,242,147,20,1753,0,127,0,0,-1892
2018/1/11 11:00,14378,1800,11900,208,147,20,2125,0,130,0,-166,-1786
2018/1/11 12:00,13811,1798,11924,159,147,20,2148,0,142,0,-681,-1846
2018/1/11 13:00,14268,1799,11928,143,147,20,2313,0,148,0,-372,-1858
2018/1/11 14:00,14186,1798,11918,161,147,20,2207,0,148,0,-129,-2084
2018/1/11 15:00,13933,1799,12007,173,147,20,1569,0,161,0,-71,-1872
2018/1/11 16:00,14246,1796,12606,333,150,20,647,0,154,0,280,-1740
2018/1/11 17:00,14889,1795,12874,585,150,20,38,0,159,0,570,-1302
2018/1/11 18:00,15310,1797,12825,937,150,20,0,0,151,0,470,-1040
2018/1/11 19:00,14953,1799,12869,733,150,20,0,0,144,0,514,-1276
2018/1/11 20:00,14386,1798,12858,479,150,20,0,0,136,0,663,-1718
2018/1/11 21:00,13798,1800,12850,353,150,20,0,0,127,0,554,-2056
2018/1/11 22:00,12989,1799,12714,267,150,20,0,0,133,0,192,-2286
2018/1/11 23:00,12217,1799,12118,239,150,20,0,0,129,0,-80,-2158
2018/1/12 0:00,11462,1800,11874,209,150,18,0,0,139,0,-770,-1958
2018/1/12 1:00,11379,1799,11919,223,150,18,0,0,149,0,-875,-2004
2018/1/12 2:00,11609,1799,11991,182,150,18,0,0,142,0,-607,-2066
2018/1/12 3:00,11720,1799,12000,282,150,18,0,0,154,0,-631,-2052
2018/1/12 4:00,11869,1797,11915,235,150,18,0,0,162,0,-340,-2068
2018/1/12 5:00,12132,1797,11986,256,150,18,0,0,158,0,-265,-1968
2018/1/12 6:00,13274,1798,12433,515,150,18,0,0,138,0,0,-1778
2018/1/12 7:00,14173,1797,12867,587,150,18,50,0,134,0,154,-1584
2018/1/12 8:00,14775,1798,12812,406,150,19,737,0,137,0,48,-1332
2018/1/12 9:00,15103,1798,12041,261,150,19,1972,0,138,0,0,-1276
2018/1/12 10:00,14800,1798,10983,181,150,19,2775,0,140,0,0,-1246
2018/1/12 11:00,14437,1799,10379,197,150,19,3111,0,132,0,0,-1350
2018/1/12 12:00,13689,1798,10100,148,144,19,2888,0,123,0,-199,-1332
2018/1/12 13:00,13941,1798,10119,190,150,19,2927,0,109,0,-25,-1346
2018/1/12 14:00,13676,1799,10216,199,150,19,2464,0,103,0,0,-1274
2018/1/12 15:00,13519,1798,10789,219,150,19,1757,0,95,0,0,-1308
2018/1/12 16:00,14007,1799,12305,306,150,19,714,0,92,0,0,-1378
2018/1/12 17:00,14831,1797,12860,491,150,19,46,0,83,0,217,-832
2018/1/12 18:00,15404,1797,12966,857,150,19,0,0,82,0,169,-636
2018/1/12 19:00,15065,1798,12978,656,150,19,0,0,77,0,63,-676
2018/1/12 20:00,14539,1796,12930,574,150,19,0,0,86,0,0,-1016
2018/1/12 21:00,13968,1797,12938,462,150,19,0,0,88,0,0,-1486
2018/1/12 22:00,13180,1797,12833,322,150,19,0,0,86,0,13,-2040
2018/1/12 23:00,12482,1796,12242,268,150,19,0,0,85,0,0,-2078
2018/1/13 0:00,11762,1798,11517,257,149,16,0,0,85,0,0,-2060
2018/1/13 1:00,11726,1797,11478,243,149,16,0,0,101,0,0,-2058
2018/1/13 2:00,11898,1798,11649,261,149,16,0,0,117,0,0,-2092
2018/1/13 3:00,11995,1798,11751,270,149,16,0,0,123,0,0,-2112
2018/1/13 4:00,11952,1798,11638,289,149,16,0,0,140,0,0,-2078
2018/1/13 5:00,11859,1798,11416,336,149,16,0,0,160,0,0,-2016
2018/1/13 6:00,12277,1798,11763,355,149,17,0,0,139,0,0,-1944
2018/1/13 7:00,13050,1799,12297,374,149,17,41,0,129,0,74,-1830
2018/1/13 8:00,13847,1798,12348,298,149,17,471,0,107,0,311,-1652
2018/1/13 9:00,13929,1799,12110,187,149,17,1463,0,86,0,46,-1928
2018/1/13 10:00,13428,1797,10858,184,149,17,2480,0,73,0,0,-2130
2018/1/13 11:00,13154,1799,9930,201,149,17,3111,0,73,0,0,-2126
2018/1/13 12:00,12561,1798,9272,130,149,17,3203,0,66,0,0,-2074
2018/1/13 13:00,12222,1800,9293,165,149,17,2857,0,75,0,0,-2134
2018/1/13 14:00,12055,1800,9684,253,149,17,2185,0,85,0,0,-2118
2018/1/13 15:00,12047,1798,10746,178,149,17,1195,0,92,0,0,-2128
2018/1/13 16:00,12663,1797,11781,290,149,17,484,0,84,0,95,-2034
2018/1/13 17:00,13338,1798,12138,311,149,17,34,0,75,0,846,-2030
2018/1/13 18:00,13769,1795,12097,783,149,17,0,0,71,0,861,-2004
2018/1/13 19:00,13487,1798,12143,798,149,17,0,0,78,0,268,-1764
2018/1/13 20:00,13096,1798,12141,535,149,17,0,0,85,0,151,-1780
2018/1/13 21:00,12620,1798,12028,270,149,17,0,0,83,0,77,-1802
2018/1/13 22:00,11973,1799,11747,205,149,17,0,0,90,0,0,-2034
2018/1/13 23:00,11410,1798,10977,229,149,17,0,0,76,0,0,-1836
2018/1/14 0:00,10867,1798,10667,219,150,16,0,0,63,0,0,-2046
2018/1/14 1:00,10888,1799,10727,208,150,16,0,0,56,0,0,-2068
2018/1/14 2:00,11020,1796,10808,203,150,16,0,0,40,0,103,-2096
2018/1/14 3:00,11175,1799,10835,287,150,16,0,0,37,0,147,-2096
2018/1/14 4:00,11082,1798,10692,351,150,16,0,0,26,0,21,-1972
2018/1/14 5:00,10790,1798,10454,264,150,16,0,0,26,0,0,-1918
2018/1/14 6:00,10825,1798,10440,282,150,16,0,0,11,0,0,-1872
2018/1/14 7:00,11339,1798,10931,377,150,16,35,0,9,0,113,-2090
2018/1/14 8:00,11901,1799,11094,210,150,16,442,0,26,0,248,-2084
2018/1/14 9:00,12141,1798,10955,198,150,16,1124,0,33,0,117,-2250
2018/1/14 10:00,11826,1798,9914,198,150,16,2001,0,33,0,-78,-2206
2018/1/14 11:00,11414,1799,9445,51,150,16,2688,0,14,0,-517,-2232
2018/1/14 12:00,10963,1799,9424,195,150,16,2843,0,1,0,-1263,-2202
2018/1/14 13:00,10544,1799,9070,203,150,16,3108,0,1,0,-1661,-2142
2018/1/14 14:00,10299,1800,9277,217,150,16,2462,0,1,0,-1488,-2136
2018/1/14 15:00,10157,1799,9262,167,150,16,1750,0,3,0,-856,-2134
2018/1/14 16:00,10595,1796,9948,191,150,17,755,0,4,0,-108,-2158
2018/1/14 17:00,11822,1797,11040,401,150,17,86,0,9,0,548,-2226
2018/1/14 18:00,12804,1796,11088,724,150,17,0,0,13,0,1210,-2194
2018/1/14 19:00,12775,1799,11046,853,150,17,0,0,16,0,976,-2082
2018/1/14 20:00,12664,1800,11090,559,150,17,0,0,14,0,1078,-2044
2018/1/14 21:00,12219,1798,11067,334,150,17,0,0,23,0,916,-2086
2018/1/14 22:00,11552,1799,10959,244,150,17,0,0,34,0,389,-2040
2018/1/14 23:00,10848,1798,10734,109,150,17,0,0,39,0,-57,-1942
2018/1/15 0:00,10364,1798,10734,267,150,16,0,0,45,0,-722,-1924
