,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2019/1/3 20:00,10729,4144,7135,573,115,353,0,0,15,0,358,-1964
2019/1/3 21:00,10422,4141,7126,278,115,352,0,0,17,0,309,-1916
2019/1/3 22:00,10022,4141,7004,198,115,348,0,0,15,0,97,-1896
2019/1/3 23:00,9575,4141,6613,191,115,352,0,0,13,0,0,-1850
2019/1/4 0:00,9144,4141,6211,207,115,350,0,0,6,0,0,-1886
2019/1/4 1:00,9228,4142,6358,186,115,350,0,0,11,0,0,-1934
2019/1/4 2:00,9589,4141,6720,240,115,350,0,0,11,0,0,-1988
2019/1/4 3:00,9812,4142,6821,337,115,353,0,0,14,0,0,-1970
2019/1/4 4:00,9805,4141,6740,356,115,352,0,0,27,0,0,-1926
2019/1/4 5:00,9798,4143,6709,288,115,352,0,0,41,0,0,-1850
2019/1/4 6:00,10293,4143,7129,351,115,351,0,0,17,0,9,-1822
2019/1/4 7:00,11194,4142,7406,467,115,350,99,0,10,0,461,-1856
2019/1/4 8:00,11630,4144,7068,268,115,348,1184,0,26,0,111,-1634
2019/1/4 9:00,10862,4143,5547,184,115,344,2594,0,26,0,-309,-1782
2019/1/4 10:00,10043,4143,4764,200,115,333,3879,0,16,0,-1239,-2168
2019/1/4 11:00,9656,4143,3916,191,114,337,4497,0,11,0,-1529,-2024
2019/1/4 12:00,9537,4143,3820,201,114,338,3790,0,14,0,-925,-1958
2019/1/4 13:00,9767,4142,4417,185,114,336,2953,0,11,0,-385,-2006
2019/1/4 14:00,9618,4142,4947,180,114,332,2055,0,5,0,-43,-2114
2019/1/4 15:00,9816,4143,5935,186,114,336,1143,0,3,0,50,-2094
2019/1/4 16:00,10335,4144,7064,270,114,336,272,0,5,0,62,-1932
2019/1/4 17:00,11075,4135,7773,464,114,335,7,0,2,0,167,-1922
2019/1/4 18:00,11312,4137,7906,666,114,334,0,0,2,0,33,-1880
2019/1/4 19:00,11049,4138,7538,661,114,334,0,0,6,0,0,-1742
2019/1/4 20:00,10694,4143,7646,354,114,337,0,0,8,0,0,-1908
2019/1/4 21:00,10199,4142,7227,266,114,334,0,0,11,0,-9,-1886
2019/1/4 22:00,9592,4143,6775,204,114,335,0,0,20,0,-37,-1962
2019/1/4 23:00,9074,4143,6296,180,114,337,0,0,19,0,-49,-1966
2019/1/5 0:00,8482,4142,6201,182,113,337,0,0,23,0,-560,-1956
2019/1/5 1:00,8527,4140,6218,200,113,339,0,0,26,0,-587,-1922
2019/1/5 2:00,8938,4142,6421,195,113,338,0,0,32,0,-271,-2032
2019/1/5 3:00,9284,4140,6452,297,113,338,0,0,31,0,-17,-2070
2019/1/5 4:00,9314,4144,6391,342,113,338,0,0,36,0,0,-2050
2019/1/5 5:00,9076,4145,6060,284,113,339,0,0,36,0,-13,-1888
2019/1/5 6:00,9039,4142,6024,281,113,339,0,0,39,0,-17,-1882
2019/1/5 7:00,9577,4142,6613,303,113,337,16,0,45,0,4,-1996
2019/1/5 8:00,10317,4143,6687,401,113,338,196,0,56,0,349,-1966
2019/1/5 9:00,10735,4144,6602,218,113,335,601,0,51,0,457,-1786
2019/1/5 10:00,10662,4143,6491,171,113,334,774,0,61,0,105,-1530
2019/1/5 11:00,10327,4142,5745,177,113,335,1168,0,82,0,-89,-1346
2019/1/5 12:00,9961,4142,5431,173,113,341,1662,0,72,0,-543,-1430
2019/1/5 13:00,9810,4142,5222,177,113,336,1580,0,86,0,-554,-1292
2019/1/5 14:00,9675,4141,5270,191,113,335,1474,0,104,0,-577,-1376
2019/1/5 15:00,9598,4141,5503,206,113,334,1053,0,96,0,-422,-1426
2019/1/5 16:00,9912,4140,6309,285,113,335,420,0,87,0,-135,-1642
2019/1/5 17:00,10595,4137,7342,468,113,335,15,0,91,0,168,-2074
2019/1/5 18:00,11040,4142,7377,649,113,337,0,0,83,0,633,-2294
2019/1/5 19:00,10939,4137,6944,665,113,336,0,0,67,0,913,-2236
2019/1/5 20:00,10670,4140,6658,380,113,339,0,0,57,0,1097,-2114
2019/1/5 21:00,10257,4141,6578,246,113,338,0,0,63,0,872,-2094
2019/1/5 22:00,9850,4142,6471,193,113,338,0,0,49,0,538,-1994
2019/1/5 23:00,9336,4141,6225,200,113,337,0,0,52,0,112,-1844
2019/1/6 0:00,8855,4141,6148,178,113,339,0,0,64,0,0,-2128
2019/1/6 1:00,9009,4141,6251,175,113,339,0,0,67,0,43,-2120
2019/1/6 2:00,9361,4141,6291,200,113,338,0,0,67,0,101,-1890
2019/1/6 3:00,9555,4142,6293,337,113,339,0,0,54,0,163,-1886
2019/1/6 4:00,9535,4143,6281,386,113,340,0,0,74,0,54,-1856
2019/1/6 5:00,9227,4140,6094,285,113,339,0,0,78,0,0,-1822
2019/1/6 6:00,9033,4142,5834,312,113,340,0,0,86,0,0,-1794
2019/1/6 7:00,9412,4142,6168,315,113,340,56,0,70,0,-4,-1788
2019/1/6 8:00,9952,4144,6140,238,113,340,653,0,55,0,-1,-1730
2019/1/6 9:00,9871,4143,5645,203,113,337,1569,0,43,0,-32,-2150
2019/1/6 10:00,9296,4143,4852,182,113,336,3022,0,44,0,-954,-2442
2019/1/6 11:00,8886,4144,3859,176,113,335,3870,0,64,0,-1365,-2310
2019/1/6 12:00,8657,4142,3579,176,113,337,3929,0,81,0,-1438,-2262
2019/1/6 13:00,8568,4144,3644,181,113,337,3775,0,88,0,-1460,-2254
2019/1/6 14:00,8432,4143,3932,205,113,335,3270,0,79,0,-1395,-2250
2019/1/6 15:00,8464,4143,4786,200,113,336,2026,0,73,0,-975,-2238
2019/1/6 16:00,9158,4137,5689,259,113,337,754,0,82,0,-83,-2130
2019/1/6 17:00,10247,4139,6709,536,113,336,28,0,71,0,393,-2078
2019/1/6 18:00,11039,4140,6973,641,113,338,0,0,56,0,1088,-2310
2019/1/6 19:00,11033,4143,7232,657,113,338,0,0,54,0,594,-2098
2019/1/6 20:00,10856,4144,7263,468,113,336,0,0,46,0,390,-1904
2019/1/6 21:00,10407,4143,7225,264,113,337,0,0,43,0,170,-1888
2019/1/6 22:00,9808,4143,7016,196,114,336,0,0,44,0,67,-2108
2019/1/6 23:00,9299,4140,6611,189,113,337,0,0,45,0,0,-2136
2019/1/7 0:00,8900,4141,6081,207,113,338,0,0,43,0,-105,-1918
2019/1/7 1:00,9054,4142,6142,175,113,337,0,0,37,0,-22,-1870
2019/1/7 2:00,9574,4142,6726,176,114,336,0,0,34,0,0,-1954
2019/1/7 3:00,9950,4142,7114,212,114,338,0,0,30,0,0,-2000
2019/1/7 4:00,10145,4142,7277,230,114,339,0,0,25,0,0,-1982
2019/1/7 5:00,10332,4141,7385,244,114,337,0,0,23,0,0,-1912
2019/1/7 6:00,11043,4143,7512,433,114,335,0,0,20,0,342,-1856
2019/1/7 7:00,12019,4142,7583,663,114,336,92,0,17,0,1170,-2098
2019/1/7 8:00,12476,4142,7594,467,114,334,1055,0,14,0,1158,-2402
2019/1/7 9:00,12023,4145,7184,216,113,332,2418,0,11,0,298,-2694
2019/1/7 10:00,11237,4142,5768,207,113,338,3760,0,11,0,-376,-2726
2019/1/7 11:00,10855,4145,4455,195,112,340,4593,0,11,0,-384,-2612
2019/1/7 12:00,10157,4142,4048,185,110,344,4893,0,11,0,-986,-2590
2019/1/7 13:00,10221,4142,4458,189,113,342,4571,0,12,0,-1040,-2566
2019/1/7 14:00,10075,4141,5577,206,113,343,3745,0,14,0,-1438,-2626
2019/1/7 15:00,10240,4143,6297,194,113,345,2427,0,16,0,-739,-2556
2019/1/7 16:00,10836,4140,7492,250,113,345,876,0,18,0,182,-2580
2019/1/7 17:00,11594,4136,8193,477,113,343,35,0,22,0,649,-2374
2019/1/7 18:00,12213,4136,8730,686,113,344,0,0,26,0,576,-2398
2019/1/7 19:00,12153,4140,8839,561,113,347,0,0,24,0,407,-2278
2019/1/7 20:00,11773,4140,8795,330,113,349,0,0,20,0,8,-1982
2019/1/7 21:00,11295,4141,8432,271,114,349,0,0,8,0,0,-2020
2019/1/7 22:00,10722,4141,8053,196,114,347,0,0,7,0,0,-2136
2019/1/7 23:00,10079,4141,7305,175,114,348,0,0,11,0,-67,-1948
2019/1/8 0:00,9467,4142,7144,191,112,348,0,0,12,0,-526,-1956
2019/1/8 1:00,9476,4143,7195,183,109,347,0,0,13,0,-588,-1926
2019/1/8 2:00,9911,4142,7240,174,108,346,0,0,17,0,-84,-2032
2019/1/8 3:00,10210,4136,7442,221,108,347,0,0,16,0,0,-2060
2019/1/8 4:00,10309,4142,7494,257,108,349,0,0,15,0,0,-2056
2019/1/8 5:00,10432,4142,7531,258,108,348,0,0,25,0,0,-1980
2019/1/8 6:00,11186,4140,7900,459,108,350,0,0,31,0,0,-1802
2019/1/8 7:00,11866,4143,8333,687,108,347,18,0,33,0,95,-1898
2019/1/8 8:00,12444,4142,8508,435,108,344,284,0,30,0,1007,-2414
2019/1/8 9:00,12578,4141,8428,191,108,336,788,0,25,0,491,-1930
2019/1/8 10:00,11997,4145,7172,181,108,330,1668,0,21,0,0,-1628
2019/1/8 11:00,11741,4141,6568,179,107,329,2191,0,22,0,0,-1796
2019/1/8 12:00,11259,4142,6566,179,105,334,2329,0,35,0,-453,-1978
2019/1/8 13:00,11371,4081,6782,183,108,330,1598,0,47,0,142,-1900
2019/1/8 14:00,11259,4067,6821,180,108,328,1474,0,65,0,80,-1864
2019/1/8 15:00,11210,4097,7089,199,108,331,1156,0,84,0,-168,-1686
2019/1/8 16:00,11564,4118,8245,304,108,332,507,0,96,0,80,-2226
2019/1/8 17:00,12273,4133,8691,570,108,331,24,0,111,0,693,-2388
2019/1/8 18:00,12812,4136,8705,681,108,334,0,0,143,0,953,-2248
2019/1/8 19:00,12576,4143,8696,528,108,335,0,0,191,0,485,-1910
2019/1/8 20:00,12110,4140,8637,323,108,335,0,0,220,0,165,-1818
2019/1/8 21:00,11439,4139,8224,273,108,334,0,0,227,0,0,-1866
2019/1/8 22:00,10821,4142,7927,250,108,333,0,0,219,0,-80,-2078
2019/1/8 23:00,10103,4144,7660,240,109,329,0,0,216,0,-661,-1934
2019/1/9 0:00,9423,4140,7486,202,113,336,0,0,244,0,-1060,-2038
2019/1/9 1:00,9479,4142,7497,231,115,335,0,0,243,0,-1006,-2078
2019/1/9 2:00,9988,4141,7599,260,116,334,0,0,257,0,-629,-2090
2019/1/9 3:00,10359,4142,7668,293,116,335,0,0,251,0,-346,-2100
2019/1/9 4:00,10570,4143,7527,276,116,337,0,0,239,0,-38,-2030
2019/1/9 5:00,10737,4139,7581,285,116,335,0,0,243,0,0,-1962
2019/1/9 6:00,11523,4142,8221,339,116,337,0,0,245,0,1,-1878
2019/1/9 7:00,12176,4140,8626,637,116,335,43,0,218,0,267,-2206
2019/1/9 8:00,12715,4144,8693,511,116,337,664,0,158,0,398,-2306
2019/1/9 9:00,12641,4144,8273,432,116,344,1666,0,107,0,61,-2502
2019/1/9 10:00,11961,4144,7679,246,116,345,2715,0,66,0,-972,-2378
2019/1/9 11:00,11433,4145,6872,182,116,349,3494,0,44,0,-1625,-2144
2019/1/9 12:00,11021,4140,6041,192,116,348,3646,0,38,0,-1656,-1844
2019/1/9 13:00,11284,4143,6748,172,116,346,2766,0,27,0,-1170,-1864
2019/1/9 14:00,11424,4140,7604,174,116,343,1872,0,27,0,-826,-2026
2019/1/9 15:00,11653,4141,8254,181,116,346,947,0,16,0,-134,-2214
2019/1/9 16:00,12087,4141,9164,224,116,350,342,0,9,0,213,-2472
2019/1/9 17:00,12757,4138,9445,472,116,353,18,0,8,0,491,-2284
2019/1/9 18:00,13021,4141,9471,684,116,353,0,0,7,0,603,-2354
2019/1/9 19:00,12720,4137,9243,620,116,354,0,0,7,0,165,-1922
2019/1/9 20:00,12381,4140,9067,392,116,355,0,0,3,0,0,-1692
2019/1/9 21:00,11804,4139,8707,253,116,354,0,0,3,0,0,-1768
2019/1/9 22:00,11066,4144,8380,250,116,351,0,0,3,0,0,-2178
2019/1/9 23:00,10323,4144,7659,202,116,355,0,0,3,0,0,-2156
2019/1/10 0:00,9696,4143,7191,178,116,354,0,0,6,0,-346,-1946
2019/1/10 1:00,9743,4143,7162,187,116,352,0,0,5,0,-322,-1900
2019/1/10 2:00,10075,4142,7150,207,116,351,0,0,9,0,-118,-1782
2019/1/10 3:00,10398,4143,7304,247,116,352,0,0,6,0,0,-1770
2019/1/10 4:00,10542,4142,7502,257,116,354,0,0,3,0,0,-1832
2019/1/10 5:00,10666,4143,7679,289,116,355,0,0,2,0,0,-1918
2019/1/10 6:00,11396,4142,8340,305,116,353,0,0,4,0,0,-1864
2019/1/10 7:00,12031,4139,9037,501,116,353,18,0,9,0,32,-2174
2019/1/10 8:00,12637,4143,9208,563,116,347,359,0,10,0,41,-2150
2019/1/10 9:00,12759,4141,8795,308,116,342,1127,0,6,0,0,-2076
2019/1/10 10:00,12258,4144,7819,173,115,333,1838,0,12,0,0,-2176
2019/1/10 11:00,12060,4141,6909,172,115,327,2297,0,13,0,-80,-1834
2019/1/10 12:00,11694,4145,6926,166,115,324,1873,0,40,0,-539,-1356
2019/1/10 13:00,11964,4087,7526,163,115,318,1361,0,53,0,79,-1738
2019/1/10 14:00,12116,4082,8341,165,115,299,966,0,66,0,116,-2034
2019/1/10 15:00,12084,4104,8888,177,115,303,580,0,89,0,0,-2172
2019/1/10 16:00,12236,4127,9199,248,115,304,166,0,97,0,386,-2406
2019/1/10 17:00,12758,4137,9313,621,115,308,10,0,95,0,675,-2516
2019/1/10 18:00,12970,4139,9478,687,115,331,0,0,96,0,310,-2186
2019/1/10 19:00,12546,4139,9031,519,115,342,0,0,118,0,16,-1734
2019/1/10 20:00,12118,4138,8708,320,115,349,0,0,116,0,0,-1628
2019/1/10 21:00,11528,4143,8363,271,115,350,0,0,124,0,0,-1838
2019/1/10 22:00,10922,4142,8221,213,115,349,0,0,116,0,0,-2234
2019/1/10 23:00,10242,4143,7414,186,115,350,0,0,90,0,0,-2056
2019/1/11 0:00,9535,4141,6911,202,116,352,0,0,86,0,-239,-2034
2019/1/11 1:00,9531,4144,6880,208,116,346,0,0,92,0,-239,-2016
2019/1/11 2:00,9938,4143,7011,217,116,344,0,0,83,0,0,-1976
2019/1/11 3:00,10317,4141,7386,256,117,345,0,0,58,0,0,-1986
2019/1/11 4:00,10556,4143,7611,277,117,344,0,0,38,0,0,-1974
2019/1/11 5:00,10722,4141,7828,279,117,345,0,0,30,0,0,-2018
2019/1/11 6:00,11380,4145,8121,324,117,345,0,0,17,0,385,-2074
2019/1/11 7:00,12072,4142,8256,607,117,342,37,0,15,0,828,-2272
2019/1/11 8:00,12474,4142,8285,507,117,340,498,0,10,0,857,-2282
2019/1/11 9:00,12485,4142,8150,255,117,339,1322,0,6,0,452,-2298
2019/1/11 10:00,11793,4141,6311,208,116,339,2483,0,3,0,-160,-1648
2019/1/11 11:00,11570,4143,5442,197,116,340,2664,0,0,0,-144,-1188
2019/1/11 12:00,11165,4143,5673,169,116,341,2010,0,1,0,26,-1314
2019/1/11 13:00,11438,4142,6310,170,116,336,1582,0,3,0,119,-1340
2019/1/11 14:00,11407,4142,6624,183,116,337,1485,0,5,0,-99,-1386
2019/1/11 15:00,11337,4143,7139,195,112,339,950,0,3,0,-154,-1390
2019/1/11 16:00,11662,4143,8313,207,110,336,340,0,4,0,139,-1930
2019/1/11 17:00,12214,4138,8414,468,110,327,12,0,6,0,521,-1782
2019/1/11 18:00,12516,4135,8477,681,110,319,0,0,12,0,530,-1748
2019/1/11 19:00,12159,4139,8370,567,110,321,0,0,19,0,47,-1414
2019/1/11 20:00,11671,4144,8252,347,110,320,0,0,20,0,0,-1522
2019/1/11 21:00,11181,4142,8090,264,110,333,0,0,28,0,0,-1786
2019/1/11 22:00,10633,4144,7943,191,110,338,0,0,23,0,0,-2116
2019/1/11 23:00,10026,4142,7241,181,110,342,0,0,29,0,-61,-1958
2019/1/12 0:00,9336,4145,6703,187,110,344,0,0,27,0,-504,-1676
2019/1/12 1:00,9351,4141,6755,194,110,342,0,0,30,0,-535,-1686
2019/1/12 2:00,9666,4144,6773,172,110,343,0,0,33,0,-187,-1722
2019/1/12 3:00,10046,4144,6888,195,110,345,0,0,36,0,0,-1672
2019/1/12 4:00,10167,4142,6962,245,110,346,0,0,40,0,0,-1678
2019/1/12 5:00,9992,4144,6729,282,110,345,0,0,40,0,0,-1658
2019/1/12 6:00,10028,4143,6664,323,110,346,0,0,40,0,0,-1598
2019/1/12 7:00,10489,4143,7204,432,110,341,7,0,30,0,0,-1778
2019/1/12 8:00,11161,4144,7604,424,110,340,183,0,16,0,0,-1660
2019/1/12 9:00,11404,4144,7679,308,110,336,718,0,13,0,70,-1974
2019/1/12 10:00,11020,4143,6825,237,110,330,1358,0,5,0,0,-1988
2019/1/12 11:00,10706,4143,6114,196,109,300,1999,0,12,0,-261,-1906
2019/1/12 12:00,10244,4141,6111,196,110,334,2355,0,20,0,-1103,-1920
2019/1/12 13:00,10188,4145,6088,195,110,336,2501,0,32,0,-1329,-1890
2019/1/12 14:00,9822,4142,6175,194,110,325,2150,0,41,0,-1399,-1916
2019/1/12 15:00,9761,4144,6240,209,110,325,1532,0,46,0,-987,-1858
2019/1/12 16:00,10099,4138,6706,278,110,327,522,0,48,0,-62,-1968
2019/1/12 17:00,10720,4140,7415,509,110,338,24,0,57,0,137,-2010
2019/1/12 18:00,11002,4142,7209,585,110,339,0,0,63,0,500,-1946
2019/1/12 19:00,10816,4145,6718,456,110,342,0,0,72,0,871,-1898
2019/1/12 20:00,10421,4139,6554,367,110,342,0,0,58,0,671,-1820
2019/1/12 21:00,10067,4142,6549,237,110,343,0,0,62,0,182,-1558
2019/1/12 22:00,9581,4144,6394,205,110,341,0,0,59,0,0,-1672
2019/1/12 23:00,9053,4144,5801,177,110,336,0,0,65,0,0,-1580
2019/1/13 0:00,8577,4144,5295,186,110,332,0,0,62,0,0,-1552
2019/1/13 1:00,8700,4142,5469,182,110,331,0,0,72,0,0,-1606
2019/1/13 2:00,9117,4143,5872,219,110,330,0,0,58,0,25,-1640
2019/1/13 3:00,9456,4142,5839,288,110,333,0,0,56,0,294,-1606
2019/1/13 4:00,9584,4146,5842,284,110,334,0,0,60,0,358,-1550
2019/1/13 5:00,9309,4142,5819,281,110,335,0,0,58,0,50,-1486
2019/1/13 6:00,8999,4143,5485,331,110,335,0,0,63,0,0,-1468
2019/1/13 7:00,9249,4142,5657,360,110,334,45,0,59,0,0,-1458
2019/1/13 8:00,9517,4145,5392,262,110,333,560,0,57,0,0,-1342
2019/1/13 9:00,9502,4142,5081,201,110,333,1416,0,44,0,-37,-1788
2019/1/13 10:00,9239,4144,4302,178,110,334,2388,0,35,0,-928,-1324
2019/1/13 11:00,9174,4142,3878,195,110,336,2988,0,40,0,-1117,-1398
2019/1/13 12:00,9115,4141,3898,174,110,336,2822,0,42,0,-838,-1570
2019/1/13 13:00,8852,4145,4227,169,110,337,2294,0,48,0,-776,-1702
2019/1/13 14:00,8736,4142,4873,174,110,335,1869,0,53,0,-1206,-1614
2019/1/13 15:00,8789,4141,5436,183,110,338,1128,0,49,0,-934,-1662
2019/1/13 16:00,9197,4143,5837,255,110,337,493,0,54,0,-568,-1464
2019/1/13 17:00,10052,4137,6283,462,110,337,40,0,60,0,265,-1642
2019/1/13 18:00,10655,4138,6407,713,110,338,0,0,42,0,601,-1694
2019/1/13 19:00,10597,4139,6124,629,110,339,0,0,30,0,824,-1598
2019/1/13 20:00,10380,4140,6117,444,110,340,0,0,43,0,734,-1548
2019/1/13 21:00,9971,4143,6052,232,110,338,0,0,31,0,627,-1562
2019/1/13 22:00,9505,4145,6104,183,110,340,0,0,18,0,173,-1568
2019/1/13 23:00,8994,4144,5758,191,111,339,0,0,17,0,0,-1566
2019/1/14 0:00,8612,4143,5953,183,111,340,0,0,11,0,-107,-2022
2019/1/14 1:00,8740,4141,5984,177,111,339,0,0,13,0,-21,-2004
2019/1/14 2:00,9236,4143,6340,190,111,337,0,0,13,0,0,-1898
2019/1/14 3:00,9650,4143,6556,213,111,342,0,0,12,0,155,-1882
2019/1/14 4:00,9814,4143,6554,224,111,342,0,0,12,0,282,-1854
2019/1/14 5:00,9758,4141,6571,277,111,340,0,0,21,0,115,-1818
2019/1/14 6:00,9820,4141,6611,350,111,340,0,0,27,0,202,-1962
2019/1/14 7:00,10329,4143,6626,447,111,338,96,0,26,0,706,-2164
2019/1/14 8:00,10748,4141,6434,290,111,338,1066,0,19,0,631,-2282
2019/1/14 9:00,10351,4143,5713,202,110,336,2436,0,7,0,-212,-2384
2019/1/14 10:00,9757,4140,4901,175,110,336,3730,1,1,0,-1328,-2308
2019/1/14 11:00,9558,4144,3901,189,110,338,4614,1,1,0,-1487,-2252
2019/1/14 12:00,9344,4142,3550,190,110,337,4823,1,1,0,-1591,-2218
2019/1/14 13:00,9289,4141,4009,165,110,338,4487,1,1,0,-1756,-2206
2019/1/14 14:00,9023,4140,4807,171,110,335,3471,1,0,0,-1749,-2262
2019/1/14 15:00,9220,4142,5853,189,110,336,2302,0,0,0,-1496,-2216
2019/1/14 16:00,9643,4139,6540,258,110,338,870,0,0,0,-336,-2276
2019/1/14 17:00,10546,4134,7245,394,110,339,58,0,4,0,696,-2434
2019/1/14 18:00,11323,4140,7900,671,110,339,0,0,9,0,676,-2522
2019/1/14 19:00,11250,4142,7934,653,110,340,0,0,9,0,594,-2532
2019/1/14 20:00,11058,4139,7949,415,110,341,0,0,16,0,494,-2406
2019/1/14 21:00,10642,4142,7891,272,110,341,0,0,17,0,83,-2214
2019/1/14 22:00,9992,4142,7368,213,110,340,0,0,13,0,0,-2194
